decision_date,realization_date,active,factor_target_weight,core_net_return,factor_net_return,allocation_turnover,allocation_cost,net_return
2010-02-05,2010-02-12,True,0.05,0.001946439107,0.006088354357,0.00045481734146710084,2.2740867073355044e-06,0.0021512607827926643
2010-02-12,2010-02-19,False,0.0,0.014136721702,0.023324605304024998,0.05019631819629376,0.00025098159098146884,0.01388574011101853
2010-02-19,2010-02-26,False,0.0,0.004121074037,0.002708871667325,0.0,0.0,0.004121074037
2010-02-26,2010-03-05,True,0.05,0.014972401390335,0.033009317655,0.05,0.00025,0.01562424720356825
2010-03-05,2010-03-12,False,0.0,0.005987319386,0.014839201515,0.05084336572654539,0.0002542168286327269,0.0057331025573672725
2010-03-12,2010-03-19,False,0.0,0.002557193283,0.0007259777445350001,0.0,0.0,0.002557193283
2010-03-19,2010-03-26,False,0.0,0.001817199208,0.0039022559515450002,0.0,0.0,0.001817199208
2010-03-26,2010-04-02,True,0.05,0.003244501380335,0.01740533601,0.05,0.00025,0.00370254311181825
2010-04-02,2010-04-09,False,0.0,0.010042238887,0.0174286249139,0.050669991474720705,0.0002533499573736035,0.009788888929626396
2010-04-09,2010-04-16,False,0.0,0.000997105624,-0.005358330796,0.0,0.0,0.000997105624
2010-04-16,2010-04-23,False,0.0,0.014118223498,0.01277952610864,0.0,0.0,0.014118223498
2010-04-23,2010-04-30,False,0.0,-0.010216887748,-0.01990702919582,0.0,0.0,-0.010216887748
2010-04-30,2010-05-07,False,0.0,-0.055388028574664995,-0.046307198703765,0.0,0.0,-0.055388028574664995
2010-05-07,2010-05-14,True,0.05,0.02823531223,0.021463666999,0.05,0.00025,0.02764672996845
2010-05-14,2010-05-21,False,0.0,-0.033421663892,-0.025552703367,0.04968707639678709,0.00024843538198393545,-0.033670099273983935
2010-05-21,2010-05-28,False,0.0,0.008440101718,2.5275414479999968e-05,0.0,0.0,0.008440101718
2010-05-28,2010-06-04,False,0.0,-0.005922877275,-0.025758414503395003,0.0,0.0,-0.005922877275
2010-06-04,2010-06-11,False,0.0,0.009314027646,0.03738511078629,0.0,0.0,0.009314027646
2010-06-11,2010-06-18,False,0.0,0.013168724466,0.031487522074,0.0,0.0,0.013168724466
2010-06-18,2010-06-25,False,0.0,-0.002810370614,-0.026782454221,0.0,0.0,-0.002810370614
2010-06-25,2010-07-02,False,0.0,-0.0139303615,-0.056460656075,0.0,0.0,-0.0139303615
2010-07-02,2010-07-09,False,0.0,0.008505895842,0.042127328575375,0.0,0.0,0.008505895842
2010-07-09,2010-07-16,False,0.0,-0.001486425335,-0.008739270669265,0.0,0.0,-0.001486425335
2010-07-16,2010-07-23,False,0.0,0.009974197997,0.030749385147,0.0,0.0,0.009974197997
2010-07-23,2010-07-30,False,0.0,0.001170097879,0.011130876984,0.0,0.0,0.001170097879
2010-07-30,2010-08-06,False,0.0,0.006552845107,0.0035896746098999996,0.0,0.0,0.006552845107
2010-08-06,2010-08-13,False,0.0,-0.00425322931,-0.025326524827645,0.0,0.0,-0.00425322931
2010-08-13,2010-08-20,False,0.0,0.009473333736,0.007169806068,0.0,0.0,0.009473333736
2010-08-20,2010-08-27,False,0.0,-0.000353756943,0.004078700698645001,0.0,0.0,-0.000353756943
2010-08-27,2010-09-03,False,0.0,0.007604174017334999,0.033981161538,0.0,0.0,0.007604174017334999
2010-09-03,2010-09-10,False,0.0,-0.001773573453,-0.00588143428,0.0,0.0,-0.001773573453
2010-09-10,2010-09-17,False,0.0,0.0106164865,0.011375086930705,0.0,0.0,0.0106164865
2010-09-17,2010-09-24,True,0.05,0.006916155752,0.020766246989965,0.05,0.00025,0.00735866031389825
2010-09-24,2010-10-01,True,0.05,0.001632889161,0.010053360306,0.0006529115515922501,3.2645577579612507e-06,0.002050648160492039
2010-10-01,2010-10-08,False,0.0,0.017468542605,0.017014354885,0.05039915255487852,0.0002519957627743926,0.017216546842225608
2010-10-08,2010-10-15,True,0.05,-0.004859017447,-0.0023119342646749997,0.05,0.00025,-0.00498166328788375
2010-10-15,2010-10-22,False,0.0,0.002231720178,0.011346740672090001,0.05012156163990921,0.00025060780819954605,0.0019811123698004543
2010-10-22,2010-10-29,True,0.05,0.005782003328,-0.001384641911,0.05,0.00025,0.00517367106605
2010-10-29,2010-11-05,True,0.05,0.016361560131335,0.032273146369695,0.000338579306066622,1.6928965303331101e-06,0.017155446546722665
2010-11-05,2010-11-12,True,0.05,-0.023101886968,-0.029712512001290003,0.0007430517046125157,3.7152585230625786e-06,-0.02343613347818756
2010-11-12,2010-11-19,True,0.05,-0.002037346332,0.0024820437916100004,0.000321539128412221,1.607695642061105e-06,-0.0018129845214615611
2010-11-19,2010-11-26,False,0.0,0.00051912662,-0.011870979213814999,0.050215060586634254,0.0002510753029331713,0.0002680513170668287
2010-11-26,2010-12-03,False,0.0,0.020059815502664998,0.025453434784545,0.0,0.0,0.020059815502664998
2010-12-03,2010-12-10,True,0.05,-0.004596474875,-0.003687451427,0.05,0.00025,-0.0048010237026
2010-12-10,2010-12-17,False,0.0,0.001046373971,0.0056694815013,0.05004337601907092,0.0002502168800953546,0.0007961570909046454
2010-12-17,2010-12-24,False,0.0,0.006570863004,0.012687779924,0.0,0.0,0.006570863004
2010-12-24,2010-12-31,True,0.05,0.011233430344,0.006830866286160001,0.05,0.00025,0.010763302141107997
2010-12-31,2011-01-07,False,0.0,0.0014629935956650003,-0.0018195618933100001,0.049793156240076644,0.0002489657812003832,0.0012140278144646172
2011-01-07,2011-01-14,False,0.0,0.014454951942,0.01252138246714,0.0,0.0,0.014454951942
2011-01-14,2011-01-21,False,0.0,-0.007227128069,-0.01346238026057,0.0,0.0,-0.007227128069
2011-01-21,2011-01-28,False,0.0,0.000608822519,0.0055192557906050006,0.0,0.0,0.000608822519
2011-01-28,2011-02-04,False,0.0,0.011680223289665,0.011725012695174999,0.0,0.0,0.011680223289665
2011-02-04,2011-02-11,True,0.05,0.005707402183,0.014766968658,0.05,0.00025,0.00591038050675
2011-02-11,2011-02-18,False,0.0,0.008174040699,0.007983430726365,0.050427694645803656,0.00025213847322901826,0.007921902225770983
2011-02-18,2011-02-25,True,0.05,-0.004846972638,-9.615358602000008e-05,0.05,0.00025,-0.004859431685401
2011-02-25,2011-03-04,True,0.05,0.0017601898953349998,0.012705563141615,0.00022670890417531703,1.133544520876585e-06,0.0023063250131281233
2011-03-04,2011-03-11,False,0.0,-0.01806114296,-0.029643790038990002,0.050518708331220505,0.0002525935416561025,-0.018313736501656103
2011-03-11,2011-03-18,False,0.0,-0.015870231614,-0.018878192372475,0.0,0.0,-0.015870231614
2011-03-18,2011-03-25,True,0.05,0.014842748748,0.020342881095845002,0.05,0.00025,0.01486775536539225
2011-03-25,2011-04-01,False,0.0,0.004203645329665,0.019844024718485002,0.050257365497886106,0.0002512868274894305,0.00395235850217557
2011-04-01,2011-04-08,True,0.05,0.00321299145,-0.012026134411855,0.05,0.00025,0.00220103515690725
2011-04-08,2011-04-15,False,0.0,0.001294466481,0.002720429724,0.04927791138614087,0.00024638955693070437,0.0010480769240692957
2011-04-15,2011-04-22,False,0.0,0.008429874045,0.019259580451,0.0,0.0,0.008429874045
2011-04-22,2011-04-29,False,0.0,0.012452393707,0.015573906684984998,0.0,0.0,0.012452393707
2011-04-29,2011-05-06,True,0.05,-0.018872603770665002,-0.01640084788486,0.05,0.00025,-0.01899901597637475
2011-05-06,2011-05-13,True,0.05,-0.000144191422,-0.009419238975305,0.00011965175728467087,5.982587864233543e-07,-0.0006085420584516733
2011-05-13,2011-05-20,False,0.0,0.002418557276,-0.00025946323645499993,0.04955916723967469,0.00024779583619837344,0.0021707614398016268
2011-05-20,2011-05-27,False,0.0,0.004956508447,0.01020493616575,0.0,0.0,0.004956508447
2011-05-27,2011-06-03,False,0.0,-0.010107706921334999,-0.000877207133,0.0,0.0,-0.010107706921334999
2011-06-03,2011-06-10,True,0.05,-0.01424473826,-0.030098618031899997,0.05,0.00025,-0.015287432248595
2011-06-10,2011-06-17,True,0.05,-0.000527959806,-0.00179369730876,0.0007645562520050067,3.8227812600250335e-06,-0.0005950694623980249
2011-06-17,2011-06-24,False,0.0,0.00213265183,0.010326847735,0.04993984190034213,0.00024969920950171067,0.0018829526204982893
2011-06-24,2011-07-01,True,0.05,0.017373599716334998,0.05425527135293,0.05,0.00025,0.018967683298164745
2011-07-01,2011-07-08,False,0.0,0.017270015572,0.004061624732,0.05171884714271168,0.0002585942357135584,0.017011421336286442
2011-07-08,2011-07-15,False,0.0,-0.003736418183,-0.022093954357524998,0.0,0.0,-0.003736418183
2011-07-15,2011-07-22,True,0.05,0.012663324307,0.02408362159831,0.05,0.00025,0.012984339171565499
2011-07-22,2011-07-29,True,0.05,-0.011828098136,-0.026590773551154998,0.0005353787375393868,2.676893687696934e-06,-0.012568908800445446
2011-07-29,2011-08-05,False,0.0,-0.022959118138665,-0.04303092263742,0.04928984899556965,0.00024644924497784827,-0.02320556738364285
2011-08-05,2011-08-12,True,0.05,0.014544616248,0.00021350122319499986,0.05,0.00025,0.01357806049675975
2011-08-12,2011-08-19,False,0.0,0.011647504921,0.005620072007165,0.049328556793599994,0.000246642783968,0.011400862137032
2011-08-19,2011-08-26,False,0.0,0.002424034581,0.008690174857,0.0,0.0,0.002424034581
2011-08-26,2011-09-02,False,0.0,0.012350837076665,0.01565856534454,0.0,0.0,0.012350837076665
2011-09-02,2011-09-09,False,0.0,-0.001268389093,-0.025767513687285002,0.0,0.0,-0.001268389093
2011-09-09,2011-09-16,False,0.0,0.000338031474,0.033433784465,0.0,0.0,0.000338031474
2011-09-16,2011-09-23,False,0.0,-0.017021277584,-0.08879072410383,0.0,0.0,-0.017021277584
2011-09-23,2011-09-30,False,0.0,-0.005560940254,-0.004987635576,0.0,0.0,-0.005560940254
2011-09-30,2011-10-07,False,0.0,-0.003922057973,0.011840415352175,0.0,0.0,-0.003922057973
2011-10-07,2011-10-14,False,0.0,0.00146277721,0.065483424912,0.0,0.0,0.00146277721
2011-10-14,2011-10-21,False,0.0,-0.004344581527,-0.000216642253,0.0,0.0,-0.004344581527
2011-10-21,2011-10-28,False,0.0,0.011742400679,0.070308984168,0.0,0.0,0.011742400679
2011-10-28,2011-11-04,False,0.0,0.010265315910334999,-0.003460220659465,0.0,0.0,0.010265315910334999
2011-11-04,2011-11-11,False,0.0,-0.004896323667,-0.00446112653547,0.0,0.0,-0.004896323667
2011-11-11,2011-11-18,False,0.0,0.000946985253,-0.024549385751464998,0.0,0.0,0.000946985253
2011-11-18,2011-11-25,False,0.0,-0.003172981375,-0.042814486421545006,0.0,0.0,-0.003172981375
2011-11-25,2011-12-02,False,0.0,0.004832084918,0.06773997416376501,0.0,0.0,0.004832084918
2011-12-02,2011-12-09,False,0.0,-0.003515134215,0.00311489031,0.0,0.0,-0.003515134215
2011-12-09,2011-12-16,False,0.0,0.006063303811,-0.041754765545,0.0,0.0,0.006063303811
2011-12-16,2011-12-23,False,0.0,-0.004480668113,0.01947416524694,0.0,0.0,-0.004480668113
2011-12-23,2011-12-30,False,0.0,0.005324081468,0.001781548436,0.0,0.0,0.005324081468
2011-12-30,2012-01-06,False,0.0,-0.001936927653665,-0.00526331734573,0.0,0.0,-0.001936927653665
2012-01-06,2012-01-13,False,0.0,0.005764923013,0.016839758966850003,0.0,0.0,0.005764923013
2012-01-13,2012-01-20,False,0.0,-0.00314798591,0.01666556610726,0.0,0.0,-0.00314798591
2012-01-20,2012-01-27,False,0.0,0.008922253817,0.020550910039,0.0,0.0,0.008922253817
2012-01-27,2012-02-03,False,0.0,0.002681483989335,0.00937176739,0.0,0.0,0.002681483989335
2012-02-03,2012-02-10,True,0.05,8.0986792e-05,-0.012729251007389999,0.05,0.00025,-0.0008095250979695
2012-02-10,2012-02-17,True,0.05,0.001982242978,0.019188308442,0.0006088269494295487,3.0441347471477435e-06,0.002839502116452852
2012-02-17,2012-02-24,False,0.0,0.00781987468,0.00468098402573,0.050814971515314306,0.0002540748575765715,0.007565799822423429
2012-02-24,2012-03-02,True,0.05,0.0010431473263350002,-0.015584059224015,0.05,0.00025,-3.82130011825e-05
2012-03-02,2012-03-09,True,0.05,-0.001968705256,0.000688403425,0.0007896250788159906,3.948125394079953e-06,-0.0018397979473440801
2012-03-09,2012-03-16,False,0.0,-0.000578222086,0.003562748772,0.05012644479600374,0.0002506322239800187,-0.0008288543099800186
2012-03-16,2012-03-23,True,0.05,0.0014765411,-0.011471688719774999,0.05,0.00025,0.00057912960901125
2012-03-23,2012-03-30,False,0.0,0.003836543233,0.002771942305,0.04938546860973203,0.00024692734304866015,0.0035896158899513396
2012-03-30,2012-04-06,False,0.0,-0.008721986421664999,-0.02147374293949,0.0,0.0,-0.008721986421664999
2012-04-06,2012-04-13,False,0.0,-0.004587021265,-0.0002667190167349999,0.0,0.0,-0.004587021265
2012-04-13,2012-04-20,True,0.05,0.001662990911,0.010009349113,0.05,0.00025,0.0018303088211
2012-04-20,2012-04-27,False,0.0,0.0103964055,0.004905404508,0.05039562898412943,0.0002519781449206472,0.010144427355079354
2012-04-27,2012-05-04,True,0.05,-0.010002728101335,-0.017794839365005,0.05,0.00025,-0.0106423336645185
2012-05-04,2012-05-11,False,0.0,0.000724550296,-0.01461534678431,0.04962598785598044,0.0002481299392799022,0.0004764203567200978
2012-05-11,2012-05-18,True,0.05,-0.027630564145,-0.058852630473500006,0.05,0.00025,-0.029441667461425
2012-05-18,2012-05-25,False,0.0,0.01124246892,0.008567112383,0.04847235741505668,0.00024236178707528339,0.011000107132924717
2012-05-25,2012-06-01,True,0.05,0.000992450156335,-0.028038664835805,0.05,0.00025,-0.0007091055932720001
2012-06-01,2012-06-08,False,0.0,0.009996590772,0.036316892437055,0.048620388650586294,0.00024310194325293145,0.009753488828747069
2012-06-08,2012-06-15,True,0.05,0.005625995298,0.006352955642,0.05,0.00025,0.005412343315199999
2012-06-15,2012-06-22,False,0.0,-0.001914072668,-0.002638578658155,0.05003433619302693,0.00025017168096513464,-0.0021642443489651346
2012-06-22,2012-06-29,False,0.0,0.013472328816,0.029156104435655,0.0,0.0,0.013472328816
2012-06-29,2012-07-06,False,0.0,0.002082172611665,0.007064173657715,0.0,0.0,0.002082172611665
2012-07-06,2012-07-13,False,0.0,0.002294233324,0.003837687144645,0.0,0.0,0.002294233324
2012-07-13,2012-07-20,True,0.05,0.003505349998,0.006445151939,0.05,0.00025,0.00340234009505
2012-07-20,2012-07-27,True,0.05,0.002858585144,0.0170544456634,0.0001391324332330815,6.956621661654075e-07,0.003567682507803835
2012-07-27,2012-08-03,True,0.05,0.000651020100665,0.008229039666545,0.0006719057608223084,3.3595288041115416e-06,0.0010265615501548885
2012-08-03,2012-08-10,False,0.0,-0.002826603079,0.009500015161225,0.05035958558460602,0.0002517979279230301,-0.0030784010069230304
2012-08-10,2012-08-17,False,0.0,-0.006163307872,0.00450718696967,0.0,0.0,-0.006163307872
2012-08-17,2012-08-24,False,0.0,0.007910233737,-0.001984034774,0.0,0.0,0.007910233737
2012-08-24,2012-08-31,False,0.0,0.008175646073,-0.0015122647,0.0,0.0,0.008175646073
2012-08-31,2012-09-07,True,0.05,0.005823539676665001,0.008849867175729999,0.05,0.00025,0.005724856051618251
2012-09-07,2012-09-14,False,0.0,0.005809542015,0.015544111041379998,0.05014289676858307,0.00025071448384291536,0.005558827531157085
2012-09-14,2012-09-21,False,0.0,-0.000344375854,-0.00850054946164,0.0,0.0,-0.000344375854
2012-09-21,2012-09-28,True,0.05,-0.006356364338,-0.01381171074148,0.05,0.00025,-0.006979131658174
2012-09-28,2012-10-05,True,0.05,0.005120060806335,0.006319490373,0.00035652807854567176,1.7826403927283588e-06,0.005178249644275521
2012-10-05,2012-10-12,True,0.05,-0.011047757424,-0.010131080521,5.667930379306407e-05,2.833965189653204e-07,-0.011002206975368965
2012-10-12,2012-10-19,False,0.0,-0.002990115828,0.00653412240196,0.05004402652940445,0.0002502201326470222,-0.003240335960647022
2012-10-19,2012-10-26,False,0.0,-0.006838139672,-0.0071029890140250004,0.0,0.0,-0.006838139672
2012-10-26,2012-11-02,True,0.05,-0.002838180574665,-0.003643446746005,0.05,0.00025,-0.0031284438832320004
2012-11-02,2012-11-09,False,0.0,-0.00586728985,-0.006030698482,0.049961639438136696,0.0002498081971906835,-0.006117098047190684
2012-11-09,2012-11-16,False,0.0,-0.007563236235,-0.014378459313,0.0,0.0,-0.007563236235
2012-11-16,2012-11-23,False,0.0,0.01719732959,0.031134919751,0.0,0.0,0.01719732959
2012-11-23,2012-11-30,False,0.0,0.001408300033,0.0011076088748150001,0.0,0.0,0.001408300033
2012-11-30,2012-12-07,False,0.0,-0.000209006169665,0.0027945799639999998,0.0,0.0,-0.000209006169665
2012-12-07,2012-12-14,True,0.05,-0.002700673705,0.003788783455,0.05,0.00025,-0.002626200847
2012-12-14,2012-12-21,False,0.0,0.00017403649,0.01600682623934,0.050308983421768524,0.0002515449171088426,-7.750842710884263e-05
2012-12-21,2012-12-28,False,0.0,-0.00122667822,-0.008327547997235,0.0,0.0,-0.00122667822
2012-12-28,2013-01-04,True,0.05,0.018518146480335,0.03218423380007,0.05,0.00025,0.01895145084632175
2013-01-04,2013-01-11,True,0.05,0.004242206833,0.004262121963,0.000636909560076053,3.1845478003802648e-06,0.0042400180416996185
2013-01-11,2013-01-18,True,0.05,0.00333749368,0.006270868857,9.419716982400628e-07,4.709858491200314e-09,0.0034841577289915085
2013-01-18,2013-01-25,True,0.05,0.004794529212,0.002684531091,0.00013885153958868163,6.942576979434082e-07,0.004688335048252056
2013-01-25,2013-02-01,True,0.05,-0.001234317094665,0.005998544724935,9.975714656378781e-05,4.987857328189391e-07,-0.0008731727894178188
2013-02-01,2013-02-08,False,0.0,-0.004276122027,0.0019395373199549999,0.05034386101499968,0.0002517193050749984,-0.004527841332074998
2013-02-08,2013-02-15,False,0.0,0.000675879191,-0.01613309284007,0.0,0.0,0.000675879191
2013-02-15,2013-02-22,False,0.0,0.002243458942,0.00200517535645,0.0,0.0,0.002243458942
2013-02-22,2013-03-01,True,0.05,0.0018854345396650003,0.005967878062,0.05,0.00025,0.00183955671578175
2013-03-01,2013-03-08,False,0.0,0.008655044059,0.004287408516,0.05019351171361017,0.0002509675585680508,0.00840407650043195
2013-03-08,2013-03-15,False,0.0,0.006170490513,0.00504907909192,0.0,0.0,0.006170490513
2013-03-15,2013-03-22,False,0.0,9.6831203e-05,0.006755712432,0.0,0.0,9.6831203e-05
2013-03-22,2013-03-29,True,0.05,0.003313095552,-0.0012509571557750001,0.05,0.00025,0.002834892916611249
2013-03-29,2013-04-05,False,0.0,0.004654713519999999,-0.007841645265670001,0.04978387422126462,0.0002489193711063231,0.004405794148893676
2013-04-05,2013-04-12,True,0.05,0.017719542991,-0.002693863993495,0.05,0.00025,0.016448872641775247
2013-04-12,2013-04-19,False,0.0,-0.007223584918,-0.01053607888374,0.049046289065666,0.00024523144532833004,-0.00746881636332833
2013-04-19,2013-04-26,True,0.05,0.011252688346,0.023190379868590003,0.05,0.00025,0.011599572922129498
2013-04-26,2013-05-03,False,0.0,0.015648525161334997,0.008275800958505,0.05056039984845323,0.0002528019992422661,0.015395723162092732
2013-05-03,2013-05-10,True,0.05,0.003257691314,-0.008188018050275,0.05,0.00025,0.00243540584578625
2013-05-10,2013-05-17,True,0.05,0.012712343872,-0.010172723017,0.0005422151271309919,2.7110756356549593e-06,0.011565379451914343
2013-05-17,2013-05-24,False,0.0,-0.022697359853,-0.004821341075575,0.048925390502718824,0.0002446269525135941,-0.022941986805513594
2013-05-24,2013-05-31,True,0.05,-0.025214453745,-0.012053680349,0.05,0.00025,-0.024806415075199997
2013-05-31,2013-06-07,True,0.05,0.0018323366786650002,-0.0003106100336150001,0.0006408743119246593,3.2043715596232964e-06,0.001721984971491377
2013-06-07,2013-06-14,True,0.05,-0.00579309854,-0.01355941067753,0.00010161466429736005,5.080733214868003e-07,-0.006181922220197986
2013-06-14,2013-06-21,False,0.0,-0.024494559294,-0.030002454678064998,0.0496288056675696,0.00024814402833784797,-0.02474270332233785
2013-06-21,2013-06-28,True,0.05,0.012376510524,0.011722556936265002,0.05,0.00025,0.01209381284461325
2013-06-28,2013-07-05,False,0.0,0.010507472282335,-0.007340498111,0.0499693159625976,0.000249846579812988,0.010257625702522012
2013-07-05,2013-07-12,True,0.05,0.018644315775,0.027896868833305,0.05,0.00025,0.01885694342791525
2013-07-12,2013-07-19,False,0.0,0.0048080326,0.011974848235,0.05043125628090727,0.00025215628140453635,0.004555876318595463
2013-07-19,2013-07-26,False,0.0,-0.001287988011,-0.004933851904675,0.0,0.0,-0.001287988011
2013-07-26,2013-08-02,True,0.05,0.007806601566335,-0.003668251608,0.05,0.00025,0.00698285890761825
2013-08-02,2013-08-09,False,0.0,-0.006424414429,-0.00376100401712,0.04945885847452192,0.00024729429237260964,-0.00667170872137261
2013-08-09,2013-08-16,True,0.05,-0.011794002169,-0.01621643258529,0.05,0.00025,-0.012265123689814498
2013-08-16,2013-08-23,False,0.0,0.006585575245,0.01152434339519,0.04978737989840664,0.0002489368994920332,0.006336638345507967
2013-08-23,2013-08-30,False,0.0,-0.014006954155,-0.017882647896985,0.0,0.0,-0.014006954155
2013-08-30,2013-09-06,False,0.0,0.017554262392665,0.010289770014095,0.0,0.0,0.017554262392665
2013-09-06,2013-09-13,True,0.05,0.016678619037,0.017164659097,0.05,0.00025,0.01645292104
2013-09-13,2013-09-20,False,0.0,0.01375356276,0.012421865304,0.0500227076192782,0.000250113538096391,0.013503449221903609
2013-09-20,2013-09-27,False,0.0,-0.001090738854,0.00034517268165000004,0.0,0.0,-0.001090738854
2013-09-27,2013-10-04,True,0.05,-0.002516291879665,-0.007167522061994999,0.05,0.00025,-0.0029988533887815
2013-10-04,2013-10-11,True,0.05,0.006204006693,0.00467384621195,0.00022154242129621832,1.1077121064810915e-06,0.0061263909568410185
2013-10-11,2013-10-18,True,0.05,0.023058637303,0.019826606747,7.22399725144457e-05,3.6119986257222847e-07,0.02289667457533743
2013-10-18,2013-10-25,False,0.0,0.004116628154,0.005618623582,0.049849915049080526,0.00024924957524540263,0.0038673785787545975
2013-10-25,2013-11-01,True,0.05,-0.009092512915665,-0.015551628198,0.05,0.00025,-0.00966546867978175
2013-11-01,2013-11-08,True,0.05,-0.00019973371,-0.020404805352955,0.0003097241741722087,1.5486208708610435e-06,-0.0012115359130186111
2013-11-08,2013-11-15,False,0.0,0.015226598235,0.01901772086041,0.049039096415833816,0.0002451954820791691,0.014981402752920831
2013-11-15,2013-11-22,False,0.0,0.002214635942,-0.004756670013,0.0,0.0,0.002214635942
2013-11-22,2013-11-29,True,0.05,0.007099580703,0.0032873114040400005,0.05,0.00025,0.006658967238051999
2013-11-29,2013-12-06,True,0.05,-0.003019111744335,-0.005172017306165,0.0001798402810904709,8.992014054523545e-07,-0.003127656223831952
2013-12-06,2013-12-13,True,0.05,-0.009605896194,-0.01573827456674,0.00010258376870611596,5.129188435305798e-07,-0.009913028031480529
2013-12-13,2013-12-20,True,0.05,0.015636642327,0.005413423002,0.00029420427704758556,1.471021385237928e-06,0.01512401033936476
2013-12-20,2013-12-27,False,0.0,0.008211319054,0.00911622998217,0.0495216326189679,0.0002476081630948395,0.007963710890905161
2013-12-27,2014-01-03,True,0.05,-0.003359398589665,-0.000861836639,0.05,0.00025,-0.00348452049213175
2014-01-03,2014-01-10,False,0.0,0.004105562173,0.0071171093313400005,0.050119019162576904,0.00025059509581288453,0.003854967077187115
2014-01-10,2014-01-17,False,0.0,0.000996232091,0.00084912590661,0.0,0.0,0.000996232091
2014-01-17,2014-01-24,False,0.0,-0.010805619732,-0.017325936627,0.0,0.0,-0.010805619732
2014-01-24,2014-01-31,True,0.05,-0.00345827846,-0.011753499268205,0.05,0.00025,-0.00412303950041025
2014-01-31,2014-02-07,True,0.05,0.001986177601665,0.01652665552,0.000395554988484724,1.9777749424236197e-06,0.002711223722639326
2014-02-07,2014-02-14,True,0.05,0.017088840926,0.015378971435434999,0.0006888038375174321,3.4440191875871605e-06,0.01699990343228416
2014-02-14,2014-02-21,False,0.0,0.003446449147,0.010892378614645,0.049920139101798086,0.00024960069550899046,0.00319684845149101
2014-02-21,2014-02-28,True,0.05,0.009649717311,0.00862593071476,0.05,0.00025,0.009348527981188
2014-02-28,2014-03-07,True,0.05,0.005715516667335,0.011621417336625,4.8167525975542635e-05,2.408376298777132e-07,0.006010570863169622
2014-03-07,2014-03-14,True,0.05,-0.008744129706,-0.027135454872,0.0002788541420514143,1.3942707102570715e-06,-0.009665090235010255
2014-03-14,2014-03-21,False,0.0,0.000637906829,-0.00388790981719,0.049117887588463575,0.0002455894379423179,0.0003923173910576821
2014-03-21,2014-03-28,False,0.0,-0.001227414204,0.0197857357,0.0,0.0,-0.001227414204
2014-03-28,2014-04-04,True,0.05,-0.000831277753665,0.003851499619,0.05,0.00025,-0.00084713888503175
2014-04-04,2014-04-11,True,0.05,-0.009060304646,-0.021673069891535002,0.00022256482731441984,1.1128241365720992e-06,-0.009692055732413322
2014-04-11,2014-04-18,True,0.05,0.010933535766,0.01702913179493,0.000604969069880397,3.024845349401985e-06,0.011235290722097098
2014-04-18,2014-04-25,False,0.0,0.001440627718,-0.00697675259043,0.05028632302288873,0.00025143161511444363,0.0011891961028855564
2014-04-25,2014-05-02,False,0.0,0.006837731754664999,0.008330652061875,0.0,0.0,0.006837731754664999
2014-05-02,2014-05-09,True,0.05,-0.003504906919,-0.008402729935,0.05,0.00025,-0.003999798069800001
2014-05-09,2014-05-16,True,0.05,0.004970877116,0.00014552238221999993,0.00023352225455940123,1.1676112727970062e-06,0.004728441768038203
2014-05-16,2014-05-23,True,0.05,0.00166745184,0.008001727133345,0.00022812540579564278,1.140627028978214e-06,0.0019830249776382715
2014-05-23,2014-05-30,True,0.05,0.005816622001,-0.005962755669,0.0003002822666886354,1.501411333443177e-06,0.005226151706166557
2014-05-30,2014-06-06,False,0.0,0.004898489624335,0.01356549812574,0.04944338932818874,0.00024721694664094367,0.004651272677694057
2014-06-06,2014-06-13,True,0.05,-0.004559246758,-0.0005238551270199998,0.05,0.00025,-0.004607477176450999
2014-06-13,2014-06-20,True,0.05,0.008108221124,0.014446910525345,0.00019252000399496566,9.626000199748283e-07,0.008424192994047276
2014-06-20,2014-06-27,False,0.0,0.00244359133,0.000422057997,0.05029857222907784,0.0002514928611453892,0.002192098468854611
2014-06-27,2014-07-04,False,0.0,0.007588697221665001,0.009527378651,0.0,0.0,0.007588697221665001
2014-07-04,2014-07-11,True,0.05,-0.010482506572,-0.01401617193614,0.05,0.00025,-0.010909189840207001
2014-07-11,2014-07-18,False,0.0,0.004319065048,-0.0008647775354399999,0.04983034248352745,0.0002491517124176372,0.004069913335582363
2014-07-18,2014-07-25,True,0.05,0.002114014738,0.00050930048684,0.05,0.00025,0.001783779025442
2014-07-25,2014-08-01,False,0.0,-0.018426050847335,-0.015291316496105,0.049923930781051874,0.00024961965390525934,-0.01867567050124026
2014-08-01,2014-08-08,False,0.0,0.002951799209,-0.012887254875665,0.0,0.0,0.002951799209
2014-08-08,2014-08-15,True,0.05,0.01576004509,0.015990554606,0.05,0.00025,0.015521570565799999
2014-08-15,2014-08-22,False,0.0,0.007299005269,-0.00489250924343,0.05001077919714164,0.0002500538959857082,0.007048951373014292
2014-08-22,2014-08-29,False,0.0,0.006939898013,0.009438864845040001,0.0,0.0,0.006939898013
2014-08-29,2014-09-05,True,0.05,-0.002555727675,0.00289142094667,0.05,0.00025,-0.0025333702439165
2014-09-05,2014-09-12,True,0.05,-0.01959453936,-0.021198342756715,0.00025933170983886977,1.2966585491943488e-06,-0.019676026188384946
2014-09-12,2014-09-19,False,0.0,0.005343157608,-0.0006060666349500001,0.04992229042376167,0.0002496114521188084,0.005093546155881191
