Date,target_growth_allocation,high_confidence,growth_momentum_13w_prior,incumbent_momentum_13w_prior,growth_momentum_long_prior,incumbent_momentum_long_prior
2025-03-28,0.4,True,-0.10414709976648429,-0.06383555414188002,0.0020998988152804987,-0.01227804526192755
2025-04-04,0.1,False,-0.31057162114374326,-0.11802409393433455,-0.24121094226822803,-0.08077836252516069
2025-04-11,0.1,False,-0.25160405593068513,-0.02578546791672387,-0.21821445429262432,-0.01838042175961241
2025-04-18,0.1,False,-0.27528989537533144,-0.04481275448353306,-0.21659637365501405,-0.028832052300890698
2025-04-25,0.1,False,-0.202404458982963,-0.034448280065098924,-0.14453819313529326,0.012598517192573544
2025-05-02,0.1,False,-0.11513835448097554,0.031665352251413426,-0.06842089697567111,0.0635271591181017
2025-05-09,0.1,False,-0.10382852327878156,0.030201644076272016,-0.13184495929321172,0.012946467411907525
2025-05-16,0.1,False,-0.08209512707765287,0.07010726521554633,-0.005297045444969561,0.09863628465004903
2025-05-23,0.1,False,-0.06692852703700714,0.06515097717426377,-0.13753280957464997,0.04970753349768242
2025-05-30,0.1,False,0.010607993339436073,0.11720183422554675,-0.1616774326599324,0.05925263943625003
2025-06-06,0.1,False,0.13043710299576516,0.16280206256733187,-0.13544716520850697,0.07877306912652782
2025-06-13,0.1,False,0.1402629530202273,0.17343152941963402,-0.04338369913687512,0.09839469811099932
2025-06-20,0.1,False,0.08646298098200433,0.1715961270067805,-0.03777052517923252,0.11991758134641062
2025-06-27,0.1,False,0.05292153673737365,0.2299509508065778,-0.0567371875954934,0.15143635029450753
2025-07-04,0.1,False,0.35457948706464415,0.3449351776533507,-0.06611446020108258,0.18620042191040032
2025-07-11,0.1,False,0.268125357364833,0.25373285473310614,-0.050940125976708606,0.2214047664312424
2025-07-18,0.1,False,0.28467338617943017,0.26342744454128186,-0.06898421589337811,0.20680978066129585
2025-07-25,0.1,False,0.20465382306046065,0.2246009897359995,-0.03917348225784989,0.18241559187357614
2025-08-01,0.1,False,0.08541134836420228,0.16306681642724263,-0.03956112822142854,0.19989573686134166
2025-08-08,0.1,False,0.16048156756211274,0.18996213835020526,0.039990480109893145,0.2259009513168979
2025-08-15,0.1,False,0.05185223253801974,0.11578741415955629,-0.03449971015910158,0.19401221832820825
2025-08-22,0.1,False,0.15039829799445825,0.13918340335859014,0.07340383440380926,0.21340231526810527
2025-08-29,0.1,False,0.1797217463340044,0.12728250981230427,0.19223622676150365,0.25940208765268435
2025-09-05,0.4,True,0.18701837011330014,0.10475530530615695,0.34184960751363414,0.2846117476422019
2025-09-12,0.4,True,0.2563613509293716,0.12371463387556281,0.43258230407120735,0.31860218145982544
2025-09-19,0.4,True,0.3631196759729187,0.1366995212613915,0.4809790665927609,0.3317527566803078
2025-09-26,0.4,True,0.4090658723163809,0.1000977758938173,0.48363580364355174,0.3530663054408023
2025-10-03,0.4,True,0.45380051134327215,0.09430780306613595,0.9692883509496875,0.47177305952420134
2025-10-10,0.4,True,0.4167628049759142,0.06969548787074054,0.7966328383612851,0.3411123777033065
2025-10-17,0.4,True,0.44278847383064646,0.08033133105466583,0.8535119542166691,0.36492025285227814
2025-10-24,0.4,True,0.4844541642953344,0.10872393930816138,0.7882533841763968,0.35774443342077045
2025-10-31,0.4,True,0.5863235707489958,0.1550917408982786,0.7218136058685842,0.34344887376796285
2025-11-07,0.4,True,0.36252972033737163,0.09211554988403092,0.5811906257070805,0.29957615506551183
2025-11-14,0.4,True,0.42208566990092056,0.11141643718165395,0.49582398674560846,0.24010447249734468
2025-11-21,0.4,True,0.23468164342069953,0.07609290395687984,0.42037566115617353,0.22586717665962674
2025-11-28,0.4,True,0.31368331392777127,0.15874665788579034,0.5497807732367124,0.30623484073811325
2025-12-05,0.4,True,0.2670501773847991,0.17894407741631846,0.5040118364110726,0.3024447241849506
2025-12-12,0.4,True,0.1326356152316397,0.17303531882413292,0.4229996116631425,0.31815695381556397
2025-12-19,0.4,True,0.07083739969569147,0.20469602812911303,0.4596795292928735,0.3693773984398625
2025-12-26,0.4,True,0.10309401379000582,0.30268290776399187,0.5543321287879928,0.43307856952605817
2026-01-02,0.4,True,0.0697887277927427,0.23017463371315694,0.5552593994943582,0.3461897008063335
2026-01-09,0.4,True,0.15658648284987775,0.31890330054931515,0.63860870963962,0.4108249095354297
2026-01-16,0.4,True,0.15788164865020615,0.35077764135749656,0.6705782967325442,0.459287407246626
2026-01-23,0.4,True,0.1736608784081517,0.38884447813947287,0.7422457784235004,0.5398451208891843
2026-01-30,0.4,True,0.18090130679427774,0.24987545922068777,0.8732915776960539,0.4437208200972593
2026-02-06,0.4,True,0.23772567550266044,0.2325511172501915,0.6864380184970249,0.3460882411758699
2026-02-13,0.4,True,0.17163137306611498,0.1987753479470613,0.666160186043661,0.33233862619652066
2026-02-20,0.4,True,0.34953627926385833,0.301007241979653,0.6662476711373564,0.40000466109081545
2026-02-27,0.4,True,0.3131047085315022,0.2454983812516991,0.7250037450378237,0.44321708667756776
2026-03-06,0.4,True,0.21669677600077475,0.18459687823795368,0.5416158658552963,0.39657347372449614
2026-03-13,0.4,True,0.32907058382369914,0.14298722940756203,0.5053526783954305,0.34076438906001183
2026-03-20,0.4,True,0.2835666391659235,0.03328785866605055,0.37449116222057466,0.24479777924902768
2026-03-27,0.4,True,0.2036690847236644,-0.06114626977681714,0.32776016194276947,0.22302870725220592
2026-04-03,0.4,True,0.18880141615392354,0.01321780216511348,0.2717663545855169,0.2464348386501185
2026-04-10,0.4,True,0.1926629204831385,0.005437556309865865,0.3794178124270564,0.32607491151332013
2026-04-17,0.4,True,0.2578617195576467,0.029552839324239688,0.45645500161539077,0.3906969559553095
2026-04-24,0.4,True,0.305528282937533,0.011107868631212492,0.5322474713391501,0.4042715801518315
2026-05-01,0.4,True,0.30572515121338983,0.11060954784789656,0.541932537382048,0.38812361863127
2026-05-08,0.4,True,0.3549598028404959,0.25353357063140813,0.677068537249705,0.5450442029923639
2026-05-15,0.4,True,0.4376279374793628,0.2707035573515806,0.6843699943471533,0.5232880991017093
2026-05-22,0.4,True,0.35595553034351535,0.2441645100200205,0.8299111812670394,0.6186670377501131
2026-05-29,0.4,True,0.5378671907945676,0.2733375348759086,1.0193806493284607,0.5859398384749732
2026-06-05,0.4,True,0.4575530159158292,0.24224984901874058,0.7734000553149956,0.4715652931391694
2026-06-12,0.4,True,0.4215137040413386,0.28483629180257,0.8892920485436109,0.4685514734097058
2026-06-19,0.4,True,0.579717112360602,0.39632466422711765,1.0276721847455947,0.4428053223018309
2026-06-26,0.4,True,0.6257822827495352,0.3372146848838362,0.9569038722370833,0.25544899501240725
2026-07-03,0.4,True,0.5546107402653235,0.2865274765132888,0.8481234495955159,0.30353254217782455
2026-07-10,0.4,True,0.4527684024990455,0.271507370546769,0.7326630057101358,0.27842126347252627
2026-07-17,0.4,True,0.2003724173192858,0.1433084646981393,0.509902512958806,0.17709647605340706
2026-07-24,0.4,True,0.09488242630054877,0.11340781476242778,0.42939997402663566,0.1257754025017741
2026-07-31,0.4,True,-0.0312782785057828,0.09640416426891907,0.26488431628173226,0.217676933137255
2026-08-07,0.4,True,0.04192775148486305,0.027913534099827997,0.4117702207259717,0.2885241227005073
