version_name,state_bucket,BIL,overlay_cash,sleeve_bil,offense_weight,defense_weight,cash_weight,SPY,regime_multiplier,target_vol_multiplier,gross_multiplier
improved_hrp_calm_confirmed_leadership,calm_trend,0.06487520480032564,0.034046514908594075,0.03082868989173157,0.782491885016976,0.1526329101826984,0.06487520480032564,0.09837683439623336,1.0,0.9993346204812231,0.9993346204812231
improved_hrp_calm_confirmed_leadership,recovery_confirmed,0.12301287296298762,0.06539906425271673,0.057613808710270886,0.5876377607931654,0.28934936624384683,0.12301287296298762,0.06479499473261417,0.92,1.0,0.9395334017413659
improved_hrp_calm_confirmed_leadership,recovery_fragile,0.22618212325019665,0.13039147868405426,0.09579064456614239,0.5566458993790667,0.21717197737073665,0.22618212325019665,0.06215620999910906,0.96,1.0,0.9707468924737961
improved_hrp_calm_confirmed_leadership,stressed_panic,0.6078162662338488,0.510571376116455,0.09724489011739385,0.2615724830021129,0.13061125076403826,0.6078162662338488,0.027411176536450838,0.43200000000000005,0.9983410277515016,0.43200000000000005
improved_hrp_calm_confirmed_leadership,strong_neutral,0.21283330020382163,0.15319143851382655,0.05964186168999507,0.6112756662685281,0.17589103352765018,0.21283330020382163,0.08809686822290382,0.9421052631578947,0.9997932473583122,0.9575674331942091
improved_hrp_calm_confirmed_leadership,weak_neutral,0.3921022671123571,0.33933692208696536,0.05276534502539168,0.448193067168212,0.1597046657194309,0.3921022671123571,0.0640293225435447,0.8126497499263994,1.0,0.8126497499263994
improved_hrp_calm_confirmed_fragile_leadership,calm_trend,0.06491697436013225,0.03404302613285835,0.030873948227273896,0.7824335978588834,0.15264942778098436,0.06491697436013225,0.09838150744564868,1.0,0.9993346204812231,0.9993346204812231
improved_hrp_calm_confirmed_fragile_leadership,recovery_confirmed,0.12266558874718521,0.06538162383337333,0.057283964913811866,0.5879222360174593,0.2894121752353555,0.12266558874718521,0.06483809604248433,0.92,1.0,0.9395334017413659
improved_hrp_calm_confirmed_fragile_leadership,recovery_fragile,0.22540193996820881,0.1302839606200237,0.09511797934818512,0.5568180009856686,0.21778005904612258,0.22540193996820881,0.06353804521841408,0.96,1.0,0.9709240435607635
improved_hrp_calm_confirmed_fragile_leadership,stressed_panic,0.6074866117845014,0.5105683599471321,0.09691825183736921,0.26176653274853895,0.13074685546695966,0.6074866117845014,0.027544735289577023,0.43200000000000005,0.9983410277515016,0.43200000000000005
improved_hrp_calm_confirmed_fragile_leadership,strong_neutral,0.2126902301583596,0.15317871316219453,0.05951151699616507,0.6114168510301297,0.17589291881151067,0.2126902301583596,0.08824252091136608,0.9421052631578947,0.9997932473583122,0.957579999232752
improved_hrp_calm_confirmed_fragile_leadership,weak_neutral,0.39182712858089686,0.3393277408311255,0.052499387749771406,0.4484062753028113,0.1597665961162918,0.39182712858089686,0.06435911259008026,0.8126497499263994,1.0,0.8126497499263994
