,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_module,composite_regime_conditioned,taa_10m_sma,composite_confirmation_aware_momentum,cash::BIL
2017-06-09,0.1084969596610672,0.17258600036711447,0.07560991519225836,0.224899260550367,0.3299898771238017,0.0884179871053913,0.0
2017-06-16,0.1084969596610672,0.17258600036711447,0.07560991519225836,0.224899260550367,0.3299898771238017,0.0884179871053913,0.0
2017-06-23,0.1084969596610672,0.17258600036711447,0.07560991519225836,0.224899260550367,0.3299898771238017,0.0884179871053913,0.0
2017-06-30,0.12571388877848336,0.10750941741102199,0.09390272794077921,0.22070556280000095,0.24616958101085273,0.20599882205886177,0.0
2017-07-07,0.12571388877848336,0.10750941741102199,0.09390272794077921,0.22070556280000095,0.24616958101085273,0.20599882205886177,0.0
2017-07-14,0.12571388877848336,0.10750941741102199,0.09390272794077921,0.22070556280000095,0.24616958101085273,0.20599882205886177,0.0
2017-07-21,0.12571388877848336,0.10750941741102199,0.09390272794077921,0.22070556280000095,0.24616958101085273,0.20599882205886177,0.0
2017-07-28,0.13294725249305397,0.10894500083050757,0.09053684007394534,0.21207537668438148,0.24913103435721246,0.2063644955608993,0.0
2017-08-04,0.13294725249305397,0.10894500083050757,0.09053684007394534,0.21207537668438148,0.24913103435721246,0.2063644955608993,0.0
2017-08-11,0.13294725249305397,0.10894500083050757,0.09053684007394534,0.21207537668438148,0.24913103435721246,0.2063644955608993,0.0
2017-08-18,0.13294725249305397,0.10894500083050757,0.09053684007394534,0.21207537668438148,0.24913103435721246,0.2063644955608993,0.0
2017-08-25,0.12424490486279396,0.10208082559244122,0.0837552739246957,0.19514381170896664,0.2636756627704672,0.19160547555984908,0.039494045580786175
2017-09-01,0.12424490486279396,0.10208082559244122,0.0837552739246957,0.19514381170896664,0.2636756627704672,0.19160547555984908,0.039494045580786175
2017-09-08,0.12424490486279396,0.10208082559244122,0.0837552739246957,0.19514381170896664,0.2636756627704672,0.19160547555984908,0.039494045580786175
2017-09-15,0.12424490486279396,0.10208082559244122,0.0837552739246957,0.19514381170896664,0.2636756627704672,0.19160547555984908,0.039494045580786175
2017-09-22,0.12424490486279396,0.10208082559244122,0.0837552739246957,0.19514381170896664,0.2636756627704672,0.19160547555984908,0.039494045580786175
2017-09-29,0.12088649456764484,0.09884664741297741,0.1021545929880272,0.22560117462821758,0.2494038328227478,0.20310725758038525,0.0
2017-10-06,0.12088649456764484,0.09884664741297741,0.1021545929880272,0.22560117462821758,0.2494038328227478,0.20310725758038525,0.0
2017-10-13,0.12088649456764484,0.09884664741297741,0.1021545929880272,0.22560117462821758,0.2494038328227478,0.20310725758038525,0.0
2017-10-20,0.12088649456764484,0.09884664741297741,0.1021545929880272,0.22560117462821758,0.2494038328227478,0.20310725758038525,0.0
2017-10-27,0.12618311984048267,0.0935896063510623,0.0965318585429055,0.2143702273990844,0.24056579923666993,0.19015362208581676,0.038605766543978404
2017-11-03,0.12618311984048267,0.0935896063510623,0.0965318585429055,0.2143702273990844,0.24056579923666993,0.19015362208581676,0.038605766543978404
2017-11-10,0.12618311984048267,0.0935896063510623,0.0965318585429055,0.2143702273990844,0.24056579923666993,0.19015362208581676,0.038605766543978404
2017-11-17,0.12618311984048267,0.0935896063510623,0.0965318585429055,0.2143702273990844,0.24056579923666993,0.19015362208581676,0.038605766543978404
2017-11-24,0.13197015076607643,0.09262559584784942,0.09349800247670736,0.21212692330368874,0.2412162402971659,0.19015728641826815,0.038405800890244035
2017-12-01,0.13197015076607643,0.09262559584784942,0.09349800247670736,0.21212692330368874,0.2412162402971659,0.19015728641826815,0.038405800890244035
2017-12-08,0.13197015076607643,0.09262559584784942,0.09349800247670736,0.21212692330368874,0.2412162402971659,0.19015728641826815,0.038405800890244035
2017-12-15,0.13197015076607643,0.09262559584784942,0.09349800247670736,0.21212692330368874,0.2412162402971659,0.19015728641826815,0.038405800890244035
2017-12-22,0.13197015076607643,0.09262559584784942,0.09349800247670736,0.21212692330368874,0.2412162402971659,0.19015728641826815,0.038405800890244035
2017-12-29,0.13316467268125234,0.08873410257712079,0.08654547126801859,0.21246587574432305,0.2536187327352572,0.18677218464406475,0.03869896034996334
2018-01-05,0.13316467268125234,0.08873410257712079,0.08654547126801859,0.21246587574432305,0.2536187327352572,0.18677218464406475,0.03869896034996334
2018-01-12,0.13316467268125234,0.08873410257712079,0.08654547126801859,0.21246587574432305,0.2536187327352572,0.18677218464406475,0.03869896034996334
2018-01-19,0.13316467268125234,0.08873410257712079,0.08654547126801859,0.21246587574432305,0.2536187327352572,0.18677218464406475,0.03869896034996334
2018-01-26,0.1290084853515744,0.08874240908278544,0.08776832185064408,0.2244167070056909,0.25510159585168113,0.18002316335244994,0.034939317505174095
2018-02-02,0.1290084853515744,0.08874240908278544,0.08776832185064408,0.2244167070056909,0.25510159585168113,0.18002316335244994,0.034939317505174095
2018-02-09,0.1290084853515744,0.08874240908278544,0.08776832185064408,0.2244167070056909,0.25510159585168113,0.18002316335244994,0.034939317505174095
2018-02-16,0.1290084853515744,0.08874240908278544,0.08776832185064408,0.2244167070056909,0.25510159585168113,0.18002316335244994,0.034939317505174095
2018-02-23,0.04870363606506446,0.047073799261247565,0.034251656935785725,0.09643088729949562,0.11636695313104083,0.05717306730736585,0.6
2018-03-02,0.04870363606506446,0.047073799261247565,0.034251656935785725,0.09643088729949562,0.11636695313104083,0.05717306730736585,0.6
2018-03-09,0.04870363606506446,0.047073799261247565,0.034251656935785725,0.09643088729949562,0.11636695313104083,0.05717306730736585,0.6
2018-03-16,0.04870363606506446,0.047073799261247565,0.034251656935785725,0.09643088729949562,0.11636695313104083,0.05717306730736585,0.6
2018-03-23,0.04870363606506446,0.047073799261247565,0.034251656935785725,0.09643088729949562,0.11636695313104083,0.05717306730736585,0.6
2018-03-30,0.045273374089490254,0.05224987852255744,0.03227679408144756,0.10077479227786118,0.12363124389753662,0.045793917131107,0.6
2018-04-06,0.045273374089490254,0.05224987852255744,0.03227679408144756,0.10077479227786118,0.12363124389753662,0.045793917131107,0.6
2018-04-13,0.045273374089490254,0.05224987852255744,0.03227679408144756,0.10077479227786118,0.12363124389753662,0.045793917131107,0.6
2018-04-20,0.045273374089490254,0.05224987852255744,0.03227679408144756,0.10077479227786118,0.12363124389753662,0.045793917131107,0.6
2018-04-27,0.0432299065753247,0.05534979102808857,0.031043523695000297,0.10404124594523166,0.12732521481563655,0.03901031794071825,0.5999999999999999
2018-05-04,0.0432299065753247,0.05534979102808857,0.031043523695000297,0.10404124594523166,0.12732521481563655,0.03901031794071825,0.5999999999999999
2018-05-11,0.0432299065753247,0.05534979102808857,0.031043523695000297,0.10404124594523166,0.12732521481563655,0.03901031794071825,0.5999999999999999
2018-05-18,0.0432299065753247,0.05534979102808857,0.031043523695000297,0.10404124594523166,0.12732521481563655,0.03901031794071825,0.5999999999999999
2018-05-25,0.04213112524795455,0.05693474218385569,0.030178684577803788,0.10627083497015982,0.12971863159489466,0.03476598142533155,0.5999999999999999
2018-06-01,0.04213112524795455,0.05693474218385569,0.030178684577803788,0.10627083497015982,0.12971863159489466,0.03476598142533155,0.5999999999999999
2018-06-08,0.04213112524795455,0.05693474218385569,0.030178684577803788,0.10627083497015982,0.12971863159489466,0.03476598142533155,0.5999999999999999
2018-06-15,0.04213112524795455,0.05693474218385569,0.030178684577803788,0.10627083497015982,0.12971863159489466,0.03476598142533155,0.5999999999999999
2018-06-22,0.04213112524795455,0.05693474218385569,0.030178684577803788,0.10627083497015982,0.12971863159489466,0.03476598142533155,0.5999999999999999
2018-06-29,0.08713204995764115,0.12165530928898452,0.06003746478020731,0.21203333828076543,0.2607992125271369,0.06521491318769948,0.1931277119775653
2018-07-06,0.08713204995764115,0.12165530928898452,0.06003746478020731,0.21203333828076543,0.2607992125271369,0.06521491318769948,0.1931277119775653
2018-07-13,0.08713204995764115,0.12165530928898452,0.06003746478020731,0.21203333828076543,0.2607992125271369,0.06521491318769948,0.1931277119775653
2018-07-20,0.08713204995764115,0.12165530928898452,0.06003746478020731,0.21203333828076543,0.2607992125271369,0.06521491318769948,0.1931277119775653
2018-07-27,0.08674337811518452,0.12508036511414972,0.05905227781669761,0.21090152968092882,0.25814344472499445,0.06192567001872081,0.19815333452932415
2018-08-03,0.08674337811518452,0.12508036511414972,0.05905227781669761,0.21090152968092882,0.25814344472499445,0.06192567001872081,0.19815333452932415
2018-08-10,0.08674337811518452,0.12508036511414972,0.05905227781669761,0.21090152968092882,0.25814344472499445,0.06192567001872081,0.19815333452932415
2018-08-17,0.08674337811518452,0.12508036511414972,0.05905227781669761,0.21090152968092882,0.25814344472499445,0.06192567001872081,0.19815333452932415
2018-08-24,0.08674337811518452,0.12508036511414972,0.05905227781669761,0.21090152968092882,0.25814344472499445,0.06192567001872081,0.19815333452932415
2018-08-31,0.09246888405094461,0.1855447756131144,0.07536411854472928,0.2286155225207225,0.3131342715135,0.07841375701644092,0.026458670740548307
2018-09-07,0.09246888405094461,0.1855447756131144,0.07536411854472928,0.2286155225207225,0.3131342715135,0.07841375701644092,0.026458670740548307
2018-09-14,0.09246888405094461,0.1855447756131144,0.07536411854472928,0.2286155225207225,0.3131342715135,0.07841375701644092,0.026458670740548307
2018-09-21,0.09246888405094461,0.1855447756131144,0.07536411854472928,0.2286155225207225,0.3131342715135,0.07841375701644092,0.026458670740548307
2018-09-28,0.076162721751867,0.1460513168291928,0.06188941680567076,0.19161870877849807,0.2615216732856533,0.06275616254911805,0.19999999999999996
2018-10-05,0.076162721751867,0.1460513168291928,0.06188941680567076,0.19161870877849807,0.2615216732856533,0.06275616254911805,0.19999999999999996
2018-10-12,0.076162721751867,0.1460513168291928,0.06188941680567076,0.19161870877849807,0.2615216732856533,0.06275616254911805,0.19999999999999996
2018-10-19,0.076162721751867,0.1460513168291928,0.06188941680567076,0.19161870877849807,0.2615216732856533,0.06275616254911805,0.19999999999999996
2018-10-26,0.03691936442418926,0.06807091871700625,0.030731247713135595,0.09969990331147827,0.1340245508927785,0.030554014941412102,0.6000000000000001
2018-11-02,0.03691936442418926,0.06807091871700625,0.030731247713135595,0.09969990331147827,0.1340245508927785,0.030554014941412102,0.6000000000000001
2018-11-09,0.03691936442418926,0.06807091871700625,0.030731247713135595,0.09969990331147827,0.1340245508927785,0.030554014941412102,0.6000000000000001
2018-11-16,0.03691936442418926,0.06807091871700625,0.030731247713135595,0.09969990331147827,0.1340245508927785,0.030554014941412102,0.6000000000000001
2018-11-23,0.03691936442418926,0.06807091871700625,0.030731247713135595,0.09969990331147827,0.1340245508927785,0.030554014941412102,0.6000000000000001
2018-11-30,0.03558742481887254,0.0642787351405336,0.02986014024945794,0.10136620380476245,0.13958701819476213,0.029320477791611385,0.6
2018-12-07,0.03558742481887254,0.0642787351405336,0.02986014024945794,0.10136620380476245,0.13958701819476213,0.029320477791611385,0.6
2018-12-14,0.03558742481887254,0.0642787351405336,0.02986014024945794,0.10136620380476245,0.13958701819476213,0.029320477791611385,0.6
2018-12-21,0.03558742481887254,0.0642787351405336,0.02986014024945794,0.10136620380476245,0.13958701819476213,0.029320477791611385,0.6
2018-12-28,0.03609985033483295,0.06326770393681667,0.029509700002782604,0.10666581125931263,0.13570631715383938,0.0287506173124158,0.6
2019-01-04,0.03609985033483295,0.06326770393681667,0.029509700002782604,0.10666581125931263,0.13570631715383938,0.0287506173124158,0.6
2019-01-11,0.03609985033483295,0.06326770393681667,0.029509700002782604,0.10666581125931263,0.13570631715383938,0.0287506173124158,0.6
2019-01-18,0.03609985033483295,0.06326770393681667,0.029509700002782604,0.10666581125931263,0.13570631715383938,0.0287506173124158,0.6
2019-01-25,0.036664919059114155,0.06340788088694073,0.0295115458739076,0.1095946660628006,0.1323965744371943,0.02842441368004265,0.6
2019-02-01,0.036664919059114155,0.06340788088694073,0.0295115458739076,0.1095946660628006,0.1323965744371943,0.02842441368004265,0.6
2019-02-08,0.036664919059114155,0.06340788088694073,0.0295115458739076,0.1095946660628006,0.1323965744371943,0.02842441368004265,0.6
2019-02-15,0.036664919059114155,0.06340788088694073,0.0295115458739076,0.1095946660628006,0.1323965744371943,0.02842441368004265,0.6
2019-02-22,0.07322693372806759,0.13273370128894496,0.060202167065903825,0.27197928796404186,0.20492814082755803,0.05692976912548382,0.19999999999999984
2019-03-01,0.07322693372806759,0.13273370128894496,0.060202167065903825,0.27197928796404186,0.20492814082755803,0.05692976912548382,0.19999999999999984
2019-03-08,0.07322693372806759,0.13273370128894496,0.060202167065903825,0.27197928796404186,0.20492814082755803,0.05692976912548382,0.19999999999999984
2019-03-15,0.07322693372806759,0.13273370128894496,0.060202167065903825,0.27197928796404186,0.20492814082755803,0.05692976912548382,0.19999999999999984
2019-03-22,0.07322693372806759,0.13273370128894496,0.060202167065903825,0.27197928796404186,0.20492814082755803,0.05692976912548382,0.19999999999999984
2019-03-29,0.07280213593113276,0.13659151861908297,0.0611575223648133,0.3030280319879569,0.16917542808698913,0.05724536301002499,0.19999999999999984
2019-04-05,0.07280213593113276,0.13659151861908297,0.0611575223648133,0.3030280319879569,0.16917542808698913,0.05724536301002499,0.19999999999999984
2019-04-12,0.07280213593113276,0.13659151861908297,0.0611575223648133,0.3030280319879569,0.16917542808698913,0.05724536301002499,0.19999999999999984
2019-04-19,0.07280213593113276,0.13659151861908297,0.0611575223648133,0.3030280319879569,0.16917542808698913,0.05724536301002499,0.19999999999999984
2019-04-26,0.07970013299732241,0.17448577923901407,0.07196540799080019,0.41940000000000005,0.11994731776361535,0.07281584690376197,0.06168551510548603
2019-05-03,0.07970013299732241,0.17448577923901407,0.07196540799080019,0.41940000000000005,0.11994731776361535,0.07281584690376197,0.06168551510548603
2019-05-10,0.07970013299732241,0.17448577923901407,0.07196540799080019,0.41940000000000005,0.11994731776361535,0.07281584690376197,0.06168551510548603
2019-05-17,0.07970013299732241,0.17448577923901407,0.07196540799080019,0.41940000000000005,0.11994731776361535,0.07281584690376197,0.06168551510548603
2019-05-24,0.07970013299732241,0.17448577923901407,0.07196540799080019,0.41940000000000005,0.11994731776361535,0.07281584690376197,0.06168551510548603
2019-05-31,0.06902662507976993,0.14573999357151318,0.06135617997951914,0.35834315531108424,0.10542585781916006,0.0601081882389535,0.20000000000000007
2019-06-07,0.06902662507976993,0.14573999357151318,0.06135617997951914,0.35834315531108424,0.10542585781916006,0.0601081882389535,0.20000000000000007
2019-06-14,0.06902662507976993,0.14573999357151318,0.06135617997951914,0.35834315531108424,0.10542585781916006,0.0601081882389535,0.20000000000000007
2019-06-21,0.06902662507976993,0.14573999357151318,0.06135617997951914,0.35834315531108424,0.10542585781916006,0.0601081882389535,0.20000000000000007
2019-06-28,0.08937634767954708,0.16774144053329912,0.06796829542344596,0.4194,0.12088327330101167,0.07301040781398503,0.061620235248711186
2019-07-05,0.08937634767954708,0.16774144053329912,0.06796829542344596,0.4194,0.12088327330101167,0.07301040781398503,0.061620235248711186
2019-07-12,0.08937634767954708,0.16774144053329912,0.06796829542344596,0.4194,0.12088327330101167,0.07301040781398503,0.061620235248711186
2019-07-19,0.08937634767954708,0.16774144053329912,0.06796829542344596,0.4194,0.12088327330101167,0.07301040781398503,0.061620235248711186
2019-07-26,0.09232686909293929,0.1738806064631301,0.06896999758914019,0.42665246153714115,0.12224622408698195,0.07156180511910382,0.04436203611156353
2019-08-02,0.09232686909293929,0.1738806064631301,0.06896999758914019,0.42665246153714115,0.12224622408698195,0.07156180511910382,0.04436203611156353
2019-08-09,0.09232686909293929,0.1738806064631301,0.06896999758914019,0.42665246153714115,0.12224622408698195,0.07156180511910382,0.04436203611156353
2019-08-16,0.09232686909293929,0.1738806064631301,0.06896999758914019,0.42665246153714115,0.12224622408698195,0.07156180511910382,0.04436203611156353
2019-08-23,0.09232686909293929,0.1738806064631301,0.06896999758914019,0.42665246153714115,0.12224622408698195,0.07156180511910382,0.04436203611156353
2019-08-30,0.09198933412120648,0.1462232139135354,0.09869538144564628,0.4296416136667028,0.12343260487830875,0.0721620367929862,0.03785581518161407
2019-09-06,0.09198933412120648,0.1462232139135354,0.09869538144564628,0.4296416136667028,0.12343260487830875,0.0721620367929862,0.03785581518161407
2019-09-13,0.09198933412120648,0.1462232139135354,0.09869538144564628,0.4296416136667028,0.12343260487830875,0.0721620367929862,0.03785581518161407
2019-09-20,0.09198933412120648,0.1462232139135354,0.09869538144564628,0.4296416136667028,0.12343260487830875,0.0721620367929862,0.03785581518161407
2019-09-27,0.09311660732071324,0.12538173891376267,0.11662847218866274,0.4299104174470669,0.12324026689025884,0.07416353433911654,0.03755896290041916
2019-10-04,0.09311660732071324,0.12538173891376267,0.11662847218866274,0.4299104174470669,0.12324026689025884,0.07416353433911654,0.03755896290041916
2019-10-11,0.09311660732071324,0.12538173891376267,0.11662847218866274,0.4299104174470669,0.12324026689025884,0.07416353433911654,0.03755896290041916
2019-10-18,0.09311660732071324,0.12538173891376267,0.11662847218866274,0.4299104174470669,0.12324026689025884,0.07416353433911654,0.03755896290041916
2019-10-25,0.08836486712308689,0.10143697070291884,0.1412871739393857,0.44999999999999996,0.13368373412433726,0.08522725411027146,0.0
2019-11-01,0.08836486712308689,0.10143697070291884,0.1412871739393857,0.44999999999999996,0.13368373412433726,0.08522725411027146,0.0
2019-11-08,0.08836486712308689,0.10143697070291884,0.1412871739393857,0.44999999999999996,0.13368373412433726,0.08522725411027146,0.0
2019-11-15,0.08836486712308689,0.10143697070291884,0.1412871739393857,0.44999999999999996,0.13368373412433726,0.08522725411027146,0.0
2019-11-22,0.08836486712308689,0.10143697070291884,0.1412871739393857,0.44999999999999996,0.13368373412433726,0.08522725411027146,0.0
2019-11-29,0.07954268156061552,0.1842465829049292,0.06942533773557072,0.45,0.1548269955092912,0.0619584022895934,0.0
2019-12-06,0.07954268156061552,0.1842465829049292,0.06942533773557072,0.45,0.1548269955092912,0.0619584022895934,0.0
2019-12-13,0.07954268156061552,0.1842465829049292,0.06942533773557072,0.45,0.1548269955092912,0.0619584022895934,0.0
2019-12-20,0.07954268156061552,0.1842465829049292,0.06942533773557072,0.45,0.1548269955092912,0.0619584022895934,0.0
2019-12-27,0.08054624616521053,0.17937275968766817,0.07047867973932626,0.45,0.15661738355678007,0.06298493085101504,0.0
2020-01-03,0.08054624616521053,0.17937275968766817,0.07047867973932626,0.45,0.15661738355678007,0.06298493085101504,0.0
2020-01-10,0.08054624616521053,0.17937275968766817,0.07047867973932626,0.45,0.15661738355678007,0.06298493085101504,0.0
2020-01-17,0.08054624616521053,0.17937275968766817,0.07047867973932626,0.45,0.15661738355678007,0.06298493085101504,0.0
2020-01-24,0.08054624616521053,0.17937275968766817,0.07047867973932626,0.45,0.15661738355678007,0.06298493085101504,0.0
2020-01-31,0.07738215816333263,0.1696709243546678,0.07595617535549588,0.4499999999999999,0.15995384109022398,0.06703690103627985,0.0
2020-02-07,0.07738215816333263,0.1696709243546678,0.07595617535549588,0.4499999999999999,0.15995384109022398,0.06703690103627985,0.0
2020-02-14,0.07738215816333263,0.1696709243546678,0.07595617535549588,0.4499999999999999,0.15995384109022398,0.06703690103627985,0.0
2020-02-21,0.07738215816333263,0.1696709243546678,0.07595617535549588,0.4499999999999999,0.15995384109022398,0.06703690103627985,0.0
2020-02-28,0.0657942723745308,0.11009441476390247,0.059923326212317066,0.36,0.12334251506816685,0.0808454715810829,0.19999999999999996
2020-03-06,0.0657942723745308,0.11009441476390247,0.059923326212317066,0.36,0.12334251506816685,0.0808454715810829,0.19999999999999996
2020-03-13,0.0657942723745308,0.11009441476390247,0.059923326212317066,0.36,0.12334251506816685,0.0808454715810829,0.19999999999999996
2020-03-20,0.0657942723745308,0.11009441476390247,0.059923326212317066,0.36,0.12334251506816685,0.0808454715810829,0.19999999999999996
2020-03-27,0.03561651435604738,0.047711865799012015,0.030615876277711618,0.18,0.05520137617612941,0.050854367391099636,0.6
2020-04-03,0.03561651435604738,0.047711865799012015,0.030615876277711618,0.18,0.05520137617612941,0.050854367391099636,0.6
2020-04-10,0.03561651435604738,0.047711865799012015,0.030615876277711618,0.18,0.05520137617612941,0.050854367391099636,0.6
2020-04-17,0.03561651435604738,0.047711865799012015,0.030615876277711618,0.18,0.05520137617612941,0.050854367391099636,0.6
2020-04-24,0.0376135790575311,0.04398516986697869,0.03128961312427329,0.18,0.052238969366746095,0.054872668584470874,0.5999999999999999
2020-05-01,0.0376135790575311,0.04398516986697869,0.03128961312427329,0.18,0.052238969366746095,0.054872668584470874,0.5999999999999999
2020-05-08,0.0376135790575311,0.04398516986697869,0.03128961312427329,0.18,0.052238969366746095,0.054872668584470874,0.5999999999999999
2020-05-15,0.0376135790575311,0.04398516986697869,0.03128961312427329,0.18,0.052238969366746095,0.054872668584470874,0.5999999999999999
2020-05-22,0.0376135790575311,0.04398516986697869,0.03128961312427329,0.18,0.052238969366746095,0.054872668584470874,0.5999999999999999
2020-05-29,0.03867322688610567,0.04190486094071458,0.03187037955118024,0.18000000000000002,0.04995278538217275,0.05759874723982679,0.6
2020-06-05,0.03867322688610567,0.04190486094071458,0.03187037955118024,0.18000000000000002,0.04995278538217275,0.05759874723982679,0.6
2020-06-12,0.03867322688610567,0.04190486094071458,0.03187037955118024,0.18000000000000002,0.04995278538217275,0.05759874723982679,0.6
2020-06-19,0.03867322688610567,0.04190486094071458,0.03187037955118024,0.18000000000000002,0.04995278538217275,0.05759874723982679,0.6
2020-06-26,0.03928735069532162,0.04070935296262445,0.03232874469119952,0.17999999999999997,0.0482431232848325,0.059431428366021916,0.6000000000000001
2020-07-03,0.03928735069532162,0.04070935296262445,0.03232874469119952,0.17999999999999997,0.0482431232848325,0.059431428366021916,0.6000000000000001
2020-07-10,0.03928735069532162,0.04070935296262445,0.03232874469119952,0.17999999999999997,0.0482431232848325,0.059431428366021916,0.6000000000000001
2020-07-17,0.03928735069532162,0.04070935296262445,0.03232874469119952,0.17999999999999997,0.0482431232848325,0.059431428366021916,0.6000000000000001
2020-07-24,0.03928735069532162,0.04070935296262445,0.03232874469119952,0.17999999999999997,0.0482431232848325,0.059431428366021916,0.6000000000000001
2020-07-31,0.11405020224910994,0.10275677595927396,0.0808271301407347,0.43559999999999993,0.09572427533359097,0.14096686017894536,0.030074756138345204
2020-08-07,0.11405020224910994,0.10275677595927396,0.0808271301407347,0.43559999999999993,0.09572427533359097,0.14096686017894536,0.030074756138345204
2020-08-14,0.11405020224910994,0.10275677595927396,0.0808271301407347,0.43559999999999993,0.09572427533359097,0.14096686017894536,0.030074756138345204
2020-08-21,0.11405020224910994,0.10275677595927396,0.0808271301407347,0.43559999999999993,0.09572427533359097,0.14096686017894536,0.030074756138345204
2020-08-28,0.10073101478966975,0.10436277915831887,0.08433005506315043,0.41940000000000005,0.09086275910349759,0.1373084391942492,0.06300495269111406
2020-09-04,0.10073101478966975,0.10436277915831887,0.08433005506315043,0.41940000000000005,0.09086275910349759,0.1373084391942492,0.06300495269111406
2020-09-11,0.10073101478966975,0.10436277915831887,0.08433005506315043,0.41940000000000005,0.09086275910349759,0.1373084391942492,0.06300495269111406
2020-09-18,0.10073101478966975,0.10436277915831887,0.08433005506315043,0.41940000000000005,0.09086275910349759,0.1373084391942492,0.06300495269111406
2020-09-25,0.10005168841301225,0.10739511664413952,0.08663137279160807,0.4245878033083659,0.09185419095264583,0.14428285490801007,0.045196972982218475
2020-10-02,0.10005168841301225,0.10739511664413952,0.08663137279160807,0.4245878033083659,0.09185419095264583,0.14428285490801007,0.045196972982218475
2020-10-09,0.10005168841301225,0.10739511664413952,0.08663137279160807,0.4245878033083659,0.09185419095264583,0.14428285490801007,0.045196972982218475
2020-10-16,0.10005168841301225,0.10739511664413952,0.08663137279160807,0.4245878033083659,0.09185419095264583,0.14428285490801007,0.045196972982218475
2020-10-23,0.10005168841301225,0.10739511664413952,0.08663137279160807,0.4245878033083659,0.09185419095264583,0.14428285490801007,0.045196972982218475
2020-10-30,0.09717379611777498,0.10559179357846817,0.08714757365910539,0.4225675454299442,0.09324865021991617,0.14904288673802268,0.045227754256768504
2020-11-06,0.09717379611777498,0.10559179357846817,0.08714757365910539,0.4225675454299442,0.09324865021991617,0.14904288673802268,0.045227754256768504
2020-11-13,0.09717379611777498,0.10559179357846817,0.08714757365910539,0.4225675454299442,0.09324865021991617,0.14904288673802268,0.045227754256768504
2020-11-20,0.09717379611777498,0.10559179357846817,0.08714757365910539,0.4225675454299442,0.09324865021991617,0.14904288673802268,0.045227754256768504
2020-11-27,0.09080795639254687,0.10489595666166208,0.07148865946684567,0.41173380740585774,0.11219341497425239,0.1460767844748431,0.06280342062399225
2020-12-04,0.09080795639254687,0.10489595666166208,0.07148865946684567,0.41173380740585774,0.11219341497425239,0.1460767844748431,0.06280342062399225
2020-12-11,0.09080795639254687,0.10489595666166208,0.07148865946684567,0.41173380740585774,0.11219341497425239,0.1460767844748431,0.06280342062399225
2020-12-18,0.09080795639254687,0.10489595666166208,0.07148865946684567,0.41173380740585774,0.11219341497425239,0.1460767844748431,0.06280342062399225
2020-12-25,0.09128747518309925,0.10500053824683826,0.07187685040653832,0.4118313303653524,0.11093105512903131,0.1462578826279418,0.06281486804119862
2021-01-01,0.09128747518309925,0.10500053824683826,0.07187685040653832,0.4118313303653524,0.11093105512903131,0.1462578826279418,0.06281486804119862
2021-01-08,0.09128747518309925,0.10500053824683826,0.07187685040653832,0.4118313303653524,0.11093105512903131,0.1462578826279418,0.06281486804119862
2021-01-15,0.09128747518309925,0.10500053824683826,0.07187685040653832,0.4118313303653524,0.11093105512903131,0.1462578826279418,0.06281486804119862
2021-01-22,0.09128747518309925,0.10500053824683826,0.07187685040653832,0.4118313303653524,0.11093105512903131,0.1462578826279418,0.06281486804119862
2021-01-29,0.09692312273708943,0.10727028710742013,0.07521019089556742,0.417093771248792,0.11530560530250697,0.14992990851896865,0.03826711418965534
2021-02-05,0.09692312273708943,0.10727028710742013,0.07521019089556742,0.417093771248792,0.11530560530250697,0.14992990851896865,0.03826711418965534
2021-02-12,0.09692312273708943,0.10727028710742013,0.07521019089556742,0.417093771248792,0.11530560530250697,0.14992990851896865,0.03826711418965534
2021-02-19,0.09692312273708943,0.10727028710742013,0.07521019089556742,0.417093771248792,0.11530560530250697,0.14992990851896865,0.03826711418965534
2021-02-26,0.1002053971014059,0.10687925361663059,0.0758547450332362,0.4149351994551246,0.11711032882949446,0.14916192120035107,0.03585315476375717
2021-03-05,0.1002053971014059,0.10687925361663059,0.0758547450332362,0.4149351994551246,0.11711032882949446,0.14916192120035107,0.03585315476375717
2021-03-12,0.1002053971014059,0.10687925361663059,0.0758547450332362,0.4149351994551246,0.11711032882949446,0.14916192120035107,0.03585315476375717
2021-03-19,0.1002053971014059,0.10687925361663059,0.0758547450332362,0.4149351994551246,0.11711032882949446,0.14916192120035107,0.03585315476375717
2021-03-26,0.10800136856726562,0.1058922795155267,0.07442103411303112,0.4426866301863124,0.11752536321307086,0.15147332440479327,0.0
2021-04-02,0.10800136856726562,0.1058922795155267,0.07442103411303112,0.4426866301863124,0.11752536321307086,0.15147332440479327,0.0
2021-04-09,0.10800136856726562,0.1058922795155267,0.07442103411303112,0.4426866301863124,0.11752536321307086,0.15147332440479327,0.0
2021-04-16,0.10800136856726562,0.1058922795155267,0.07442103411303112,0.4426866301863124,0.11752536321307086,0.15147332440479327,0.0
2021-04-23,0.10800136856726562,0.1058922795155267,0.07442103411303112,0.4426866301863124,0.11752536321307086,0.15147332440479327,0.0
2021-04-30,0.10783966320212862,0.10563336980805842,0.07459152937730136,0.45,0.11793766244675469,0.14399777516575685,0.0
2021-05-07,0.10783966320212862,0.10563336980805842,0.07459152937730136,0.45,0.11793766244675469,0.14399777516575685,0.0
2021-05-14,0.10783966320212862,0.10563336980805842,0.07459152937730136,0.45,0.11793766244675469,0.14399777516575685,0.0
