name,state,n_weeks,ann_return,ann_vol,sharpe,max_drawdown,cvar_5,benchmark_ann_return,benchmark_sharpe,avg_BIL,avg_SPY,avg_offense,avg_defense,avg_cash,avg_css_weight,mean_weekly_return,mean_weekly_benchmark,prod_ann_return,prod_sharpe,prod_mean_weekly_return,shadow_ann_return,shadow_sharpe,ann_return_delta_vs_prod,sharpe_delta_vs_prod,ann_return_delta_vs_shadow,sharpe_delta_vs_shadow
improved_phasemm_recovery_cash_relief,recovery_confirmed,44,0.026152787034327662,0.06719627150270163,0.38919997269902373,-0.049661361048549124,-0.020330486398621502,0.39260593245278486,3.9666668364217443,0.12554883661594982,0.05956514593338207,0.5818959717922266,0.2925551915918232,0.12554883661594982,0.2311070198772205,0.0005400636009579061,0.006482644651353442,0.026147257209693242,0.38912386726476333,0.0005399585327544482,0.025594242377825482,0.37906261555187376,5.529824634420422e-06,7.61054342603984e-05,0.0005585446565021801,0.010137357147149972
improved_phasemm_recovery_cash_relief,recovery_fragile,49,0.06976201181105623,0.052466335570111204,1.3296528345844294,-0.03090899290691873,-0.014798195278295734,0.5278795890291696,5.005815236197094,0.21761199594894182,0.06234757281505727,0.5624435913284102,0.21994441272264767,0.21761199594894182,0.19027610561987654,0.0013241939940618756,0.008291495399952385,0.06973508185847388,1.3304864198616861,0.0013236555558595493,0.06769593570471377,1.2979088403931742,2.69299525823552e-05,-0.0008335852772567431,0.0020660761063424626,0.031743994191255176
improved_phasemm_recovery_cash_relief,stressed_panic,229,0.03369783640755841,0.06768566926597964,0.4978577706772519,-0.1208107960707413,-0.020652327685866518,-0.09064968831821907,-0.3079949813453927,0.6073980847922562,0.02754096386989521,0.2621575520315345,0.13044436317620883,0.6073980847922562,0.11643761271902424,0.0006817804579436015,-0.0009698635634184056,0.03369319983341135,0.4978150573949313,0.000681689648700961,0.03433145625197609,0.5151054563510054,4.636574147065531e-06,4.271328232058336e-05,-0.0006336198444176766,-0.017247685673753455
improved_phasemm_good_state_overlay_relief,calm_trend,295,0.035539367264453725,0.09244732743811891,0.3844282820208358,-0.16471341039707466,-0.03120161015102861,0.16187382142725593,1.5287945091637969,0.06862533210931279,0.09615917751768548,0.7801537387576398,0.1512209291330469,0.06862533210931279,0.21650990460766578,0.0007544064016420416,0.0029975625612830153,0.03558351868547227,0.38492758455722786,0.0007552175162830648,0.035658624830249064,0.3860974751140002,-4.4151421018545634e-05,-0.0004993025363920767,-0.00011925756579533875,-0.0016691930931644339
improved_phasemm_good_state_overlay_relief,neutral_healthy_proxy,293,0.09907447003292247,0.07850925984097958,1.2619463007751914,-0.07156482625696026,-0.025737678201176437,0.2971137570749136,2.4009616464363357,0.21409369180459342,0.08617256206157149,0.6100716837852589,0.17583462441014733,0.21409369180459342,0.19762668552236862,0.0018777408211678402,0.005161625174810866,0.09919292979347039,1.2629719355973539,0.0018798613423207558,0.09897662190326662,1.2561668454995347,-0.00011845976054791763,-0.0010256348221624467,9.78481296558531e-05,0.005779455275656709
improved_phasemm_good_state_overlay_relief,neutral_mixed,200,0.12699528630456758,0.07055776996874842,1.7998767018971342,-0.05998068494308395,-0.021266654541874687,-0.18506115125799993,-1.1165144277557961,0.38631857115292995,0.06476972823817889,0.4526931189010671,0.1609883099460026,0.38631857115292995,0.1641843693970051,0.0023495533642578044,-0.0036600636918807947,0.12710638237385874,1.7996455216952447,0.0023515476251883562,0.1251889282043963,1.7990123899044559,-0.00011109606929116111,0.0002311802018895026,0.001806358100171268,0.0008643119926783349
improved_phasemm_good_state_overlay_relief,recovery_confirmed,44,0.026596495925141683,0.06658188433153069,0.3994554403523629,-0.049023669727114694,-0.020095972617575866,0.39260593245278486,3.9666668364217443,0.1344828951003883,0.05871950497690572,0.575956889609918,0.2895602152896932,0.1344828951003883,0.22967109978290365,0.000547584094571775,0.006482644651353442,0.026147257209693242,0.38912386726476333,0.0005399585327544482,0.025594242377825482,0.37906261555187376,0.0004492387154484412,0.010331573087599577,0.0010022535473162009,0.02039282480048915
improved_phasemm_good_state_overlay_relief,recovery_fragile,49,0.06954343433900068,0.052089296054492654,1.3350810935561226,-0.0307434003281164,-0.014681089033768165,0.5278795890291696,5.005815236197094,0.2217437264539623,0.06205394599978212,0.5594206868366526,0.21883558670938472,0.2217437264539623,0.1894882743620975,0.0013198792653921286,0.008291495399952385,0.06973508185847388,1.3304864198616861,0.0013236555558595493,0.06769593570471377,1.2979088403931742,-0.0001916475194732037,0.004594673694436446,0.0018474986342869038,0.037172253162948365
improved_phasemm_good_state_overlay_relief,stressed_panic,229,0.03367445673696645,0.06766692335662927,0.4976501821944797,-0.12079544385085605,-0.02065405288276991,-0.09064968831821907,-0.3079949813453927,0.6074729931526526,0.027535891788662708,0.26211385797623793,0.13041314887110925,0.6074729931526526,0.11643748043181923,0.0006813211784486957,-0.0009698635634184056,0.03369319983341135,0.4978150573949313,0.000681689648700961,0.03433145625197609,0.5151054563510054,-1.8743096444895357e-05,-0.00016487520045160853,-0.0006569995150096375,-0.017455274156525646
improved_phasemm_recovery_confirmed_sleeve_fix,calm_trend,295,0.035368693169480325,0.0924582066867955,0.38253708823590604,-0.16512351186951846,-0.031223641613191393,0.16187382142725593,1.5287945091637969,0.06860850677408405,0.09633533231475562,0.7803952062844287,0.1509962869414868,0.06860850677408405,0.21514409581869468,0.0007512543429670396,0.0029975625612830153,0.03558351868547227,0.38492758455722786,0.0007552175162830648,0.035658624830249064,0.3860974751140002,-0.00021482551599194544,-0.002390496321321822,-0.00028993166076873855,-0.0035603868780941794
improved_phasemm_recovery_confirmed_sleeve_fix,neutral_healthy_proxy,293,0.09955760605694275,0.0786630423754964,1.265621097919231,-0.07146917624893356,-0.02569178973938164,0.2971137570749136,2.4009616464363357,0.21355294235449984,0.08688668208262461,0.6112399920189956,0.17520706562650407,0.21355294235449984,0.191280300530662,0.0018864363136279056,0.005161625174810866,0.09919292979347039,1.2629719355973539,0.0018798613423207558,0.09897662190326662,1.2561668454995347,0.00036467626347236326,0.0026491623218771743,0.000580984153676134,0.00945425241969633
improved_phasemm_recovery_confirmed_sleeve_fix,neutral_mixed,200,0.1271394698476369,0.0707069275394918,1.7981190001025849,-0.059972017362737495,-0.021320252703770547,-0.18506115125799993,-1.1165144277557961,0.38607391432286264,0.0649669837695386,0.45296979074127036,0.16095629493586663,0.38607391432286264,0.16300150771116548,0.0023522195252555288,-0.0036600636918807947,0.12710638237385874,1.7996455216952447,0.0023515476251883562,0.1251889282043963,1.7990123899044559,3.308747377817056e-05,-0.0015265215926598685,0.0019505416432405998,-0.0008933898018710362
improved_phasemm_recovery_confirmed_sleeve_fix,recovery_confirmed,44,0.026909374464784808,0.06760950568253704,0.3980117025428167,-0.04950838347961262,-0.020420908606773435,0.39260593245278486,3.9666668364217443,0.1274700805011796,0.062169787081742076,0.5824416924660242,0.2900882270327958,0.1274700805011796,0.20377343567352763,0.0005547814909850639,0.006482644651353442,0.026147257209693242,0.38912386726476333,0.0005399585327544482,0.025594242377825482,0.37906261555187376,0.0007621172550915656,0.008887835278053369,0.0013151320869593253,0.018949086990942943
improved_phasemm_recovery_confirmed_sleeve_fix,recovery_fragile,49,0.07024872201689103,0.0524337582363183,1.3397613365855048,-0.03044593914151328,-0.014775186205285298,0.5278795890291696,5.005815236197094,0.21828745736526506,0.06254516876881698,0.5620740639176475,0.2196384787170871,0.21828745736526506,0.1884066197548483,0.0013329197095637226,0.008291495399952385,0.06973508185847388,1.3304864198616861,0.0013236555558595493,0.06769593570471377,1.2979088403931742,0.0005136401584171502,0.009274916723818638,0.0025527863121772576,0.04185249619233056
improved_phasemm_recovery_confirmed_sleeve_fix,stressed_panic,229,0.03369582786237002,0.06768243112433214,0.49785191374806004,-0.120809854748543,-0.020653939034305284,-0.09064968831821907,-0.3079949813453927,0.6074212040906403,0.027544435851817414,0.2621491215241781,0.13042967438518116,0.6074212040906403,0.11637552866056987,0.0006817388674463774,-0.0009698635634184056,0.03369319983341135,0.4978150573949313,0.000681689648700961,0.03433145625197609,0.5151054563510054,2.628028958673312e-06,3.6856353128722485e-05,-0.0006356283896060688,-0.017253542602945315
