,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,cash::BIL
2015-07-10,0.07952497467340301,0.0917362603132244,0.19925157721950337,0.07487075824398859,0.2637507396160154,0.1267734330894167,0.1640922568444485
2015-07-17,0.07952497467340301,0.0917362603132244,0.19925157721950337,0.07487075824398859,0.2637507396160154,0.1267734330894167,0.1640922568444485
2015-07-24,0.07952497467340301,0.0917362603132244,0.19925157721950337,0.07487075824398859,0.2637507396160154,0.1267734330894167,0.1640922568444485
2015-07-31,0.07731907879402172,0.08836043340002149,0.17019618323890687,0.07230378627252142,0.2652635515607665,0.15440215067309607,0.17215481606066596
2015-08-07,0.07731907879402172,0.08836043340002149,0.17019618323890687,0.07230378627252142,0.2652635515607665,0.15440215067309607,0.17215481606066596
2015-08-14,0.07731907879402172,0.08836043340002149,0.17019618323890687,0.07230378627252142,0.2652635515607665,0.15440215067309607,0.17215481606066596
2015-08-21,0.07731907879402172,0.08836043340002149,0.17019618323890687,0.07230378627252142,0.2652635515607665,0.15440215067309607,0.17215481606066596
2015-08-28,0.03858916566043438,0.03707446745369249,0.07847072328404554,0.030974657153181165,0.13275449608251816,0.0821364903661283,0.6
2015-09-04,0.03858916566043438,0.03707446745369249,0.07847072328404554,0.030974657153181165,0.13275449608251816,0.0821364903661283,0.6
2015-09-11,0.03858916566043438,0.03707446745369249,0.07847072328404554,0.030974657153181165,0.13275449608251816,0.0821364903661283,0.6
2015-09-18,0.03858916566043438,0.03707446745369249,0.07847072328404554,0.030974657153181165,0.13275449608251816,0.0821364903661283,0.6
2015-09-25,0.039428945872805925,0.033896324375812546,0.07622938839165908,0.029112377152665972,0.13361989167447452,0.08771307253258198,0.6
2015-10-02,0.039428945872805925,0.033896324375812546,0.07622938839165908,0.029112377152665972,0.13361989167447452,0.08771307253258198,0.6
2015-10-09,0.039428945872805925,0.033896324375812546,0.07622938839165908,0.029112377152665972,0.13361989167447452,0.08771307253258198,0.6
2015-10-16,0.039428945872805925,0.033896324375812546,0.07622938839165908,0.029112377152665972,0.13361989167447452,0.08771307253258198,0.6
2015-10-23,0.039428945872805925,0.033896324375812546,0.07622938839165908,0.029112377152665972,0.13361989167447452,0.08771307253258198,0.6
2015-10-30,0.08544007464315055,0.06839074322734225,0.15811849028880806,0.05904511971822378,0.2709006059878863,0.18314635440115187,0.17495861173343707
2015-11-06,0.08544007464315055,0.06839074322734225,0.15811849028880806,0.05904511971822378,0.2709006059878863,0.18314635440115187,0.17495861173343707
