,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,cash::BIL
2024-06-07,0.146537482113525,0.08179835422734924,0.1512466173531789,0.1307105069851722,0.34191040707288306,0.1477966322478916,0.0
2024-06-14,0.146537482113525,0.08179835422734924,0.1512466173531789,0.1307105069851722,0.34191040707288306,0.1477966322478916,0.0
2024-06-21,0.146537482113525,0.08179835422734924,0.1512466173531789,0.1307105069851722,0.34191040707288306,0.1477966322478916,0.0
2024-06-28,0.14636535753399887,0.08008120025258197,0.15095423232168073,0.13012382286202806,0.34065628377949236,0.15181910325021797,1.1102230246251565e-16
2024-07-05,0.14636535753399887,0.08008120025258197,0.15095423232168073,0.13012382286202806,0.34065628377949236,0.15181910325021797,1.1102230246251565e-16
2024-07-12,0.14636535753399887,0.08008120025258197,0.15095423232168073,0.13012382286202806,0.34065628377949236,0.15181910325021797,1.1102230246251565e-16
2024-07-19,0.14636535753399887,0.08008120025258197,0.15095423232168073,0.13012382286202806,0.34065628377949236,0.15181910325021797,1.1102230246251565e-16
2024-07-26,0.14441160761047703,0.0789249854150087,0.15150174529586977,0.13261768685644532,0.34008236228616473,0.1524616125360344,0.0
2024-08-02,0.14441160761047703,0.0789249854150087,0.15150174529586977,0.13261768685644532,0.34008236228616473,0.1524616125360344,0.0
2024-08-09,0.14441160761047703,0.0789249854150087,0.15150174529586977,0.13261768685644532,0.34008236228616473,0.1524616125360344,0.0
2024-08-16,0.14441160761047703,0.0789249854150087,0.15150174529586977,0.13261768685644532,0.34008236228616473,0.1524616125360344,0.0
2024-08-23,0.14441160761047703,0.0789249854150087,0.15150174529586977,0.13261768685644532,0.34008236228616473,0.1524616125360344,0.0
2024-08-30,0.14426646434698076,0.08618233369951982,0.13786252037861788,0.1708676192150468,0.27571682353133087,0.13993458008828202,0.04516965874022194
2024-09-06,0.14426646434698076,0.08618233369951982,0.13786252037861788,0.1708676192150468,0.27571682353133087,0.13993458008828202,0.04516965874022194
2024-09-13,0.14426646434698076,0.08618233369951982,0.13786252037861788,0.1708676192150468,0.27571682353133087,0.13993458008828202,0.04516965874022194
2024-09-20,0.14426646434698076,0.08618233369951982,0.13786252037861788,0.1708676192150468,0.27571682353133087,0.13993458008828202,0.04516965874022194
