method_name,subset_name,sleeve_count,sleeve_names,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,hit_rate,avg_weekly_turnover,annual_turnover,avg_max_weight,avg_effective_n,avg_hhi,weight_instability,allocation_instability,psr_zero,psr_selection,observations,avg_bil_weight,avg_spy_weight,avg_cash_weight,delta_ann_return_vs_baseline,delta_sharpe_vs_baseline,delta_max_drawdown_vs_baseline,delta_cvar_5_vs_baseline,delta_turnover_vs_baseline,delta_avg_bil_vs_baseline,delta_avg_cash_vs_baseline
hrp,phaseb_trend_quality_confirmation_combo,6,dual_momentum_topn|cta_trend_long_only|composite_trend_quality_module|composite_regime_conditioned|taa_10m_sma|composite_confirmation_aware_momentum,0.055185064071983314,0.07097520254359262,0.7775259822342729,-0.13544553665768444,0.40743361083543256,-0.024319375780620482,0.5486486486486486,0.053128369914443065,2.7626752355510393,0.4783544132644135,4.272390295109305,0.3394511240329434,0.1061610130362475,0.04419053362968654,0.9997442546002684,0.9851671229106072,1110,0.44138234792483494,0.0658618284138351,0.3469037864330536,0.004605108030199423,-0.016648901819354966,-0.013236682926494603,-0.0019857123808248826,-0.0032487415449076115,-0.0071962855114581226,0.0023950877437204365
hrp,replace_cta_with_vol_managed,5,dual_momentum_topn|cta_trend_vol_managed|composite_selective_signals|composite_regime_conditioned|taa_10m_sma,0.051321579522646266,0.06203735721494048,0.8272689525576126,-0.11853902726412013,0.432950908297022,-0.021758337120301192,0.563963963963964,0.04285770110281904,2.22860045734659,0.4821931973547421,4.109140197206332,0.34587694786162587,0.08563818112256993,0.04279827044062327,0.9998750613844701,0.9954763668209586,1110,0.44251184845087865,0.052856795852583405,0.34450869868933315,0.0007416234808623745,0.033094068503984664,0.0036698264670697034,0.0005753262794944078,-0.013519410356531633,-0.0060667849854144085,0.0
hrp,add_selective_drop_breadth,6,dual_momentum_topn|cta_trend_long_only|composite_equal_weight|composite_regime_conditioned|taa_10m_sma|composite_selective_signals,0.05235590571850679,0.06407507374552929,0.8171025432828287,-0.13553437946600755,0.38629243683251463,-0.02235166219073591,0.5612612612612613,0.05104435604271512,2.6543065142211866,0.47483209606250626,4.281118803379207,0.3356316937560191,0.10199674027274067,0.04663540026724685,0.9998499824023951,0.9896970586549797,1110,0.4333681016047542,0.05075235438038093,0.34458972567006935,0.0017759496767228988,0.022927659229200814,-0.013325525734817711,-1.7998790940311482e-05,-0.005332755416635554,-0.015210531831538865,8.102698073619852e-05
hrp,add_strength_weighted_drop_breadth,6,dual_momentum_topn|cta_trend_long_only|composite_equal_weight|composite_regime_conditioned|taa_10m_sma|composite_selective_strength_weighted,0.051602021617661586,0.0639660806701625,0.806709135170318,-0.1258839875078327,0.4099172789108768,-0.022358386730803727,0.5621621621621622,0.05121203913654989,2.6630260351005943,0.47558465620865775,4.243107280317347,0.33502770099868157,0.1023318043287096,0.046430656748948154,0.9998292791144301,0.9887405906370642,1110,0.43142212483048376,0.049144645193618545,0.3448141957809548,0.0010220655758776953,0.012534251116690043,-0.0036751337766428582,-2.4723331008127958e-05,-0.005165072322800786,-0.017156508605809306,0.0003054970916216426
hrp,add_concentrated_drop_breadth,6,dual_momentum_topn|cta_trend_long_only|composite_equal_weight|composite_regime_conditioned|taa_10m_sma|composite_selective_concentrated,0.05215585120375188,0.06389517908564137,0.8162720873486436,-0.12367724601872354,0.4217093514182551,-0.02231036892907848,0.554954954954955,0.05196480172453344,2.702169689675739,0.47297583609026994,4.253220020144504,0.3342492502334697,0.10383597317568935,0.04669345497650523,0.9998517134343021,0.9897789869976323,1110,0.4295004782411789,0.05078994644320649,0.3445812811847599,0.0015758951619679884,0.022097203295015744,-0.001468392287533704,2.3294470717118154e-05,-0.004412309734817238,-0.019078155195114188,7.258249542674289e-05
max_diversification,baseline_current,6,dual_momentum_topn|cta_trend_long_only|composite_equal_weight|composite_regime_conditioned|taa_10m_sma|composite_breadth_filtered,0.05040517666090483,0.06376416068749609,0.7904938466599952,-0.127180423620318,0.3963281079435894,-0.022149025345679165,0.5585585585585585,0.05628529524617796,2.926835352801254,0.48417419197203776,4.227778710854727,0.34634516847515834,0.1124691755459664,0.04566077993553561,0.9997928123485773,0.9871466542670218,1110,0.44145834905973774,0.05358573102939026,0.3446490092452807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_diversification,drop_breadth,5,dual_momentum_topn|cta_trend_long_only|composite_equal_weight|composite_regime_conditioned|taa_10m_sma,0.05307480080690463,0.06528058697549774,0.8130257901453245,-0.12500974323565384,0.42456531333605085,-0.022506006944229717,0.5558558558558558,0.05251272984192311,2.7306619517800015,0.4701105225858305,4.3698265600837765,0.33234827055959343,0.10493084215259951,0.044684741109158835,0.9998538202487589,0.992437738572303,1110,0.42950045644496326,0.05926194757318267,0.3455814400859942,0.002669624145999805,0.022531943485329275,0.00217068038466417,-0.00035698159855055214,-0.0037725654042548504,-0.011957892614774479,0.0009324308407134829
max_diversification,drop_regime,5,dual_momentum_topn|cta_trend_long_only|composite_equal_weight|taa_10m_sma|composite_breadth_filtered,0.04928173426236282,0.0676304553276806,0.7286914456450836,-0.16592767355460591,0.2970073237731768,-0.02310362891976847,0.5531531531531532,0.05739022540068329,2.984291720835531,0.46951913739470164,4.385460091001272,0.33400062730250973,0.11467704498983382,0.04462978105593298,0.9994311361280869,0.9803701594113221,1110,0.42342898630287623,0.059319127929393596,0.34552214260946384,-0.0011234423985420072,-0.061802401014911634,-0.03874724993428791,-0.0009546035740893057,0.0011049301545053292,-0.01802936275686151,0.000873133364183154
max_diversification,replace_equal_with_selective,5,dual_momentum_topn|cta_trend_long_only|composite_selective_signals|composite_regime_conditioned|taa_10m_sma,0.05322528880570254,0.06460116095571254,0.8239060725579104,-0.1324635548927937,0.4018108139161688,-0.022273985334232138,0.5585585585585585,0.04922892044575569,2.559903863179296,0.4684574315641892,4.417105866415168,0.33050664158405496,0.09836914013395145,0.0449656277031761,0.9998639848931797,0.9928170315839473,1110,0.4278625468399227,0.055540944523351954,0.34455368001636055,0.002820112144797715,0.03341222589791515,-0.005283131272475705,-0.000124959988552973,-0.007056374800422267,-0.013595802219815045,-9.532922892013795e-05
max_diversification,replace_equal_with_strength_weighted,5,dual_momentum_topn|cta_trend_long_only|composite_selective_strength_weighted|composite_regime_conditioned|taa_10m_sma,0.05188445665980623,0.06380275559327203,0.8132008747483851,-0.12912165936018838,0.40182612984451455,-0.022050624976987475,0.5513513513513514,0.04943255706483161,2.5704929673712438,0.4698011481551459,4.33274202829249,0.33044512559043043,0.09877604645927612,0.04463992874310782,0.9998362330006041,0.9918001209841615,1110,0.4242693318764417,0.04960154711035418,0.34460815355511804,0.001479279998901406,0.02270702808838987,-0.0019412357398703728,9.840036869169025e-05,-0.006852738181346352,-0.017189017183296018,-4.0855690162655556e-05
max_diversification,replace_equal_with_concentrated,5,dual_momentum_topn|cta_trend_long_only|composite_selective_concentrated|composite_regime_conditioned|taa_10m_sma,0.05243145499470803,0.0628985590154542,0.8335875386561018,-0.12282757232654573,0.4268704005263193,-0.021676269290442144,0.5621621621621622,0.051061744488962404,2.655210713426045,0.4695567641638856,4.256537387686226,0.33191240956141543,0.10203148583470145,0.04463615050947306,0.9998776543535509,0.993341158268662,1110,0.423119188607067,0.04807819714340138,0.34452558620341556,0.0020262783338031998,0.043093691996106576,0.004352851293772275,0.0004727560552370211,-0.0052235507572155546,-0.018339160452670755,-0.00012342304186513386
max_diversification,replace_equal_with_trend_ensemble,5,dual_momentum_topn|cta_trend_long_only|composite_selective_trend_ensemble|composite_regime_conditioned|taa_10m_sma,0.05322528880570254,0.06460116095571254,0.8239060725579104,-0.1324635548927937,0.4018108139161688,-0.022273985334232138,0.5585585585585585,0.04922892044575569,2.559903863179296,0.4684574315641892,4.417105866415168,0.33050664158405496,0.09836914013395145,0.0449656277031761,0.9998639848931797,0.9928170315839473,1110,0.4278625468399227,0.055540944523351954,0.34455368001636055,0.002820112144797715,0.03341222589791515,-0.005283131272475705,-0.000124959988552973,-0.007056374800422267,-0.013595802219815045,-9.532922892013795e-05
max_diversification,replace_equal_with_trend_quality,5,dual_momentum_topn|cta_trend_long_only|composite_trend_quality_module|composite_regime_conditioned|taa_10m_sma,0.055155656510291085,0.06801777270719715,0.8109006560347853,-0.12384455940435102,0.44536196644867154,-0.023362603926186252,0.5513513513513514,0.05129340116931543,2.6672568608044025,0.4799033217924821,4.249860754782417,0.34244336950650667,0.10249438179598344,0.04436399998744457,0.9998440441319598,0.9920805504980577,1110,0.4423344516978283,0.07192715182581218,0.346089791671102,0.004750479849386258,0.020406809374790114,0.0033358642159669882,-0.0012135785805070867,-0.004991894076862527,0.0008761026380905701,0.0014407824258212965
max_diversification,replace_equal_with_trend_quality_refined,5,dual_momentum_topn|cta_trend_long_only|composite_trend_quality_refined|composite_regime_conditioned|taa_10m_sma,0.05570398047685532,0.06800979464372461,0.819058207257728,-0.12156282499689797,0.4582320333397712,-0.02333658235305274,0.5513513513513514,0.050824024036602154,2.642849249903312,0.48040346678089285,4.231065706318602,0.34321303230306777,0.10155647325512034,0.044331257185788384,0.9998633710827876,0.9927938854835767,1110,0.442682859327953,0.07165641342816492,0.3459693750462414,0.0052988038159504924,0.02856436059773282,0.005617598623420039,-0.0011875570073735763,-0.005461271209575805,0.0012245102682152398,0.0013203658009607322
max_diversification,phaseb_confirmation_addon,6,dual_momentum_topn|cta_trend_long_only|composite_selective_signals|composite_regime_conditioned|taa_10m_sma|composite_confirmation_aware_momentum,0.05342999298468376,0.06572653779195059,0.8129135472464706,-0.1370133325194971,0.38996199860389963,-0.022646846643764047,0.5585585585585585,0.04820860371793798,2.5068473933327753,0.467066783342348,4.445196585206734,0.32884730889819447,0.09633034508683463,0.04480824695299884,0.9998362037690322,0.9890558917380736,1110,0.4273014933338825,0.05425457401373947,0.3456621604132322,0.003024816323778934,0.022419700586475355,-0.009832908899179094,-0.0004978212980848822,-0.008076691528239976,-0.014156855725855233,0.0010131511679515315
max_diversification,phaseb_trend_quality_confirmation_combo,6,dual_momentum_topn|cta_trend_long_only|composite_trend_quality_module|composite_regime_conditioned|taa_10m_sma|composite_confirmation_aware_momentum,0.05563804537117245,0.06864935750520518,0.8104670952958857,-0.1272863359131703,0.4371093328440731,-0.023529375964327026,0.5513513513513514,0.0507929799259666,2.641234956150263,0.4799544544871482,4.2391246273719085,0.34250097207069286,0.1014944409691837,0.04439061164103307,0.9998437787291803,0.9894060217567027,1110,0.4424338993650801,0.07136214774571611,0.3467000996967627,0.005232868710267624,0.01997324863589045,-0.00010591229285228376,-0.001380350618647861,-0.005492315320211362,0.0009755503053423542,0.002051090451481996
max_diversification,replace_cta_with_vol_managed,5,dual_momentum_topn|cta_trend_vol_managed|composite_selective_signals|composite_regime_conditioned|taa_10m_sma,0.05069735635121697,0.06328234732878872,0.8011295170170383,-0.12778632856070526,0.39673537006842674,-0.021998236264551847,0.5594594594594594,0.04182295060085408,2.174793431244412,0.4748970519404675,4.258236169720019,0.33835245021478066,0.08357054453395887,0.04365380203916942,0.9998081011832193,0.993770297742746,1110,0.43469025892897933,0.057224677029749385,0.3445375297709916,0.0002921796903121443,0.010635670357043048,-0.0006059049403872585,0.00015078908112731854,-0.01446234464532388,-0.0067680901307584085,-0.0001114794742890779
max_diversification,add_selective_drop_breadth,6,dual_momentum_topn|cta_trend_long_only|composite_equal_weight|composite_regime_conditioned|taa_10m_sma|composite_selective_signals,0.05244893804031725,0.06484478344662697,0.8088382018190776,-0.1347498728325105,0.3892318184634541,-0.02226191606218391,0.5531531531531532,0.05031346186749832,2.6163000171099124,0.46483808812665184,4.4425321937284075,0.32734636571663767,0.10053626884874889,0.0456209537566565,0.999836508846253,0.9890698856694594,1110,0.4239799221692971,0.05248155765763623,0.34558036036454076,0.002043761379412423,0.018344355159082393,-0.007569449212192492,-0.00011289071650474533,-0.005971833378679639,-0.017478426890440657,0.000931351119260071
max_diversification,add_strength_weighted_drop_breadth,6,dual_momentum_topn|cta_trend_long_only|composite_equal_weight|composite_regime_conditioned|taa_10m_sma|composite_selective_strength_weighted,0.05178988565107345,0.06394855753500461,0.8098679258359243,-0.13138639485595482,0.3941799735646387,-0.022004630113118453,0.5522522522522523,0.049802066269410014,2.589707446009321,0.46618171262711683,4.369808978103284,0.327288884319237,0.09951439908608235,0.0453048379707597,0.9998370161105684,0.9890931735419626,1110,0.420802919959582,0.04876792358883001,0.3453782880781078,0.001384708990168626,0.019374079175929038,-0.004205971235636818,0.0001443952325607123,-0.006483228976767945,-0.02065542910015572,0.0007292788328270849
max_diversification,add_concentrated_drop_breadth,6,dual_momentum_topn|cta_trend_long_only|composite_equal_weight|composite_regime_conditioned|taa_10m_sma|composite_selective_concentrated,0.05240797386541263,0.06300451889568756,0.8318129363416148,-0.12506310975916846,0.41905222064550945,-0.021659116264128538,0.5594594594594594,0.05072402886107663,2.637649500775985,0.46567818969648045,4.323214417238237,0.328285494928094,0.10135666307555673,0.04546384317746295,0.999879149006743,0.99112410039108,1110,0.4196930330351743,0.04731450842998996,0.3446419120271126,0.0020027972045078,0.04131908968161957,0.00211731386114955,0.0004899090815506275,-0.005561266385101328,-0.02176531602456344,-7.097218168106156e-06
