,state_text,production_weight,phasen_weight,phaseo_weight,trust_score,phaseo_prob,threshold,model_confidence,model_uncertainty,phaseo_state_edge_mean,phaseo_ex_mean_13,risk_guard,selected_expert
2015-11-13,neutral_mixed,0.0,0.0,1.0,0.7157276700517796,0.8638989967751393,0.52,0.1026989044000306,0.5409747244611589,-3.116238755111316e-05,-0.000600221954036493,0.286641776536272,phaseo
2015-11-20,stressed_panic,0.0,0.0,1.0,0.8872494335737899,0.872658238815228,0.52,0.3510612430468027,0.5755434629684079,7.248394631699719e-06,-0.000726517633894393,0.6964484868773149,phaseo
2015-11-27,neutral_mixed,0.0,0.0,1.0,0.6626684019225721,0.8087605391916004,0.52,0.1671909201646078,0.5536911267848048,-3.6097885180627605e-05,-0.0005288794268724777,0.3367897956387716,phaseo
2015-12-04,neutral_mixed,0.0,0.0,1.0,0.7307568457512181,0.8752978872240907,0.52,0.0780285469528238,0.5970393910856938,-3.0499340525652595e-05,-0.00020834495309682389,0.3057545634087924,phaseo
2015-12-11,neutral_mixed,0.0,0.0,1.0,0.6563585439673818,0.7821315834300601,0.52,0.4041586813862129,0.4788908766086757,-3.6766565029298645e-05,-0.0003016044116576931,0.1953856654360795,phaseo
2015-12-18,stressed_panic,0.0,0.0,1.0,0.8084986877268693,0.7947076042742921,0.52,0.3035409985008408,0.5637862993274138,-5.113360302348495e-06,-0.000734048163879447,0.887807627737863,phaseo
2015-12-25,stressed_panic,0.0,0.0,1.0,0.8337047615964476,0.8212541811569745,0.52,0.3742198547951923,0.5887274948522652,-1.87538355199932e-05,-0.0007625996917825161,0.8224034825618214,phaseo
2016-01-01,neutral_mixed,0.0,0.0,1.0,0.5413520589130135,0.6950098691066515,0.52,0.2113718664964779,0.5575273973392291,-4.555447052565087e-05,-0.00099057412430157,0.4872212687052011,phaseo
2016-01-08,stressed_panic,0.0,0.0,1.0,0.6357464535995904,0.61944477062996,0.52,0.1602827878457934,0.5117595463752469,-3.43776087759301e-05,-0.0006034559955383855,0.9372212687052012,phaseo
2016-01-15,stressed_panic,0.0,0.0,1.0,0.639686123602112,0.6320543752090628,0.52,0.2064443260148072,0.5467895100204345,-4.97115238076394e-05,-0.0009524115541936933,1.0,phaseo
2016-01-22,stressed_panic,0.0,0.0,1.0,0.651796553832971,0.6437053897927068,0.52,0.1645687085866854,0.5312468524123489,-5.2080624686309756e-05,-0.0009348841844248316,1.0,phaseo
2016-01-29,stressed_panic,1.0,0.0,0.0,0.37721671749514346,0.3557741362965301,0.52,0.2362660391012833,0.5466511315728461,-1.523080212717891e-05,-0.0003644037094580316,1.0,production
2016-02-05,stressed_panic,1.0,0.0,0.0,0.36131492133379856,0.31387059995128713,0.6,0.2500350985771311,0.5269344676163077,5.609801404979294e-05,0.00037564766212725293,1.0,production
2016-02-12,stressed_panic,1.0,0.0,0.0,0.36612152560690164,0.3021841431298406,0.6,0.2021468900490288,0.5159748595806732,0.00012742253463517535,0.0012249480649097451,1.0,production
2016-02-19,stressed_panic,1.0,0.0,0.0,0.4370809139127676,0.372257878348306,0.6,0.2116324038494808,0.5101860528751733,0.00011830460557957471,0.0012630809686076992,1.0,production
2016-02-26,stressed_panic,1.0,0.0,0.0,0.4056453566291607,0.3394279245581,0.6,0.2161489195599304,0.5038164676035307,0.00011586831377634435,0.0013554487728669605,1.0,production
2016-03-04,stressed_panic,0.0,0.0,1.0,0.6038714900907279,0.5392002636717104,0.6,0.186109760177046,0.510021486582902,0.0001237738172982186,0.0013160073216383374,1.0,phaseo
2016-03-11,stressed_panic,1.0,0.0,0.0,0.3631444578429092,0.31044704244063054,0.52,0.1422167093900072,0.6206105688660299,0.00011710529782479617,0.0014055515383812269,1.0,production
2016-03-18,stressed_panic,1.0,0.0,0.0,0.35912780288230217,0.2968346893022154,0.6,0.1736770193071203,0.5587075835609266,0.00013666773111542442,0.0018020492230983963,0.954881228721962,production
2016-03-25,neutral_mixed,1.0,0.0,0.0,0.0,0.07238598546674221,0.6,0.1580138683637255,0.5034627731164196,-2.5307193795619746e-05,0.0016265050058536196,0.502569311934171,production
2016-04-01,recovery_fragile,1.0,0.0,0.0,0.15835243673909985,0.0914052414118385,0.6,0.1237198142393597,0.5675577872458322,0.0003451614289199313,0.0018991177995485579,0.5415224558750324,production
2016-04-08,neutral_mixed,1.0,0.0,0.0,0.010218413635204144,0.11689480694118093,0.6,0.103309569112312,0.5415981839610711,-1.930919540533832e-05,0.0012019817319810348,0.5002662982395645,production
2016-04-15,neutral_mixed,1.0,0.0,0.0,0.13497650354390808,0.23980436883442624,0.6,0.1150815709279726,0.5319897928224977,-2.2105006362789543e-05,0.0012751285472588502,0.5257959455097415,production
2016-04-22,neutral_mixed,1.0,0.0,0.0,0.0,0.0841880034177298,0.6,0.0735905513982675,0.5860067931007727,-3.491096028907577e-05,0.0010058250013560502,0.524955680569058,production
2016-04-29,recovery_fragile,1.0,0.0,0.0,0.15935668603527853,0.1110284852411249,0.6,0.1316515058627526,0.5638971664500616,0.00022846858161345692,0.00047268985931146556,0.577688766469846,production
2016-05-06,neutral_mixed,1.0,0.0,0.0,0.16065585767635607,0.306111409519592,0.6,0.2377024502997696,0.5977640838073065,-4.37582665694735e-05,-0.00039819178774214213,0.5241173378984174,production
2016-05-13,neutral_mixed,1.0,0.0,0.0,0.4371868618033996,0.5907634412349111,0.6,0.158814054138344,0.565443379417147,-3.445047132995554e-05,-0.0008446874380239806,0.5241173378984174,production
2016-05-20,neutral_mixed,1.0,0.0,0.0,0.4630982774687899,0.6007338784527672,0.6,0.1892669793458449,0.5101837809703096,-1.8749034419855353e-05,-0.0004106328569672882,0.2879206204858212,production
2016-05-27,recovery_confirmed,1.0,0.0,0.0,0.0,0.1499947704565929,0.6,0.0778452648675645,0.5987210100912586,-0.00047194295877636683,-0.00014234931804046517,0.6347356094020837,production
2016-06-03,recovery_confirmed,1.0,0.0,0.0,0.0,0.020518551252033633,0.6,0.095828532569062,0.6469602149275774,-0.0008645424068045502,-0.000563755255156096,0.3715879791573719,production
2016-06-10,recovery_confirmed,1.0,0.0,0.0,0.06320045644410964,0.2400364519722898,0.6,0.1911411795176854,0.5986926352873694,-0.0008903083756162821,-0.0005984871002177009,0.4869204216050937,production
2016-06-17,recovery_confirmed,1.0,0.0,0.0,0.010039931781455264,0.19251223373506116,0.6,0.1522585205969232,0.5587370209039886,-0.000989781844793967,-0.0009543976411108701,0.2380952380952381,production
2016-06-24,neutral_mixed,1.0,0.0,0.0,0.2045073900647723,0.35333542907941884,0.6,0.1073985250015451,0.5189887736381106,-7.686083131293044e-06,-0.0007984402770217009,0.1433531637664065,production
2016-07-01,neutral_mixed,1.0,0.0,0.0,0.5497654704340991,0.6902908832221417,0.6,0.2065259676332167,0.4290943003670986,-1.2497305802219221e-05,-0.0010449616355669624,0.125,production
2016-07-08,neutral_mixed,0.0,0.0,1.0,0.6392527551430789,0.7909835980781545,0.6,0.1155130124730259,0.5216958352318422,-1.9392528627872297e-05,-0.0009638943918516394,0.375,phaseo
2016-07-15,calm_trend,1.0,0.0,0.0,0.2804550498940004,0.28106382927857226,0.52,0.1181785306642134,0.6388535652118941,-8.424661674768192e-05,-0.000665658670294601,0.3199175574610479,production
2016-07-22,calm_trend,1.0,0.0,0.0,0.5546170161648621,0.5261645378209756,0.6,0.4756777568085989,0.5469508359380627,-7.58146472119344e-05,-0.00029484953134861633,0.125,production
2016-07-29,calm_trend,1.0,0.0,0.0,0.4413666997035056,0.4286462789058761,0.6,0.2273808195790649,0.5076584119964551,-0.00013977418144633645,-0.0007298638645487856,0.125,production
2016-08-05,calm_trend,1.0,0.0,0.0,0.5123469759577866,0.4953623507544696,0.6,0.081820106798961,0.5959482216795794,-9.701563271930233e-05,-8.842316777882403e-05,0.125,production
2016-08-12,calm_trend,0.0,0.0,1.0,0.9292019461966408,0.9098939265067238,0.6,0.1317519492567465,0.530557588520938,-9.520811957827788e-05,-0.0002883850078781702,0.125,phaseo
2016-08-19,calm_trend,0.0,0.0,1.0,0.7867841042459108,0.7745679882898714,0.52,0.2129449198224564,0.6070959794282499,-6.914165305904699e-05,-0.0003907246340889316,0.125,phaseo
2016-08-26,calm_trend,0.0,0.0,1.0,0.9294412167417871,0.916860351335789,0.52,0.1547545214031887,0.5175341769228727,-7.271025196776166e-05,-0.0006872603734239702,0.125,phaseo
2016-09-02,calm_trend,0.0,0.0,1.0,0.8556317810537761,0.8316832549134593,0.52,0.2750544339768447,0.4911546841100036,-8.127988622219031e-05,-0.00044288374288573923,0.125,phaseo
2016-09-09,calm_trend,0.0,0.0,1.0,0.7896658716894499,0.7677916977711382,0.52,0.3273841263620972,0.5826600051027724,-7.055194744047335e-05,-0.0002494252880362624,0.125,phaseo
2016-09-16,calm_trend,0.0,0.0,1.0,0.7913236503581795,0.7506921505209705,0.52,0.1017341749864307,0.4972587835920322,-3.3894520741210316e-05,0.0002889476419181837,0.0,phaseo
2016-09-23,calm_trend,0.0,0.0,1.0,0.8095233990293186,0.7807246191854748,0.52,0.1479483552161612,0.5040353764305379,-8.214092440567593e-05,-8.35551020705778e-05,0.0,phaseo
2016-09-30,calm_trend,0.0,0.0,1.0,0.5719267752813233,0.5299940832371549,0.52,0.2198431485098496,0.5303656403445651,-5.1314650671797845e-05,0.0003497187579771529,0.0,phaseo
2016-10-07,calm_trend,1.0,0.0,0.0,0.4193160061633943,0.36368203465243515,0.52,0.1610435393005232,0.544556082399229,1.1947934470472642e-05,0.0011838675661370683,0.0,production
2016-10-14,calm_trend,1.0,0.0,0.0,0.4564725427708246,0.4034525067805055,0.6,0.0822219650283137,0.5274769481221511,1.5876277373268554e-05,0.0009939999353240914,0.0,production
2016-10-21,calm_trend,1.0,0.0,0.0,0.49874555076361404,0.4472336065263925,0.6,0.1775710385557089,0.5209240853432193,-3.0723262060766063e-06,0.0007131597575439068,0.0,production
2016-10-28,calm_trend,1.0,0.0,0.0,0.513308163943275,0.45273091615424216,0.6,0.1740905528212742,0.5387829182684325,3.1604565767088e-05,0.0017322090573464529,0.0,production
2016-11-04,neutral_mixed,1.0,0.0,0.0,0.33872857872186957,0.44340244247567867,0.6,0.3099319410160145,0.5631000954498314,-9.36099023952206e-06,0.0009844997482030605,0.3144817378162673,production
2016-11-11,neutral_mixed,1.0,0.0,0.0,0.1411313277580248,0.24994308549643263,0.6,0.0208139097381078,0.5629890585726964,8.878764346306534e-06,0.0014009609458710064,0.35,production
2016-11-18,neutral_mixed,1.0,0.0,0.0,0.1898657179118921,0.2938390254415852,0.6,0.1689923856436574,0.5359637398885235,8.0794623725856e-06,0.001125478399673122,0.35,production
2016-11-25,neutral_mixed,1.0,0.0,0.0,0.0,0.08561535847799276,0.6,0.2302793784406335,0.5162289947391467,7.3289850887218e-06,0.0011502051876842374,0.35,production
2016-12-02,neutral_mixed,1.0,0.0,0.0,0.0,0.0643756844149815,0.6,0.0928160394583717,0.4914092263601474,1.0911284040684825e-06,0.0010969059852439834,0.35,production
2016-12-09,neutral_mixed,1.0,0.0,0.0,0.011499747383926381,0.11657490481179712,0.6,0.0530930397218095,0.5202154905999912,9.911359744678293e-06,0.0012014868131934374,0.35,production
2016-12-16,calm_trend,1.0,0.0,0.0,0.2770753896170872,0.21523420823530823,0.6,0.271711137829731,0.5020401587755539,1.3039473645489265e-06,0.0010849112353227912,0.0,production
2016-12-23,neutral_mixed,1.0,0.0,0.0,0.20377091524471488,0.30202070535097614,0.6,0.2711313779377888,0.5474874377254638,2.084511526595643e-05,0.0016044835127208834,0.1,production
2016-12-30,calm_trend,1.0,0.0,0.0,0.5733437516703468,0.5073235129518741,0.6,0.4684040080141404,0.5091861496913161,2.0642517814770597e-06,0.000997631149348668,0.0,production
2017-01-06,calm_trend,1.0,0.0,0.0,0.49638668920467177,0.45108056295489757,0.6,0.1518930848204946,0.5187755771983451,1.172367449588481e-05,0.0004330539079076529,0.0,production
2017-01-13,calm_trend,0.0,0.0,1.0,0.6547440902414027,0.608377836851125,0.6,0.3859985165768454,0.514679761691681,-3.831716008628783e-06,0.00021603242482880677,0.0,phaseo
2017-01-20,calm_trend,1.0,0.0,0.0,0.25365095724822806,0.21035184821642255,0.52,0.1454257441664623,0.5317452042640176,-2.79398482415988e-06,0.00043177023986132204,0.0,production
2017-01-27,calm_trend,1.0,0.0,0.0,0.32407597146298356,0.2833311945070061,0.6,0.3482192039346147,0.5540130756009729,8.575727926922281e-06,0.00018245309896537608,0.0,production
2017-02-03,calm_trend,1.0,0.0,0.0,0.3186398648616865,0.26931925911989124,0.6,0.2652005521943949,0.5068377602401587,7.721266040321995e-07,0.00042454717562786067,0.0,production
2017-02-10,calm_trend,0.0,0.0,1.0,0.6061461165652642,0.574053593912294,0.6,0.154655443327893,0.516766109238886,-1.3841864628066797e-06,-2.748659297675458e-05,0.0,phaseo
2017-02-17,calm_trend,1.0,0.0,0.0,0.4214598665456329,0.3737521731445159,0.52,0.188878824469015,0.4899127419546003,2.9434489124619195e-05,0.0003485090583194608,0.0300901147878256,production
2017-02-24,calm_trend,1.0,0.0,0.0,0.423981561055423,0.3755747733440269,0.6,0.2071954289144362,0.526945150612075,3.965492584351643e-05,0.00048737505325566086,0.0290543898375936,production
2017-03-03,calm_trend,0.0,0.0,1.0,0.6130349328549669,0.5531138124288058,0.6,0.2534282372633141,0.5092356773998818,6.0447370368808484e-05,0.0008823619618708686,0.0280187718899094,phaseo
2017-03-10,neutral_mixed,1.0,0.0,0.0,0.21886043706189406,0.30550039352100256,0.52,0.5126660408250396,0.4643380526736305,8.825690866486153e-06,0.0011097934750736687,0.1280187718899094,production
2017-03-17,neutral_mixed,1.0,0.0,0.0,0.4077346338836533,0.521322823439802,0.6,0.2000018318912539,0.5386108166894519,-4.704025818850981e-06,0.0005242687453583147,0.2509936031337196,production
2017-03-24,neutral_mixed,1.0,0.0,0.0,0.16004851268263126,0.27003557345799983,0.6,0.2647723107058096,0.5282337602284143,-3.2899609696572087e-06,0.0005494310906334379,0.2494464880601196,production
2017-03-31,calm_trend,1.0,0.0,0.0,0.38322713808550024,0.3401835124290094,0.6,0.125729302447257,0.6311829439698046,9.695844123841948e-05,0.0007560642776574456,0.1479051980619757,production
2017-04-07,calm_trend,1.0,0.0,0.0,0.2342692058414598,0.1909111737634973,0.6,0.1892483865568835,0.6091387347020918,9.026730045451354e-05,0.0005758451295314762,0.1479051980619757,production
2017-04-14,calm_trend,1.0,0.0,0.0,0.2208470194742726,0.17143313481320668,0.6,0.2237704013514879,0.5522709609314337,7.464637371329615e-05,0.0005691348270689916,0.1479051980619757,production
2017-04-21,neutral_mixed,1.0,0.0,0.0,0.1502659549837604,0.2526439171329751,0.6,0.2113793486462778,0.5140039988019275,-6.562809634267218e-06,0.0010041395964213223,0.1017376680793567,production
2017-04-28,calm_trend,1.0,0.0,0.0,0.5603980614891644,0.5062852716473011,0.6,0.1400500499664857,0.554133426388906,0.00011113765012078216,0.0009095028578788839,0.0031295945044218,production
2017-05-05,calm_trend,1.0,0.0,0.0,0.44193159558129996,0.3841933905876546,0.6,0.1430290722563004,0.5189210769410966,0.00010448906669858606,0.0009260276531556147,0.0031080918333912,production
2017-05-12,calm_trend,1.0,0.0,0.0,0.3589796285356395,0.3077031348280467,0.6,0.0717496968043701,0.5785910801855083,0.00011083628489551383,0.0010365177757272993,0.0031080918333912,production
2017-05-19,calm_trend,0.0,0.0,1.0,0.8045854288502854,0.7582237229799813,0.6,0.2439911207543566,0.5805882939582243,9.579498773935438e-05,0.0005020556920866454,0.0,phaseo
2017-05-26,calm_trend,0.0,0.0,1.0,0.6587836538338571,0.609638622415597,0.52,0.2374668573180127,0.5962043859780158,0.00011912483897038384,0.0006765910894357301,0.0,phaseo
2017-06-02,calm_trend,0.0,0.0,1.0,0.6994696188376187,0.6529621107808069,0.52,0.2045512865695592,0.5481396477536208,0.00011586366186245244,0.00039735379784129154,0.0,phaseo
2017-06-09,calm_trend,0.0,0.0,1.0,0.8446603178376336,0.8171933034435632,0.52,0.1888284029826751,0.5471502854150813,9.99079340417374e-05,-0.00023095945271278556,0.0,phaseo
2017-06-16,calm_trend,0.0,0.0,1.0,0.8908968010965419,0.8659779895534527,0.52,0.052071654526399,0.5699405187126979,8.532534931767986e-05,-8.320484084701636e-05,0.0,phaseo
2017-06-23,calm_trend,0.0,0.0,1.0,0.9084494476282965,0.8783311524826295,0.52,0.1246496244340588,0.6011381930459649,0.00010216779769883273,0.00010344370224752983,0.0,phaseo
2017-06-30,calm_trend,0.0,0.0,1.0,0.7592933991882201,0.7395710352291952,0.52,0.074135938101711,0.6172545497998876,7.836387080670419e-05,-0.00011335011503995477,0.0,phaseo
2017-07-07,calm_trend,0.0,0.0,1.0,0.539108651727749,0.5120248226500679,0.52,0.0897416576278775,0.5805243117456664,8.04762519542431e-05,-7.865507138977851e-06,0.0,phaseo
2017-07-14,calm_trend,0.0,0.0,1.0,0.7339508050495277,0.7101434532085877,0.52,0.1157598809512177,0.5619875734974965,5.3001624049955343e-05,-0.00017622427366133938,0.0,phaseo
2017-07-21,calm_trend,0.0,0.0,1.0,0.5705235100174276,0.5493145096976373,0.52,0.183045474099526,0.5167931489332049,5.9712380972298806e-05,-0.0005313517525661547,0.0,phaseo
2017-07-28,calm_trend,1.0,0.0,0.0,0.39113648291865943,0.37216254075049965,0.52,0.2155365355183288,0.5195299281570369,5.241756348630646e-05,-0.0006567404058685164,0.0,production
2017-08-04,calm_trend,1.0,0.0,0.0,0.4726692970296222,0.455439790502356,0.6,0.2140978578984476,0.5151471897908817,3.974512757610466e-05,-0.0007471427479125164,0.0,production
2017-08-11,calm_trend,1.0,0.0,0.0,0.5025347086595038,0.48166312520544635,0.6,0.1583006641060463,0.5110759408496719,6.154357250312905e-05,-0.0005413442175268088,0.0,production
2017-08-18,neutral_mixed,1.0,0.0,0.0,0.291818999173798,0.42009287996337796,0.6,0.2666756117873722,0.4365381892542967,-5.114528012303509e-06,-0.0004416303046945856,0.1,production
2017-08-25,neutral_mixed,1.0,0.0,0.0,0.45660690065093956,0.5958292331315445,0.6,0.1951039797743248,0.4296817741517366,-1.2353504405801917e-05,-0.000914286620409424,0.1,production
2017-09-01,calm_trend,1.0,0.0,0.0,0.5174322689764006,0.49908506528474605,0.6,0.1336785876462843,0.4918303599167488,5.541042819229536e-05,-0.0007103183421847393,0.0,production
2017-09-08,calm_trend,0.0,0.0,1.0,0.8470877588789782,0.8259723091935445,0.6,0.1898434159454571,0.5062626823521605,5.067665524374885e-05,-0.0005782680415647932,0.0,phaseo
2017-09-15,calm_trend,0.0,0.0,1.0,0.7985522974725432,0.7783180220049916,0.52,0.168353003074129,0.5379409449312322,4.702444436732627e-05,-0.0004472545252129855,0.0,phaseo
2017-09-22,calm_trend,0.0,0.0,1.0,0.6521919978776495,0.6370134186245826,0.52,0.2340244339539493,0.5315367318138324,3.6977994423003965e-05,-0.0007999837619853932,0.0,phaseo
2017-09-29,calm_trend,1.0,0.0,0.0,0.4453876770328174,0.42252786020454064,0.52,0.2743196502963395,0.5341916716303198,3.894649530014976e-05,-0.00047423862997983103,0.0,production
2017-10-06,calm_trend,1.0,0.0,0.0,0.5623634677523984,0.5417032231529094,0.6,0.0874888233497443,0.5054775315305022,4.240651391242644e-05,-0.00045703106953062333,0.0,production
2017-10-13,calm_trend,1.0,0.0,0.0,0.5757679653490665,0.5441512874632076,0.6,0.1474404433851004,0.4636994058806437,3.1509785827485514e-05,-0.0002549423447095387,0.0,production
2017-10-20,calm_trend,1.0,0.0,0.0,0.37620912126646733,0.3453468359412086,0.6,0.2460381326736998,0.4976104006251345,3.6659048685712264e-05,-0.00027253791729551564,0.0274277070377597,production
2017-10-27,neutral_mixed,1.0,0.0,0.0,0.3182248998396205,0.43231788223356626,0.6,0.4434182628507385,0.4952675698538177,-5.240711759706645e-06,7.701579046840747e-05,0.1278016927696379,production
2017-11-03,neutral_mixed,1.0,0.0,0.0,0.5834954439847225,0.6848432058513937,0.6,0.4866042724964022,0.4823476319144629,2.624476840500921e-06,0.0004316664243349075,0.1276095107020418,production
2017-11-10,calm_trend,1.0,0.0,0.0,0.5030482294050067,0.4540623953096889,0.6,0.2794349134831612,0.4938225297412192,5.504099653432491e-05,0.00027870426641684595,0.0625158737516695,production
2017-11-17,neutral_mixed,1.0,0.0,0.0,0.252594458434509,0.3600207961612766,0.6,0.3329868241540661,0.4584074059777377,8.260668455701547e-06,0.00027864245538633824,0.2680341652187586,production
2017-11-24,neutral_mixed,1.0,0.0,0.0,0.5380177450018295,0.6476705404244096,0.6,0.3705773905971565,0.5045305359293331,3.1884842765724835e-06,0.00033078036303958453,0.2406571831881372,production
2017-12-01,neutral_mixed,1.0,0.0,0.0,0.5031122250981406,0.6276990475940066,0.6,0.0598315185712678,0.5445804647269292,7.579341117952631e-06,0.00026695357580521536,0.4083841658734172,production
2017-12-08,neutral_mixed,1.0,0.0,0.0,0.5598677087801213,0.6736874749133969,0.6,0.3722464251116344,0.5266919753826277,4.738536878736629e-06,0.000256269455877923,0.2792147850756986,production
2017-12-15,neutral_mixed,1.0,0.0,0.0,0.5234316800252665,0.6468404307148202,0.6,0.0509471823217203,0.5766204356453982,1.0254253723023513e-05,0.00043894448093281536,0.3724981332951188,production
2017-12-22,neutral_mixed,1.0,0.0,0.0,0.2293497470315081,0.36247080939461696,0.6,0.0048758827138302,0.5777691357082334,-6.334914683495386e-06,0.0001586763606131462,0.4536069673312021,production
2017-12-29,neutral_mixed,1.0,0.0,0.0,0.4376192685070153,0.5647181663851761,0.6,0.28855572475839,0.5467537051944962,-1.2367386284537862e-05,-2.2269088209939095e-05,0.3309409474035567,production
2018-01-05,neutral_mixed,1.0,0.0,0.0,0.38781017399981976,0.5309089728465646,0.6,0.1032207188235672,0.5580300381496436,-2.271046238813407e-05,-0.00033296447315934693,0.4765480849878314,production
2018-01-12,neutral_mixed,1.0,0.0,0.0,0.36469619211461274,0.49937645822402377,0.6,0.3261737274680232,0.5211949073509434,-3.1008286512295746e-05,-0.0003966560991360393,0.2265480849878314,production
2018-01-19,neutral_mixed,1.0,0.0,0.0,0.5609771020649373,0.7070306546763139,0.6,0.2340021668472156,0.5496113884268023,-3.7475109308739045e-05,-0.000635925580986347,0.35,production
2018-01-26,neutral_mixed,1.0,0.0,0.0,0.537765366321035,0.6928789197337711,0.6,0.2065883547046359,0.5612876991599038,-4.436006768322464e-05,-0.0010718038905093547,0.35,production
2018-02-02,neutral_mixed,1.0,0.0,0.0,0.10711935973031089,0.2593902658758062,0.6,0.181365797717982,0.5652223280928588,-2.6846174970840934e-05,-0.0008226242547941934,0.35,production
2018-02-09,stressed_panic,1.0,0.0,0.0,0.4009255587774997,0.38892336397429816,0.6,0.089241351323749,0.6372871714964684,0.00010494589419387463,-0.0003631219301601625,1.0,production
2018-02-16,stressed_panic,0.0,0.0,1.0,0.6750901148980876,0.6747205221586633,0.6,0.155428046408699,0.586073381690139,1.1786583079637032e-06,-0.0012838474602188702,1.0,phaseo
2018-02-23,stressed_panic,0.0,0.0,1.0,0.7822137772920635,0.791479565575374,0.52,0.0751475745829237,0.636735407045711,-2.8819332455300576e-05,-0.0014525957602004858,1.0,phaseo
2018-03-02,stressed_panic,0.0,0.0,1.0,0.5959758135825676,0.6049097378144441,0.52,0.0720592816966922,0.640506601407592,-1.3015147936018541e-05,-0.0014078678559194706,1.0,phaseo
2018-03-09,stressed_panic,0.0,0.0,1.0,0.7486882123565949,0.7595868440503666,0.52,0.0713257386754759,0.641320855382628,-3.862339263869282e-05,-0.0015932000936634246,1.0,phaseo
2018-03-16,stressed_panic,0.0,0.0,1.0,0.6964343657682828,0.7036209683782755,0.52,0.11445710320744,0.6272940431871228,-1.79041931236121e-05,-0.0015263879808373934,1.0,phaseo
2018-03-23,stressed_panic,0.0,0.0,1.0,0.642783504478477,0.6416799732328614,0.52,0.0567110587898951,0.6460184495428886,2.9144414692734556e-05,-0.0006409956930830166,1.0,phaseo
2018-03-30,stressed_panic,0.0,0.0,1.0,0.7088766128177892,0.7047964029485602,0.52,0.0571308298322369,0.6385029486420984,2.475234167092293e-05,-0.0005320511576341014,1.0,phaseo
2018-04-06,stressed_panic,0.0,0.0,1.0,0.6251493514830987,0.60530395552978,0.52,0.1513922999983306,0.5954655317030835,3.07199282976987e-05,-0.00020877026847340892,1.0,phaseo
2018-04-13,stressed_panic,0.0,0.0,1.0,0.5350770820017531,0.5085762758723712,0.52,0.0766100816718737,0.5970361596922603,3.879780594294497e-05,8.7326230276568e-05,1.0,phaseo
2018-04-20,stressed_panic,0.0,0.0,1.0,0.6060289754172857,0.5735977233892272,0.52,0.3597277424487877,0.59900032282112,1.725584191936242e-05,3.215383231541415e-05,0.9745919215115836,phaseo
2018-04-27,stressed_panic,1.0,0.0,0.0,0.43003834236655913,0.40321921207205524,0.52,0.088425905206758,0.6103758782949951,1.2508518769253872e-05,0.00016094200985534502,0.9733948478628196,production
2018-05-04,stressed_panic,1.0,0.0,0.0,0.4160933898400811,0.3973469165743094,0.6,0.1645771185529544,0.5893963091043599,1.403195506647404e-05,-0.0002632122390611921,0.9721964536358568,production
2018-05-11,stressed_panic,1.0,0.0,0.0,0.5242005396523907,0.5269934541858013,0.6,0.1000385862959148,0.6538001473531463,1.4073117629914082e-05,-0.0008597035801004768,0.9721964536358568,production
2018-05-18,stressed_panic,1.0,0.0,0.0,0.49898735777725994,0.4758463115516981,0.6,0.1581978992835968,0.604064800810928,-2.417974309622707e-06,-3.7277644295461156e-05,0.835903585842724,production
2018-05-25,stressed_panic,1.0,0.0,0.0,0.46139933564891245,0.4272949938124457,0.6,0.1507711527358524,0.6341281270745429,1.50272353620846e-05,0.00044337447480884655,0.8354843710842716,production
2018-06-01,stressed_panic,1.0,0.0,0.0,0.459105608572218,0.43321251748626,0.6,0.1482602243369879,0.6395288955577147,4.483356239679745e-06,0.00017677632043116962,0.8350651580924626,production
2018-06-08,neutral_mixed,1.0,0.0,0.0,0.5635430668997405,0.6907605886073369,0.6,0.0243059767396387,0.566067815080342,-3.278362290168003e-06,0.0003010923773321927,0.3850651580924627,production
2018-06-15,recovery_fragile,0.0,0.0,1.0,0.6678910049193243,0.6450914228873407,0.6,0.0091011708070668,0.5719051206355724,0.00012690856591813897,-0.00015124825480164578,0.4400921658986175,phaseo
2018-06-22,neutral_mixed,1.0,0.0,0.0,0.462306470704946,0.6108843887341712,0.52,0.0693183669051429,0.5036321643992511,-1.2984016841758162e-05,-0.0007964523468254459,0.375,production
2018-06-29,neutral_mixed,1.0,0.0,0.0,0.36402366363690986,0.5146444804779784,0.6,0.1056464545446894,0.5344941249805052,-1.4582883070001231e-05,-0.0007960521350300843,0.375,production
2018-07-06,neutral_mixed,1.0,0.0,0.0,0.24869384767009156,0.3995453388529364,0.6,0.0205036957449597,0.5650831728609733,-2.2817115358620057e-06,-0.0005440854391608228,0.375,production
2018-07-13,neutral_mixed,1.0,0.0,0.0,0.22261280708409464,0.3706080226778069,0.6,0.0087401968714813,0.5703619615676063,6.575867754503552e-06,-0.00040163529931652275,0.375,production
2018-07-20,neutral_mixed,1.0,0.0,0.0,0.1275854166862608,0.26738243888044755,0.6,0.0675532779134809,0.5380437651687068,2.8253087219791375e-06,-0.00027734642469598426,0.375,production
2018-07-27,neutral_mixed,1.0,0.0,0.0,0.19006382585520692,0.336462301391735,0.6,0.0314077554629193,0.5564724752334823,-4.021588371346025e-06,-0.00040628480202161506,0.375,production
2018-08-03,neutral_mixed,1.0,0.0,0.0,0.2575950861137413,0.3978793408042467,0.6,0.0404033038415084,0.5183298831895344,-5.489205576731076e-07,-0.0003333216603937933,0.375,production
