,model_confidence,model_uncertainty,spread_score,margin_confidence,agreement,signal_top_gap,risk_guard,cash_weight,mu_scale,lambda_turn,lambda_tail,gate_top_expert,gate_top_prob,gate_entropy,gate_prob_calm,gate_prob_recovery,gate_prob_defense
2005-03-25,0.018556194125159575,0.4,0.0,0.3280890804597701,0.0,0.04666666666666666,0.1,0.07807219029374203,0.18257786204853127,1.266524711877395,1.2580000000000002,calm,0.5244389881530318,0.8170373906451097,0.5244389881530318,0.40152256646065776,0.07403844538631038
2005-04-01,0.0,0.4,0.0,0.22464080459770114,0.0,0.04666666666666666,0.1,0.07900000000000001,0.17103680000000002,1.2729600000000003,1.2580000000000002,calm,0.5235874001132412,0.8170576021174599,0.5235874001132412,0.40249437869430116,0.07391822119245758
2005-04-08,0.0,0.4,0.0,0.24339080459770115,0.0,0.04666666666666666,0.1,0.07900000000000001,0.17103680000000002,1.2729600000000003,1.2580000000000002,calm,0.5622410902126418,0.7951175894243558,0.5622410902126418,0.3702899789618411,0.06746893082551703
2005-04-15,0.0,0.4,0.0,0.24339080459770115,0.0,0.04666666666666666,0.1,0.07900000000000001,0.17103680000000002,1.2729600000000003,1.2580000000000002,calm,0.5735246294597721,0.792613305462078,0.5735246294597721,0.3576524150050552,0.06882295553517266
2005-04-22,0.0,0.4,0.0,0.24339080459770115,0.0,0.04666666666666666,0.1,0.07900000000000001,0.17103680000000002,1.2729600000000003,1.2580000000000002,calm,0.5693105357053899,0.7936221056654263,0.5693105357053899,0.36237220000996323,0.0683172642846468
2005-04-29,0.0,0.4,0.0,0.24339080459770115,0.0,0.04666666666666666,0.1,0.07900000000000001,0.17103680000000002,1.2729600000000003,1.2580000000000002,calm,0.5687807955655767,0.7937426992482544,0.5687807955655767,0.36296550896655394,0.0682536954678692
2005-05-06,0.022841908410873857,0.4,0.0,0.34594622331691294,0.0,0.04666666666666666,0.1,0.07785790457945632,0.18524337061995982,1.2650384261631094,1.2580000000000002,calm,0.5631050908433634,0.7956976774484829,0.5631050908433634,0.36883616436405736,0.06805874479257919
2005-05-13,0.0,0.4,0.0,0.242497947454844,0.0,0.04666666666666666,0.1,0.07900000000000001,0.17103680000000002,1.2729600000000003,1.2580000000000002,calm,0.5671100832287267,0.7948603702690629,0.5671100832287267,0.36434711534506736,0.06854280142620583
2005-05-20,0.10928735632183895,0.4000000000000002,0.0,0.5109195402298851,0.3333333333333333,0.006666666666666654,0.1,0.07353563218390809,0.23900828983908035,1.2350591448275865,1.2580000000000002,calm,0.5186327475890143,0.7800461525720268,0.5186327475890143,0.42950397765208415,0.051863274758901436
2005-05-27,0.10928735632183895,0.4000000000000002,0.0,0.5109195402298851,0.3333333333333333,0.006666666666666654,0.1,0.07353563218390809,0.23900828983908035,1.2350591448275865,1.2580000000000002,calm,0.5172413793103448,0.7800128804307769,0.5172413793103448,0.43103448275862066,0.05172413793103448
2005-06-03,0.10928735632183895,0.4000000000000002,0.0,0.5109195402298851,0.3333333333333333,0.006666666666666654,0.1,0.07353563218390809,0.23900828983908035,1.2350591448275865,1.2580000000000002,calm,0.5172413793103448,0.7800128804307769,0.5172413793103448,0.43103448275862066,0.05172413793103448
