method_name,subperiod,ann_return,ann_vol,sharpe,max_drawdown
improved_phase3_2_combo_tight_gate_dd_guard,split_2,0.049442456087191555,0.06649028806610068,0.7436041792756082,-0.08395841694523842
improved_phase3_2_combo_tight_gate_dd_guard,split_3,0.08942227676823133,0.08545459247110333,1.046430322612207,-0.14192705292899976
improved_phase3_4_combo_fragile_guard,split_1,0.06942127593614678,0.0802931519999698,0.8645977173267888,-0.09387639514657864
improved_phase3_4_combo_fragile_guard,split_2,0.050678611927789774,0.0665442372436813,0.7615777718242905,-0.08158805426144466
improved_phase3_4_combo_fragile_guard,split_3,0.0919193485579839,0.08541483196151128,1.0761520739091732,-0.14192705292899988
improved_phase3_4_combo_tilt_dampened,split_1,0.07027405223490346,0.0805146819061461,0.8728104063904782,-0.09414172955244693
improved_phase3_4_combo_tilt_dampened,split_2,0.05070953002090284,0.06653183424699659,0.7621844579340151,-0.081588054261445
improved_phase3_4_combo_tilt_dampened,split_3,0.09192572574170321,0.08543885582424317,1.0759241197097047,-0.14192705292899988
improved_phase3_4_combo_fragile_guard_tilt_dampened,split_1,0.06942353735196138,0.0804612096360423,0.8628199559264813,-0.0941417295524467
improved_phase3_4_combo_fragile_guard_tilt_dampened,split_2,0.05067843916385528,0.06654422448194866,0.7615753216509832,-0.08158805426144478
improved_phase3_4_combo_fragile_guard_tilt_dampened,split_3,0.09190164240955134,0.08541123369644403,1.075990106127896,-0.14192705292899988
