candidate,lookback,top_k,low_allocation,high_allocation,volatility_target,maximum_leverage,development_cagr,development_sharpe,development_max_drawdown,validation_cagr,validation_sharpe,validation_max_drawdown,locked_test_cagr,locked_test_sharpe,locked_test_max_drawdown,full_cagr,full_sharpe,full_max_drawdown
lb52__k1__a0.10-0.30__vol0.35__cap1.00,52,1,0.1,0.3,0.35,1.0,0.19008444113669065,1.1420499486815363,-0.12195028308720424,0.15980280549163095,0.7968907837056418,-0.22966242200681475,0.9665712192569038,2.8748814776258156,-0.13456892404197718,0.3577381616880886,1.592463711613901,-0.23862899838254137
lb52__k1__a0.10-0.30__vol0.35__cap1.25,52,1,0.1,0.3,0.35,1.25,0.197879142436322,1.007859048192914,-0.15222837841221237,0.14158865344149363,0.6349760798980113,-0.28687240752947785,1.251452547963003,2.8231961084779997,-0.16624921746239352,0.4074475840506946,1.4828200358529429,-0.30375678488472924
lb52__k1__a0.10-0.30__vol0.35__cap1.50,52,1,0.1,0.3,0.35,1.5,0.20406445223275194,0.9099618393936608,-0.18182335490688672,0.07696412241339057,0.39849080476504506,-0.3409539034234733,1.5299971839530482,2.8698609091675817,-0.16827697619103843,0.4336495400090148,1.3833855649208953,-0.36567203014334215
lb52__k1__a0.10-0.30__vol0.50__cap1.00,52,1,0.1,0.3,0.5,1.0,0.19008444113669065,1.1420499486815363,-0.12195028308720424,0.15980280549163095,0.7968907837056418,-0.22966242200681475,0.9665712192569038,2.8748814776258156,-0.13456892404197718,0.3577381616880886,1.592463711613901,-0.23862899838254137
lb52__k1__a0.10-0.30__vol0.50__cap1.25,52,1,0.1,0.3,0.5,1.25,0.197879142436322,1.007859048192914,-0.15222837841221237,0.17100254713851548,0.7226201934818237,-0.28687240752947785,1.2598563106138907,2.8101242075021657,-0.16960042266123965,0.4188472853530867,1.5030424818113368,-0.30375678488472924
lb52__k1__a0.10-0.30__vol0.50__cap1.50,52,1,0.1,0.3,0.5,1.5,0.20406445223275194,0.9099618393936608,-0.18182335490688672,0.17875663252477958,0.6734315099936483,-0.3409539034234733,1.5866852624671983,2.7669526940864007,-0.2037842925689749,0.47895079096254967,1.4410698161431077,-0.36511911869885927
lb52__k1__a0.10-0.40__volnone__cap1.00,52,1,0.1,0.4,,1.0,0.19008444113669065,1.1420499486815363,-0.12195028308720424,0.14684094775742396,0.7411089622537078,-0.2389341212895959,0.8941380439185709,2.7552500959759665,-0.15071433571380266,0.3395471327395476,1.5331913435615203,-0.24779277692754897
lb52__k1__a0.10-0.40__vol0.35__cap1.00,52,1,0.1,0.4,0.35,1.0,0.19008444113669065,1.1420499486815363,-0.12195028308720424,0.14684094775742396,0.7411089622537078,-0.2389341212895959,0.8941380439185709,2.7552500959759665,-0.15071433571380266,0.3395471327395476,1.5331913435615203,-0.24779277692754897
lb52__k1__a0.10-0.40__vol0.35__cap1.25,52,1,0.1,0.4,0.35,1.25,0.197879142436322,1.007859048192914,-0.15222837841221237,0.12509875434971174,0.5778122387828935,-0.29764061087407356,1.1555175882552597,2.7040075199766864,-0.18541232519782003,0.3850123835368977,1.4234701291566767,-0.31427003468296444
lb52__k1__a0.10-0.40__vol0.35__cap1.50,52,1,0.1,0.4,0.35,1.5,0.20406445223275194,0.9099618393936608,-0.18182335490688672,0.05800649190284135,0.34023545924763404,-0.35293972944090635,1.4074442247508325,2.7395353180882576,-0.19199476338592292,0.4071655272550003,1.3214939667902574,-0.37720831679185973
lb52__k1__a0.10-0.40__vol0.50__cap1.00,52,1,0.1,0.4,0.5,1.0,0.19008444113669065,1.1420499486815363,-0.12195028308720424,0.14684094775742396,0.7411089622537078,-0.2389341212895959,0.8941380439185709,2.7552500959759665,-0.15071433571380266,0.3395471327395476,1.5331913435615203,-0.24779277692754897
lb52__k1__a0.10-0.40__vol0.50__cap1.25,52,1,0.1,0.4,0.5,1.25,0.197879142436322,1.007859048192914,-0.15222837841221237,0.15456244351348625,0.6673213802152981,-0.29764061087407356,1.1569863264255598,2.6896077622200134,-0.18904260778123694,0.3952137884909077,1.4429187617394772,-0.31427003468296444
lb52__k1__a0.10-0.40__vol0.50__cap1.50,52,1,0.1,0.4,0.5,1.5,0.20406445223275194,0.9099618393936608,-0.18182335490688672,0.15879939743099225,0.6184504404665313,-0.35293972944090624,1.4469360524946118,2.645846206382713,-0.22624626434755968,0.4495418663202513,1.380410508083217,-0.3766654609419874
lb52__k1__a0.20-0.20__volnone__cap1.00,52,1,0.2,0.2,,1.0,0.18774355674373222,1.1588912420174606,-0.11106340028554185,0.19082907364035906,0.9915502317902166,-0.20952918768245965,1.1118681067009804,3.1433251334737147,-0.11116225097772792,0.393695228282954,1.763507752693101,-0.20952918768245943
lb52__k1__a0.20-0.20__vol0.35__cap1.00,52,1,0.2,0.2,0.35,1.0,0.18774355674373222,1.1588912420174606,-0.11106340028554185,0.19082907364035906,0.9915502317902166,-0.20952918768245965,1.1118681067009804,3.1433251334737147,-0.11116225097772792,0.393695228282954,1.763507752693101,-0.20952918768245943
lb52__k1__a0.20-0.20__vol0.35__cap1.25,52,1,0.2,0.2,0.35,1.25,0.19524324866682075,1.0222230321017574,-0.13883443189193634,0.20750593980942833,0.8968183731258559,-0.2617553931239671,1.459603207575622,3.0952822205661152,-0.13338512422405646,0.46342331110826773,1.6724976525572646,-0.2687001962814709
lb52__k1__a0.20-0.20__vol0.35__cap1.50,52,1,0.2,0.2,0.35,1.5,0.20126483117877614,0.922001336133367,-0.16600669394631018,0.16368323552501196,0.6793696551263508,-0.3114441951907375,1.749023417566752,3.1216486959901393,-0.13338512422405613,0.4971585119659705,1.5706786620684996,-0.3254791808455738
lb52__k1__a0.20-0.20__vol0.50__cap1.00,52,1,0.2,0.2,0.5,1.0,0.18774355674373222,1.1588912420174606,-0.11106340028554185,0.19082907364035906,0.9915502317902166,-0.20952918768245965,1.1118681067009804,3.1433251334737147,-0.11116225097772792,0.393695228282954,1.763507752693101,-0.20952918768245943
lb52__k1__a0.20-0.20__vol0.50__cap1.25,52,1,0.2,0.2,0.5,1.25,0.19524324866682075,1.0222230321017574,-0.13883443189193634,0.21187130086716888,0.9098121129121065,-0.2617553931239671,1.4696367268360735,3.079090888561897,-0.1394501023355641,0.4665351764807253,1.6733456274828438,-0.2687001962814709
lb52__k1__a0.20-0.20__vol0.50__cap1.50,52,1,0.2,0.2,0.5,1.5,0.20126483117877614,0.922001336133367,-0.16600669394631018,0.23013656275426753,0.8553200336600334,-0.3114441951907375,1.8763767289392543,3.036268058620686,-0.16703689777995379,0.5394967303580314,1.6104287477872439,-0.3254791808455738
lb52__k1__a0.20-0.30__volnone__cap1.00,52,1,0.2,0.3,,1.0,0.18774355674373222,1.1588912420174606,-0.11106340028554185,0.17771866559926464,0.9320559749721555,-0.21556217005970335,1.0363822407636185,3.085802780994246,-0.11916869772782013,0.37551614358285534,1.7193349405922913,-0.21834973932186386
lb52__k1__a0.20-0.30__vol0.35__cap1.00,52,1,0.2,0.3,0.35,1.0,0.18774355674373222,1.1588912420174606,-0.11106340028554185,0.17771866559926464,0.9320559749721555,-0.21556217005970335,1.0363822407636185,3.085802780994246,-0.11916869772782013,0.37551614358285534,1.7193349405922913,-0.21834973932186386
lb52__k1__a0.20-0.30__vol0.35__cap1.25,52,1,0.2,0.3,0.35,1.25,0.19524324866682075,1.0222230321017574,-0.13883443189193634,0.1904594499937815,0.8362582418917183,-0.26996613086243515,1.3583200222412368,3.0242305445392144,-0.14647585638637517,0.44082356752251384,1.6248124235514894,-0.2795831983934325
lb52__k1__a0.20-0.30__vol0.35__cap1.50,52,1,0.2,0.3,0.35,1.5,0.20126483117877614,0.922001336133367,-0.16600669394631018,0.14370874600572936,0.6171054683672266,-0.3215160503607717,1.6636290071819988,3.0558484741211154,-0.14902159893247935,0.4770571690332286,1.5280704028948067,-0.3375334584201253
lb52__k1__a0.20-0.30__vol0.50__cap1.00,52,1,0.2,0.3,0.5,1.0,0.18774355674373222,1.1588912420174606,-0.11106340028554185,0.17771866559926464,0.9320559749721555,-0.21556217005970335,1.0363822407636185,3.085802780994246,-0.11916869772782013,0.37551614358285534,1.7193349405922913,-0.21834973932186386
lb52__k1__a0.20-0.30__vol0.50__cap1.25,52,1,0.2,0.3,0.5,1.25,0.19524324866682075,1.0222230321017574,-0.13883443189193634,0.19517372462219051,0.8506186729936037,-0.26996613086243515,1.361367027112026,3.0194618260621024,-0.14920152234051542,0.4429147192550229,1.6277239004113608,-0.2795831983934325
lb52__k1__a0.20-0.30__vol0.50__cap1.50,52,1,0.2,0.3,0.5,1.5,0.20126483117877614,0.922001336133367,-0.16600669394631018,0.20977342829739376,0.7963271383412359,-0.3215160503607717,1.7278558273297944,2.9752345227740067,-0.17843704796095505,0.5100982739892408,1.5637969534811231,-0.3375334584201253
lb52__k1__a0.20-0.40__volnone__cap1.00,52,1,0.2,0.4,,1.0,0.18774355674373222,1.1588912420174606,-0.11106340028554185,0.16456172537291147,0.8694101484805369,-0.22499791375960665,0.9614353729577927,2.967412402389062,-0.1316165794966241,0.35709960612906055,1.658761128208604,-0.22775195227133782
lb52__k1__a0.20-0.40__vol0.35__cap1.00,52,1,0.2,0.4,0.35,1.0,0.18774355674373222,1.1588912420174606,-0.11106340028554185,0.16456172537291147,0.8694101484805369,-0.22499791375960665,0.9614353729577927,2.967412402389062,-0.1316165794966241,0.35709960612906055,1.658761128208604,-0.22775195227133782
lb52__k1__a0.20-0.40__vol0.35__cap1.25,52,1,0.2,0.4,0.35,1.25,0.19524324866682075,1.0222230321017574,-0.13883443189193634,0.17331018142531351,0.7727869706982522,-0.2809813386943766,1.256645211412219,2.908758704192004,-0.16389783600827157,0.4176658251101866,1.5646003855101542,-0.2904532978926425
lb52__k1__a0.20-0.40__vol0.35__cap1.50,52,1,0.2,0.4,0.35,1.5,0.20126483117877614,0.922001336133367,-0.16600669394631018,0.12362531681195388,0.5526917526556663,-0.3338442467089934,1.5341410024562938,2.9246986726073625,-0.1733999386671533,0.44971571590316395,1.4643103226328233,-0.3495706150884099
lb52__k1__a0.20-0.40__vol0.50__cap1.00,52,1,0.2,0.4,0.5,1.0,0.18774355674373222,1.1588912420174606,-0.11106340028554185,0.16456172537291147,0.8694101484805369,-0.22499791375960665,0.9614353729577927,2.967412402389062,-0.1316165794966241,0.35709960612906055,1.658761128208604,-0.22775195227133782
lb52__k1__a0.20-0.40__vol0.50__cap1.25,52,1,0.2,0.4,0.5,1.25,0.19524324866682075,1.0222230321017574,-0.13883443189193634,0.17840258329526826,0.7886049234222288,-0.2809813386943766,1.2539798602540904,2.900113827666612,-0.16597703604808145,0.41890114960190417,1.5662028223336861,-0.2904532978926425
lb52__k1__a0.20-0.40__vol0.50__cap1.50,52,1,0.2,0.4,0.5,1.5,0.20126483117877614,0.922001336133367,-0.16600669394631018,0.18930337115074503,0.7347347733833567,-0.3338442467089934,1.5806510522397619,2.8552481111849786,-0.1995154842450575,0.480101407311055,1.5016750123647307,-0.3495706150884099
lb52__k2__a0.10-0.20__volnone__cap1.00,52,2,0.1,0.2,,1.0,0.18676312144525076,1.1225255019414062,-0.12514890998273775,0.17604015228046466,0.8629045187523491,-0.20968071018252865,1.0398618335946757,2.832405207652303,-0.108852956240853,0.3751155858544202,1.6097133441747158,-0.21776445456749738
lb52__k2__a0.10-0.20__vol0.35__cap1.00,52,2,0.1,0.2,0.35,1.0,0.18676312144525076,1.1225255019414062,-0.12514890998273775,0.17604015228046466,0.8629045187523491,-0.20968071018252865,1.0398618335946757,2.832405207652303,-0.108852956240853,0.3751155858544202,1.6097133441747158,-0.21776445456749738
lb52__k2__a0.10-0.20__vol0.35__cap1.25,52,2,0.1,0.2,0.35,1.25,0.19367332299353834,0.9879870780250553,-0.1561261480652767,0.16368058929418794,0.7082940376907413,-0.2624806319198165,1.341464449078667,2.8163614799242094,-0.1205871769146808,0.42810824236001466,1.5103206901069781,-0.27988542952401385
lb52__k2__a0.10-0.20__vol0.35__cap1.50,52,2,0.1,0.2,0.35,1.5,0.19895747587300683,0.8899608573544634,-0.186381998675629,0.10501069268443897,0.4826879182418884,-0.3128983862388969,1.5154267456352217,2.809836128102006,-0.14039444118699196,0.4388405471491499,1.3881058241586395,-0.3393492831568502
lb52__k2__a0.10-0.20__vol0.50__cap1.00,52,2,0.1,0.2,0.5,1.0,0.18676312144525076,1.1225255019414062,-0.12514890998273775,0.17604015228046466,0.8629045187523491,-0.20968071018252865,1.0398618335946757,2.832405207652303,-0.108852956240853,0.3751155858544202,1.6097133441747158,-0.21776445456749738
lb52__k2__a0.10-0.20__vol0.50__cap1.25,52,2,0.1,0.2,0.5,1.25,0.19367332299353834,0.9879870780250553,-0.1561261480652767,0.19154543921497225,0.7884949555436125,-0.2624806319198165,1.3622214917916744,2.772128918626247,-0.13665356480266866,0.4409995819359154,1.522775247090312,-0.27988542952401385
lb52__k2__a0.10-0.20__vol0.50__cap1.50,52,2,0.1,0.2,0.5,1.5,0.19895747587300683,0.8899608573544634,-0.186381998675629,0.20377348269849138,0.7396048230828294,-0.31289838623889665,1.7223831795700386,2.731475047336619,-0.1636362275969787,0.5058914007521735,1.4625263563596558,-0.3389768596729734
lb52__k2__a0.10-0.30__volnone__cap1.00,52,2,0.1,0.3,,1.0,0.18676312144525076,1.1225255019414062,-0.12514890998273775,0.16671546539380033,0.826014440835357,-0.20968071018252865,0.9890488909141362,2.7357998940711488,-0.108852956240853,0.36255101430570735,1.5677840699079335,-0.21776445456749738
lb52__k2__a0.10-0.30__vol0.35__cap1.00,52,2,0.1,0.3,0.35,1.0,0.18676312144525076,1.1225255019414062,-0.12514890998273775,0.16671546539380033,0.826014440835357,-0.20968071018252865,0.9890488909141362,2.7357998940711488,-0.108852956240853,0.36255101430570735,1.5677840699079335,-0.21776445456749738
lb52__k2__a0.10-0.30__vol0.35__cap1.25,52,2,0.1,0.3,0.35,1.25,0.19367332299353834,0.9879870780250553,-0.1561261480652767,0.15305326187889623,0.6735945874437247,-0.2624806319198165,1.269658665213429,2.7149722705939223,-0.12883300751031812,0.41226935553137234,1.467759128433802,-0.27988542952401385
lb52__k2__a0.10-0.30__vol0.35__cap1.50,52,2,0.1,0.3,0.35,1.5,0.19895747587300683,0.8899608573544634,-0.186381998675629,0.0942452342677651,0.45072896969782683,-0.3128983862388969,1.4226776258165197,2.6984994933131055,-0.15418798554366608,0.42011555583031934,1.3441447386664516,-0.3393492831568502
lb52__k2__a0.10-0.30__vol0.50__cap1.00,52,2,0.1,0.3,0.5,1.0,0.18676312144525076,1.1225255019414062,-0.12514890998273775,0.16671546539380033,0.826014440835357,-0.20968071018252865,0.9890488909141362,2.7357998940711488,-0.108852956240853,0.36255101430570735,1.5677840699079335,-0.21776445456749738
lb52__k2__a0.10-0.30__vol0.50__cap1.25,52,2,0.1,0.3,0.5,1.25,0.19367332299353834,0.9879870780250553,-0.1561261480652767,0.17975905090135424,0.7515741977328696,-0.2624806319198165,1.2890905474294145,2.675530621701983,-0.13665356480266866,0.4245971271373876,1.480450437417412,-0.27988542952401385
lb52__k2__a0.10-0.30__vol0.50__cap1.50,52,2,0.1,0.3,0.5,1.5,0.19895747587300683,0.8899608573544634,-0.186381998675629,0.189512346410726,0.7026608124125414,-0.31289838623889665,1.6226986845698588,2.635372649825869,-0.16374382783769292,0.48552839210686694,1.4201744167625705,-0.3389768596729734
lb52__k2__a0.10-0.40__volnone__cap1.00,52,2,0.1,0.4,,1.0,0.18676312144525076,1.1225255019414062,-0.12514890998273775,0.15743471377639207,0.7886640520770264,-0.20968071018252865,0.9391252027594874,2.6321980249461494,-0.11267688084215977,0.35001907271661303,1.5237142195340134,-0.21776445456749738
lb52__k2__a0.10-0.40__vol0.35__cap1.00,52,2,0.1,0.4,0.35,1.0,0.18676312144525076,1.1225255019414062,-0.12514890998273775,0.15743471377639207,0.7886640520770264,-0.20968071018252865,0.9391252027594874,2.6321980249461494,-0.11267688084215977,0.35001907271661303,1.5237142195340134,-0.21776445456749738
lb52__k2__a0.10-0.40__vol0.35__cap1.25,52,2,0.1,0.4,0.35,1.25,0.19367332299353834,0.9879870780250553,-0.1561261480652767,0.14244801576539046,0.6384352024972811,-0.2624806319198165,1.2013504175071978,2.6108946163374824,-0.14059460705332083,0.39680819634594977,1.4243918292466884,-0.27988542952401385
lb52__k2__a0.10-0.40__vol0.35__cap1.50,52,2,0.1,0.4,0.35,1.5,0.19895747587300683,0.8899608573544634,-0.186381998675629,0.08350397478311966,0.41844929710521117,-0.3128983862388969,1.328708662924555,2.5790454845842836,-0.1679600044530748,0.4008339572789452,1.297546300646221,-0.3393492831568502
lb52__k2__a0.10-0.40__vol0.50__cap1.00,52,2,0.1,0.4,0.5,1.0,0.18676312144525076,1.1225255019414062,-0.12514890998273775,0.15743471377639207,0.7886640520770264,-0.20968071018252865,0.9391252027594874,2.6321980249461494,-0.11267688084215977,0.35001907271661303,1.5237142195340134,-0.21776445456749738
lb52__k2__a0.10-0.40__vol0.50__cap1.25,52,2,0.1,0.4,0.5,1.25,0.19367332299353834,0.9879870780250553,-0.1561261480652767,0.16804190872266322,0.7142336736125935,-0.2624806319198165,1.2175524829023505,2.5720960361342646,-0.14059460705332083,0.40824771327374965,1.436066937947708,-0.27988542952401385
lb52__k2__a0.10-0.40__vol0.50__cap1.50,52,2,0.1,0.4,0.5,1.5,0.19895747587300683,0.8899608573544634,-0.186381998675629,0.17535150730530535,0.6653236526777769,-0.31289838623889665,1.5247349231975624,2.5320280435930074,-0.1679600044530748,0.4651074645255573,1.3756206356600484,-0.3389768596729734
lb52__k2__a0.20-0.20__volnone__cap1.00,52,2,0.2,0.2,,1.0,0.18114364867004995,1.1192035422326485,-0.117510457466655,0.1907503682681373,0.9927000605387963,-0.20731798238690924,1.067476810108614,3.0669460260087438,-0.1111622509777277,0.3820593728277528,1.7238785675592079,-0.20731798238690935
lb52__k2__a0.20-0.20__vol0.35__cap1.00,52,2,0.2,0.2,0.35,1.0,0.18114364867004995,1.1192035422326485,-0.117510457466655,0.1907503682681373,0.9927000605387963,-0.20731798238690924,1.067476810108614,3.0669460260087438,-0.1111622509777277,0.3820593728277528,1.7238785675592079,-0.20731798238690935
lb52__k2__a0.20-0.20__vol0.35__cap1.25,52,2,0.2,0.2,0.35,1.25,0.1868981506389642,0.9817120105872986,-0.14670669799347624,0.2077439823188134,0.8989330698691873,-0.2592604432671889,1.3955031342840742,3.01811563239309,-0.1333851242240559,0.44831154481713287,1.63255175642288,-0.26268248174826514
lb52__k2__a0.20-0.20__vol0.35__cap1.50,52,2,0.2,0.2,0.35,1.5,0.1911462520648568,0.8811519217307928,-0.17523290605433672,0.16432157160435734,0.6823747737709227,-0.30875120392818833,1.668250156549461,3.043561010001725,-0.13338512422405613,0.4794823600172793,1.5306282175155006,-0.31893514765676334
lb52__k2__a0.20-0.20__vol0.50__cap1.00,52,2,0.2,0.2,0.5,1.0,0.18114364867004995,1.1192035422326485,-0.117510457466655,0.1907503682681373,0.9927000605387963,-0.20731798238690924,1.067476810108614,3.0669460260087438,-0.1111622509777277,0.3820593728277528,1.7238785675592079,-0.20731798238690935
lb52__k2__a0.20-0.20__vol0.50__cap1.25,52,2,0.2,0.2,0.5,1.25,0.1868981506389642,0.9817120105872986,-0.14670669799347624,0.21179108869524543,0.9108129746483238,-0.2592604432671889,1.4052751685545934,3.002480217823163,-0.13945010233556387,0.45128557565088356,1.6332642372951345,-0.26268248174826514
lb52__k2__a0.20-0.20__vol0.50__cap1.50,52,2,0.2,0.2,0.5,1.5,0.1911462520648568,0.8811519217307928,-0.17523290605433672,0.2300608994952933,0.856221584054675,-0.30875120392818833,1.787147522163905,2.959503012366107,-0.16703689777995379,0.5203532833469502,1.5700775479057976,-0.31893514765676334
lb52__k2__a0.20-0.30__volnone__cap1.00,52,2,0.2,0.3,,1.0,0.18114364867004995,1.1192035422326485,-0.117510457466655,0.18131331810833395,0.9522637051988291,-0.20731798238690924,1.0169775043252764,2.9654863505764584,-0.1111622509777278,0.36962086672846706,1.6802620905926169,-0.20731798238690935
lb52__k2__a0.20-0.30__vol0.35__cap1.00,52,2,0.2,0.3,0.35,1.0,0.18114364867004995,1.1192035422326485,-0.117510457466655,0.18131331810833395,0.9522637051988291,-0.20731798238690924,1.0169775043252764,2.9654863505764584,-0.1111622509777278,0.36962086672846706,1.6802620905926169,-0.20731798238690935
lb52__k2__a0.20-0.30__vol0.35__cap1.25,52,2,0.2,0.3,0.35,1.25,0.1868981506389642,0.9817120105872986,-0.14670669799347624,0.1959218369952449,0.8587340371005575,-0.2592604432671889,1.321574826570299,2.9090478221851144,-0.1346338713505325,0.4319068322640729,1.586717806912768,-0.26268248174826514
lb52__k2__a0.20-0.30__vol0.35__cap1.50,52,2,0.2,0.3,0.35,1.5,0.1911462520648568,0.8811519217307928,-0.17523290605433672,0.15221513558382083,0.6455154310620452,-0.30875120392818833,1.5729360168163717,2.9316276862994815,-0.14651513887719614,0.4604432455020917,1.4854655993065364,-0.31893514765676334
lb52__k2__a0.20-0.30__vol0.50__cap1.00,52,2,0.2,0.3,0.5,1.0,0.18114364867004995,1.1192035422326485,-0.117510457466655,0.18131331810833395,0.9522637051988291,-0.20731798238690924,1.0169775043252764,2.9654863505764584,-0.1111622509777278,0.36962086672846706,1.6802620905926169,-0.20731798238690935
lb52__k2__a0.20-0.30__vol0.50__cap1.25,52,2,0.2,0.3,0.5,1.25,0.1868981506389642,0.9817120105872986,-0.14670669799347624,0.19981120277281028,0.8703305443009414,-0.2592604432671889,1.332257941812264,2.901031300935119,-0.1394501023355641,0.4350145230274076,1.5891847870312996,-0.26268248174826514
lb52__k2__a0.20-0.30__vol0.50__cap1.50,52,2,0.2,0.3,0.5,1.5,0.1911462520648568,0.8811519217307928,-0.17523290605433672,0.2154981858717413,0.8157084370356824,-0.30875120392818833,1.6861866221949415,2.858061267840891,-0.16703689777995379,0.4999672358418332,1.5257277210435052,-0.31893514765676334
lb52__k2__a0.20-0.40__volnone__cap1.00,52,2,0.2,0.4,,1.0,0.18114364867004995,1.1192035422326485,-0.117510457466655,0.17192070394109127,0.9111801006385037,-0.20731798238690924,0.9673345109809979,2.8554454494627604,-0.1111622509777278,0.35721261917891733,1.6340779196527537,-0.20731798238690935
lb52__k2__a0.20-0.40__vol0.35__cap1.00,52,2,0.2,0.4,0.35,1.0,0.18114364867004995,1.1192035422326485,-0.117510457466655,0.17192070394109127,0.9111801006385037,-0.20731798238690924,0.9673345109809979,2.8554454494627604,-0.1111622509777278,0.35721261917891733,1.6340779196527537,-0.20731798238690935
lb52__k2__a0.20-0.40__vol0.35__cap1.25,52,2,0.2,0.4,0.35,1.25,0.1868981506389642,0.9817120105872986,-0.14670669799347624,0.1841161658992554,0.8177827846608436,-0.2592604432671889,1.2511650061459227,2.7969027264414104,-0.13504143310421068,0.41587034510287046,1.5398267801464922,-0.26268248174826514
lb52__k2__a0.20-0.40__vol0.35__cap1.50,52,2,0.2,0.4,0.35,1.5,0.1911462520648568,0.8811519217307928,-0.17523290605433672,0.14012894591897807,0.6081012184077431,-0.30875120392818833,1.474970266353155,2.8101648400066166,-0.16040047953240633,0.4406379720405871,1.4370657958303585,-0.31893514765676334
lb52__k2__a0.20-0.40__vol0.50__cap1.00,52,2,0.2,0.4,0.5,1.0,0.18114364867004995,1.1192035422326485,-0.117510457466655,0.17192070394109127,0.9111801006385037,-0.20731798238690924,0.9673345109809979,2.8554454494627604,-0.1111622509777278,0.35721261917891733,1.6340779196527537,-0.20731798238690935
lb52__k2__a0.20-0.40__vol0.50__cap1.25,52,2,0.2,0.4,0.5,1.25,0.1868981506389642,0.9817120105872986,-0.14670669799347624,0.1879016431466649,0.8292549140906372,-0.2592604432671889,1.2607817517934428,2.7911950030037658,-0.1394501023355641,0.4187927469965971,1.5426267547305328,-0.26268248174826514
lb52__k2__a0.20-0.40__vol0.50__cap1.50,52,2,0.2,0.4,0.5,1.5,0.1911462520648568,0.8811519217307928,-0.17523290605433672,0.2010377916911399,0.7746381230587259,-0.30875120392818833,1.5877718291674303,2.7483613720311033,-0.16703689777995367,0.47965496060721113,1.478970745596431,-0.31893514765676334
lb52__k3__a0.10-0.20__volnone__cap1.00,52,3,0.1,0.2,,1.0,0.18712732002211863,1.1238760446895117,-0.12463669654664578,0.14464449550021063,0.745649843006271,-0.2234734185958661,1.0456473019892543,2.8466593172980703,-0.1088529562408529,0.3661190182286329,1.584610103159043,-0.2304924324210511
lb52__k3__a0.10-0.20__vol0.35__cap1.00,52,3,0.1,0.2,0.35,1.0,0.18712732002211863,1.1238760446895117,-0.12463669654664578,0.14464449550021063,0.745649843006271,-0.2234734185958661,1.0456473019892543,2.8466593172980703,-0.1088529562408529,0.3661190182286329,1.584610103159043,-0.2304924324210511
lb52__k3__a0.10-0.20__vol0.35__cap1.25,52,3,0.1,0.2,0.35,1.25,0.19412394653056664,0.9894372208641257,-0.15551748927626008,0.13718560512483036,0.6244257417383002,-0.2797542344830052,1.3498042364304768,2.8311046981954013,-0.1205871769146809,0.42067530182221224,1.493340192773731,-0.2945185522103816
lb52__k3__a0.10-0.20__vol0.35__cap1.50,52,3,0.1,0.2,0.35,1.5,0.1994913674030827,0.8914851849742033,-0.185688655280973,0.07722420618319936,0.40019591395226356,-0.33310924882203097,1.5270549350548732,2.8269842145242934,-0.14039444118699196,0.4308490762737571,1.371415099043969,-0.35574478587510727
lb52__k3__a0.10-0.20__vol0.50__cap1.00,52,3,0.1,0.2,0.5,1.0,0.18712732002211863,1.1238760446895117,-0.12463669654664578,0.14464449550021063,0.745649843006271,-0.2234734185958661,1.0456473019892543,2.8466593172980703,-0.1088529562408529,0.3661190182286329,1.584610103159043,-0.2304924324210511
lb52__k3__a0.10-0.20__vol0.50__cap1.25,52,3,0.1,0.2,0.5,1.25,0.19412394653056664,0.9894372208641257,-0.15551748927626008,0.15218635758096521,0.6699848416733443,-0.2797542344830052,1.3706352112172135,2.7863032027158736,-0.13665356480266866,0.4293192584118002,1.4971614384390945,-0.2945185522103816
lb52__k3__a0.10-0.20__vol0.50__cap1.50,52,3,0.1,0.2,0.5,1.5,0.1994913674030827,0.8914851849742033,-0.185688655280973,0.15628366513618874,0.6195415074513929,-0.3331092488220312,1.7340717442855604,2.7455980643726567,-0.1636362275969787,0.49128171186124137,1.4363482838271804,-0.3550798054893195
lb52__k3__a0.10-0.30__volnone__cap1.00,52,3,0.1,0.3,,1.0,0.18712732002211863,1.1238760446895117,-0.12463669654664578,0.0963317374419792,0.5434207572390681,-0.243043439054196,1.002570051486312,2.766790230861165,-0.108852956240853,0.3419974488651689,1.5025843972899176,-0.2498855597150702
lb52__k3__a0.10-0.30__vol0.35__cap1.00,52,3,0.1,0.3,0.35,1.0,0.18712732002211863,1.1238760446895117,-0.12463669654664578,0.0963317374419792,0.5434207572390681,-0.243043439054196,1.002570051486312,2.766790230861165,-0.108852956240853,0.3419974488651689,1.5025843972899176,-0.2498855597150702
lb52__k3__a0.10-0.30__vol0.35__cap1.25,52,3,0.1,0.3,0.35,1.25,0.19412394653056664,0.9894372208641257,-0.15551748927626008,0.08286520492901928,0.4372858381054597,-0.3024134592604155,1.2889946357489532,2.7469051394521986,-0.1288330075103179,0.3914438225525576,1.4131084264353364,-0.31671328554599987
lb52__k3__a0.10-0.30__vol0.35__cap1.50,52,3,0.1,0.3,0.35,1.5,0.1994913674030827,0.8914851849742033,-0.185688655280973,0.022807177389184474,0.22941916414043118,-0.358253133124372,1.4487152996861719,2.734843962290797,-0.15418798554366586,0.39824791396409776,1.2926346924849117,-0.38003523905131786
