candidate,gate,lookback_weeks,allocation,outer_cost_bps,window,cagr,sharpe,drawdown,total_return,control_cagr,cagr_delta
static__lb13__w0.1__100bps,static,13,0.1,100,trailing_1y,0.9973086138966167,2.801568913434213,-0.09477367391028901,1.024058063638106,1.0510082013109483,-0.05369958741433156
static__lb13__w0.1__100bps,static,13,0.1,100,ytd,1.0527446270811178,2.6665877658326447,-0.09477367391028868,0.5567042357448073,1.095041975165166,-0.04229734808404828
static__lb13__w0.1__200bps,static,13,0.1,200,full_recent,0.41906254286229583,1.7189542422882267,-0.2069037682822219,2.544410523260693,0.4093476771616662,0.009714865700629627
static__lb13__w0.1__200bps,static,13,0.1,200,trailing_2y,0.5715751472916755,1.9324921020064953,-0.206903768282222,1.4914144593859247,0.5969664512506938,-0.02539130395901834
static__lb13__w0.1__200bps,static,13,0.1,200,trailing_1y,0.9973086138966167,2.801568913434213,-0.09477367391028901,1.024058063638106,1.0510082013109483,-0.05369958741433156
static__lb13__w0.1__200bps,static,13,0.1,200,ytd,1.0527446270811178,2.6665877658326447,-0.09477367391028868,0.5567042357448073,1.095041975165166,-0.04229734808404828
static__lb13__w0.2__0bps,static,13,0.2,0,full_recent,0.42972225726166147,1.8105209920991245,-0.20427401487653474,2.6416191870930197,0.4093476771616662,0.020374580099995265
static__lb13__w0.2__0bps,static,13,0.2,0,trailing_2y,0.5456395340667866,1.9398336982727293,-0.20427401487653463,1.4090905914522551,0.5969664512506938,-0.05132691718390725
static__lb13__w0.2__0bps,static,13,0.2,0,trailing_1y,0.9429362618906112,2.9020025223375248,-0.08987116696090602,0.9679127235339469,1.0510082013109483,-0.1080719394203371
static__lb13__w0.2__0bps,static,13,0.2,0,ytd,1.0084533495488825,2.808006036308927,-0.08987116696090613,0.5359478162134261,1.095041975165166,-0.08658862561628355
static__lb13__w0.2__50bps,static,13,0.2,50,full_recent,0.4293411848097397,1.8095503405607514,-0.20427401487653463,2.638111235969025,0.4093476771616662,0.019993507648073505
static__lb13__w0.2__50bps,static,13,0.2,50,trailing_2y,0.5456395340667866,1.9398336982727293,-0.20427401487653463,1.4090905914522551,0.5969664512506938,-0.05132691718390725
static__lb13__w0.2__50bps,static,13,0.2,50,trailing_1y,0.9429362618906112,2.9020025223375248,-0.08987116696090602,0.9679127235339469,1.0510082013109483,-0.1080719394203371
static__lb13__w0.2__50bps,static,13,0.2,50,ytd,1.0084533495488825,2.808006036308927,-0.08987116696090613,0.5359478162134261,1.095041975165166,-0.08658862561628355
static__lb13__w0.2__100bps,static,13,0.2,100,full_recent,0.4289598464581841,1.8085680647225415,-0.20427401487653474,2.6346032848450283,0.4093476771616662,0.01961216929651788
static__lb13__w0.2__100bps,static,13,0.2,100,trailing_2y,0.5456395340667866,1.9398336982727293,-0.20427401487653463,1.4090905914522551,0.5969664512506938,-0.05132691718390725
static__lb13__w0.2__100bps,static,13,0.2,100,trailing_1y,0.9429362618906112,2.9020025223375248,-0.08987116696090602,0.9679127235339469,1.0510082013109483,-0.1080719394203371
static__lb13__w0.2__100bps,static,13,0.2,100,ytd,1.0084533495488825,2.808006036308927,-0.08987116696090613,0.5359478162134261,1.095041975165166,-0.08658862561628355
static__lb13__w0.2__200bps,static,13,0.2,200,full_recent,0.4281963702852505,1.8065686635709843,-0.20427401487653485,2.6275873825970275,0.4093476771616662,0.01884869312358428
static__lb13__w0.2__200bps,static,13,0.2,200,trailing_2y,0.5456395340667866,1.9398336982727293,-0.20427401487653463,1.4090905914522551,0.5969664512506938,-0.05132691718390725
static__lb13__w0.2__200bps,static,13,0.2,200,trailing_1y,0.9429362618906112,2.9020025223375248,-0.08987116696090602,0.9679127235339469,1.0510082013109483,-0.1080719394203371
static__lb13__w0.2__200bps,static,13,0.2,200,ytd,1.0084533495488825,2.808006036308927,-0.08987116696090613,0.5359478162134261,1.095041975165166,-0.08658862561628355
static__lb13__w0.3__0bps,static,13,0.3,0,full_recent,0.43904320147295817,1.8885731389217,-0.20297753669164043,2.7281871100382253,0.4093476771616662,0.029695524311291965
static__lb13__w0.3__0bps,static,13,0.3,0,trailing_2y,0.5191966223958315,1.9290748714413624,-0.2029775366916402,1.3265937065949136,0.5969664512506938,-0.07776982885486228
static__lb13__w0.3__0bps,static,13,0.3,0,trailing_1y,0.8880155555792566,2.9781342383830918,-0.0870667533198839,0.9112318209639783,1.0510082013109483,-0.1629926457316917
static__lb13__w0.3__0bps,static,13,0.3,0,ytd,0.962325584782959,2.9325080888346102,-0.0870667533198839,0.5141427101503622,1.095041975165166,-0.13271639038220706
static__lb13__w0.3__50bps,static,13,0.3,50,full_recent,0.4384672727996175,1.8870908226587466,-0.20297753669164031,2.7227954838724644,0.4093476771616662,0.0291195956379513
static__lb13__w0.3__50bps,static,13,0.3,50,trailing_2y,0.5191966223958315,1.9290748714413624,-0.2029775366916402,1.3265937065949136,0.5969664512506938,-0.07776982885486228
static__lb13__w0.3__50bps,static,13,0.3,50,trailing_1y,0.8880155555792566,2.9781342383830918,-0.0870667533198839,0.9112318209639783,1.0510082013109483,-0.1629926457316917
static__lb13__w0.3__50bps,static,13,0.3,50,ytd,0.962325584782959,2.9325080888346102,-0.0870667533198839,0.5141427101503622,1.095041975165166,-0.13271639038220706
static__lb13__w0.3__100bps,static,13,0.3,100,full_recent,0.43789074041667564,1.8855796979921593,-0.20297753669164043,2.717403857706708,0.4093476771616662,0.028543063255009438
static__lb13__w0.3__100bps,static,13,0.3,100,trailing_2y,0.5191966223958315,1.9290748714413624,-0.2029775366916402,1.3265937065949136,0.5969664512506938,-0.07776982885486228
static__lb13__w0.3__100bps,static,13,0.3,100,trailing_1y,0.8880155555792566,2.9781342383830918,-0.0870667533198839,0.9112318209639783,1.0510082013109483,-0.1629926457316917
static__lb13__w0.3__100bps,static,13,0.3,100,ytd,0.962325584782959,2.9325080888346102,-0.0870667533198839,0.5141427101503622,1.095041975165166,-0.13271639038220706
static__lb13__w0.3__200bps,static,13,0.3,200,full_recent,0.43673585847675556,1.882471108723743,-0.20297753669164043,2.7066206053751896,0.4093476771616662,0.027388181315089355
static__lb13__w0.3__200bps,static,13,0.3,200,trailing_2y,0.5191966223958315,1.9290748714413624,-0.2029775366916402,1.3265937065949136,0.5969664512506938,-0.07776982885486228
static__lb13__w0.3__200bps,static,13,0.3,200,trailing_1y,0.8880155555792566,2.9781342383830918,-0.0870667533198839,0.9112318209639783,1.0510082013109483,-0.1629926457316917
static__lb13__w0.3__200bps,static,13,0.3,200,ytd,0.962325584782959,2.9325080888346102,-0.0870667533198839,0.5141427101503622,1.095041975165166,-0.13271639038220706
static__lb13__w0.4__0bps,static,13,0.4,0,full_recent,0.4477682108792038,1.9500042353070166,-0.20169342241459465,2.8105601737038257,0.4093476771616662,0.03842053371753762
static__lb13__w0.4__0bps,static,13,0.4,0,trailing_2y,0.4922836631513443,1.8962521520339275,-0.20169342241459454,1.2441199415788744,0.5969664512506938,-0.1046827880993495
static__lb13__w0.4__0bps,static,13,0.4,0,trailing_1y,0.8326693371819012,3.009277252100538,-0.08486455303273177,0.8541438437379232,1.0510082013109483,-0.21833886412904713
static__lb13__w0.4__0bps,static,13,0.4,0,ytd,0.9145227722043259,3.015070352774023,-0.08486455303273188,0.4913367317976085,1.095041975165166,-0.18051920296084023
static__lb13__w0.4__50bps,static,13,0.4,50,full_recent,0.4469948523968881,1.9479962537631297,-0.20169342241459454,2.8032062053181246,0.4093476771616662,0.037647175235221875
static__lb13__w0.4__50bps,static,13,0.4,50,trailing_2y,0.4922836631513443,1.8962521520339275,-0.20169342241459454,1.2441199415788744,0.5969664512506938,-0.1046827880993495
static__lb13__w0.4__50bps,static,13,0.4,50,trailing_1y,0.8326693371819012,3.009277252100538,-0.08486455303273177,0.8541438437379232,1.0510082013109483,-0.21833886412904713
static__lb13__w0.4__50bps,static,13,0.4,50,ytd,0.9145227722043259,3.015070352774023,-0.08486455303273188,0.4913367317976085,1.095041975165166,-0.18051920296084023
static__lb13__w0.4__100bps,static,13,0.4,100,full_recent,0.4462204113895447,1.9459335171901142,-0.20169342241459454,2.795852236932422,0.4093476771616662,0.03687273422787851
static__lb13__w0.4__100bps,static,13,0.4,100,trailing_2y,0.4922836631513443,1.8962521520339275,-0.20169342241459454,1.2441199415788744,0.5969664512506938,-0.1046827880993495
static__lb13__w0.4__100bps,static,13,0.4,100,trailing_1y,0.8326693371819012,3.009277252100538,-0.08486455303273177,0.8541438437379232,1.0510082013109483,-0.21833886412904713
static__lb13__w0.4__100bps,static,13,0.4,100,ytd,0.9145227722043259,3.015070352774023,-0.08486455303273188,0.4913367317976085,1.095041975165166,-0.18051920296084023
static__lb13__w0.4__200bps,static,13,0.4,200,full_recent,0.44466826731284215,1.9416440075403816,-0.20169342241459454,2.7811443001610154,0.4093476771616662,0.035320590151175946
static__lb13__w0.4__200bps,static,13,0.4,200,trailing_2y,0.4922836631513443,1.8962521520339275,-0.20169342241459454,1.2441199415788744,0.5969664512506938,-0.1046827880993495
static__lb13__w0.4__200bps,static,13,0.4,200,trailing_1y,0.8326693371819012,3.009277252100538,-0.08486455303273177,0.8541438437379232,1.0510082013109483,-0.21833886412904713
static__lb13__w0.4__200bps,static,13,0.4,200,ytd,0.9145227722043259,3.015070352774023,-0.08486455303273188,0.4913367317976085,1.095041975165166,-0.18051920296084023
static__lb13__w0.5__0bps,static,13,0.5,0,full_recent,0.45588419054100693,1.9906931345384815,-0.20042171517505758,2.888357894954458,0.4093476771616662,0.04653651337934073
static__lb13__w0.5__0bps,static,13,0.5,0,trailing_2y,0.4649380720106844,1.8388790705960523,-0.20042171517505747,1.1618589940239543,0.5969664512506938,-0.13202837924000943
static__lb13__w0.5__0bps,static,13,0.5,0,trailing_1y,0.7770184766905119,2.973102388983012,-0.08286012938198861,0.7967750633742334,1.0510082013109483,-0.27398972462043636
static__lb13__w0.5__0bps,static,13,0.5,0,ytd,0.8652094731316806,3.025417572060724,-0.08286012938198872,0.4675794021625119,1.095041975165166,-0.2298325020334855
static__lb13__w0.5__50bps,static,13,0.5,50,full_recent,0.45491106840879936,1.9881485081627372,-0.2004217151750577,2.878969710270823,0.4093476771616662,0.045563391247133156
static__lb13__w0.5__50bps,static,13,0.5,50,trailing_2y,0.4649380720106844,1.8388790705960523,-0.20042171517505747,1.1618589940239543,0.5969664512506938,-0.13202837924000943
static__lb13__w0.5__50bps,static,13,0.5,50,trailing_1y,0.7770184766905119,2.973102388983012,-0.08286012938198861,0.7967750633742334,1.0510082013109483,-0.27398972462043636
static__lb13__w0.5__50bps,static,13,0.5,50,ytd,0.8652094731316806,3.025417572060724,-0.08286012938198872,0.4675794021625119,1.095041975165166,-0.2298325020334855
static__lb13__w0.5__100bps,static,13,0.5,100,full_recent,0.4539362410014227,1.9855154140711277,-0.20042171517505758,2.8695815255871975,0.4093476771616662,0.04458856383975651
static__lb13__w0.5__100bps,static,13,0.5,100,trailing_2y,0.4649380720106844,1.8388790705960523,-0.20042171517505747,1.1618589940239543,0.5969664512506938,-0.13202837924000943
static__lb13__w0.5__100bps,static,13,0.5,100,trailing_1y,0.7770184766905119,2.973102388983012,-0.08286012938198861,0.7967750633742334,1.0510082013109483,-0.27398972462043636
static__lb13__w0.5__100bps,static,13,0.5,100,ytd,0.8652094731316806,3.025417572060724,-0.08286012938198872,0.4675794021625119,1.095041975165166,-0.2298325020334855
static__lb13__w0.5__200bps,static,13,0.5,200,full_recent,0.4519814417681103,1.9799843446467351,-0.20042171517505747,2.850805156219929,0.4093476771616662,0.04263376460644408
static__lb13__w0.5__200bps,static,13,0.5,200,trailing_2y,0.4649380720106844,1.8388790705960523,-0.20042171517505747,1.1618589940239543,0.5969664512506938,-0.13202837924000943
static__lb13__w0.5__200bps,static,13,0.5,200,trailing_1y,0.7770184766905119,2.973102388983012,-0.08286012938198861,0.7967750633742334,1.0510082013109483,-0.27398972462043636
static__lb13__w0.5__200bps,static,13,0.5,200,ytd,0.8652094731316806,3.025417572060724,-0.08286012938198872,0.4675794021625119,1.095041975165166,-0.2298325020334855
relative__lb13__w0.1__0bps,relative,13,0.1,0,full_recent,0.4202677682810314,1.6703712950611354,-0.21071746552598092,2.5553060333004454,0.4093476771616662,0.010920091119365205
relative__lb13__w0.1__0bps,relative,13,0.1,0,trailing_2y,0.5832115805821316,1.8877133373442374,-0.2107174655259808,1.528804196093143,0.5969664512506938,-0.01375487066856218
relative__lb13__w0.1__0bps,relative,13,0.1,0,trailing_1y,1.035953705627302,2.6892080864508316,-0.09846203156109479,1.063981226880383,1.0510082013109483,-0.015054495683646252
relative__lb13__w0.1__0bps,relative,13,0.1,0,ytd,1.07999973951513,2.5113488558584915,-0.09846203156109468,0.5693913319373745,1.095041975165166,-0.015042235650036151
relative__lb13__w0.1__50bps,relative,13,0.1,50,full_recent,0.4152549057523074,1.6556503112563055,-0.2111126575289094,2.5101473004836845,0.4093476771616662,0.005907228590641189
relative__lb13__w0.1__50bps,relative,13,0.1,50,trailing_2y,0.5774563678265152,1.8746875851243046,-0.2111126575289094,1.5102766324541435,0.5969664512506938,-0.019510083424178593
relative__lb13__w0.1__50bps,relative,13,0.1,50,trailing_1y,1.0281587465269975,2.6764216447088014,-0.09891415559905925,1.0559272903548327,1.0510082013109483,-0.02284945478395084
relative__lb13__w0.1__50bps,relative,13,0.1,50,ytd,1.073392145111665,2.501513570911866,-0.09891415559905925,0.5663214363584907,1.095041975165166,-0.021649830053501073
relative__lb13__w0.1__100bps,relative,13,0.1,100,full_recent,0.4102572823796249,1.6408587027559072,-0.21150784953183766,2.4655403632934982,0.4093476771616662,0.0009096052179586867
relative__lb13__w0.1__100bps,relative,13,0.1,100,trailing_2y,0.5717192671147251,1.8616033767093538,-0.2115078495318372,1.4918758203009475,0.5969664512506938,-0.025247184135968714
relative__lb13__w0.1__100bps,relative,13,0.1,100,trailing_1y,1.02038984100993,2.663566485569232,-0.09936627963702382,1.047900865278835,1.0510082013109483,-0.030618360301018388
relative__lb13__w0.1__100bps,relative,13,0.1,100,ytd,1.0668023197108907,2.491636334860635,-0.0993662796370236,0.5632560463428675,1.095041975165166,-0.028239655454275425
relative__lb13__w0.1__200bps,relative,13,0.1,200,full_recent,0.40030759773767755,1.611067983448367,-0.21229823353769461,2.377956045593662,0.4093476771616662,-0.009040079423988656
relative__lb13__w0.1__200bps,relative,13,0.1,200,trailing_2y,0.5602992093170072,1.8352625222392538,-0.2122982335376944,1.4554512329388736,0.5969664512506938,-0.036667241933686645
relative__lb13__w0.1__200bps,relative,13,0.1,200,trailing_1y,1.0049298933033368,2.6376526872264714,-0.10027052771295297,1.0319302273229876,1.0510082013109483,-0.04607830800761148
relative__lb13__w0.1__200bps,relative,13,0.1,200,ytd,1.0536758195317741,2.4717575917736876,-0.10027052771295297,0.5571387653628848,1.095041975165166,-0.041366155633391966
relative__lb13__w0.2__0bps,relative,13,0.2,0,full_recent,0.43110731137239466,1.7129905644225123,-0.20749177794949647,2.6543898727565187,0.4093476771616662,0.021759634210728462
relative__lb13__w0.2__0bps,relative,13,0.2,0,trailing_2y,0.5694678910226851,1.8617808347695406,-0.20749177794949625,1.4846735688173993,0.5969664512506938,-0.027498560228008673
relative__lb13__w0.2__0bps,relative,13,0.2,0,trailing_1y,1.0208656230964994,2.6840256449670448,-0.09615653859745621,1.0483924012995396,1.0510082013109483,-0.03014257821444888
relative__lb13__w0.2__0bps,relative,13,0.2,0,ytd,1.0649608330836524,2.496906529002605,-0.09615653859745643,0.5623987700411024,1.095041975165166,-0.03008114208151369
relative__lb13__w0.2__50bps,relative,13,0.2,50,full_recent,0.421024769385018,1.6834536500176862,-0.20828462418188742,2.5621618699460726,0.4093476771616662,0.011677092223351782
relative__lb13__w0.2__50bps,relative,13,0.2,50,trailing_2y,0.5580769919798823,1.8355936357300804,-0.2082846241818872,1.4483948752674252,0.5969664512506938,-0.038889459270811555
relative__lb13__w0.2__50bps,relative,13,0.2,50,trailing_1y,1.0054170836356189,2.6582096011008463,-0.09706078667338536,1.0324334750269153,1.0510082013109483,-0.04559111767532942
relative__lb13__w0.2__50bps,relative,13,0.2,50,ytd,1.0518565876015789,2.4771020023654127,-0.09706078667338536,0.5562897723041764,1.095041975165166,-0.04318538756358725
relative__lb13__w0.2__100bps,relative,13,0.2,100,full_recent,0.41100343983056686,1.6536276605119216,-0.20907747041427827,2.4721740974324184,0.4093476771616662,0.0016557626689006621
relative__lb13__w0.2__100bps,relative,13,0.2,100,trailing_2y,0.546757700583306,1.8091738894451648,-0.20907747041427793,1.4126110354194275,0.5969664512506938,-0.050208750667387836
relative__lb13__w0.2__100bps,relative,13,0.2,100,trailing_1y,0.9900716913109853,2.63211585883412,-0.0979650347493145,1.0165834440304682,1.0510082013109483,-0.06093650999996303
relative__lb13__w0.2__100bps,relative,13,0.2,100,ytd,1.0388227734037896,2.4571307999257774,-0.09796503474931462,0.5501987052440382,1.095041975165166,-0.056219201761376514
relative__lb13__w0.2__200bps,relative,13,0.2,200,full_recent,0.3911431717437641,1.5931446223377856,-0.2106631628790605,2.2987112584713394,0.4093476771616662,-0.018204505417902084
relative__lb13__w0.2__200bps,relative,13,0.2,200,trailing_2y,0.5243324205053561,1.7556611169641831,-0.21066316287906073,1.3425028955155698,0.5969664512506938,-0.0726340307453377
relative__lb13__w0.2__200bps,relative,13,0.2,200,trailing_1y,0.959687996087011,2.5791178851253056,-0.09977353090117269,0.985207521010921,1.0510082013109483,-0.09132020522393725
relative__lb13__w0.2__200bps,relative,13,0.2,200,ytd,1.01296519988981,2.416701549260407,-0.0997735309011728,0.5380702227197451,1.095041975165166,-0.08207677527535617
relative__lb13__w0.3__0bps,relative,13,0.3,0,full_recent,0.4418634889378672,1.7520712126455338,-0.20426980941549921,2.7546711683788163,0.4093476771616662,0.032515811776201
relative__lb13__w0.3__0bps,relative,13,0.3,0,trailing_2y,0.5557367202698829,1.8337155539379155,-0.20426980941549944,1.4409747330636433,0.5969664512506938,-0.04122973098081095
relative__lb13__w0.3__0bps,relative,13,0.3,0,trailing_1y,1.0057454445462564,2.6762049462620916,-0.09575192407086996,1.032772659755298,1.0510082013109483,-0.045262756764691936
relative__lb13__w0.3__0bps,relative,13,0.3,0,ytd,1.0499262784962817,2.480966608079294,-0.09575192407086996,0.5553886254891163,1.095041975165166,-0.045115696668884375
relative__lb13__w0.3__50bps,relative,13,0.3,50,full_recent,0.4266556185723247,1.7077097725049817,-0.20546275938732605,2.613458612283192,0.4093476771616662,0.0173079414106585
relative__lb13__w0.3__50bps,relative,13,0.3,50,trailing_2y,0.5388288847345817,1.7942606853301408,-0.20546275938732628,1.3877039253004861,0.5969664512506938,-0.05813756651611213
relative__lb13__w0.3__50bps,relative,13,0.3,50,trailing_1y,0.9827842740505746,2.6371391811065577,-0.09575192407086996,1.0090571994412167,1.0510082013109483,-0.06822392726037374
relative__lb13__w0.3__50bps,relative,13,0.3,50,ytd,1.0304357568764648,2.4510725520819125,-0.09575192407087008,0.5462712964340646,1.095041975165166,-0.06460621828870128
relative__lb13__w0.3__100bps,relative,13,0.3,100,full_recent,0.4115860397794173,1.6626871776380119,-0.20665570935915267,2.477360101478828,0.4093476771616662,0.0022383626177511218
relative__lb13__w0.3__100bps,relative,13,0.3,100,trailing_2y,0.5220802873774812,1.754287218878911,-0.2066557093591529,1.3355197137091848,0.5969664512506938,-0.07488616387321256
relative__lb13__w0.3__100bps,relative,13,0.3,100,trailing_1y,0.9600527941451567,2.597444025769089,-0.09656378986160508,0.985584176933407,1.0510082013109483,-0.09095540716579165
relative__lb13__w0.3__100bps,relative,13,0.3,100,ytd,1.0111022624600237,2.4208068141451955,-0.09656378986160519,0.5371941056937941,1.095041975165166,-0.08393971270514244
relative__lb13__w0.3__200bps,relative,13,0.3,200,full_recent,0.38185753978608483,1.5707840526644603,-0.20904160930280624,2.219798950222768,0.4093476771616662,-0.02749013737558137
relative__lb13__w0.3__200bps,relative,13,0.3,200,trailing_2y,0.48905574278316033,1.6728696348827174,-0.20904160930280635,1.2343290001556975,0.5969664512506938,-0.10791070846753348
relative__lb13__w0.3__200bps,relative,13,0.3,200,trailing_1y,0.9152710600004312,2.5162459866526703,-0.09927653408939241,0.9393569514718998,1.0510082013109483,-0.13573714131051706
relative__lb13__w0.3__200bps,relative,13,0.3,200,ytd,0.9729022143322867,2.3592064791159713,-0.09927653408939241,0.5191596674620067,1.095041975165166,-0.12213976083287936
relative__lb13__w0.4__0bps,relative,13,0.4,0,full_recent,0.4525334846337745,1.7872608493299864,-0.20169342241459465,2.856100982144345,0.4093476771616662,0.04318580747210832
relative__lb13__w0.4__0bps,relative,13,0.4,0,trailing_2y,0.5420193955892618,1.8035602531646782,-0.20169342241459465,1.3977107194727147,0.5969664512506938,-0.05494705566143199
relative__lb13__w0.4__0bps,relative,13,0.4,0,trailing_1y,0.9905946609311227,2.665640187593439,-0.09575192407087008,1.0171235731101738,1.0510082013109483,-0.0604135403798256
relative__lb13__w0.4__0bps,relative,13,0.4,0,ytd,1.0348970935954585,2.463524468397286,-0.09575192407086985,0.5483611926379002,1.095041975165166,-0.06014488156970765
relative__lb13__w0.4__50bps,relative,13,0.4,50,full_recent,0.43214583498068837,1.728153460380172,-0.20264717226899076,2.6639866552701856,0.4093476771616662,0.02279815781902217
relative__lb13__w0.4__50bps,relative,13,0.4,50,trailing_2y,0.5197125836860776,1.7507626588798613,-0.20264717226899076,1.3281895298866808,0.5969664512506938,-0.07725386756461616
relative__lb13__w0.4__50bps,relative,13,0.4,50,trailing_1y,0.9602613624055139,2.613130623227149,-0.09575192407086996,0.9857995253699559,1.0510082013109483,-0.09074683890543445
relative__lb13__w0.4__50bps,relative,13,0.4,50,ytd,1.0091300961984722,2.4234354624763363,-0.09575192407087008,0.5362662794636115,1.095041975165166,-0.08591187896669394
relative__lb13__w0.4__100bps,relative,13,0.4,100,full_recent,0.4120050174164478,1.6678594049586775,-0.20424266257909018,2.4810930862860543,0.4093476771616662,0.0026573402547815927
relative__lb13__w0.4__100bps,relative,13,0.4,100,trailing_2y,0.4976855430858347,1.6970544871875872,-0.20424266257909007,1.2605532878117338,0.5969664512506938,-0.09928090816485913
relative__lb13__w0.4__100bps,relative,13,0.4,100,trailing_1y,0.9303321721784212,2.559497470907188,-0.09575192407086996,0.9549019192690638,1.0510082013109483,-0.12067602913252706
relative__lb13__w0.4__100bps,relative,13,0.4,100,ytd,0.9836397058529431,2.382693048764783,-0.09575192407087019,0.5242423581936693,1.095041975165166,-0.11140226931222297
relative__lb13__w0.4__200bps,relative,13,0.4,200,full_recent,0.3724538574122731,1.5440154960236747,-0.20743364319928792,2.1412844020601827,0.4093476771616662,-0.0368938197493931
relative__lb13__w0.4__200bps,relative,13,0.4,200,trailing_2y,0.45445892718406533,1.587114658312764,-0.20743364319928814,1.130746567438313,0.5969664512506938,-0.14250752406662848
relative__lb13__w0.4__200bps,relative,13,0.4,200,trailing_1y,0.8716677346822841,2.4490607822124826,-0.09877953727761235,0.8943661379349688,1.0510082013109483,-0.1793404666286642
relative__lb13__w0.4__200bps,relative,13,0.4,200,ytd,0.933479026510887,2.29936130489098,-0.09877953727761224,0.5004063786465112,1.095041975165166,-0.16156294865427911
relative__lb13__w0.5__0bps,relative,13,0.5,0,full_recent,0.46311448413866274,1.8182834111342534,-0.2004217151750577,2.9586276879522373,0.4093476771616662,0.05376680697699654
relative__lb13__w0.5__0bps,relative,13,0.5,0,trailing_2y,0.5283172336683997,1.771378204844004,-0.20042171517505758,1.354884375563124,0.5969664512506938,-0.06864921758229414
relative__lb13__w0.5__0bps,relative,13,0.5,0,trailing_1y,0.9754147631749153,2.6522451554589628,-0.09575192407086996,1.0014467117834935,1.0510082013109483,-0.07559343813603303
relative__lb13__w0.5__0bps,relative,13,0.5,0,ytd,1.019874291388747,2.444583043762754,-0.09575192407087019,0.54131676584394,1.095041975165166,-0.07516768377641903
relative__lb13__w0.5__50bps,relative,13,0.5,50,full_recent,0.43749383200074,1.7445941310722508,-0.20042171517505758,2.7136953268258837,0.4093476771616662,0.02814615483907379
relative__lb13__w0.5__50bps,relative,13,0.5,50,trailing_2y,0.5007286031495835,1.7051953953154724,-0.2004217151750578,1.2698373931254698,0.5969664512506938,-0.09623784810111036
relative__lb13__w0.5__50bps,relative,13,0.5,50,trailing_1y,0.9378493765248492,2.5861266709281976,-0.09575192407086996,0.9626614962722018,1.0510082013109483,-0.11315882478609907
relative__lb13__w0.5__50bps,relative,13,0.5,50,ytd,0.9879400378826075,2.3942096576043,-0.09575192407087019,0.5262749910494371,1.095041975165166,-0.10710193728255857
relative__lb13__w0.5__100bps,relative,13,0.5,100,full_recent,0.41226035280272955,1.6690457773589917,-0.20183842622396786,2.483369481194824,0.4093476771616662,0.0029126756410633448
relative__lb13__w0.5__100bps,relative,13,0.5,100,trailing_2y,0.47357196369246046,1.6376124203688958,-0.2018384262239682,1.1876639518410643,0.5969664512506938,-0.12339448755823335
relative__lb13__w0.5__100bps,relative,13,0.5,100,trailing_1y,0.9009088290587848,2.518251013910581,-0.09575192407087008,0.9245355065648226,1.0510082013109483,-0.15009937225216352
relative__lb13__w0.5__100bps,relative,13,0.5,100,ytd,0.9564340154309383,2.342829032833984,-0.09575192407086996,0.5113435715822199,1.095041975165166,-0.1386079597342278
relative__lb13__w0.5__200bps,relative,13,0.5,200,full_recent,0.36293529372222433,1.5129754777507063,-0.20583933450721148,2.0632307024430534,0.4093476771616662,-0.04641238343944187
relative__lb13__w0.5__200bps,relative,13,0.5,200,trailing_2y,0.4205318181190594,1.498664084885381,-0.2058393345072118,1.0315788409724607,0.5969664512506938,-0.17643463313163443
relative__lb13__w0.5__200bps,relative,13,0.5,200,trailing_1y,0.8288667689501177,2.3776379835372747,-0.09828254046583196,0.8502228135948409,1.0510082013109483,-0.22214143236083062
relative__lb13__w0.5__200bps,relative,13,0.5,200,ytd,0.8946878653536305,2.2372743764890966,-0.09828254046583207,0.4818096358245276,1.095041975165166,-0.20035410981153556
relative_and_positive__lb13__w0.1__0bps,relative_and_positive,13,0.1,0,full_recent,0.422035092640354,1.6749628483140815,-0.2107174655259808,2.5713268306692374,0.4093476771616662,0.012687415478687791
relative_and_positive__lb13__w0.1__0bps,relative_and_positive,13,0.1,0,trailing_2y,0.5864133781743712,1.8944535787980057,-0.2107174655259808,1.539141408530008,0.5969664512506938,-0.010553073076322583
relative_and_positive__lb13__w0.1__0bps,relative_and_positive,13,0.1,0,trailing_1y,1.035953705627302,2.6892080864508316,-0.09846203156109479,1.063981226880383,1.0510082013109483,-0.015054495683646252
relative_and_positive__lb13__w0.1__0bps,relative_and_positive,13,0.1,0,ytd,1.07999973951513,2.5113488558584915,-0.09846203156109468,0.5693913319373745,1.095041975165166,-0.015042235650036151
relative_and_positive__lb13__w0.1__50bps,relative_and_positive,13,0.1,50,full_recent,0.41702922495662453,1.6605773050971249,-0.2111126575289093,2.526083649769113,0.4093476771616662,0.007681547794958332
relative_and_positive__lb13__w0.1__50bps,relative_and_positive,13,0.1,50,trailing_2y,0.5814202496781229,1.8832888244637551,-0.2111126575289094,1.52303005313538,0.5969664512506938,-0.015546201572570917
relative_and_positive__lb13__w0.1__50bps,relative_and_positive,13,0.1,50,trailing_1y,1.0281587465269975,2.6764216447088014,-0.09891415559905925,1.0559272903548327,1.0510082013109483,-0.02284945478395084
relative_and_positive__lb13__w0.1__50bps,relative_and_positive,13,0.1,50,ytd,1.073392145111665,2.501513570911866,-0.09891415559905925,0.5663214363584907,1.095041975165166,-0.021649830053501073
relative_and_positive__lb13__w0.1__100bps,relative_and_positive,13,0.1,100,full_recent,0.41203853483194997,1.6461164240069346,-0.21150784953183777,2.481391843160055,0.4093476771616662,0.002690857670283764
