decision_time,cik10,ticker,net_income,net_income__period_end,net_income__available_at,net_income__prior_year,net_income__yoy_growth,operating_cash_flow,operating_cash_flow__period_end,operating_cash_flow__available_at,operating_cash_flow__prior_year,operating_cash_flow__yoy_growth,revenue,revenue__period_end,revenue__available_at,revenue__prior_year,revenue__yoy_growth,net_margin,operating_cash_flow_margin
2023-04-01 00:00:00+00:00,0000002178,0000002178,2190000.0,2022-09-30,2022-11-10 23:59:59+00:00,1546000.0,0.4165588615782665,5873000.0,2022-03-31,2022-05-16 23:59:59+00:00,23001000.0,-0.7446632755097604,852901000.0,2022-09-30,2022-11-10 23:59:59+00:00,568181000.0,0.5011079215954071,0.0025677071547577034,0.006885910557028307
2023-07-01 00:00:00+00:00,0000002178,0000002178,-1999000.0,2023-03-31,2023-05-10 00:00:00+00:00,6090000.0,-1.3282430213464695,23707000.0,2023-03-31,2023-05-10 00:00:00+00:00,5873000.0,3.036608207049208,650162000.0,2023-03-31,2023-05-10 00:00:00+00:00,774245000.0,-0.1602632241732268,-0.003074618325894162,0.03646321993595442
2023-10-01 00:00:00+00:00,0000002178,0000002178,827000.0,2023-06-30,2023-08-10 00:00:00+00:00,2476000.0,-0.6659935379644588,23707000.0,2023-03-31,2023-05-10 00:00:00+00:00,5873000.0,3.036608207049208,624766000.0,2023-06-30,2023-08-10 00:00:00+00:00,992050000.0,-0.3702273070913764,0.0013236955916295062,0.03794540676029105
2024-01-01 00:00:00+00:00,0000002178,0000002178,2258000.0,2023-09-30,2023-11-09 00:00:00+00:00,2190000.0,0.031050228310502304,23707000.0,2023-03-31,2023-05-10 00:00:00+00:00,5873000.0,3.036608207049208,760614000.0,2023-09-30,2023-11-09 00:00:00+00:00,852901000.0,-0.1082036484890978,0.0029686542714175653,0.03116824039525962
2024-04-01 00:00:00+00:00,0000002178,0000002178,2258000.0,2023-09-30,2023-11-09 00:00:00+00:00,2190000.0,0.031050228310502304,23707000.0,2023-03-31,2023-05-10 00:00:00+00:00,5873000.0,3.036608207049208,760614000.0,2023-09-30,2023-11-09 00:00:00+00:00,852901000.0,-0.1082036484890978,0.0029686542714175653,0.03116824039525962
2024-07-01 00:00:00+00:00,0000002178,0000002178,-498000.0,2024-03-31,2024-05-09 00:00:00+00:00,-1999000.0,-0.7508754377188595,13063000.0,2024-03-31,2024-05-09 00:00:00+00:00,23707000.0,-0.4489813135360864,661050000.0,2024-03-31,2024-05-09 00:00:00+00:00,650162000.0,0.01674659546389967,-0.0007533469480372135,0.019760986309658876
2024-10-01 00:00:00+00:00,0000002178,0000002178,-2229000.0,2024-06-30,2024-08-08 00:00:00+00:00,827000.0,-3.6952841596130592,13063000.0,2024-03-31,2024-05-09 00:00:00+00:00,23707000.0,-0.4489813135360864,718493000.0,2024-06-30,2024-08-08 00:00:00+00:00,624766000.0,0.15001936725109877,-0.0031023266754164618,0.01818110962806875
2025-01-01 00:00:00+00:00,0000002178,0000002178,-4540000.0,2024-09-30,2024-11-13 00:00:00+00:00,2258000.0,-3.0106288751107173,13063000.0,2024-03-31,2024-05-09 00:00:00+00:00,23707000.0,-0.4489813135360864,695163000.0,2024-09-30,2024-11-13 00:00:00+00:00,760614000.0,-0.08605021732442475,-0.006530842406744893,0.018791276290596595
2025-04-01 00:00:00+00:00,0000002178,0000002178,-4540000.0,2024-09-30,2024-11-13 00:00:00+00:00,2258000.0,-3.0106288751107173,13063000.0,2024-03-31,2024-05-09 00:00:00+00:00,23707000.0,-0.4489813135360864,695163000.0,2024-09-30,2024-11-13 00:00:00+00:00,760614000.0,-0.08605021732442475,-0.006530842406744893,0.018791276290596595
2025-07-01 00:00:00+00:00,0000002178,0000002178,-4540000.0,2024-09-30,2024-11-13 00:00:00+00:00,2258000.0,-3.0106288751107173,13063000.0,2024-03-31,2024-05-09 00:00:00+00:00,23707000.0,-0.4489813135360864,695163000.0,2024-09-30,2024-11-13 00:00:00+00:00,760614000.0,-0.08605021732442475,-0.006530842406744893,0.018791276290596595
2025-10-01 00:00:00+00:00,0000002178,0000002178,-4540000.0,2024-09-30,2024-11-13 00:00:00+00:00,2258000.0,-3.0106288751107173,13063000.0,2024-03-31,2024-05-09 00:00:00+00:00,23707000.0,-0.4489813135360864,695163000.0,2024-09-30,2024-11-13 00:00:00+00:00,760614000.0,-0.08605021732442475,-0.006530842406744893,0.018791276290596595
2026-01-01 00:00:00+00:00,0000002178,0000002178,-4540000.0,2024-09-30,2024-11-13 00:00:00+00:00,2258000.0,-3.0106288751107173,13063000.0,2024-03-31,2024-05-09 00:00:00+00:00,23707000.0,-0.4489813135360864,695163000.0,2024-09-30,2024-11-13 00:00:00+00:00,760614000.0,-0.08605021732442475,-0.006530842406744893,0.018791276290596595
2026-04-01 00:00:00+00:00,0000002178,0000002178,-4540000.0,2024-09-30,2024-11-13 00:00:00+00:00,2258000.0,-3.0106288751107173,13063000.0,2024-03-31,2024-05-09 00:00:00+00:00,23707000.0,-0.4489813135360864,695163000.0,2024-09-30,2024-11-13 00:00:00+00:00,760614000.0,-0.08605021732442475,-0.006530842406744893,0.018791276290596595
2023-01-01 00:00:00+00:00,0000004127,0000004127,267300000.0,2022-07-01,2022-08-06 00:00:00+00:00,399900000.0,-0.33158289572393096,581700000.0,2021-12-31,2022-02-05 00:00:00+00:00,,,1232600000.0,2022-07-01,2022-08-06 00:00:00+00:00,1510400000.0,-0.1839247881355932,0.21685867272432258,0.4719292552328411
2023-04-01 00:00:00+00:00,0000004127,0000004127,309400000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,773400000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,1329300000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,0.23275408109531331,0.5818099751749041
2023-07-01 00:00:00+00:00,0000004127,0000004127,232800000.0,2023-03-31,2023-05-10 00:00:00+00:00,305800000.0,-0.2387181164159582,773400000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,1153100000.0,2023-03-31,2023-05-10 00:00:00+00:00,1335600000.0,-0.13664270739742435,0.20189055589281069,0.6707137282109097
2023-10-01 00:00:00+00:00,0000004127,0000004127,195800000.0,2023-06-30,2023-08-09 00:00:00+00:00,267300000.0,-0.2674897119341564,773400000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,1071200000.0,2023-06-30,2023-08-09 00:00:00+00:00,1232600000.0,-0.13094272269998375,0.18278566094100074,0.7219940253920837
2024-01-01 00:00:00+00:00,0000004127,0000004127,195800000.0,2023-06-30,2023-08-09 00:00:00+00:00,267300000.0,-0.2674897119341564,773400000.0,2022-12-30,2023-02-08 00:00:00+00:00,,,1071200000.0,2023-06-30,2023-08-09 00:00:00+00:00,1232600000.0,-0.13094272269998375,0.18278566094100074,0.7219940253920837
2024-04-01 00:00:00+00:00,0000004127,0000004127,231300000.0,2023-12-29,2024-02-01 00:00:00+00:00,309400000.0,-0.2524240465416936,774900000.0,2023-12-29,2024-02-01 00:00:00+00:00,773400000.0,0.0019394879751746252,1201500000.0,2023-12-29,2024-02-01 00:00:00+00:00,1329300000.0,-0.09614082599864593,0.19250936329588014,0.6449438202247191
2024-07-01 00:00:00+00:00,0000004127,0000004127,183300000.0,2024-03-29,2024-05-02 00:00:00+00:00,232800000.0,-0.21262886597938147,774900000.0,2023-12-29,2024-02-01 00:00:00+00:00,773400000.0,0.0019394879751746252,1046000000.0,2024-03-29,2024-05-02 00:00:00+00:00,1153100000.0,-0.09288006244037816,0.17523900573613765,0.7408221797323136
2024-10-01 00:00:00+00:00,0000004127,0000004127,120900000.0,2024-06-28,2024-08-01 00:00:00+00:00,195800000.0,-0.3825331971399387,774900000.0,2023-12-29,2024-02-01 00:00:00+00:00,773400000.0,0.0019394879751746252,905500000.0,2024-06-28,2024-08-01 00:00:00+00:00,1071200000.0,-0.1546863330843914,0.1335173937051353,0.8557702926559911
2025-01-01 00:00:00+00:00,0000004127,0000004127,120900000.0,2024-06-28,2024-08-01 00:00:00+00:00,195800000.0,-0.3825331971399387,774900000.0,2023-12-29,2024-02-01 00:00:00+00:00,773400000.0,0.0019394879751746252,905500000.0,2024-06-28,2024-08-01 00:00:00+00:00,1071200000.0,-0.1546863330843914,0.1335173937051353,0.8557702926559911
2025-04-01 00:00:00+00:00,0000004127,0000004127,162000000.0,2024-12-27,2025-02-06 00:00:00+00:00,231300000.0,-0.2996108949416343,377200000.0,2024-12-27,2025-02-06 00:00:00+00:00,774900000.0,-0.5132275132275133,1068500000.0,2024-12-27,2025-02-06 00:00:00+00:00,1201500000.0,-0.11069496462754891,0.15161441272812354,0.35301824988301356
2025-07-01 00:00:00+00:00,0000004127,0000004127,68700000.0,2025-03-28,2025-05-08 00:00:00+00:00,183300000.0,-0.6252045826513912,377200000.0,2024-12-27,2025-02-06 00:00:00+00:00,774900000.0,-0.5132275132275133,953200000.0,2025-03-28,2025-05-08 00:00:00+00:00,1046000000.0,-0.08871892925430214,0.07207301720520352,0.39571968107427613
2025-10-01 00:00:00+00:00,0000004127,0000004127,105000000.0,2025-06-27,2025-08-06 00:00:00+00:00,120900000.0,-0.13151364764267992,377200000.0,2024-12-27,2025-02-06 00:00:00+00:00,774900000.0,-0.5132275132275133,965000000.0,2025-06-27,2025-08-06 00:00:00+00:00,905500000.0,0.06570955273329648,0.10880829015544041,0.39088082901554405
2026-01-01 00:00:00+00:00,0000004127,0000004127,105000000.0,2025-06-27,2025-08-06 00:00:00+00:00,120900000.0,-0.13151364764267992,377200000.0,2024-12-27,2025-02-06 00:00:00+00:00,774900000.0,-0.5132275132275133,965000000.0,2025-06-27,2025-08-06 00:00:00+00:00,905500000.0,0.06570955273329648,0.10880829015544041,0.39088082901554405
2026-04-01 00:00:00+00:00,0000004127,0000004127,79200000.0,2026-01-02,2026-02-06 00:00:00+00:00,162000000.0,-0.5111111111111111,395500000.0,2026-01-02,2026-02-06 00:00:00+00:00,377200000.0,0.048515376458112325,1035400000.0,2026-01-02,2026-02-06 00:00:00+00:00,1068500000.0,-0.030978006551240056,0.07649217693644968,0.3819779795248213
2023-01-01 00:00:00+00:00,0000004447,0000004447,606000000.0,2022-09-30,2022-11-04 00:00:00+00:00,185000000.0,2.2756756756756755,-156000000.0,2022-03-31,2022-05-06 00:00:00+00:00,591000000.0,-1.263959390862944,3157000000.0,2022-09-30,2022-11-04 00:00:00+00:00,1811000000.0,0.7432357813362782,0.1919543870763383,-0.04941400063351283
2023-04-01 00:00:00+00:00,0000004447,0000004447,606000000.0,2022-09-30,2022-11-04 00:00:00+00:00,185000000.0,2.2756756756756755,-156000000.0,2022-03-31,2022-05-06 00:00:00+00:00,591000000.0,-1.263959390862944,3157000000.0,2022-09-30,2022-11-04 00:00:00+00:00,1811000000.0,0.7432357813362782,0.1919543870763383,-0.04941400063351283
2023-07-01 00:00:00+00:00,0000004447,0000004447,428000000.0,2023-03-31,2023-05-05 00:00:00+00:00,505000000.0,-0.1524752475247525,638000000.0,2023-03-31,2023-05-05 00:00:00+00:00,-156000000.0,-5.089743589743589,2411000000.0,2023-03-31,2023-05-05 00:00:00+00:00,2371000000.0,0.016870518768452136,0.17751970136872666,0.2646204894234757
2023-10-01 00:00:00+00:00,0000004447,0000004447,205000000.0,2023-06-30,2023-08-04 00:00:00+00:00,754000000.0,-0.7281167108753316,638000000.0,2023-03-31,2023-05-05 00:00:00+00:00,-156000000.0,-5.089743589743589,2289000000.0,2023-06-30,2023-08-04 00:00:00+00:00,2988000000.0,-0.23393574297188757,0.08955875928352992,0.27872433377020533
2024-01-01 00:00:00+00:00,0000004447,0000004447,602000000.0,2023-09-30,2023-11-03 00:00:00+00:00,606000000.0,-0.0066006600660065695,638000000.0,2023-03-31,2023-05-05 00:00:00+00:00,-156000000.0,-5.089743589743589,2800000000.0,2023-09-30,2023-11-03 00:00:00+00:00,3157000000.0,-0.11308203991130816,0.215,0.22785714285714287
2024-04-01 00:00:00+00:00,0000004447,0000004447,602000000.0,2023-09-30,2023-11-03 00:00:00+00:00,606000000.0,-0.0066006600660065695,638000000.0,2023-03-31,2023-05-05 00:00:00+00:00,-156000000.0,-5.089743589743589,2800000000.0,2023-09-30,2023-11-03 00:00:00+00:00,3157000000.0,-0.11308203991130816,0.215,0.22785714285714287
2024-07-01 00:00:00+00:00,0000004447,0000004447,1067000000.0,2024-03-31,2024-05-08 00:00:00+00:00,428000000.0,1.4929906542056073,885000000.0,2024-03-31,2024-05-08 00:00:00+00:00,638000000.0,0.38714733542319757,3309000000.0,2024-03-31,2024-05-08 00:00:00+00:00,2411000000.0,0.3724595603484031,0.3224539135690541,0.26745240253853125
2024-10-01 00:00:00+00:00,0000004447,0000004447,851000000.0,2024-06-30,2024-08-09 00:00:00+00:00,205000000.0,3.151219512195122,885000000.0,2024-03-31,2024-05-08 00:00:00+00:00,638000000.0,0.38714733542319757,3202000000.0,2024-06-30,2024-08-09 00:00:00+00:00,2289000000.0,0.39886413280908695,0.26577139287945034,0.2763897564022486
2025-01-01 00:00:00+00:00,0000004447,0000004447,594000000.0,2024-09-30,2024-11-07 00:00:00+00:00,602000000.0,-0.013289036544850474,885000000.0,2024-03-31,2024-05-08 00:00:00+00:00,638000000.0,0.38714733542319757,3191000000.0,2024-09-30,2024-11-07 00:00:00+00:00,2800000000.0,0.13964285714285718,0.18614854277655907,0.2773425258539643
2025-04-01 00:00:00+00:00,0000004447,0000004447,594000000.0,2024-09-30,2024-11-07 00:00:00+00:00,602000000.0,-0.013289036544850474,885000000.0,2024-03-31,2024-05-08 00:00:00+00:00,638000000.0,0.38714733542319757,3191000000.0,2024-09-30,2024-11-07 00:00:00+00:00,2800000000.0,0.13964285714285718,0.18614854277655907,0.2773425258539643
2025-07-01 00:00:00+00:00,0000004447,0000004447,522000000.0,2025-03-31,2025-05-09 00:00:00+00:00,1067000000.0,-0.5107778819119025,1401000000.0,2025-03-31,2025-05-09 00:00:00+00:00,885000000.0,0.583050847457627,2912000000.0,2025-03-31,2025-05-09 00:00:00+00:00,3309000000.0,-0.11997582351163494,0.17925824175824176,0.4811126373626374
2025-10-01 00:00:00+00:00,0000004447,0000004447,522000000.0,2025-03-31,2025-05-09 00:00:00+00:00,1067000000.0,-0.5107778819119025,1401000000.0,2025-03-31,2025-05-09 00:00:00+00:00,885000000.0,0.583050847457627,2912000000.0,2025-03-31,2025-05-09 00:00:00+00:00,3309000000.0,-0.11997582351163494,0.17925824175824176,0.4811126373626374
2026-01-01 00:00:00+00:00,0000004447,0000004447,522000000.0,2025-03-31,2025-05-09 00:00:00+00:00,1067000000.0,-0.5107778819119025,1401000000.0,2025-03-31,2025-05-09 00:00:00+00:00,885000000.0,0.583050847457627,2912000000.0,2025-03-31,2025-05-09 00:00:00+00:00,3309000000.0,-0.11997582351163494,0.17925824175824176,0.4811126373626374
2026-04-01 00:00:00+00:00,0000004447,0000004447,522000000.0,2025-03-31,2025-05-09 00:00:00+00:00,1067000000.0,-0.5107778819119025,1401000000.0,2025-03-31,2025-05-09 00:00:00+00:00,885000000.0,0.583050847457627,2912000000.0,2025-03-31,2025-05-09 00:00:00+00:00,3309000000.0,-0.11997582351163494,0.17925824175824176,0.4811126373626374
2023-01-01 00:00:00+00:00,0000006281,0000006281,748985000.0,2022-07-30,2022-08-18 00:00:00+00:00,503311000.0,0.488115697848845,856413000.0,2022-01-29,2022-02-17 00:00:00+00:00,427941000.0,1.0012408252539484,3109880000.0,2022-07-30,2022-08-18 00:00:00+00:00,1758853000.0,0.7681295708055194,0.24084048259096813,0.2753845807555275
2023-04-01 00:00:00+00:00,0000006281,0000006281,961474000.0,2023-01-28,2023-02-16 00:00:00+00:00,280077000.0,2.432891669076718,1406305000.0,2023-01-28,2023-02-16 00:00:00+00:00,856413000.0,0.6420874040912503,3249630000.0,2023-01-28,2023-02-16 00:00:00+00:00,2684293000.0,0.21060927402485485,0.29587183771690934,0.43275849865984745
2023-07-01 00:00:00+00:00,0000006281,0000006281,977656000.0,2023-04-29,2023-05-25 00:00:00+00:00,783273000.0,0.24816762482557175,1406305000.0,2023-01-28,2023-02-16 00:00:00+00:00,856413000.0,0.6420874040912503,3262930000.0,2023-04-29,2023-05-25 00:00:00+00:00,2972064000.0,0.0978666677433595,0.2996251835007187,0.43099453558611434
2023-10-01 00:00:00+00:00,0000006281,0000006281,877019000.0,2023-07-29,2023-08-24 00:00:00+00:00,748985000.0,0.17094334332463257,1406305000.0,2023-01-28,2023-02-16 00:00:00+00:00,856413000.0,0.6420874040912503,3076495000.0,2023-07-29,2023-08-24 00:00:00+00:00,3109880000.0,-0.010735140905758445,0.28507083547998613,0.4571127208072823
2024-01-01 00:00:00+00:00,0000006281,0000006281,877019000.0,2023-07-29,2023-08-24 00:00:00+00:00,748985000.0,0.17094334332463257,1406305000.0,2023-01-28,2023-02-16 00:00:00+00:00,856413000.0,0.6420874040912503,3076495000.0,2023-07-29,2023-08-24 00:00:00+00:00,3109880000.0,-0.010735140905758445,0.28507083547998613,0.4571127208072823
2024-04-01 00:00:00+00:00,0000006281,0000006281,462727000.0,2024-02-03,2024-02-22 00:00:00+00:00,961474000.0,-0.5187316557702029,1138832000.0,2024-02-03,2024-02-22 00:00:00+00:00,1406305000.0,-0.19019558346162457,2512704000.0,2024-02-03,2024-02-22 00:00:00+00:00,3249630000.0,-0.22677227869018934,0.1841549979623545,0.4532296681184891
2024-07-01 00:00:00+00:00,0000006281,0000006281,302242000.0,2024-05-04,2024-05-23 00:00:00+00:00,977656000.0,-0.6908503604539837,1138832000.0,2024-02-03,2024-02-22 00:00:00+00:00,1406305000.0,-0.19019558346162457,2159039000.0,2024-05-04,2024-05-23 00:00:00+00:00,3262930000.0,-0.33831280474910586,0.13998913405454927,0.5274717131093973
2024-10-01 00:00:00+00:00,0000006281,0000006281,392232000.0,2024-08-03,2024-08-22 00:00:00+00:00,877019000.0,-0.5527668157702399,1138832000.0,2024-02-03,2024-02-22 00:00:00+00:00,1406305000.0,-0.19019558346162457,2312209000.0,2024-08-03,2024-08-22 00:00:00+00:00,3076495000.0,-0.24842751247767347,0.16963518436265926,0.49252987078590216
2025-01-01 00:00:00+00:00,0000006281,0000006281,392232000.0,2024-08-03,2024-08-22 00:00:00+00:00,877019000.0,-0.5527668157702399,1138832000.0,2024-02-03,2024-02-22 00:00:00+00:00,1406305000.0,-0.19019558346162457,2312209000.0,2024-08-03,2024-08-22 00:00:00+00:00,3076495000.0,-0.24842751247767347,0.16963518436265926,0.49252987078590216
2025-04-01 00:00:00+00:00,0000006281,0000006281,391316000.0,2025-02-01,2025-02-20 00:00:00+00:00,462727000.0,-0.15432641708826156,1126809000.0,2025-02-01,2025-02-20 00:00:00+00:00,1138832000.0,-0.010557307838206187,2423174000.0,2025-02-01,2025-02-20 00:00:00+00:00,2512704000.0,-0.035630937826341635,0.16148902224933084,0.46501365564338343
2025-07-01 00:00:00+00:00,0000006281,0000006281,569770000.0,2025-05-03,2025-05-23 00:00:00+00:00,302242000.0,0.8851450162452603,1126809000.0,2025-02-01,2025-02-20 00:00:00+00:00,1138832000.0,-0.010557307838206187,2640068000.0,2025-05-03,2025-05-23 00:00:00+00:00,2159039000.0,0.2227977354739772,0.21581641078941907,0.42681059730279675
2025-10-01 00:00:00+00:00,0000006281,0000006281,518518000.0,2025-08-02,2025-08-21 00:00:00+00:00,392232000.0,0.32196761100573124,1126809000.0,2025-02-01,2025-02-20 00:00:00+00:00,1138832000.0,-0.010557307838206187,2880348000.0,2025-08-02,2025-08-21 00:00:00+00:00,2312209000.0,0.24571264967829465,0.18001921989981767,0.3912058542926063
2026-01-01 00:00:00+00:00,0000006281,0000006281,518518000.0,2025-08-02,2025-08-21 00:00:00+00:00,392232000.0,0.32196761100573124,1126809000.0,2025-02-01,2025-02-20 00:00:00+00:00,1138832000.0,-0.010557307838206187,2880348000.0,2025-08-02,2025-08-21 00:00:00+00:00,2312209000.0,0.24571264967829465,0.18001921989981767,0.3912058542926063
2026-04-01 00:00:00+00:00,0000006281,0000006281,830826000.0,2026-01-31,2026-02-19 00:00:00+00:00,391316000.0,1.12315877704975,1368515000.0,2026-01-31,2026-02-19 00:00:00+00:00,1126809000.0,0.21450485397258978,3160263000.0,2026-01-31,2026-02-19 00:00:00+00:00,2423174000.0,0.3041832736732897,0.26289773984000697,0.4330383262405692
2023-01-01 00:00:00+00:00,0000006951,0000006951,1606000000.0,2022-07-31,2022-08-26 00:00:00+00:00,1716000000.0,-0.0641025641025641,2658000000.0,2022-01-30,2022-02-25 00:00:00+00:00,1421000000.0,0.8705137227304716,6520000000.0,2022-07-31,2022-08-26 00:00:00+00:00,6196000000.0,0.05229180116204013,0.24631901840490797,0.4076687116564417
2023-04-01 00:00:00+00:00,0000006951,0000006951,1717000000.0,2023-01-29,2023-02-24 00:00:00+00:00,1792000000.0,-0.0418526785714286,2270000000.0,2023-01-29,2023-02-24 00:00:00+00:00,2658000000.0,-0.14597441685477808,6739000000.0,2023-01-29,2023-02-24 00:00:00+00:00,6271000000.0,0.07462924573433272,0.2547855764950289,0.3368452292625019
2023-07-01 00:00:00+00:00,0000006951,0000006951,1575000000.0,2023-04-30,2023-05-27 00:00:00+00:00,1536000000.0,0.025390625,2270000000.0,2023-01-29,2023-02-24 00:00:00+00:00,2658000000.0,-0.14597441685477808,6630000000.0,2023-04-30,2023-05-27 00:00:00+00:00,6245000000.0,0.06164931945556451,0.23755656108597284,0.34238310708898945
2023-10-01 00:00:00+00:00,0000006951,0000006951,1560000000.0,2023-07-30,2023-08-25 00:00:00+00:00,1606000000.0,-0.028642590286425906,2270000000.0,2023-01-29,2023-02-24 00:00:00+00:00,2658000000.0,-0.14597441685477808,6425000000.0,2023-07-30,2023-08-25 00:00:00+00:00,6520000000.0,-0.014570552147239235,0.24280155642023346,0.35330739299610897
