family,decision_time,effective_date,ticker,score,sector,weight
growth,2015-09-26 00:00:00+00:00,2015-10-02,AAPL,0.5925925925925926,technology,0.2
growth,2015-09-26 00:00:00+00:00,2015-10-02,SLB,0.4074074074074074,energy,0.2
growth,2015-12-26 00:00:00+00:00,2016-01-01,MPC,1.0,energy,0.2
growth,2015-12-26 00:00:00+00:00,2016-01-01,NVDA,0.7638888888888888,technology,0.2
growth,2015-12-26 00:00:00+00:00,2016-01-01,CSCO,0.6851851851851851,technology,0.2
growth,2015-12-26 00:00:00+00:00,2016-01-01,AAPL,0.5277777777777778,technology,0.2
growth,2015-12-26 00:00:00+00:00,2016-01-01,SLB,0.48148148148148145,energy,0.2
growth,2016-03-26 00:00:00+00:00,2016-04-01,NVDA,0.6666666666666666,technology,0.2
growth,2016-03-26 00:00:00+00:00,2016-04-01,CSCO,0.6203703703703703,technology,0.2
growth,2016-03-26 00:00:00+00:00,2016-04-01,MPC,0.5555555555555556,energy,0.2
growth,2016-03-26 00:00:00+00:00,2016-04-01,SLB,0.5555555555555555,energy,0.2
growth,2016-03-26 00:00:00+00:00,2016-04-01,WMB,0.5555555555555555,energy,0.2
growth,2016-06-25 00:00:00+00:00,2016-07-01,CRM,1.0,technology,0.2
growth,2016-06-25 00:00:00+00:00,2016-07-01,NVDA,0.7777777777777777,technology,0.2
growth,2016-06-25 00:00:00+00:00,2016-07-01,PSX,0.5555555555555555,energy,0.2
growth,2016-06-25 00:00:00+00:00,2016-07-01,KMI,0.48148148148148145,energy,0.2
growth,2016-06-25 00:00:00+00:00,2016-07-01,CSCO,0.4074074074074074,technology,0.2
growth,2016-10-01 00:00:00+00:00,2016-10-07,NVDA,1.0,technology,0.2
growth,2016-10-01 00:00:00+00:00,2016-10-07,QCOM,0.6851851851851851,technology,0.2
growth,2016-10-01 00:00:00+00:00,2016-10-07,KMI,0.48148148148148145,energy,0.2
growth,2016-10-01 00:00:00+00:00,2016-10-07,SLB,0.48148148148148145,energy,0.2
growth,2016-10-01 00:00:00+00:00,2016-10-07,PSX,0.4814814814814814,energy,0.2
growth,2016-12-31 00:00:00+00:00,2017-01-06,NVDA,1.0,technology,0.2
growth,2016-12-31 00:00:00+00:00,2017-01-06,CRM,0.6666666666666666,technology,0.2
growth,2016-12-31 00:00:00+00:00,2017-01-06,QCOM,0.6018518518518519,technology,0.2
growth,2016-12-31 00:00:00+00:00,2017-01-06,PSX,0.3333333333333333,energy,0.2
growth,2016-12-31 00:00:00+00:00,2017-01-06,WMB,0.3333333333333333,energy,0.2
growth,2017-04-01 00:00:00+00:00,2017-04-07,NVDA,1.0,technology,0.2
growth,2017-04-01 00:00:00+00:00,2017-04-07,CRM,0.7777777777777777,technology,0.2
growth,2017-04-01 00:00:00+00:00,2017-04-07,MPC,0.39814814814814814,energy,0.2
growth,2017-04-01 00:00:00+00:00,2017-04-07,EOG,0.3055555555555555,energy,0.2
growth,2017-04-01 00:00:00+00:00,2017-04-07,AMD,0.19444444444444442,technology,0.2
growth,2017-07-01 00:00:00+00:00,2017-07-07,EOG,0.5833333333333334,energy,0.2
growth,2017-07-01 00:00:00+00:00,2017-07-07,OXY,0.4444444444444444,energy,0.2
growth,2017-07-01 00:00:00+00:00,2017-07-07,NVDA,0.4166666666666667,technology,0.2
growth,2017-07-01 00:00:00+00:00,2017-07-07,AMD,0.40740740740740744,technology,0.2
growth,2017-07-01 00:00:00+00:00,2017-07-07,MSFT,0.287037037037037,technology,0.2
growth,2017-09-30 00:00:00+00:00,2017-10-06,EOG,0.5,energy,0.2
growth,2017-09-30 00:00:00+00:00,2017-10-06,NVDA,0.4166666666666667,technology,0.2
growth,2017-09-30 00:00:00+00:00,2017-10-06,MPC,0.38888888888888884,energy,0.2
growth,2017-09-30 00:00:00+00:00,2017-10-06,COP,0.34259259259259256,energy,0.2
growth,2017-09-30 00:00:00+00:00,2017-10-06,CRM,0.3333333333333333,technology,0.2
growth,2017-12-30 00:00:00+00:00,2018-01-05,CVX,0.6759259259259259,energy,0.2
growth,2017-12-30 00:00:00+00:00,2018-01-05,MPC,0.6296296296296297,energy,0.2
growth,2017-12-30 00:00:00+00:00,2018-01-05,NVDA,0.5238095238095238,technology,0.2
growth,2017-12-30 00:00:00+00:00,2018-01-05,MSFT,0.4179894179894179,technology,0.2
growth,2017-12-30 00:00:00+00:00,2018-01-05,EOG,0.4166666666666667,energy,0.2
growth,2018-03-31 00:00:00+00:00,2018-04-06,PSX,0.8888888888888888,energy,0.2
growth,2018-03-31 00:00:00+00:00,2018-04-06,MPC,0.7777777777777777,energy,0.2
growth,2018-03-31 00:00:00+00:00,2018-04-06,NVDA,0.6,technology,0.2
growth,2018-03-31 00:00:00+00:00,2018-04-06,AAPL,0.5,technology,0.2
growth,2018-03-31 00:00:00+00:00,2018-04-06,CVX,0.47222222222222215,energy,0.2
growth,2018-06-30 00:00:00+00:00,2018-07-06,EOG,1.0,energy,0.2
growth,2018-06-30 00:00:00+00:00,2018-07-06,NVDA,0.9166666666666666,technology,0.2
growth,2018-06-30 00:00:00+00:00,2018-07-06,OXY,0.7592592592592592,energy,0.2
growth,2018-06-30 00:00:00+00:00,2018-07-06,MSFT,0.6388888888888888,technology,0.2
growth,2018-06-30 00:00:00+00:00,2018-07-06,AAPL,0.4027777777777778,technology,0.2
growth,2018-09-29 00:00:00+00:00,2018-10-05,EOG,1.0,energy,0.2
growth,2018-09-29 00:00:00+00:00,2018-10-05,NVDA,0.8425925925925926,technology,0.2
growth,2018-09-29 00:00:00+00:00,2018-10-05,CRM,0.8,technology,0.2
growth,2018-09-29 00:00:00+00:00,2018-10-05,OXY,0.5,energy,0.2
growth,2018-09-29 00:00:00+00:00,2018-10-05,CVX,0.4166666666666667,energy,0.2
growth,2018-12-29 00:00:00+00:00,2019-01-04,EOG,1.0,energy,0.2
growth,2018-12-29 00:00:00+00:00,2019-01-04,NVDA,0.8518518518518517,technology,0.2
growth,2018-12-29 00:00:00+00:00,2019-01-04,OXY,0.75,energy,0.2
growth,2018-12-29 00:00:00+00:00,2019-01-04,CSCO,0.5648148148148148,technology,0.2
growth,2018-12-29 00:00:00+00:00,2019-01-04,COP,0.5,energy,0.2
growth,2019-03-30 00:00:00+00:00,2019-04-05,OXY,0.9166666666666666,energy,0.2
growth,2019-03-30 00:00:00+00:00,2019-04-05,COP,0.6666666666666666,energy,0.2
growth,2019-03-30 00:00:00+00:00,2019-04-05,CRM,0.5714285714285714,technology,0.2
growth,2019-03-30 00:00:00+00:00,2019-04-05,IBM,0.4113756613756614,technology,0.2
growth,2019-03-30 00:00:00+00:00,2019-04-05,CSCO,0.376984126984127,technology,0.2
growth,2019-06-29 00:00:00+00:00,2019-07-05,COP,1.0,energy,0.2
growth,2019-06-29 00:00:00+00:00,2019-07-05,CRM,0.7714285714285714,technology,0.2
growth,2019-06-29 00:00:00+00:00,2019-07-05,MSFT,0.580952380952381,technology,0.2
growth,2019-06-29 00:00:00+00:00,2019-07-05,EOG,0.5277777777777778,energy,0.2
growth,2019-06-29 00:00:00+00:00,2019-07-05,CSCO,0.40952380952380946,technology,0.2
growth,2019-09-28 00:00:00+00:00,2019-10-04,QCOM,1.0,technology,0.2
growth,2019-09-28 00:00:00+00:00,2019-10-04,EOG,0.6851851851851851,energy,0.2
growth,2019-09-28 00:00:00+00:00,2019-10-04,MSFT,0.5666666666666667,technology,0.2
growth,2019-09-28 00:00:00+00:00,2019-10-04,WMB,0.47222222222222227,energy,0.2
growth,2019-09-28 00:00:00+00:00,2019-10-04,AMD,0.3333333333333333,technology,0.2
growth,2019-12-28 00:00:00+00:00,2020-01-03,AMD,0.8666666666666667,technology,0.2
growth,2019-12-28 00:00:00+00:00,2020-01-03,COP,0.7777777777777777,energy,0.2
growth,2019-12-28 00:00:00+00:00,2020-01-03,MSFT,0.6166666666666667,technology,0.2
growth,2019-12-28 00:00:00+00:00,2020-01-03,MPC,0.34259259259259256,energy,0.2
growth,2019-12-28 00:00:00+00:00,2020-01-03,CRM,0.31666666666666665,technology,0.2
growth,2020-03-28 00:00:00+00:00,2020-04-03,AMD,1.0,technology,0.2
growth,2020-03-28 00:00:00+00:00,2020-04-03,COP,0.7777777777777777,energy,0.2
growth,2020-03-28 00:00:00+00:00,2020-04-03,MSFT,0.5333333333333333,technology,0.2
growth,2020-03-28 00:00:00+00:00,2020-04-03,AAPL,0.33333333333333326,technology,0.2
growth,2020-03-28 00:00:00+00:00,2020-04-03,WMB,0.324074074074074,energy,0.2
growth,2020-06-27 00:00:00+00:00,2020-07-03,EOG,0.7777777777777777,energy,0.2
growth,2020-06-27 00:00:00+00:00,2020-07-03,MSFT,0.7185185185185187,technology,0.2
growth,2020-06-27 00:00:00+00:00,2020-07-03,OXY,0.48148148148148145,energy,0.2
growth,2020-06-27 00:00:00+00:00,2020-07-03,AMD,0.39999999999999997,technology,0.2
growth,2020-06-27 00:00:00+00:00,2020-07-03,AAPL,0.362962962962963,technology,0.2
growth,2020-09-26 00:00:00+00:00,2020-10-02,CRM,0.7333333333333334,technology,0.2
growth,2020-09-26 00:00:00+00:00,2020-10-02,WMB,0.7037037037037037,energy,0.2
growth,2020-09-26 00:00:00+00:00,2020-10-02,AAPL,0.4666666666666666,technology,0.2
growth,2020-09-26 00:00:00+00:00,2020-10-02,MSFT,0.39999999999999997,technology,0.2
growth,2020-09-26 00:00:00+00:00,2020-10-02,KMI,0.33333333333333326,energy,0.2
growth,2020-12-26 00:00:00+00:00,2021-01-01,OXY,0.7037037037037037,energy,0.2
growth,2020-12-26 00:00:00+00:00,2021-01-01,WMB,0.6296296296296297,energy,0.2
growth,2020-12-26 00:00:00+00:00,2021-01-01,KMI,0.5555555555555555,energy,0.2
growth,2020-12-26 00:00:00+00:00,2021-01-01,QCOM,0.5333333333333333,technology,0.2
growth,2020-12-26 00:00:00+00:00,2021-01-01,SLB,0.48148148148148145,energy,0.2
growth,2021-03-27 00:00:00+00:00,2021-04-02,QCOM,0.8666666666666667,technology,0.2
growth,2021-03-27 00:00:00+00:00,2021-04-02,OXY,0.7037037037037037,energy,0.2
growth,2021-03-27 00:00:00+00:00,2021-04-02,WMB,0.5555555555555556,energy,0.2
growth,2021-03-27 00:00:00+00:00,2021-04-02,KMI,0.4814814814814814,energy,0.2
growth,2021-03-27 00:00:00+00:00,2021-04-02,AVGO,0.46666666666666673,technology,0.2
growth,2021-06-26 00:00:00+00:00,2021-07-02,QCOM,0.8333333333333334,technology,0.2
growth,2021-06-26 00:00:00+00:00,2021-07-02,PSX,0.5555555555555555,energy,0.2
growth,2021-06-26 00:00:00+00:00,2021-07-02,AAPL,0.5,technology,0.2
growth,2021-06-26 00:00:00+00:00,2021-07-02,AVGO,0.4166666666666667,technology,0.2
growth,2021-06-26 00:00:00+00:00,2021-07-02,AMD,0.3333333333333333,technology,0.2
growth,2021-09-25 00:00:00+00:00,2021-10-01,QCOM,0.7777777777777777,technology,0.2
growth,2021-09-25 00:00:00+00:00,2021-10-01,COP,0.5555555555555555,energy,0.2
growth,2021-09-25 00:00:00+00:00,2021-10-01,AAPL,0.48148148148148145,technology,0.2
growth,2021-09-25 00:00:00+00:00,2021-10-01,AVGO,0.4814814814814814,technology,0.2
growth,2021-09-25 00:00:00+00:00,2021-10-01,AMD,0.40740740740740744,technology,0.2
growth,2022-01-01 00:00:00+00:00,2022-01-07,QCOM,0.9333333333333332,technology,0.2
growth,2022-01-01 00:00:00+00:00,2022-01-07,KMI,0.5555555555555555,energy,0.2
growth,2022-01-01 00:00:00+00:00,2022-01-07,PSX,0.5555555555555555,energy,0.2
growth,2022-01-01 00:00:00+00:00,2022-01-07,AVGO,0.5259259259259259,technology,0.2
growth,2022-01-01 00:00:00+00:00,2022-01-07,AAPL,0.4518518518518518,technology,0.2
growth,2022-03-26 00:00:00+00:00,2022-04-01,NVDA,0.8,technology,0.2
growth,2022-03-26 00:00:00+00:00,2022-04-01,KMI,0.5555555555555555,energy,0.2
growth,2022-03-26 00:00:00+00:00,2022-04-01,PSX,0.5555555555555555,energy,0.2
growth,2022-03-26 00:00:00+00:00,2022-04-01,AMD,0.40740740740740744,technology,0.2
growth,2022-03-26 00:00:00+00:00,2022-04-01,COP,0.4074074074074074,energy,0.2
growth,2022-06-25 00:00:00+00:00,2022-07-01,MPC,0.8518518518518517,energy,0.2
growth,2022-06-25 00:00:00+00:00,2022-07-01,COP,0.6296296296296295,energy,0.2
growth,2022-06-25 00:00:00+00:00,2022-07-01,AMD,0.6,technology,0.2
growth,2022-06-25 00:00:00+00:00,2022-07-01,CVX,0.5555555555555556,energy,0.2
growth,2022-06-25 00:00:00+00:00,2022-07-01,AVGO,0.5333333333333333,technology,0.2
growth,2022-10-01 00:00:00+00:00,2022-10-07,PSX,0.6296296296296295,energy,0.2
growth,2022-10-01 00:00:00+00:00,2022-10-07,AVGO,0.6,technology,0.2
growth,2022-10-01 00:00:00+00:00,2022-10-07,OXY,0.5555555555555556,energy,0.2
growth,2022-10-01 00:00:00+00:00,2022-10-07,COP,0.48148148148148145,energy,0.2
growth,2022-10-01 00:00:00+00:00,2022-10-07,CVX,0.48148148148148145,energy,0.2
growth,2022-12-31 00:00:00+00:00,2023-01-06,PSX,0.7037037037037036,energy,0.2
growth,2022-12-31 00:00:00+00:00,2023-01-06,MPC,0.6296296296296297,energy,0.2
growth,2022-12-31 00:00:00+00:00,2023-01-06,AVGO,0.6,technology,0.2
growth,2022-12-31 00:00:00+00:00,2023-01-06,COP,0.4074074074074074,energy,0.2
growth,2022-12-31 00:00:00+00:00,2023-01-06,QCOM,0.39999999999999997,technology,0.2
growth,2023-04-01 00:00:00+00:00,2023-04-07,AVGO,0.7333333333333334,technology,0.2
growth,2023-04-01 00:00:00+00:00,2023-04-07,PSX,0.7037037037037036,energy,0.2
growth,2023-04-01 00:00:00+00:00,2023-04-07,MPC,0.6296296296296297,energy,0.2
growth,2023-04-01 00:00:00+00:00,2023-04-07,ORCL,0.6,technology,0.2
growth,2023-04-01 00:00:00+00:00,2023-04-07,CSCO,0.4666666666666666,technology,0.2
growth,2023-07-01 00:00:00+00:00,2023-07-07,EOG,1.0,energy,0.2
growth,2023-07-01 00:00:00+00:00,2023-07-07,CRM,0.7333333333333334,technology,0.2
growth,2023-07-01 00:00:00+00:00,2023-07-07,SLB,0.5555555555555555,energy,0.2
growth,2023-07-01 00:00:00+00:00,2023-07-07,WMB,0.4074074074074074,energy,0.2
growth,2023-07-01 00:00:00+00:00,2023-07-07,AVGO,0.39999999999999997,technology,0.2
growth,2023-09-30 00:00:00+00:00,2023-10-06,CRM,0.8666666666666667,technology,0.2
growth,2023-09-30 00:00:00+00:00,2023-10-06,NVDA,0.8666666666666667,technology,0.2
growth,2023-09-30 00:00:00+00:00,2023-10-06,SLB,0.8518518518518517,energy,0.2
growth,2023-09-30 00:00:00+00:00,2023-10-06,WMB,0.7037037037037036,energy,0.2
growth,2023-09-30 00:00:00+00:00,2023-10-06,EOG,0.6296296296296297,energy,0.2
growth,2023-12-30 00:00:00+00:00,2024-01-05,NVDA,0.9333333333333332,technology,0.2
growth,2023-12-30 00:00:00+00:00,2024-01-05,SLB,0.9259259259259259,energy,0.2
growth,2023-12-30 00:00:00+00:00,2024-01-05,CRM,0.8000000000000002,technology,0.2
growth,2023-12-30 00:00:00+00:00,2024-01-05,MPC,0.5555555555555555,energy,0.2
growth,2023-12-30 00:00:00+00:00,2024-01-05,WMB,0.4814814814814814,energy,0.2
growth,2024-03-30 00:00:00+00:00,2024-04-05,SLB,0.9259259259259259,energy,0.2
growth,2024-03-30 00:00:00+00:00,2024-04-05,NVDA,0.8666666666666667,technology,0.2
growth,2024-03-30 00:00:00+00:00,2024-04-05,CRM,0.7333333333333334,technology,0.2
growth,2024-03-30 00:00:00+00:00,2024-04-05,MSFT,0.6,technology,0.2
growth,2024-03-30 00:00:00+00:00,2024-04-05,MPC,0.5555555555555555,energy,0.2
growth,2024-06-29 00:00:00+00:00,2024-07-05,SLB,1.0,energy,0.2
growth,2024-06-29 00:00:00+00:00,2024-07-05,NVDA,0.9333333333333332,technology,0.2
growth,2024-06-29 00:00:00+00:00,2024-07-05,CRM,0.7333333333333334,technology,0.2
growth,2024-06-29 00:00:00+00:00,2024-07-05,KMI,0.4814814814814814,energy,0.2
growth,2024-06-29 00:00:00+00:00,2024-07-05,EOG,0.40740740740740744,energy,0.2
growth,2024-09-28 00:00:00+00:00,2024-10-04,NVDA,0.9333333333333332,technology,0.2
growth,2024-09-28 00:00:00+00:00,2024-10-04,SLB,0.9259259259259259,energy,0.2
growth,2024-09-28 00:00:00+00:00,2024-10-04,MSFT,0.6,technology,0.2
growth,2024-09-28 00:00:00+00:00,2024-10-04,COP,0.5555555555555555,energy,0.2
growth,2024-09-28 00:00:00+00:00,2024-10-04,AMD,0.3333333333333333,technology,0.2
growth,2024-12-28 00:00:00+00:00,2025-01-03,NVDA,0.9333333333333332,technology,0.2
growth,2024-12-28 00:00:00+00:00,2025-01-03,SLB,0.8518518518518517,energy,0.2
growth,2024-12-28 00:00:00+00:00,2025-01-03,KMI,0.48148148148148145,energy,0.2
growth,2024-12-28 00:00:00+00:00,2025-01-03,WMB,0.4814814814814814,energy,0.2
growth,2024-12-28 00:00:00+00:00,2025-01-03,AMD,0.4000000000000001,technology,0.2
growth,2025-03-29 00:00:00+00:00,2025-04-04,NVDA,0.8666666666666667,technology,0.2
growth,2025-03-29 00:00:00+00:00,2025-04-04,SLB,0.8518518518518517,energy,0.2
growth,2025-03-29 00:00:00+00:00,2025-04-04,AVGO,0.6666666666666666,technology,0.2
growth,2025-03-29 00:00:00+00:00,2025-04-04,KMI,0.48148148148148145,energy,0.2
growth,2025-03-29 00:00:00+00:00,2025-04-04,WMB,0.4814814814814814,energy,0.2
growth,2025-06-28 00:00:00+00:00,2025-07-04,AMD,0.9333333333333332,technology,0.2
growth,2025-06-28 00:00:00+00:00,2025-07-04,COP,0.9259259259259259,energy,0.2
growth,2025-06-28 00:00:00+00:00,2025-07-04,NVDA,0.7333333333333334,technology,0.2
growth,2025-06-28 00:00:00+00:00,2025-07-04,OXY,0.5555555555555555,energy,0.2
growth,2025-06-28 00:00:00+00:00,2025-07-04,WMB,0.5555555555555555,energy,0.2
growth,2025-09-27 00:00:00+00:00,2025-10-03,AMD,0.9333333333333332,technology,0.2
growth,2025-09-27 00:00:00+00:00,2025-10-03,NVDA,0.8666666666666667,technology,0.2
growth,2025-09-27 00:00:00+00:00,2025-10-03,WMB,0.8518518518518517,energy,0.2
growth,2025-09-27 00:00:00+00:00,2025-10-03,SLB,0.5555555555555556,energy,0.2
growth,2025-09-27 00:00:00+00:00,2025-10-03,KMI,0.5555555555555555,energy,0.2
growth,2025-12-27 00:00:00+00:00,2026-01-02,NVDA,0.8666666666666667,technology,0.2
growth,2025-12-27 00:00:00+00:00,2026-01-02,AMD,0.8000000000000002,technology,0.2
growth,2025-12-27 00:00:00+00:00,2026-01-02,COP,0.6296296296296297,energy,0.2
growth,2025-12-27 00:00:00+00:00,2026-01-02,WMB,0.5555555555555556,energy,0.2
growth,2025-12-27 00:00:00+00:00,2026-01-02,KMI,0.5555555555555555,energy,0.2
growth,2026-03-28 00:00:00+00:00,2026-04-03,AMD,0.8666666666666667,technology,0.2
growth,2026-03-28 00:00:00+00:00,2026-04-03,NVDA,0.8666666666666667,technology,0.2
growth,2026-03-28 00:00:00+00:00,2026-04-03,COP,0.6296296296296297,energy,0.2
growth,2026-03-28 00:00:00+00:00,2026-04-03,WMB,0.5555555555555556,energy,0.2
growth,2026-03-28 00:00:00+00:00,2026-04-03,KMI,0.5555555555555555,energy,0.2
growth,2026-06-27 00:00:00+00:00,2026-07-03,NVDA,0.9333333333333332,technology,0.2
growth,2026-06-27 00:00:00+00:00,2026-07-03,EOG,0.8518518518518517,energy,0.2
growth,2026-06-27 00:00:00+00:00,2026-07-03,AMD,0.7333333333333334,technology,0.2
growth,2026-06-27 00:00:00+00:00,2026-07-03,KMI,0.6296296296296295,energy,0.2
growth,2026-06-27 00:00:00+00:00,2026-07-03,AVGO,0.5333333333333333,technology,0.2
profitability,2012-03-31 00:00:00+00:00,2012-04-06,OXY,1.0,energy,0.2
profitability,2012-03-31 00:00:00+00:00,2012-04-06,ORCL,0.8095238095238096,technology,0.2
profitability,2012-03-31 00:00:00+00:00,2012-04-06,EOG,0.8055555555555557,energy,0.2
profitability,2012-03-31 00:00:00+00:00,2012-04-06,MSFT,0.7125,technology,0.2
profitability,2012-03-31 00:00:00+00:00,2012-04-06,AAPL,0.5476190476190476,technology,0.2
profitability,2012-06-30 00:00:00+00:00,2012-07-06,ORCL,0.9047619047619048,technology,0.2
profitability,2012-06-30 00:00:00+00:00,2012-07-06,OXY,0.8333333333333334,energy,0.2
profitability,2012-06-30 00:00:00+00:00,2012-07-06,AAPL,0.7380952380952381,technology,0.2
