decision_time,ticker,family,score,sector
2012-09-29 00:00:00+00:00,AMD,shareholder_discipline,,technology
2012-09-29 00:00:00+00:00,COP,shareholder_discipline,0.8333333333333334,energy
2012-09-29 00:00:00+00:00,CRM,shareholder_discipline,-0.8888888888888888,technology
2012-09-29 00:00:00+00:00,CSCO,shareholder_discipline,0.22777777777777783,technology
2012-09-29 00:00:00+00:00,CVX,shareholder_discipline,0.26666666666666666,energy
2012-09-29 00:00:00+00:00,EOG,shareholder_discipline,-0.6222222222222222,energy
2012-09-29 00:00:00+00:00,IBM,shareholder_discipline,0.575925925925926,technology
2012-09-29 00:00:00+00:00,KMI,shareholder_discipline,,energy
2012-09-29 00:00:00+00:00,MPC,shareholder_discipline,,energy
2012-09-29 00:00:00+00:00,MSFT,shareholder_discipline,-0.0296296296296296,technology
2012-09-29 00:00:00+00:00,NVDA,shareholder_discipline,-0.75,technology
2012-09-29 00:00:00+00:00,ORCL,shareholder_discipline,0.6018518518518519,technology
2012-09-29 00:00:00+00:00,OXY,shareholder_discipline,-0.4666666666666666,energy
2012-09-29 00:00:00+00:00,PSX,shareholder_discipline,,energy
2012-09-29 00:00:00+00:00,QCOM,shareholder_discipline,-0.6351851851851852,technology
2012-09-29 00:00:00+00:00,SLB,shareholder_discipline,-0.16666666666666663,energy
2012-09-29 00:00:00+00:00,WMB,shareholder_discipline,-0.3333333333333333,energy
2012-09-29 00:00:00+00:00,AAPL,composite,0.38525132275132273,technology
2012-09-29 00:00:00+00:00,AMD,composite,-0.26388888888888884,technology
2012-09-29 00:00:00+00:00,COP,composite,0.33333333333333337,energy
2012-09-29 00:00:00+00:00,CRM,composite,-0.07994378306878308,technology
2012-09-29 00:00:00+00:00,CSCO,composite,0.1539186507936508,technology
2012-09-29 00:00:00+00:00,CVX,composite,0.1847222222222222,energy
2012-09-29 00:00:00+00:00,EOG,composite,0.16851851851851846,energy
2012-09-29 00:00:00+00:00,IBM,composite,-0.1824074074074074,technology
2012-09-29 00:00:00+00:00,KMI,composite,-0.25462962962962965,energy
2012-09-29 00:00:00+00:00,MPC,composite,0.037037037037037035,energy
2012-09-29 00:00:00+00:00,MSFT,composite,-0.053703703703703684,technology
2012-09-29 00:00:00+00:00,NVDA,composite,-0.3230820105820106,technology
2012-09-29 00:00:00+00:00,ORCL,composite,0.39533730158730157,technology
2012-09-29 00:00:00+00:00,OXY,composite,0.24907407407407411,energy
2012-09-29 00:00:00+00:00,PSX,composite,-0.34722222222222227,energy
2012-09-29 00:00:00+00:00,QCOM,composite,0.18644179894179894,technology
2012-09-29 00:00:00+00:00,SLB,composite,0.09722222222222221,energy
2012-09-29 00:00:00+00:00,WMB,composite,-0.18981481481481483,energy
2012-12-29 00:00:00+00:00,AAPL,growth,0.7592592592592592,technology
2012-12-29 00:00:00+00:00,AMD,growth,-0.7638888888888888,technology
2012-12-29 00:00:00+00:00,COP,growth,0.08333333333333333,energy
2012-12-29 00:00:00+00:00,CRM,growth,0.5555555555555555,technology
2012-12-29 00:00:00+00:00,CSCO,growth,0.26851851851851855,technology
2012-12-29 00:00:00+00:00,CVX,growth,-0.2777777777777778,energy
2012-12-29 00:00:00+00:00,EOG,growth,0.11111111111111109,energy
2012-12-29 00:00:00+00:00,IBM,growth,-0.28703703703703703,technology
2012-12-29 00:00:00+00:00,KMI,growth,1.0,energy
2012-12-29 00:00:00+00:00,MPC,growth,0.375,energy
2012-12-29 00:00:00+00:00,MSFT,growth,-0.3796296296296296,technology
2012-12-29 00:00:00+00:00,NVDA,growth,-0.10185185185185186,technology
2012-12-29 00:00:00+00:00,ORCL,growth,0.04166666666666663,technology
2012-12-29 00:00:00+00:00,OXY,growth,0.3055555555555556,energy
2012-12-29 00:00:00+00:00,PSX,growth,,energy
2012-12-29 00:00:00+00:00,QCOM,growth,0.6666666666666666,technology
2012-12-29 00:00:00+00:00,SLB,growth,0.5,energy
2012-12-29 00:00:00+00:00,WMB,growth,-0.638888888888889,energy
2012-12-29 00:00:00+00:00,AAPL,profitability,0.39285714285714285,technology
2012-12-29 00:00:00+00:00,AMD,profitability,,technology
2012-12-29 00:00:00+00:00,COP,profitability,0.5555555555555556,energy
2012-12-29 00:00:00+00:00,CRM,profitability,-0.574404761904762,technology
2012-12-29 00:00:00+00:00,CSCO,profitability,0.04761904761904759,technology
2012-12-29 00:00:00+00:00,CVX,profitability,-0.11111111111111116,energy
2012-12-29 00:00:00+00:00,EOG,profitability,0.3703703703703703,energy
2012-12-29 00:00:00+00:00,IBM,profitability,-0.25,technology
2012-12-29 00:00:00+00:00,KMI,profitability,0.4444444444444444,energy
2012-12-29 00:00:00+00:00,MPC,profitability,-0.4027777777777778,energy
2012-12-29 00:00:00+00:00,MSFT,profitability,0.7202380952380953,technology
2012-12-29 00:00:00+00:00,NVDA,profitability,-0.5238095238095238,technology
2012-12-29 00:00:00+00:00,ORCL,profitability,1.0,technology
2012-12-29 00:00:00+00:00,OXY,profitability,0.8333333333333334,energy
2012-12-29 00:00:00+00:00,PSX,profitability,-0.7777777777777778,energy
2012-12-29 00:00:00+00:00,QCOM,profitability,0.2976190476190476,technology
2012-12-29 00:00:00+00:00,SLB,profitability,-0.018518518518518563,energy
2012-12-29 00:00:00+00:00,WMB,profitability,0.3148148148148148,energy
2012-12-29 00:00:00+00:00,AAPL,balance_sheet_quality,0.22222222222222224,technology
2012-12-29 00:00:00+00:00,AMD,balance_sheet_quality,0.18518518518518515,technology
2012-12-29 00:00:00+00:00,COP,balance_sheet_quality,-0.16666666666666666,energy
2012-12-29 00:00:00+00:00,CRM,balance_sheet_quality,-0.02777777777777779,technology
2012-12-29 00:00:00+00:00,CSCO,balance_sheet_quality,-0.25,technology
2012-12-29 00:00:00+00:00,CVX,balance_sheet_quality,0.5277777777777777,energy
2012-12-29 00:00:00+00:00,EOG,balance_sheet_quality,-0.1851851851851852,energy
2012-12-29 00:00:00+00:00,IBM,balance_sheet_quality,-0.6111111111111112,technology
2012-12-29 00:00:00+00:00,KMI,balance_sheet_quality,-0.7777777777777778,energy
2012-12-29 00:00:00+00:00,MPC,balance_sheet_quality,0.1388888888888889,energy
2012-12-29 00:00:00+00:00,MSFT,balance_sheet_quality,-0.3888888888888889,technology
2012-12-29 00:00:00+00:00,NVDA,balance_sheet_quality,0.3333333333333333,technology
2012-12-29 00:00:00+00:00,ORCL,balance_sheet_quality,0.40740740740740744,technology
2012-12-29 00:00:00+00:00,OXY,balance_sheet_quality,0.3333333333333333,energy
2012-12-29 00:00:00+00:00,PSX,balance_sheet_quality,0.027777777777777762,energy
2012-12-29 00:00:00+00:00,QCOM,balance_sheet_quality,0.36111111111111116,technology
2012-12-29 00:00:00+00:00,SLB,balance_sheet_quality,0.16666666666666669,energy
2012-12-29 00:00:00+00:00,WMB,balance_sheet_quality,-0.037037037037037014,energy
2012-12-29 00:00:00+00:00,AAPL,shareholder_discipline,0.19444444444444442,technology
2012-12-29 00:00:00+00:00,AMD,shareholder_discipline,,technology
2012-12-29 00:00:00+00:00,COP,shareholder_discipline,0.8333333333333334,energy
2012-12-29 00:00:00+00:00,CRM,shareholder_discipline,-1.0,technology
2012-12-29 00:00:00+00:00,CSCO,shareholder_discipline,-0.08888888888888886,technology
2012-12-29 00:00:00+00:00,CVX,shareholder_discipline,0.26666666666666666,energy
2012-12-29 00:00:00+00:00,EOG,shareholder_discipline,-0.7333333333333334,energy
2012-12-29 00:00:00+00:00,IBM,shareholder_discipline,0.6351851851851852,technology
2012-12-29 00:00:00+00:00,KMI,shareholder_discipline,,energy
2012-12-29 00:00:00+00:00,MPC,shareholder_discipline,,energy
2012-12-29 00:00:00+00:00,MSFT,shareholder_discipline,-0.06296296296296296,technology
2012-12-29 00:00:00+00:00,NVDA,shareholder_discipline,-0.5138888888888888,technology
2012-12-29 00:00:00+00:00,ORCL,shareholder_discipline,0.6759259259259259,technology
2012-12-29 00:00:00+00:00,OXY,shareholder_discipline,-0.4666666666666666,energy
2012-12-29 00:00:00+00:00,PSX,shareholder_discipline,,energy
2012-12-29 00:00:00+00:00,QCOM,shareholder_discipline,-0.5018518518518519,technology
2012-12-29 00:00:00+00:00,SLB,shareholder_discipline,-0.16666666666666663,energy
2012-12-29 00:00:00+00:00,WMB,shareholder_discipline,-0.16666666666666669,energy
2012-12-29 00:00:00+00:00,AAPL,composite,0.3921957671957672,technology
2012-12-29 00:00:00+00:00,AMD,composite,-0.28935185185185186,technology
2012-12-29 00:00:00+00:00,COP,composite,0.32638888888888895,energy
2012-12-29 00:00:00+00:00,CRM,composite,-0.26165674603174605,technology
2012-12-29 00:00:00+00:00,CSCO,composite,-0.005687830687830676,technology
2012-12-29 00:00:00+00:00,CVX,composite,0.10138888888888885,energy
2012-12-29 00:00:00+00:00,EOG,composite,-0.1092592592592593,energy
2012-12-29 00:00:00+00:00,IBM,composite,-0.12824074074074074,technology
2012-12-29 00:00:00+00:00,KMI,composite,0.2222222222222222,energy
2012-12-29 00:00:00+00:00,MPC,composite,0.037037037037037035,energy
2012-12-29 00:00:00+00:00,MSFT,composite,-0.027810846560846526,technology
2012-12-29 00:00:00+00:00,NVDA,composite,-0.2015542328042328,technology
2012-12-29 00:00:00+00:00,ORCL,composite,0.53125,technology
2012-12-29 00:00:00+00:00,OXY,composite,0.2513888888888889,energy
2012-12-29 00:00:00+00:00,PSX,composite,-0.375,energy
2012-12-29 00:00:00+00:00,QCOM,composite,0.20588624338624337,technology
2012-12-29 00:00:00+00:00,SLB,composite,0.12037037037037038,energy
2012-12-29 00:00:00+00:00,WMB,composite,-0.13194444444444448,energy
2013-03-30 00:00:00+00:00,AAPL,growth,0.4166666666666667,technology
2013-03-30 00:00:00+00:00,AMD,growth,-0.013888888888888895,technology
2013-03-30 00:00:00+00:00,COP,growth,0.16666666666666666,energy
2013-03-30 00:00:00+00:00,CRM,growth,0.6296296296296297,technology
2013-03-30 00:00:00+00:00,CSCO,growth,0.26851851851851855,technology
2013-03-30 00:00:00+00:00,CVX,growth,-0.19444444444444445,energy
2013-03-30 00:00:00+00:00,EOG,growth,0.11111111111111109,energy
2013-03-30 00:00:00+00:00,IBM,growth,-0.3796296296296296,technology
2013-03-30 00:00:00+00:00,KMI,growth,1.0,energy
