Date,base_return,desired_multiplier,actual_multiplier,borrowed_fraction,financing_cost,leverage_change_cost,post_return_equity_ratio,maintenance_breach,internal_safety_breach,forced_deleverage
2025-01-17 00:00:00+00:00,0.025908763918386604,1.0,1.0,0.0,0.0,0.0,1.0,False,False,False
2025-01-24 00:00:00+00:00,-0.027228790569754836,1.25,1.25,0.25,0.0003846153846153846,0.00025,0.7940855050335904,False,False,False
2025-01-31 00:00:00+00:00,0.00116347049757277,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7999250889486205,False,False,False
2025-02-07 00:00:00+00:00,0.033174946516738406,1.0,1.0,0.0,0.0,0.00025,1.0,False,False,False
2025-02-14 00:00:00+00:00,-0.026603431311563657,1.25,1.25,0.25,0.0003846153846153846,0.00025,0.7942177949347111,False,False,False
2025-02-21 00:00:00+00:00,-0.04375199092968437,1.0,1.0,0.0,0.0,0.00025,1.0,False,False,False
2025-02-28 00:00:00+00:00,-0.017482666772198233,1.0,1.0,0.0,0.0,0.0,1.0,False,False,False
2025-03-07 00:00:00+00:00,-0.004729461215277698,1.0,1.0,0.0,0.0,0.0,1.0,False,False,False
2025-03-14 00:00:00+00:00,0.00813969570953753,1.0,1.0,0.0,0.0,0.0,1.0,False,False,False
2025-03-21 00:00:00+00:00,-0.004635317970113672,1.0,1.0,0.0,0.0,0.0,1.0,False,False,False
2025-03-28 00:00:00+00:00,-0.10402049766334259,1.0,1.0,0.0,0.0,0.0,1.0,False,False,False
2025-04-04 00:00:00+00:00,0.036744866652826405,1.0,1.0,0.0,0.0,0.0,1.0,False,False,False
2025-04-11 00:00:00+00:00,0.02106144401094324,1.0,1.0,0.0,0.0,0.0,1.0,False,False,False
2025-04-18 00:00:00+00:00,0.03563888873859373,1.0,1.0,0.0,0.0,0.0,1.0,False,False,False
2025-04-25 00:00:00+00:00,0.0349748356037525,1.0,1.0,0.0,0.0,0.0,1.0,False,False,False
2025-05-02 00:00:00+00:00,0.012495782734210132,1.0,1.0,0.0,0.0,0.0,1.0,False,False,False
2025-05-09 00:00:00+00:00,0.06094160854407106,1.0,1.0,0.0,0.0,0.0,1.0,False,False,False
2025-05-16 00:00:00+00:00,-0.011597103793830322,1.0,1.0,0.0,0.0,0.0,1.0,False,False,False
2025-05-23 00:00:00+00:00,0.018088982507632148,1.25,1.25,0.25,0.0003846153846153846,0.00025,0.8032512916362979,False,False,False
2025-05-30 00:00:00+00:00,0.02982545051854367,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8054935501867503,False,False,False
2025-06-06 00:00:00+00:00,0.010439114130636315,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8017617395185325,False,False,False
2025-06-13 00:00:00+00:00,-0.001546353288570073,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7993820815143112,False,False,False
2025-06-20 00:00:00+00:00,0.03109010026320963,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8057321156933238,False,False,False
2025-06-27 00:00:00+00:00,0.020502410447482987,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8037165907135302,False,False,False
2025-07-04 00:00:00+00:00,0.0007219166589533856,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7998368088345194,False,False,False
2025-07-11 00:00:00+00:00,0.005389515720433541,1.25,1.25,0.25,0.0003846153846153846,0.0,0.800766082025276,False,False,False
2025-07-18 00:00:00+00:00,0.002983496984134051,1.25,1.25,0.25,0.0003846153846153846,0.0,0.800288147402229,False,False,False
2025-07-25 00:00:00+00:00,-0.01894529337173424,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7958241360503543,False,False,False
2025-08-01 00:00:00+00:00,0.029588825512394928,1.25,1.25,0.25,0.0003846153846153846,0.0,0.805448847788334,False,False,False
2025-08-08 00:00:00+00:00,0.006050963385310651,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8008970722182234,False,False,False
2025-08-15 00:00:00+00:00,0.005727231912143705,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8008329833857075,False,False,False
2025-08-22 00:00:00+00:00,0.005155570818483625,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8007197113332569,False,False,False
2025-08-29 00:00:00+00:00,0.01886275279464008,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8034007114714243,False,False,False
2025-09-05 00:00:00+00:00,0.04988992693226788,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8092107685107689,False,False,False
2025-09-12 00:00:00+00:00,0.03620821126233484,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8066916570139195,False,False,False
2025-09-19 00:00:00+00:00,0.00858047851571392,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8013964214313598,False,False,False
2025-09-26 00:00:00+00:00,0.02787359550129784,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8051241969981713,False,False,False
2025-10-03 00:00:00+00:00,-0.01804524287521154,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7960112817272732,False,False,False
2025-10-10 00:00:00+00:00,0.03386366889703198,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8062532823874266,False,False,False
2025-10-17 00:00:00+00:00,0.024851828136363278,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8045496072618216,False,False,False
2025-10-24 00:00:00+00:00,0.026970501299586024,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8049528277061399,False,False,False
2025-10-31 00:00:00+00:00,-0.027940973763894754,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7939346409000484,False,False,False
2025-11-07 00:00:00+00:00,-0.0057614044102085,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7985315665714345,False,False,False
2025-11-14 00:00:00+00:00,-0.05637281353604368,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7877258146214469,False,False,False
2025-11-21 00:00:00+00:00,0.05826419618871602,1.25,1.25,0.25,0.0003846153846153846,0.0,0.810720524204551,False,False,False
2025-11-28 00:00:00+00:00,0.04308307150613588,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8079657337181566,False,False,False
2025-12-05 00:00:00+00:00,0.008561134461962884,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8013926122440258,False,False,False
2025-12-12 00:00:00+00:00,0.02218091283096246,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8040389036878669,False,False,False
2025-12-19 00:00:00+00:00,0.045846257608150004,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8084730993197834,False,False,False
2025-12-26 00:00:00+00:00,-0.01487308409093477,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7966681357773577,False,False,False
2026-01-02 00:00:00+00:00,0.03904889508349693,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8072201479107527,False,False,False
2026-01-09 00:00:00+00:00,0.048757988475685674,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8090048471536994,False,False,False
2026-01-16 00:00:00+00:00,0.04459794132873395,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8082442206875308,False,False,False
2026-01-23 00:00:00+00:00,-0.0267031811282727,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7941967050299265,False,False,False
2026-01-30 00:00:00+00:00,-0.020612315457885496,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7954766069972172,False,False,False
2026-02-06 00:00:00+00:00,-0.01398769173582377,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7968507181615981,False,False,False
2026-02-13 00:00:00+00:00,0.04931932573476522,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8091070207179966,False,False,False
2026-02-20 00:00:00+00:00,0.040564121959899634,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8075008660394581,False,False,False
2026-02-27 00:00:00+00:00,-0.029362062231900916,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7936329453923023,False,False,False
2026-03-06 00:00:00+00:00,-0.0007858907688013776,1.25,1.25,0.25,0.0003846153846153846,0.0,0.799534763913802,False,False,False
2026-03-13 00:00:00+00:00,-0.02384896628885,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7947984631577363,False,False,False
2026-03-20 00:00:00+00:00,-0.02257623447800388,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7950656620256031,False,False,False
2026-03-27 00:00:00+00:00,0.02179396142071805,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8039646935971501,False,False,False
2026-04-03 00:00:00+00:00,0.04800450699953712,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8088675277922437,False,False,False
2026-04-10 00:00:00+00:00,0.08988416549574506,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8162119437558941,False,False,False
2026-04-17 00:00:00+00:00,0.05039356925051065,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8093022480605834,False,False,False
2026-04-24 00:00:00+00:00,0.027108524899560553,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8049790382887921,False,False,False
2026-05-01 00:00:00+00:00,0.04896195035856203,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8090419845646241,False,False,False
2026-05-08 00:00:00+00:00,0.017725598595935876,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8031810415459346,False,False,False
2026-05-15 00:00:00+00:00,0.008648918529943827,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8014098973113153,False,False,False
2026-05-22 00:00:00+00:00,0.09486351964027127,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8170477975432906,False,False,False
2026-05-29 00:00:00+00:00,-0.04919295673040222,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7893287668348752,False,False,False
2026-06-05 00:00:00+00:00,0.012647155257728249,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8021939909990542,False,False,False
2026-06-12 00:00:00+00:00,0.05336983019900709,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8098410581306953,False,False,False
2026-06-19 00:00:00+00:00,-0.026273945039989012,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7942874268513658,False,False,False
2026-06-26 00:00:00+00:00,-0.018013442374490735,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7960178876663587,False,False,False
2026-07-03 00:00:00+00:00,-0.00767847834593139,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7981423480831032,False,False,False
2026-07-10 00:00:00+00:00,-0.014781835340164948,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7966869679297354,False,False,False
2026-07-17 00:00:00+00:00,-0.042452683448070086,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7908117031448761,False,False,False
2026-07-24 00:00:00+00:00,-0.007032366500889324,1.125,1.125,0.125,0.0001923076923076923,0.000125,0.8879298302101697,False,False,False
2026-07-31 00:00:00+00:00,0.05508082094636672,1.125,1.125,0.125,0.0001923076923076923,0.0,0.8945274626618315,False,False,False
2026-08-07 00:00:00+00:00,0.049885360574825274,1.25,1.25,0.25,0.0003846153846153846,0.000125,0.8092099386946195,False,False,False
