window_start,window_end,cand_sharpe,base_sharpe,beats
2012-12-28,2014-12-19,1.4810695216137908,1.460060662926917,1.0
2013-03-29,2015-03-20,1.1920984434981474,1.1845120920633316,1.0
2013-06-28,2015-06-19,1.095677808294431,1.093417873808822,1.0
2013-09-27,2015-09-18,0.5068562571849801,0.5359844657473811,0.0
2013-12-27,2015-12-18,0.3405254116176766,0.35484008494519137,0.0
2014-03-28,2016-03-18,0.23758086426136665,0.253845205718047,0.0
2014-06-27,2016-06-17,0.38448612993070624,0.38949850299086874,0.0
2014-09-26,2016-09-16,0.7082365028933116,0.6992123160202879,1.0
2014-12-26,2016-12-16,-0.19894121327485367,-0.22787592494699518,1.0
2015-03-27,2017-03-17,-0.1338372390841449,-0.14950474842089084,1.0
2015-06-26,2017-06-16,0.34710669778803055,0.34104464744094626,1.0
2015-09-25,2017-09-15,0.8798002763673543,0.851985684332929,1.0
2015-12-25,2017-12-15,1.065827810380089,1.0465102592397886,1.0
2016-03-25,2018-03-16,0.9608442482387293,0.9318200774738755,1.0
2016-06-24,2018-06-15,0.699967885268028,0.6791704865648561,1.0
2016-09-23,2018-09-14,0.4950209517749898,0.49815914825917573,0.0
2016-12-23,2018-12-14,0.7987940748878838,0.7867204048382138,1.0
2017-03-24,2019-03-15,0.8836207421826578,0.8455967206248852,1.0
2017-06-23,2019-06-14,0.8934691494305942,0.870573830290143,1.0
2017-09-22,2019-09-13,1.0223433848065948,0.9941943455610275,1.0
2017-12-22,2019-12-13,0.7390077084596681,0.7118539812969494,1.0
2018-03-23,2020-03-13,0.047078391947958646,0.029308513340432794,1.0
2018-06-22,2020-06-12,0.4909560186106237,0.4737410954153609,1.0
2018-09-21,2020-09-11,0.4968590164287803,0.4817720102793155,1.0
2018-12-21,2020-12-11,0.9430060657564188,0.9382999025958452,1.0
2019-03-22,2021-03-12,0.813600242795732,0.811707396967621,1.0
2019-06-21,2021-06-11,0.7857506645397117,0.7713234600420256,1.0
2019-09-20,2021-09-10,0.6455471076172619,0.6354108654664542,1.0
2019-12-20,2021-12-10,0.7652428295904558,0.7430622816347706,1.0
2020-03-20,2022-03-11,1.4428467470631707,1.4287099091694713,1.0
2020-06-19,2022-06-10,0.8753705904279679,0.8648893505320934,1.0
2020-09-18,2022-09-09,0.7133044234555518,0.6945017147094148,1.0
2020-12-18,2022-12-09,0.5499998229168347,0.5212339385016939,1.0
2021-03-19,2023-03-10,0.5759591226417397,0.5533704228194696,1.0
2021-06-18,2023-06-09,0.6612617887950368,0.6560328677115529,1.0
2021-09-17,2023-09-08,0.4185938999001264,0.4055696403578595,1.0
2021-12-17,2023-12-08,0.5420730307208821,0.5464706928850939,0.0
2022-03-18,2024-03-08,0.8012994544527825,0.8085034561028835,0.0
2022-06-17,2024-06-07,1.1987073388087732,1.1802612239562984,1.0
2022-09-16,2024-09-06,1.7599359685117373,1.742480521699938,1.0
2022-12-16,2024-12-06,1.669204015533658,1.641428632888522,1.0
2023-03-17,2025-03-07,1.6472384446940405,1.6066398348577036,1.0
2023-06-16,2025-06-06,1.632130290767016,1.5798285473910756,1.0
2023-09-15,2025-09-05,2.1690946152549246,2.1285208706092047,1.0
2023-12-15,2025-12-05,2.3514238534380416,2.288175329409135,1.0
2024-03-15,2026-03-06,2.1668836496978523,2.124940092480997,1.0
