variant,window,ann_return,cagr,arithmetic_ann_return,ann_vol,sharpe,arithmetic_sharpe,sortino,max_drawdown,calmar,var_5,cvar_5,hit_rate,n_weeks,avg_weekly_turnover,annualized_turnover,total_cost,avg_weekly_cost,annualized_cost,avg_turnover,cost_drag,avg_BIL,avg_cash,avg_SPY,avg_offense,avg_defense,avg_equity,max_single_etf_weight
cand_C_alpha016_pbi,dev,0.06063608190432368,0.06063608190432368,0.061600443696951154,0.0734276747744265,0.8257933005586895,0.8389267927411675,1.0099250164162203,-0.11605304318183307,0.5224859274850592,-0.014738718860928254,-0.024572578050681342,0.5497017892644135,1006,0.07213636180891697,3.7510908140636827,0.07249704361796155,7.20646556838584e-05,0.003747362095560637,0.07213636180891697,0.07249704361796155,,,,,,,
cand_C_alpha016_pbi,holdout,0.1792764628346728,0.1792764628346728,0.16843798057478018,0.08132413194967401,2.204468200725645,2.071193095291998,3.0931075522052054,-0.07309871209449137,2.452525601311967,-0.016142352136378917,-0.02264204564056763,0.6346153846153846,104,0.09181517267290025,4.774388978990813,0.009548777957981626,9.181517267290024e-05,0.004774388978990813,0.09181517267290025,0.009548777957981626,,,,,,,
cand_C_alpha016_pbi,gfc_2008,-0.006417212625903779,-0.006417212625903779,-0.004962185248841943,0.05461439342297052,-0.11750039181438082,-0.09085856196207197,-0.1647066095603963,-0.0836495263226289,-0.07671546879002221,-0.010826001738324872,-0.017345904116054345,0.5128205128205128,78,0.05827248326941117,3.0301691300093805,0.004545253695014071,5.827248326941116e-05,0.0030301691300093805,0.05827248326941117,0.004545253695014071,,,,,,,
cand_C_alpha016_pbi,covid_2020,-0.08662500223220881,-0.08662500223220881,-0.06041465473467832,0.255725943291053,-0.3387415493218733,-0.23624765621029592,-0.41349440789210545,-0.11605304318183307,-0.7464259433204513,,,0.5833333333333334,12,0.10458436816455911,5.4383871445570735,0.0012550124179747093,0.00010458436816455911,0.005438387144557074,0.10458436816455911,0.0012550124179747093,,,,,,,
cand_C_alpha016_pbi,bear_2022,-0.04737903187105419,-0.04737903187105419,-0.04646394313492999,0.06504518963799587,-0.728401779358914,-0.7143332718917661,-1.4712582501265419,-0.06797131643575072,-0.6970444939938569,-0.011970615296162269,-0.015956058007035825,0.46511627906976744,43,0.0435628790346972,2.2652697098042545,0.001873203798491979,4.3562879034697185e-05,0.0022652697098042534,0.0435628790346972,0.001873203798491979,,,,,,,
arm_vol_throttle,full,0.06913491949435935,0.06913491949435935,0.06949270139493148,0.07208134586849155,0.9591235937865562,0.9640871789730049,1.1939499031535359,-0.11605055574927836,0.5957310505580172,-0.014882138011607919,-0.023650151798553263,0.5594594594594594,1110,0.06647631122400742,3.4567681836483857,0.07372222914742424,6.641642265533716e-05,0.0034536539780775323,0.06647631122400742,0.07372222914742424,,,,,,,
arm_vol_throttle,dev,0.05845849949468196,0.05845849949468196,0.05938121029026531,0.07119052546183051,0.8211556118661472,0.8341167578837878,1.0048711676512525,-0.11605055574927836,0.5037330421836043,-0.014700778554658683,-0.02369679302447403,0.5487077534791253,1006,0.06500900567734787,3.380468295222089,0.06533405070573461,6.494438439933858e-05,0.003377107988765606,0.06500900567734787,0.06533405070573461,,,,,,,
arm_vol_throttle,holdout,0.17813310408209548,0.17813310408209548,0.16730193265737536,0.07928756145430357,2.246671493166811,2.1100653064452968,3.215417135560855,-0.06755015265164355,2.6370496155756853,-0.015890848485301864,-0.021775838038927086,0.6634615384615384,104,0.08065556193932334,4.1940892208448135,0.008388178441689629,8.065556193932335e-05,0.0041940892208448145,0.08065556193932334,0.008388178441689629,,,,,,,
arm_vol_throttle,gfc_2008,-0.005365873765876827,-0.005365873765876827,-0.003904514715450886,0.054618926121868375,-0.09824202244299406,-0.07148647900434632,-0.1374094990408774,-0.08376099153637051,-0.06406172691433422,-0.010838608445188353,-0.01736300642776541,0.5,78,0.05537826826319307,2.87966994968604,0.004319504924529059,5.537826826319307e-05,0.0028796699496860395,0.05537826826319307,0.004319504924529059,,,,,,,
arm_vol_throttle,covid_2020,-0.08915881753350052,-0.08915881753350052,-0.0631616950860527,0.25584062293757753,-0.34849359147805997,-0.24687907010554574,-0.4261366680143662,-0.11605055574927825,-0.768275661911727,,,0.5833333333333334,12,0.10602765981223126,5.513438310236026,0.001272331917746775,0.00010602765981223125,0.005513438310236025,0.10602765981223126,0.001272331917746775,,,,,,,
arm_vol_throttle,bear_2022,-0.04761139774543166,-0.04761139774543166,-0.046730203361015736,0.06469568880986942,-0.7359284462578977,-0.7223078418462866,-1.4928342937260444,-0.0684667915049677,-0.6953940253206863,-0.011970615296162269,-0.015790705763746322,0.46511627906976744,43,0.040069030379770255,2.0835895797480535,0.0017229683063301206,4.0069030379770245e-05,0.002083589579748053,0.040069030379770255,0.0017229683063301206,,,,,,,
