decision_date,realization_date,cost_bps,gross_return,turnover,cost,net_return
2017-05-12,2017-05-19,10.0,0.00360556395238773,0.0,0.0,0.00360556395238773
2017-05-19,2017-05-26,10.0,0.009867701585275588,0.0,0.0,0.009867701585275588
2017-05-26,2017-06-02,10.0,0.013892351449604193,0.0,0.0,0.013892351449604193
2017-06-02,2017-06-09,10.0,0.0013170480563742984,0.6331387107489391,0.0006331387107489391,0.0006839093456253593
2017-06-09,2017-06-16,10.0,0.0009576530642301747,0.0,0.0,0.0009576530642301747
2017-06-16,2017-06-23,10.0,0.0014458579310001841,0.0,0.0,0.0014458579310001841
2017-06-23,2017-06-30,10.0,0.0019130217079825578,0.0,0.0,0.0019130217079825578
2017-06-30,2017-07-07,10.0,-0.005349029158562743,0.0,0.0,-0.005349029158562743
2017-07-07,2017-07-14,10.0,0.025590932278897954,0.6252498767749552,0.0006252498767749552,0.024965682402122998
2017-07-14,2017-07-21,10.0,0.00352148463792191,0.0,0.0,0.00352148463792191
2017-07-21,2017-07-28,10.0,0.00813400121919982,0.0,0.0,0.00813400121919982
