decision_date,realization_date,gross_return,net_return,turnover,cost,wealth,drawdown
2011-12-09,2011-12-16,-0.010412799758277469,-0.010412799758277469,0.0,0.0,1.7693366860710555,-0.10749666452262496
2011-12-16,2011-12-23,-0.0008015322193506702,-0.0008015322193506702,0.0,0.0,1.7679185057102904,-0.10821203470188812
2011-12-23,2011-12-30,0.00166638385975168,0.00166638385975168,0.0,0.0,1.7708645365735625,-0.10672597363019443
2011-12-30,2012-01-06,0.012129778298318183,0.012129778298318183,0.0,0.0,1.7923447307985536,-0.09589075773068279
2012-01-06,2012-01-13,0.011162086385134162,0.011162086385134162,0.0,0.0,1.8123510375156673,-0.08579901226687436
2012-01-13,2012-01-20,0.002740686506972345,0.002740686506972345,0.0,0.0,1.8173181235500837,-0.08329347395513342
2012-01-20,2012-01-27,0.019347568967003015,0.019347568967003015,0.0,0.0,1.8524788112804536,-0.06555743121997859
2012-01-27,2012-02-03,-0.001832666393623117,-0.002082666393623117,0.25,0.00025,1.848620715915301,-0.0675035633547475
2012-02-03,2012-02-10,-0.0017413058090278433,-0.0017413058090278433,0.0,0.0,1.8454017019239883,-0.06912732481677575
2012-02-10,2012-02-17,0.0002165493953014963,0.0002165493953014963,0.0,0.0,1.8458013225466283,-0.0689257449018621
2012-02-17,2012-02-24,0.014366332900987544,0.014366332900987544,0.0,0.0,1.8723187188154162,-0.055549622197583304
2012-02-24,2012-03-02,-0.007026656616412413,-0.007026656616412413,0.0,0.0,1.859162578101819,-0.062185950693641856
2012-03-02,2012-03-09,-0.005316542616391001,-0.005316542616391001,0.0,0.0,1.8492782610245413,-0.06717187905302935
2012-03-09,2012-03-16,-0.02230894798507868,-0.02230894798507868,0.0,0.0,1.808022808489408,-0.08798229308225403
2012-03-16,2012-03-23,0.004792056335171824,0.004792056335171824,0.0,0.0,1.8166869556429648,-0.08361185285202999
2012-03-23,2012-03-30,0.0011857192580871645,0.0011857192580871645,0.0,0.0,1.8188410363521863,-0.08252527377807384
2012-03-30,2012-04-06,-0.005918616949544653,-0.006418616949544653,0.5,0.0005,1.807166592447729,-0.08841419260658068
2012-04-06,2012-04-13,0.0045208418669640555,0.0045208418669640555,0.0,0.0,1.8153365068394454,-0.08429305732318637
2012-04-13,2012-04-20,0.003475651776453454,0.003475651776453454,0.0,0.0,1.8216459843943025,-0.08111037886116101
2012-04-20,2012-04-27,0.01569704310351827,0.01569704310351827,0.0,0.0,1.850240439930691,-0.06668652887076898
2012-04-27,2012-05-04,-0.007810053792253746,-0.008060053792253746,0.25,0.00025,1.8353274024562465,-0.07420908565310558
2012-05-04,2012-05-11,0.0029531964755608597,0.0029531964755608597,0.0,0.0,1.8407474848726806,-0.07147504318775011
2012-05-11,2012-05-18,-0.023360980751452848,-0.023360980751452848,0.0,0.0,1.7977458183102846,-0.09316629683108468
2012-05-18,2012-05-25,0.010881348049031986,0.010881348049031986,0.0,0.0,1.8173077162630105,-0.08329872368431124
2012-05-25,2012-06-01,0.005159981487912274,0.005159981487912274,0.0,0.0,1.8266849904367677,-0.07856856206857676
2012-06-01,2012-06-08,0.009398797033433187,0.009398797033433187,0.0,0.0,1.8438536319059018,-0.06990821500323474
2012-06-08,2012-06-15,0.004837509668743467,0.004837509668743467,0.0,0.0,1.8527732916779942,-0.06540888700049408
2012-06-15,2012-06-22,-0.0024411832581649195,-0.0024411832581649195,0.0,0.0,1.8482503325371749,-0.06769039517877817
2012-06-22,2012-06-29,0.014880380650555303,0.014880380650555303,0.0,0.0,1.8757530010228434,-0.053817273374869634
2012-06-29,2012-07-06,0.010210846581479943,0.010210846581479943,0.0,0.0,1.894906027141038,-0.044155946715254135
2012-07-06,2012-07-13,0.004802909278829759,0.004802909278829759,0.0,0.0,1.904007088881304,-0.039565114442618565
2012-07-13,2012-07-20,0.00526760562357545,0.00526760562357545,0.0,0.0,1.9140366473300228,-0.03450592223837845
2012-07-20,2012-07-27,0.0005068588729327528,0.0005068588729327528,0.0,0.0,1.9150067937878403,-0.034016552998301086
2012-07-27,2012-08-03,0.0047412563202492986,0.0047412563202492986,0.0,0.0,1.9240863318522075,-0.02943657787494791
2012-08-03,2012-08-10,-0.005039076274016507,-0.005039076274016507,0.0,0.0,1.9143907140682117,-0.03432732098780644
2012-08-10,2012-08-17,-0.003506025084403841,-0.003506025084403841,0.0,0.0,1.9076788122033386,-0.037712993623746804
2012-08-17,2012-08-24,0.009243694809484476,0.009243694809484476,0.0,0.0,1.925312812937866,-0.02881790621767233
2012-08-24,2012-08-31,0.009086366983420552,0.009086366983420552,0.0,0.0,1.9428069117141011,-0.019993389305839382
2012-08-31,2012-09-07,0.007351419695365208,0.0071014196953652076,0.25,0.00025,1.9566035989812391,-0.013033951059067794
2012-09-07,2012-09-14,-4.391176563423027e-05,-4.391176563423027e-05,0.0,0.0,1.9565176810625615,-0.013077290480897896
2012-09-14,2012-09-21,-0.0016016400345814086,-0.0016016400345814086,0.0,0.0,1.9533840440162054,-0.014657985403501272
2012-09-21,2012-09-28,-0.007353248168550874,-0.007353248168550874,0.0,0.0,1.9390203263720667,-0.021903449767729177
2012-09-28,2012-10-05,0.007788919063598243,0.007538919063598243,0.25,0.00025,1.9536384436752574,-0.014529659039143494
2012-10-05,2012-10-12,-0.01529469804473968,-0.01529469804473968,0.0,0.0,1.923758133590649,-0.029602130336186527
2012-10-12,2012-10-19,0.001313566493166246,0.001313566493166246,0.0,0.0,1.9262851178158897,-0.02832744820955624
2012-10-19,2012-10-26,-0.01289336546773634,-0.01289336546773634,0.0,0.0,1.901448819796828,-0.040855577534758325
2012-10-26,2012-11-02,0.0051693728704408914,0.004919372870440891,0.25,0.00025,1.9108027555354683,-0.03613718848404823
2012-11-02,2012-11-09,-0.02355063970236254,-0.02355063970236254,0.0,0.0,1.8658021282975707,-0.05883677428056666
2012-11-09,2012-11-16,-0.018775449370344505,-0.018775449370344505,0.0,0.0,1.8307708549026387,-0.076507536774292
2012-11-16,2012-11-23,0.03561692100025121,0.03561692100025121,0.0,0.0,1.8959772758112685,-0.04361557866725452
2012-11-23,2012-11-30,0.010546954522010876,0.010546954522010876,0.0,0.0,1.9159740619140162,-0.03352863566989828
2012-11-30,2012-12-07,0.0014250153087269901,0.0011750153087269901,0.25,0.00025,1.9182253607678892,-0.03239301702136399
2012-12-07,2012-12-14,-0.005275515528297248,-0.005275515528297248,0.0,0.0,1.9081057330903846,-0.037497642685356714
2012-12-14,2012-12-21,0.013054649794628503,0.013054649794628503,0.0,0.0,1.9330153852070022,-0.024932511484109687
2012-12-21,2012-12-28,-0.010296886778434516,-0.010296886778434516,0.0,0.0,1.9131113446445538,-0.03497267101469026
2012-12-28,2013-01-04,0.01887280365308694,0.01862280365308694,0.25,0.00025,1.9487388415823623,-0.017001156547133967
2013-01-04,2013-01-11,0.004615926176436136,0.004615926176436136,0.0,0.0,1.9577340762122604,-0.012463706454233336
2013-01-11,2013-01-18,0.0052450702329291665,0.0052450702329291665,0.0,0.0,1.9680025289393925,-0.007284009237019218
2013-01-18,2013-01-25,0.0055556382995145814,0.0055556382995145814,0.0,0.0,1.9789360391627098,-0.0017688382581958484
2013-01-25,2013-02-01,-0.0008664386885027242,-0.0013664386885027242,0.5,0.0005,1.9762319443967256,-0.003132859937668875
2013-02-01,2013-02-08,-0.007192906314763686,-0.007192906314763686,0.0,0.0,1.9620170931644367,-0.010303231884403519
2013-02-08,2013-02-15,-0.00029401854481500567,-0.00029401854481500567,0.0,0.0,1.9614402237538022,-0.010594221087973033
2013-02-15,2013-02-22,0.0026133597380964546,0.0026133597380964546,0.0,0.0,1.9665661726632433,-0.008008547860724358
2013-02-22,2013-03-01,-0.0016845216498540538,-0.0019345216498540538,0.25,0.00025,1.9627618078263556,-0.009927576801358029
2013-03-01,2013-03-08,0.017494790743490196,0.017494790743490196,0.0,0.0,1.997099914933592,0.0
2013-03-08,2013-03-15,0.00648857168579825,0.00648857168579825,0.0,0.0,2.0100582408953405,0.0
2013-03-15,2013-03-22,-0.004349333664692007,-0.004349333664692007,0.0,0.0,2.001315826920223,-0.004349333664691923
2013-03-22,2013-03-29,-0.0019522458359733643,-0.0019522458359733643,0.0,0.0,1.9974087664306504,-0.006293088532129176
2013-03-29,2013-04-05,-0.002353303137729884,-0.002853303137729884,0.5,0.0005,1.9917095537300646,-0.009128435580604277
2013-04-05,2013-04-12,0.02497130023733718,0.02497130023733718,0.0,0.0,2.0414451309818307,0.0
2013-04-12,2013-04-19,-0.019530988677957717,-0.019530988677957717,0.0,0.0,2.0015736892419524,-0.019530988677957772
2013-04-19,2013-04-26,0.02310769887591191,0.02310769887591191,0.0,0.0,2.0478254513309033,0.0
2013-04-26,2013-05-03,0.021458170209470273,0.021208170209470273,0.25,0.00025,2.091256082062014,0.0
2013-05-03,2013-05-10,0.009957829097711812,0.009957829097711812,0.0,0.0,2.112080452726738,0.0
2013-05-10,2013-05-17,0.014310186335258601,0.014310186335258601,0.0,0.0,2.142304717560315,0.0
2013-05-17,2013-05-24,-0.01801844181287715,-0.01801844181287715,0.0,0.0,2.1037037246615022,-0.01801844181287715
2013-05-24,2013-05-31,-0.014153749441766422,-0.014153749441766422,0.0,0.0,2.0739284292429327,-0.03191716274389289
2013-05-31,2013-06-07,0.006543698644455032,0.006293698644455031,0.25,0.00025,2.086981109786756,-0.02582434110333398
2013-06-07,2013-06-14,-0.0087798296845151,-0.0087798296845151,0.0,0.0,2.068657771088028,-0.034377437471246886
2013-06-14,2013-06-21,-0.014057265124853696,-0.014057265124853696,0.0,0.0,2.0395781003472546,-0.04795144984325417
2013-06-21,2013-06-28,0.010562806613559572,0.010562806613559572,0.0,0.0,2.061121769394474,-0.03789514512122871
2013-06-28,2013-07-05,0.021077045289914664,0.021077045289914664,0.0,0.0,2.1045641262760304,-0.017616817521302064
2013-07-05,2013-07-12,0.03050732418190938,0.03050732418190938,0.0,0.0,2.16876874633795,0.0
2013-07-12,2013-07-19,0.012754294881655248,0.012754294881655248,0.0,0.0,2.1964298624588623,0.0
2013-07-19,2013-07-26,-0.01157889797922873,-0.01157889797922873,0.0,0.0,2.17099762516292,-0.01157889797922862
2013-07-26,2013-08-02,0.016112125140327838,0.015862125140327837,0.25,0.00025,2.2054342611726088,0.0
2013-08-02,2013-08-09,-0.009840709197771885,-0.009840709197771885,0.0,0.0,2.183731223953606,-0.009840709197771913
2013-08-09,2013-08-16,-0.013770946436977127,-0.013770946436977127,0.0,0.0,2.153659178235787,-0.02347613975548457
2013-08-16,2013-08-23,0.0038016390608534567,0.0038016390608534567,0.0,0.0,2.1618466130915337,-0.01976374850452356
2013-08-23,2013-08-30,-0.030053328825366682,-0.030053328825366682,0.0,0.0,2.0968759259582885,-0.049223110897261946
2013-08-30,2013-09-06,0.027287901450061935,0.027037901450061935,0.25,0.00025,2.153571050597356,-0.023516099068705665
2013-09-06,2013-09-13,0.023998554280523998,0.023998554280523998,0.0,0.0,2.2052536423520817,-8.189716814821502e-05
2013-09-13,2013-09-20,0.01972176392527758,0.01972176392527758,0.0,0.0,2.248745134081908,0.0
2013-09-20,2013-09-27,0.00047350609947122146,0.00047350609947122146,0.0,0.0,2.249809928619052,0.0
2013-09-27,2013-10-04,-0.006416155213933794,-0.006416155213933794,0.0,0.0,2.2353747989151826,-0.006416155213933794
2013-10-04,2013-10-11,0.010138613797465224,0.010138613797465224,0.0,0.0,2.2580384006939704,0.0
2013-10-11,2013-10-18,0.022346559720406944,0.022346559720406944,0.0,0.0,2.3084977906660504,0.0
2013-10-18,2013-10-25,-0.0004121820863092762,-0.0004121820863092762,0.0,0.0,2.3075462692304534,-0.0004121820863092207
2013-10-25,2013-11-01,-0.0064803281809456825,-0.006730328180945683,0.25,0.00025,2.2920157255458156,-0.00713973614654384
2013-11-01,2013-11-08,0.0006164161629950149,0.0006164161629950149,0.0,0.0,2.293428561084881,-0.006527721032309031
2013-11-08,2013-11-15,0.02230719282770549,0.02230719282770549,0.0,0.0,2.344588514233568,0.0
2013-11-15,2013-11-22,0.002421684206178165,0.002421684206178165,0.0,0.0,2.3502663672084743,0.0
2013-11-22,2013-11-29,0.007096410502506478,0.007096410502506478,0.0,0.0,2.36694482214042,0.0
2013-11-29,2013-12-06,-0.004051671756117314,-0.004051671756117314,0.0,0.0,2.3573547386562654,-0.004051671756117314
2013-12-06,2013-12-13,-0.015461407648261843,-0.015461407648261843,0.0,0.0,2.320906716070339,-0.01945043485570097
2013-12-13,2013-12-20,0.022675971983957877,0.022675971983957877,0.0,0.0,2.3735355317413296,0.0
2013-12-20,2013-12-27,0.014007006316488158,0.014007006316488158,0.0,0.0,2.4067816589268394,0.0
2013-12-27,2014-01-03,-0.004839516164888508,-0.004839516164888508,0.0,0.0,2.3951340001831056,-0.004839516164888535
2014-01-03,2014-01-10,0.006879370078894054,0.006879370078894054,0.0,0.0,2.411611013358907,0.0
2014-01-10,2014-01-17,0.0012485581295555992,0.0012485581295555992,0.0,0.0,2.414622049894962,0.0
2014-01-17,2014-01-24,-0.022733833884626353,-0.022733833884626353,0.0,0.0,2.359728433318494,-0.022733833884626353
2014-01-24,2014-01-31,-0.012681142505282572,-0.012681142505282572,0.0,0.0,2.3298043807818147,-0.035126685402726676
2014-01-31,2014-02-07,0.0075782202398286536,0.007328220239828653,0.25,0.00025,2.3468777003999013,-0.028055881249824388
2014-02-07,2014-02-14,0.025834397665476738,0.025834397665476738,0.0,0.0,2.4075078721842718,-0.0029462903774111204
2014-02-14,2014-02-21,0.005301583473295762,0.005301583473295762,0.0,0.0,2.420271476131273,0.0
2014-02-21,2014-02-28,0.01163408461564458,0.01163408461564458,0.0,0.0,2.4484291192774155,0.0
2014-02-28,2014-03-07,0.00852374115439325,0.00852374115439325,0.0,0.0,2.4692988953250152,0.0
2014-03-07,2014-03-14,-0.02383748960337001,-0.02383748960337001,0.0,0.0,2.410437008580092,-0.023837489603369955
2014-03-14,2014-03-21,0.007039212025792496,0.007039212025792496,0.0,0.0,2.427404585758304,-0.016966074721058377
2014-03-21,2014-03-28,-0.008297023381676344,-0.008297023381676344,0.0,0.0,2.407264353153479,-0.025122330184078834
2014-03-28,2014-04-04,0.001580731775057076,0.001330731775057076,0.25,0.00025,2.4104677763191824,-0.023825029492061223
2014-04-04,2014-04-11,-0.02609166167152857,-0.02609166167152857,0.0,0.0,2.3475746666293404,-0.049295056554768846
2014-04-11,2014-04-18,0.023408273183235906,0.023408273183235906,0.0,0.0,2.402527335743844,-0.027040695521949987
2014-04-18,2014-04-25,-0.003544431380813284,-0.003544431380813284,0.0,0.0,2.3940117424617715,-0.03048928301299636
2014-04-25,2014-05-02,0.01079612101110039,0.01079612101110039,0.0,0.0,2.419857782935384,-0.020022327990846023
2014-05-02,2014-05-09,-0.0072256696186439595,-0.0072256696186439595,0.0,0.0,2.4023726900717888,-0.027103322882432
2014-05-09,2014-05-16,0.002684935963874424,0.002684935963874424,0.0,0.0,2.408822906905992,-0.024491157604905278
2014-05-16,2014-05-23,0.01555832249900152,0.01555832249900152,0.0,0.0,2.4463001505346176,-0.00931387643429471
2014-05-23,2014-05-30,0.011535059464312547,0.011535059464312547,0.0,0.0,2.474518368238591,0.0
2014-05-30,2014-06-06,0.013785816064031509,0.013535816064031508,0.25,0.00025,2.508012993718136,0.0
2014-06-06,2014-06-13,-0.0028484728109862967,-0.0028484728109862967,0.0,0.0,2.5008689868959295,-0.0028484728109863244
2014-06-13,2014-06-20,0.01190806238033576,0.01190806238033576,0.0,0.0,2.5306494907969337,0.0
2014-06-20,2014-06-27,0.002947798999321821,0.002947798999321821,0.0,0.0,2.5381093368335392,0.0
2014-06-27,2014-07-04,0.014801089273070722,0.014301089273070722,0.5,0.0005,2.57440706504441,0.0
2014-07-04,2014-07-11,-0.015541009553911384,-0.015541009553911384,0.0,0.0,2.534398180250898,-0.015541009553911356
2014-07-11,2014-07-18,0.006753953447167282,0.006753953447167282,0.0,0.0,2.551515387576898,-0.00889201936179329
2014-07-18,2014-07-25,0.0022374687415978034,0.0022374687415978034,0.0,0.0,2.557224323500307,-0.006674446235567122
2014-07-25,2014-08-01,-0.024664220344813498,-0.024664220344813498,0.0,0.0,2.4941523793143787,-0.031174046567747027
2014-08-01,2014-08-08,-0.00490957798269584,-0.00490957798269584,0.0,0.0,2.4819071437074083,-0.03593057313778236
2014-08-08,2014-08-15,0.016418842713772197,0.016418842713772197,0.0,0.0,2.5226571867301275,-0.020101668852975263
2014-08-15,2014-08-22,0.010980067836714458,0.010980067836714458,0.0,0.0,2.5503561337691996,-0.009342318703897678
2014-08-22,2014-08-29,0.0056162451532875135,0.0056162451532875135,0.0,0.0,2.564679559044638,-0.00377854230275132
2014-08-29,2014-09-05,0.009173000269469322,0.008673000269469322,0.5,0.0005,2.5869230255513345,0.0
2014-09-05,2014-09-12,-0.028505454944220993,-0.028505454944220993,0.0,0.0,2.5131816078023133,-0.028505454944220965
2014-09-12,2014-09-19,0.0026205045129568116,0.0026205045129568116,0.0,0.0,2.519767411547439,-0.025959649104589366
2014-09-19,2014-09-26,-0.01437713548196709,-0.01437713548196709,0.0,0.0,2.483540374088576,-0.03996355919431538
2014-09-26,2014-10-03,0.0007668234212408198,0.0005168234212408198,0.25,0.00025,2.4848239259215026,-0.039467389876462255
2014-10-03,2014-10-10,-0.00778862900018304,-0.00778862900018304,0.0,0.0,2.4654705542317217,-0.04694862201929195
2014-10-10,2014-10-17,-0.0003898765055689868,-0.0003898765055689868,0.0,0.0,2.464509325187455,-0.047320194360166656
2014-10-17,2014-10-24,0.03084698621507398,0.03084698621507398,0.0,0.0,2.5405320103684335,-0.017932893528215477
2014-10-24,2014-10-31,0.01901697565910493,0.01901697565910493,0.0,0.0,2.588845245770787,0.0
2014-10-31,2014-11-07,0.004046026726431201,0.004046026726431201,0.0,0.0,2.59931978282577,0.0
2014-11-07,2014-11-14,0.0030294497525277797,0.0030294497525277797,0.0,0.0,2.607194291498592,0.0
2014-11-14,2014-11-21,0.00816381263312066,0.00816381263312066,0.0,0.0,2.628478937192529,0.0
2014-11-21,2014-11-28,0.015143330152426249,0.015143330152426249,0.0,0.0,2.6682828615371337,0.0
2014-11-28,2014-12-05,-0.0027555381562159864,-0.0027555381562159864,0.0,0.0,2.660930306300591,-0.0027555381562158754
2014-12-05,2014-12-12,-0.003473841778840553,-0.003473841778840553,0.0,0.0,2.651686655431981,-0.006219807631486329
2014-12-12,2014-12-19,0.01624939259809205,0.01624939259809205,0.0,0.0,2.6947749529432166,0.0
2014-12-19,2014-12-26,0.004987737351036053,0.004987737351036053,0.0,0.0,2.708215782628648,0.0
2014-12-26,2015-01-02,-0.002090139859779405,-0.002090139859779405,0.0,0.0,2.702555232872492,-0.0020901398597794607
2015-01-02,2015-01-09,0.013998479962509747,0.013998479962509747,0.0,0.0,2.7403868981474333,0.0
2015-01-09,2015-01-16,0.002941548896955387,0.002941548896955387,0.0,0.0,2.7484478802049095,0.0
2015-01-16,2015-01-23,0.01718310903431186,0.01718310903431186,0.0,0.0,2.795674759805594,0.0
2015-01-23,2015-01-30,-0.01158251078081074,-0.01158251078081074,0.0,0.0,2.7632938267605054,-0.011582510780810629
2015-01-30,2015-02-06,-0.0039890871632942415,-0.0039890871632942415,0.0,0.0,2.752270806827765,-0.015525394299030437
2015-02-06,2015-02-13,0.008609295740331258,0.008609295740331258,0.0,0.0,2.7759659201612252,-0.007049761269704802
2015-02-13,2015-02-20,0.0007070938877851984,0.0007070938877851984,0.0,0.0,2.777928788696071,-0.00634765222502387
2015-02-20,2015-02-27,0.0015338196443481777,0.0015338196443481777,0.0,0.0,2.7821896304427733,-0.004823568734353967
2015-02-27,2015-03-06,-0.02620297282332551,-0.02620297282332551,0.0,0.0,2.7092879911669434,-0.03090014971722166
2015-03-06,2015-03-13,0.005940526734753537,0.005940526734753537,0.0,0.0,2.725382588910617,-0.025143186147971286
2015-03-13,2015-03-20,0.038428002212388734,0.038428002212388734,0.0,0.0,2.8301135970668794,0.0
2015-03-20,2015-03-27,-0.021003926110222726,-0.021003926110222726,0.0,0.0,2.77067010019055,-0.021003926110222726
2015-03-27,2015-04-03,0.0026872690435919833,0.0026872690435919833,0.0,0.0,2.778115636180798,-0.018373100267060627
2015-04-03,2015-04-10,0.0016838512962495111,0.0016838512962495111,0.0,0.0,2.782793569795912,-0.016720186539511905
2015-04-10,2015-04-17,-0.00517660187107663,-0.00517660187107663,0.0,0.0,2.768388155395687,-0.021810234661663208
2015-04-17,2015-04-24,0.013111100168106488,0.013111100168106488,0.0,0.0,2.8046847698052795,-0.008985090664895612
2015-04-24,2015-05-01,-0.02178408741476759,-0.02178408741476759,0.0,0.0,2.743587271608974,-0.030573446079189437
2015-05-01,2015-05-08,-0.0011986787338381377,-0.0011986787338381377,0.0,0.0,2.7402985918920675,-0.031735477073392304
2015-05-08,2015-05-15,0.0030333058736468355,0.0030333058736468355,0.0,0.0,2.7486107557064,-0.028798434608755197
2015-05-15,2015-05-22,-0.0029752473102184485,-0.0029752473102184485,0.0,0.0,2.740432958948647,-0.03168799945386547
2015-05-22,2015-05-29,-0.0011675618568218749,-0.0011675618568218749,0.0,0.0,2.737233333954601,-0.03281856361120594
2015-05-29,2015-06-05,-0.01941890402173771,-0.01966890402173771,0.25,0.00025,2.683394954223947,-0.05184196245514361
2015-06-05,2015-06-12,0.00026294211214492047,0.00026294211214492047,0.0,0.0,2.6841005317609294,-0.05159265177810435
2015-06-12,2015-06-19,0.007768273430025091,0.007768273430025091,0.0,0.0,2.704951358605324,-0.04422516417407174
2015-06-19,2015-06-26,-0.010430160127476995,-0.010430160127476995,0.0,0.0,2.676738282798034,-0.054194048757549074
2015-06-26,2015-07-03,-0.01571549216586765,-0.01621549216586765,0.5,0.0005,2.6333336541432444,-0.06953075775035222
2015-07-03,2015-07-10,-0.004433980257983194,-0.004433980257983194,0.0,0.0,2.621657504708091,-0.07365644000114757
2015-07-10,2015-07-17,0.02942123131428137,0.02942123131428137,0.0,0.0,2.698789896580929,-0.04640227184592649
2015-07-17,2015-07-24,-0.02349058092114681,-0.02349058092114681,0.0,0.0,2.6353937541261216,-0.06880283644535146
2015-07-24,2015-07-31,0.011284485763795316,0.011284485763795316,0.0,0.0,2.665132817426553,-0.058294755309932444
2015-07-31,2015-08-07,-0.012759725282217832,-0.012759725282217832,0.0,0.0,2.631126454835567,-0.0703106555290014
2015-08-07,2015-08-14,0.0028352671668115392,0.0028352671668115392,0.0,0.0,2.6385864012846914,-0.06767473785528832
2015-08-14,2015-08-21,-0.06260341331631691,-0.06260341331631691,0.0,0.0,2.4734018862342526,-0.12604148158657713
2015-08-21,2015-08-28,0.01915549086751933,0.01915549086751933,0.0,0.0,2.520781113477718,-0.10930037716851815
2015-08-28,2015-09-04,-0.03918171828783612,-0.03918171828783612,0.0,0.0,2.422012578024136,-0.1441995188693831
2015-09-04,2015-09-11,0.024287657021909548,0.024287657021909548,0.0,0.0,2.480837588821937,-0.12341413030449755
2015-09-11,2015-09-18,-0.003987565056763814,-0.003987565056763814,0.0,0.0,2.470945087541245,-0.12690957348774823
2015-09-18,2015-09-25,-0.015519014288073563,-0.015519014288073563,0.0,0.0,2.432598455422647,-0.14045907629157206
2015-09-25,2015-10-02,0.008480193969960081,0.008230193969960081,0.25,0.00025,2.452619212561801,-0.133384887764333
2015-10-02,2015-10-09,0.02268512691347005,0.02268512691347005,0.0,0.0,2.5082571906691804,-0.11372561395813574
2015-10-09,2015-10-16,0.008686286979959212,0.008686286979959212,0.0,0.0,2.5300446324468795,-0.10602718029798885
2015-10-16,2015-10-23,0.016376400161304094,0.016376400161304094,0.0,0.0,2.571477655773789,-0.09138712366921953
2015-10-23,2015-10-30,-0.004530681139206294,-0.004530681139206294,0.0,0.0,2.559827110458884,-0.09550375889085139
2015-10-30,2015-11-06,0.006085351701721947,0.006085351701721947,0.0,0.0,2.5754045587216288,-0.08999958115081674
2015-11-06,2015-11-13,-0.021159162170069412,-0.021159162170069412,0.0,0.0,2.5209111560101016,-0.1092544275880778
2015-11-13,2015-11-20,0.023639833761688045,0.023639833761688045,0.0,0.0,2.5805050766661655,-0.08819735033230025
2015-11-20,2015-11-27,0.00394870380410936,0.00394870380410936,0.0,0.0,2.5906947268789207,-0.0845969117409604
2015-11-27,2015-12-04,-0.0018527400340434541,-0.002352740034043454,0.5,0.0005,2.5845994956790075,-0.08675061723399435
2015-12-04,2015-12-11,-0.007480387642107206,-0.007480387642107206,0.0,0.0,2.5652656895517336,-0.09358207663099927
2015-12-11,2015-12-18,0.0005068960775265474,0.0005068960775265474,0.0,0.0,2.5665660126675807,-0.09312261694104385
2015-12-18,2015-12-25,0.009422360668779328,0.009422360668779328,0.0,0.0,2.5907491233191653,-0.08457769115550362
2015-12-25,2016-01-01,-0.002844954091246188,-0.003344954091246188,0.5,0.0005,2.5820831864397267,-0.08763973675269099
2016-01-01,2016-01-08,-0.05334229970594814,-0.05334229970594814,0.0,0.0,2.444348931242969,-0.1363071313546267
2016-01-08,2016-01-15,-0.024755004826449323,-0.024755004826449323,0.0,0.0,2.383839061652523,-0.15768785248651285
2016-01-15,2016-01-22,0.0161098481012118,0.0161098481012118,0.0,0.0,2.422242346833481,-0.14411833173626498
2016-01-22,2016-01-29,0.011614260519466846,0.011614260519466846,0.0,0.0,2.45037490049089,-0.1341778990672139
2016-01-29,2016-02-05,-0.04096648950090517,-0.041216489500905173,0.25,0.00025,2.3493790491315254,-0.1698640465999618
2016-02-05,2016-02-12,-0.021461068151266277,-0.021461068151266277,0.0,0.0,2.298958865244957,-0.18767965087069638
2016-02-12,2016-02-19,0.0341993938842991,0.0341993938842991,0.0,0.0,2.3775818650012703,-0.15989878729059193
2016-02-19,2016-02-26,0.013908774905081467,0.013908774905081467,0.0,0.0,2.410651115979977,-0.1482140086255308
2016-02-26,2016-03-04,0.022094299566874087,0.021594299566874087,0.5,0.0005,2.4627074383296677,-0.12982028676092372
2016-03-04,2016-03-11,0.003878256183823592,0.003878256183823592,0.0,0.0,2.472258448681318,-0.1264455069070165
2016-03-11,2016-03-18,0.010051068700855453,0.010051068700855453,0.0,0.0,2.4971072881952843,-0.117665350682998
2016-03-18,2016-03-25,-0.005014837957556029,-0.005014837957556029,0.0,0.0,2.4845846997823524,-0.12209011597365982
2016-03-25,2016-04-01,0.015258561340508014,0.014758561340508014,0.5,0.0005,2.5212535954797777,-0.10913342909881896
2016-04-01,2016-04-08,0.004883292936788908,0.004883292936788908,0.0,0.0,2.533565615354438,-0.10478306666551573
2016-04-08,2016-04-15,7.25674825549083e-05,7.25674825549083e-05,0.0,0.0,2.5337494698330323,-0.104718103026323
2016-04-15,2016-04-22,-0.011234558015103563,-0.011234558015103563,0.0,0.0,2.505283914418455,-0.11477619943774575
2016-04-22,2016-04-29,0.015662210496412365,0.015662210496412365,0.0,0.0,2.5445221984393527,-0.10091163793690572
2016-04-29,2016-05-06,0.012768468399524002,0.012768468399524002,0.0,0.0,2.577011849722013,-0.08943165659752328
2016-05-06,2016-05-13,-0.002576703749176207,-0.002576703749176207,0.0,0.0,2.570371653627163,-0.0917779214618496
2016-05-13,2016-05-20,-0.017415680883045515,-0.017415680883045515,0.0,0.0,2.5256068811567665,-0.10759522735260618
2016-05-20,2016-05-27,-0.0035733547774441377,-0.0035733547774441377,0.0,0.0,2.516581991742039,-0.11078410621035972
2016-05-27,2016-06-03,0.01970477463990833,0.01970477463990833,0.0,0.0,2.566170672752168,-0.09326230741701014
2016-06-03,2016-06-10,0.010731583576593873,0.010731583576593873,0.0,0.0,2.593709747798612,-0.08353157608700779
2016-06-10,2016-06-17,0.008480393486809124,0.008480393486809124,0.0,0.0,2.615705427050517,-0.0757595632339898
2016-06-17,2016-06-24,0.005246510091982987,0.005246510091982987,0.0,0.0,2.629428751971192,-0.07091052645507823
