strategy,strategy_type,evidence_grade,eligible_for_trustworthy_ranking,promotion_status,conservative_sharpe,annual_return_delta_vs_spy,sharpe_delta_vs_spy,bias_flags,matched_periods,max_return_reconstruction_error,mean_return_reconstruction_error,return_reconstruction_pass,max_cost_reconciliation_error,cost_reconciliation_pass,unpriced_exposure_weeks,unpriced_exposure_events,negative_exposure_weeks,maximum_gross_exposure,static_multi_asset_zero_turnover,full_observations,full_years,full_total_return,full_annual_return,full_annual_volatility,full_sharpe_zero_rf,full_sortino_zero_target,full_max_drawdown,full_max_drawdown_duration_weeks,full_calmar,full_cvar_5_weekly,full_positive_week_share,full_worst_week,full_best_week,recent_observations,recent_years,recent_total_return,recent_annual_return,recent_annual_volatility,recent_sharpe_zero_rf,recent_sortino_zero_target,recent_max_drawdown,recent_max_drawdown_duration_weeks,recent_calmar,recent_cvar_5_weekly,recent_positive_week_share,recent_worst_week,recent_best_week,annual_return_10bps,annual_return_25bps,annual_return_50bps,sharpe_10bps,sharpe_25bps,sharpe_50bps,average_weekly_turnover,beta_to_spy,annual_alpha_zero_rf,annual_tracking_error,information_ratio,rolling_windows,worst_3y_sharpe,positive_3y_sharpe_share,spy_win_3y_share,bootstrap_samples,bootstrap_block_weeks,annual_return_ci_low,annual_return_ci_high,sharpe_ci_low,sharpe_ci_high,scoreboard_rank
composite_calm_trend_participation,later_experimental_artifact,C,True,research_only_no_untouched_holdout,0.36641703980706825,-0.034019374246410106,0.08886725114626215,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;no_primary_layer2_manifest_entry,1108,8.847089727481716e-17,2.7750236555968603e-17,True,1.0842021724855044e-19,True,96,96,0,1.0000000000000002,False,1108,21.307692307692307,3.348088958354939,0.07141135201022242,0.09873189645719829,0.7486032774607124,1.0832496054635967,-0.18803756788836057,154,0.37977172759764644,-0.03203935464461221,0.5740072202166066,-0.09775329685308205,0.07730373720319916,276,5.3076923076923075,0.4842537966701619,0.07724164196714889,0.11124534295603747,0.7247806189520861,1.0752506357699458,-0.1880375678883609,108,0.41077771231867743,-0.03180007374150117,0.572463768115942,-0.05281540856627798,0.04286808622224445,0.07141135201022242,0.06146636890226986,0.045085058716587856,0.7486032774607124,0.6538423116699968,0.4957107939497429,0.11964993945561717,0.3031711383888491,0.03870561594687512,0.14804123291772447,-0.2851424980619863,953,0.001518467422270303,1.0,0.19832109129066108,500,13,0.03313738890264066,0.10705871505560974,0.36641703980706825,1.1036981141000899,11
composite_selective_concentrated,strategy_logic,C,True,research_only_no_untouched_holdout,0.35750372645748896,-0.034666330219328856,0.06235076935804362,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;lag_is_declared_but_signal_generation_was_not_independently_reexecuted,1109,9.280770596475918e-17,3.1130460389824494e-17,True,0.0,True,16,16,0,1.0,False,1109,21.326923076923077,3.2981343969364447,0.07076439603730367,0.10194238338829759,0.7220867956724939,1.056757718659039,-0.1861698935113728,84,0.38010655054159326,-0.03269888047708548,0.5788999098286745,-0.09444740285448577,0.11700462643295556,276,5.3076923076923075,0.6037962579850185,0.09307836311223272,0.08917778091253986,1.043118489230516,1.68662208394945,-0.13003762493019955,84,0.71578024561887,-0.023058685649291335,0.5688405797101449,-0.031112435559367588,0.052110042565726225,0.07076439603730367,0.06765306839894247,0.0624835953178815,0.7220867956724939,0.693150550943667,0.644791789050731,0.037270814547640516,0.2637421838570996,0.043032978126206316,0.15806700229702808,-0.2677899761570871,954,-0.0031991253541619174,0.9989517819706499,0.21174004192872117,500,13,0.033534255939766264,0.11326617267349591,0.35750372645748896,1.1986024526334749,12
composite_healthier_recovery_specialist,later_experimental_artifact,C,True,research_only_no_untouched_holdout,0.3362174481314558,-0.04299560304985106,0.021600442664544528,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;no_primary_layer2_manifest_entry,1108,8.673617379884035e-17,2.7866368748282044e-17,True,1.0842021724855044e-19,True,118,165,0,1.0000000000000002,False,1108,21.307692307692307,2.634493238683451,0.06243512320678146,0.09568351731351248,0.6813364689789948,0.970426888951877,-0.23002164207281606,136,0.2714315168092613,-0.03230065023823161,0.5712996389891697,-0.071415945722172,0.08258762729460194,276,5.3076923076923075,0.21737340197538835,0.037753820181512854,0.10412581240509369,0.4080567886668456,0.5762034282837711,-0.2300216420728166,136,0.16413160014552608,-0.031658572059358146,0.5398550724637681,-0.04856444200353097,0.034937123036357404,0.06243512320678146,0.04987054212085318,0.029241517156954666,0.6813364689789948,0.557038945142462,0.34927574784998294,0.15270680714163945,0.3192585977958874,0.028119126478354198,0.14257982619729712,-0.3572118144663096,953,-0.06392115431977516,0.9947534102833159,0.1993704092339979,500,13,0.028892262763070733,0.09998742203416278,0.3362174481314558,1.110150885776506,13
composite_ic_weighted,strategy_logic,C,True,research_only_no_untouched_holdout,0.32620947690395785,-0.022270237803318382,0.03489765973176362,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;lag_is_declared_but_signal_generation_was_not_independently_reexecuted,1109,8.673617379884035e-17,2.908628958053301e-17,True,0.0,True,41,41,0,1.0,False,1109,21.326923076923077,4.494028120904076,0.08316048845331414,0.12671410540336644,0.6946336860462139,0.9823453965775357,-0.2747022863339439,108,0.30272950969261125,-0.04245611385402699,0.569882777276826,-0.10330967362353861,0.08539714173158389,276,5.3076923076923075,0.8586771541112674,0.1238790788057813,0.1313554226601553,0.9554534371603535,1.477267497576815,-0.16425564010144622,97,0.7541846278719692,-0.037193116523457144,0.5760869565217391,-0.059384826631210336,0.06929629461359449,0.08316048845331414,0.07723704611412052,0.0674266778415078,0.6946336860462139,0.651151764715413,0.5784516046632159,0.0703336339044184,0.47426892725510433,0.033033143013393294,0.13283747481432476,-0.2101825683531913,954,0.10823617409368248,1.0,0.2190775681341719,500,13,0.03613299484821664,0.133512051152693,0.32620947690395785,1.0899080286413483,14
cta_trend_long_only,strategy_logic,C,True,research_only_no_untouched_holdout,0.3226991139860349,-0.026103598545922813,0.002831565700340266,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;lag_is_declared_but_signal_generation_was_not_independently_reexecuted,1109,8.673617379884035e-17,2.8574058435229145e-17,True,1.0842021724855044e-19,True,78,78,0,1.0000000000000004,False,1109,21.326923076923077,4.093935694047899,0.07932712771070971,0.12766311188050689,0.6625675920147905,0.9438914080779274,-0.2570543650077791,129,0.30860058613791314,-0.042362840112646065,0.5401262398557258,-0.10932451261258794,0.1001147322565608,276,5.3076923076923075,0.6808399370057729,0.10278404293778443,0.13291964571673542,0.8028957250361346,1.2247820281817972,-0.20736669630936666,115,0.49566321288372533,-0.03775774899566993,0.5833333333333334,-0.049515382715158436,0.07193365323558147,0.07932712771070971,0.06762624108785076,0.04839747655019089,0.6625675920147905,0.5770518105456551,0.4344734593363537,0.13989389300571578,0.4659892017704775,0.030558648967562777,0.13564149009762613,-0.23115764276894035,954,0.051195460791240266,1.0,0.21278825995807127,500,13,0.03493668186284011,0.1309639465776321,0.3226991139860349,1.0816363840467622,15
composite_trend_quality_module,strategy_logic,C,True,research_only_no_untouched_holdout,0.318234010788773,-0.01796574849762611,0.013643636113787494,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;lag_is_declared_but_signal_generation_was_not_independently_reexecuted,1109,9.020562075079397e-17,3.0119996674381114e-17,True,0.0,True,55,55,0,1.0,False,1109,21.326923076923077,4.9789629038744945,0.08746497775900641,0.1390897115972105,0.6733796624282378,0.955648334225696,-0.29559789222780986,113,0.29589175044455107,-0.046727249781753806,0.5545536519386834,-0.13230258052475224,0.11396368106273429,276,5.3076923076923075,1.0127207758232903,0.1408658437273631,0.13516175460468532,1.0434887995762383,1.6468738923238546,-0.13329718464138207,86,1.0567803371567335,-0.0372262898279922,0.5688405797101449,-0.059384826631210336,0.0634115951050312,0.08746497775900641,0.08428704362104389,0.07900757184539309,0.6733796624282378,0.652457841440354,0.6174674763108586,0.03764652840396754,0.5547082191211201,0.0293473078239955,0.12635975367971825,-0.1763205771540023,954,0.015964656331176098,1.0,0.23060796645702306,500,13,0.03639939042641668,0.13881716671262856,0.318234010788773,1.0586964140888933,16
sector_rotation_with_sma_filter,overlay,C,True,research_only_no_untouched_holdout,0.30022476940782694,-0.03666820271579829,0.00219832486028948,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;lag_is_declared_but_signal_generation_was_not_independently_reexecuted,1109,9.8879238130678e-17,3.611444196807227e-17,True,0.0,True,32,32,0,1.0,False,1109,21.326923076923077,3.129975618461314,0.06876252354083423,0.10965082640347183,0.6619343511747398,0.9357893685390677,-0.19418928036985073,166,0.3541005116753608,-0.037158516898086476,0.5617673579801623,-0.086169565010128,0.06960903513918917,276,5.3076923076923075,0.664749721647055,0.10078733842983789,0.11380046341304931,0.9014471911884828,1.322332584810386,-0.11109878436814336,73,0.9071866897828795,-0.035850583357485366,0.6268115942028986,-0.07093664221127821,0.05971872028001381,0.06876252354083423,0.05839641405089169,0.041317483973661195,0.6619343511747398,0.5723691789807315,0.42290527072358675,0.1248872858431019,0.3473509032180369,0.032309782223416454,0.14646492678031434,-0.2960323680378031,954,-0.12328247787845613,0.9811320754716981,0.2777777777777778,500,13,0.027822532644282146,0.11073496165536878,0.30022476940782694,1.046756045558762,17
composite_equal_weight,strategy_logic,C,True,research_only_no_untouched_holdout,0.2836066097725634,-0.03762104889019735,0.002593739320026711,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;lag_is_declared_but_signal_generation_was_not_independently_reexecuted,1109,8.153200337090993e-17,2.7673844955917654e-17,True,0.0,True,20,20,0,1.0,False,1109,21.326923076923077,3.0521564044868867,0.06780967736643517,0.10798645049398023,0.662329765634477,0.9349499407186527,-0.25199014103459505,94,0.26909654912699843,-0.035153706548108836,0.5798016230838593,-0.12142876844634765,0.09755598172041469,276,5.3076923076923075,0.5997470498106798,0.09255787373235647,0.09454101095050502,0.9841814171077319,1.5194467299534407,-0.15884690376732524,94,0.5826860425805517,-0.026630979105142512,0.5905797101449275,-0.03661436620383477,0.04557739910497791,0.06780967736643517,0.0625523004816011,0.05383980934057342,0.662329765634477,0.6165597796819197,0.539992294809863,0.0633453561767358,0.3666040019592852,0.02901856962254995,0.14106927059769783,-0.31486210359525263,954,-0.04590371120195787,0.9968553459119497,0.19916142557651992,500,13,0.02729355697183594,0.10410497918853034,0.2836066097725634,1.072749865780072,18
cta_trend_vol_managed,overlay,C,True,research_only_no_untouched_holdout,0.2746731475821964,-0.03820023205455425,-0.008694496466601809,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;lag_is_declared_but_signal_generation_was_not_independently_reexecuted,1109,1.0408340855860843e-16,2.7539630332271743e-17,True,1.0842021724855044e-19,True,101,101,0,1.5000000000000004,False,1109,21.326923076923077,3.005539426596906,0.06723049420207827,0.10921315770387997,0.6510415298478485,0.9185794660608259,-0.21561462182332325,113,0.3118086038578942,-0.0375172840853853,0.5410279531109107,-0.09716297313951619,0.06036312881599294,276,5.3076923076923075,0.5678243829046787,0.08841662058615207,0.1063818087719215,0.8500034648701982,1.2998767284616717,-0.1319767684414631,94,0.6699407905670028,-0.030344471740046775,0.5869565217391305,-0.04866067238404051,0.06036312881599294,0.06723049420207827,0.056087209446629815,0.03776519063057027,0.6510415298478485,0.554874954738654,0.3944683461130135,0.13471317596519297,0.3782687727718868,0.027245816827918122,0.13945064349178712,-0.32153101159413716,954,0.08882424071295471,1.0,0.20859538784067086,500,13,0.02403843285003815,0.10573686337809875,0.2746731475821964,1.008226964206715,19
composite_recovery_transition,later_experimental_artifact,C,True,research_only_no_untouched_holdout,0.2735051819480946,-0.04942169859118395,-0.03762292319508187,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;no_primary_layer2_manifest_entry,1108,9.71445146547012e-17,2.757845705111316e-17,True,1.0842021724855044e-19,True,118,229,0,1.0000000000000002,False,1108,21.307692307692307,2.1937623552550707,0.056009027665448574,0.09490530220228204,0.6221131031193684,0.8818742543532415,-0.2519293423721273,215,0.22232038212808533,-0.03236078694070958,0.5776173285198556,-0.07407516987679127,0.08782804871447251,276,5.3076923076923075,0.15415858866108234,0.02738016981133562,0.10200171938133182,0.3158446865305189,0.4423436780789932,-0.25192934237212794,215,0.1086819405533637,-0.03166700586348486,0.5543478260869565,-0.046695319655866235,0.03307331888433338,0.056009027665448574,0.04332378221483202,0.022501122715693267,0.6221131031193684,0.49473682084438647,0.2819775867928842,0.15508927754875226,0.33886322682787895,0.019691723349254196,0.1377269173807743,-0.4144580977932482,953,-0.12537160501408165,0.9517313746065058,0.19412381951731375,500,13,0.022809419592817307,0.09174804835937365,0.2735051819480946,1.008237813969557,20
