decision_time,cik10,ticker,assets,assets__period_end,assets__available_at,capital_expenditure,capital_expenditure__period_end,capital_expenditure__available_at,capital_expenditure__prior_year,capital_expenditure__yoy_growth,cash,cash__period_end,cash__available_at,diluted_shares,diluted_shares__period_end,diluted_shares__available_at,diluted_shares__prior_year,diluted_shares__yoy_growth,equity,equity__period_end,equity__available_at,liabilities,liabilities__period_end,liabilities__available_at,net_income,net_income__period_end,net_income__available_at,net_income__prior_year,net_income__yoy_growth,operating_cash_flow,operating_cash_flow__period_end,operating_cash_flow__available_at,operating_cash_flow__prior_year,operating_cash_flow__yoy_growth,operating_income,operating_income__period_end,operating_income__available_at,operating_income__prior_year,operating_income__yoy_growth,revenue,revenue__period_end,revenue__available_at,revenue__prior_year,revenue__yoy_growth,shares_outstanding,shares_outstanding__period_end,shares_outstanding__available_at,stock_compensation,stock_compensation__period_end,stock_compensation__available_at,stock_compensation__prior_year,stock_compensation__yoy_growth,operating_margin,net_margin,operating_cash_flow_margin,capital_expenditure_to_revenue,stock_compensation_to_revenue,free_cash_flow_margin,liabilities_to_assets,cash_to_assets,equity_to_assets,debt_to_assets,debt_current,debt_current__period_end,debt_current__available_at,debt_noncurrent,debt_noncurrent__period_end,debt_noncurrent__available_at,gross_profit,gross_profit__period_end,gross_profit__available_at,gross_profit__prior_year,gross_profit__yoy_growth,share_repurchases,share_repurchases__period_end,share_repurchases__available_at,gross_margin,repurchases_to_revenue,share_repurchases__prior_year,share_repurchases__yoy_growth,cash_conversion_spread,operating_margin_change,operating_cash_flow_margin_change,free_cash_flow_margin_change,equity_to_assets_change,debt_to_assets_change,event_time,event_key,revenue_acceleration,operating_income_acceleration,operating_cash_flow_acceleration,revenue_yoy_growth,operating_income_yoy_growth,operating_cash_flow_yoy_growth,negative_dilution,decision_at,company_name_as_filed,sector,tradable_member,cap_decision,market_cap,eligible_week
2024-07-01 00:00:00+00:00,0001111928,1111928,2598436000.0,2024-03-31,2024-05-01 00:00:00+00:00,28052000.0,2024-03-31,2024-05-01 00:00:00+00:00,33404000.0,-0.1602203328942641,496452000.0,2024-03-31,2024-05-01 00:00:00+00:00,45960476.0,2024-03-31,2024-05-01 00:00:00+00:00,47542071.0,-0.0332672718443418,2340720000.0,2024-03-31,2024-05-01 00:00:00+00:00,257716000.0,2024-03-31,2024-05-01 00:00:00+00:00,24099000.0,2024-03-31,2024-05-01 00:00:00+00:00,60135000.0,-0.5992516837116488,54596000.0,2024-03-31,2024-05-01 00:00:00+00:00,37280000.0,0.4644849785407725,19100000.0,2024-03-31,2024-05-01 00:00:00+00:00,75426000.0,-0.7467716702463342,252009000.0,2024-03-31,2024-05-01 00:00:00+00:00,347174000.0,-0.274113268850778,45568197.0,2024-04-29,2024-05-01 00:00:00+00:00,9738000.0,2024-03-31,2024-05-01 00:00:00+00:00,9576000.0,0.0169172932330827,0.0757909439742231,0.0956275371117698,0.2166430563987794,0.111313484835859,0.0386414770901039,0.1053295715629203,0.0991811997678603,0.1910580056618673,0.9008188002321396,0.0,0.0,2023-12-31,2024-02-22 00:00:00+00:00,0.0,2022-12-31,2023-02-28 00:00:00+00:00,97536000.0,2024-03-31,2024-05-01 00:00:00+00:00,146938000.0,-0.336209829996325,89616000.0,2024-03-31,2024-05-01 00:00:00+00:00,0.3870337964120329,0.355606347392355,113094000.0,-0.2075972200116717,0.1210155192870095,-0.1090325967572276,0.0929540175435665,0.0924696275016863,0.0058664900670278,0.0,2024-05-01 00:00:00+00:00,2024-03-31|2024-03-31|2024-03-31|2024-03-31,-0.1377116024037829,-0.3447193313098579,-0.8055022345140896,-0.274113268850778,-0.7467716702463342,0.4644849785407725,0.0332672718443418,2024-04-01 00:00:00+00:00,IPG PHOTONICS CORP,technology,True,2024-04-01 00:00:00+00:00,4180639794.3142695,2024-05-03
2024-10-01 00:00:00+00:00,0001111928,1111928,2495431000.0,2024-06-30,2024-07-31 00:00:00+00:00,28052000.0,2024-03-31,2024-05-01 00:00:00+00:00,33404000.0,-0.1602203328942641,720540000.0,2024-06-30,2024-07-31 00:00:00+00:00,44917696.0,2024-06-30,2024-07-31 00:00:00+00:00,47316342.0,-0.050693817370751,2253370000.0,2024-06-30,2024-07-31 00:00:00+00:00,242061000.0,2024-06-30,2024-07-31 00:00:00+00:00,20154000.0,2024-06-30,2024-07-31 00:00:00+00:00,62321000.0,-0.6766098104972642,54596000.0,2024-03-31,2024-05-01 00:00:00+00:00,37280000.0,0.4644849785407725,12040000.0,2024-06-30,2024-07-31 00:00:00+00:00,72063000.0,-0.8329239693046362,257645000.0,2024-06-30,2024-07-31 00:00:00+00:00,339971000.0,-0.2421559485956155,44226115.0,2024-07-29,2024-07-31 00:00:00+00:00,9738000.0,2024-03-31,2024-05-01 00:00:00+00:00,9576000.0,0.0169172932330827,0.0467309670282753,0.0782239127481612,0.2119039764016379,0.1088784956044169,0.0377961924353276,0.1030254807972209,0.097001680270863,0.2887437080007421,0.902998319729137,0.0,0.0,2023-12-31,2024-02-22 00:00:00+00:00,0.0,2022-12-31,2023-02-28 00:00:00+00:00,96186000.0,2024-06-30,2024-07-31 00:00:00+00:00,147691000.0,-0.3487348585898937,89616000.0,2024-03-31,2024-05-01 00:00:00+00:00,0.3733276407459877,0.3478274369772361,113094000.0,-0.2075972200116717,0.1336800636534766,-0.0290599769459478,-0.0047390799971414,-0.0023040907656993,0.0021795194969973,0.0,2024-07-31 00:00:00+00:00,2024-06-30|2024-06-30|2024-03-31|2024-06-30,0.031957320255162514,-0.08615229905830202,0.0,-0.2421559485956155,-0.8329239693046362,0.4644849785407725,0.050693817370751,2024-07-01 00:00:00+00:00,IPG PHOTONICS CORP,technology,True,2024-07-01 00:00:00+00:00,3845500117.01738,2024-08-02
2025-01-01 00:00:00+00:00,0001111928,1111928,2355130000.0,2024-09-30,2024-10-30 00:00:00+00:00,28052000.0,2024-03-31,2024-05-01 00:00:00+00:00,33404000.0,-0.1602203328942641,883871000.0,2024-09-30,2024-10-30 00:00:00+00:00,43837357.0,2024-09-30,2024-10-30 00:00:00+00:00,47236901.0,-0.0719679726661154,2114612000.0,2024-09-30,2024-10-30 00:00:00+00:00,240518000.0,2024-09-30,2024-10-30 00:00:00+00:00,-233594000.0,2024-09-30,2024-10-30 00:00:00+00:00,54994000.0,-5.247627013856057,54596000.0,2024-03-31,2024-05-01 00:00:00+00:00,37280000.0,0.4644849785407725,-253346000.0,2024-09-30,2024-10-30 00:00:00+00:00,55706000.0,-5.547912253617205,233143000.0,2024-09-30,2024-10-30 00:00:00+00:00,301401000.0,-0.2264690561743325,43248080.0,2024-10-28,2024-10-30 00:00:00+00:00,9738000.0,2024-03-31,2024-05-01 00:00:00+00:00,9576000.0,0.0169172932330827,-1.086654971412395,-1.001934435089194,0.2341738761189484,0.1203210047052667,0.0417683567595853,0.1138528714136817,0.1021251480809976,0.375296055844051,0.8978748519190024,0.0,0.0,2023-12-31,2024-02-22 00:00:00+00:00,0.0,2022-12-31,2023-02-28 00:00:00+00:00,54089000.0,2024-09-30,2024-10-30 00:00:00+00:00,132902000.0,-0.5930159064573897,89616000.0,2024-03-31,2024-05-01 00:00:00+00:00,0.2319992450985017,0.3843821174129183,113094000.0,-0.2075972200116717,1.2361083112081426,-1.1333859384406704,0.0222698997173105,0.0108273906164607,-0.0051234678101346,0.0,2024-10-30 00:00:00+00:00,2024-09-30|2024-09-30|2024-03-31|2024-09-30,0.015686892421283016,-4.714988284312568,0.0,-0.2264690561743325,-5.547912253617205,0.4644849785407725,0.0719679726661154,2024-10-01 00:00:00+00:00,IPG PHOTONICS CORP,technology,True,2024-10-01 00:00:00+00:00,3286884853.303261,2024-11-01
2025-07-01 00:00:00+00:00,0001111928,1111928,2317348000.0,2025-03-31,2025-05-07 00:00:00+00:00,24818000.0,2025-03-31,2025-05-07 00:00:00+00:00,28052000.0,-0.1152858976187081,363046000.0,2025-03-31,2025-05-07 00:00:00+00:00,42604799.0,2025-03-31,2025-05-07 00:00:00+00:00,45960476.0,-0.0730122333806986,2060442000.0,2025-03-31,2025-05-07 00:00:00+00:00,256906000.0,2025-03-31,2025-05-07 00:00:00+00:00,3758000.0,2025-03-31,2025-05-07 00:00:00+00:00,24099000.0,-0.8440599194987344,13445000.0,2025-03-31,2025-05-07 00:00:00+00:00,54596000.0,-0.7537365374752729,1827000.0,2025-03-31,2025-05-07 00:00:00+00:00,19100000.0,-0.90434554973822,227793000.0,2025-03-31,2025-05-07 00:00:00+00:00,252009000.0,-0.096091806245015,42534662.0,2025-05-05,2025-05-07 00:00:00+00:00,10754000.0,2025-03-31,2025-05-07 00:00:00+00:00,9738000.0,0.1043335387143149,0.0080204396096455,0.0164974340739179,0.0590228848120881,0.1089497921358426,0.04720952794862,-0.0499269073237544,0.1108620716439654,0.1566644284759993,0.8891379283560346,0.0,0.0,2023-12-31,2024-02-22 00:00:00+00:00,0.0,2022-12-31,2023-02-28 00:00:00+00:00,89812000.0,2025-03-31,2025-05-07 00:00:00+00:00,97536000.0,-0.0791912729658792,89616000.0,2024-03-31,2024-05-01 00:00:00+00:00,0.3942702365744338,0.3934098062714833,113094000.0,-0.2075972200116717,0.0425254507381701,1.0946754110220405,-0.1751509913068603,-0.1637797787374362,0.004805234529547,0.0,2025-05-07 00:00:00+00:00,2025-03-31|2025-03-31|2025-03-31|2025-03-31,0.13037724992931748,4.643566703878985,-1.2182215160160454,-0.096091806245015,-0.90434554973822,-0.7537365374752729,0.0730122333806986,2025-04-01 00:00:00+00:00,IPG PHOTONICS CORP,technology,True,2025-04-01 00:00:00+00:00,2686516115.57042,2025-05-09
2025-10-01 00:00:00+00:00,0001111928,1111928,2379448000.0,2025-06-30,2025-08-06 00:00:00+00:00,24818000.0,2025-03-31,2025-05-07 00:00:00+00:00,28052000.0,-0.1152858976187081,359184000.0,2025-06-30,2025-08-06 00:00:00+00:00,42480862.0,2025-06-30,2025-08-06 00:00:00+00:00,44917696.0,-0.0542510907059881,2104552000.0,2025-06-30,2025-08-06 00:00:00+00:00,274896000.0,2025-06-30,2025-08-06 00:00:00+00:00,6605000.0,2025-06-30,2025-08-06 00:00:00+00:00,20154000.0,-0.6722734940954649,13445000.0,2025-03-31,2025-05-07 00:00:00+00:00,54596000.0,-0.7537365374752729,104000.0,2025-06-30,2025-08-06 00:00:00+00:00,12040000.0,-0.9913621262458472,250721000.0,2025-06-30,2025-08-06 00:00:00+00:00,257645000.0,-0.0268741873508121,42219918.0,2025-08-04,2025-08-06 00:00:00+00:00,10754000.0,2025-03-31,2025-05-07 00:00:00+00:00,9738000.0,0.1043335387143149,0.0004148037061115,0.0263440238352591,0.0536253445064434,0.0989865228680485,0.0428922986108064,-0.0453611783616051,0.1155293160430486,0.1509526579273848,0.8844706839569514,0.0,0.0,2023-12-31,2024-02-22 00:00:00+00:00,0.0,2022-12-31,2023-02-28 00:00:00+00:00,93573000.0,2025-06-30,2025-08-06 00:00:00+00:00,96186000.0,-0.0271661156509263,89616000.0,2024-03-31,2024-05-01 00:00:00+00:00,0.3732156460767147,0.3574331627586042,113094000.0,-0.2075972200116717,0.0272813206711843,-0.007605635903534,-0.0053975403056447,0.0045657289621493,-0.0046672443990831,0.0,2025-08-06 00:00:00+00:00,2025-06-30|2025-06-30|2025-03-31|2025-06-30,0.0692176188942029,-0.08701657650762717,0.0,-0.0268741873508121,-0.9913621262458472,-0.7537365374752729,0.0542510907059881,2025-07-01 00:00:00+00:00,IPG PHOTONICS CORP,technology,True,2025-07-01 00:00:00+00:00,2920004611.2027435,2025-08-08
2026-01-01 00:00:00+00:00,0001111928,1111928,2380963000.0,2025-09-30,2025-11-05 00:00:00+00:00,24818000.0,2025-03-31,2025-05-07 00:00:00+00:00,28052000.0,-0.1152858976187081,346026000.0,2025-09-30,2025-11-05 00:00:00+00:00,42198713.0,2025-09-30,2025-11-05 00:00:00+00:00,43837357.0,-0.0373800820154371,2104812000.0,2025-09-30,2025-11-05 00:00:00+00:00,276151000.0,2025-09-30,2025-11-05 00:00:00+00:00,7463000.0,2025-09-30,2025-11-05 00:00:00+00:00,-233594000.0,-1.031948594570066,13445000.0,2025-03-31,2025-05-07 00:00:00+00:00,54596000.0,-0.7537365374752729,7855000.0,2025-09-30,2025-11-05 00:00:00+00:00,-253346000.0,-1.0310050286959336,250792000.0,2025-09-30,2025-11-05 00:00:00+00:00,233143000.0,0.0757003212620579,42124481.0,2025-11-03,2025-11-05 00:00:00+00:00,10754000.0,2025-03-31,2025-05-07 00:00:00+00:00,9738000.0,0.1043335387143149,0.0313207757823216,0.0297577275192191,0.0536101630036045,0.0989584994736674,0.0428801556668474,-0.0453483364700628,0.1159829027162538,0.1453302718269876,0.8840170972837461,0.0,0.0,2023-12-31,2024-02-22 00:00:00+00:00,0.0,2022-12-31,2023-02-28 00:00:00+00:00,99005000.0,2025-09-30,2025-11-05 00:00:00+00:00,54089000.0,0.8304091404906728,89616000.0,2024-03-31,2024-05-01 00:00:00+00:00,0.394769370633832,0.3573319723117165,113094000.0,-0.2075972200116717,0.0238524354843854,0.03090597207621,-1.5181502838843008e-05,1.2841891542290929e-05,-0.0004535866732052,0.0,2025-11-05 00:00:00+00:00,2025-09-30|2025-09-30|2025-03-31|2025-09-30,0.10257450861287,-0.03964290245008639,0.0,0.0757003212620579,-1.0310050286959336,-0.7537365374752729,0.0373800820154371,2025-10-01 00:00:00+00:00,IPG PHOTONICS CORP,technology,True,2025-10-01 00:00:00+00:00,3343395409.495972,2025-11-07
2024-01-01 00:00:00+00:00,0001114925,1114925,152399000.0,2023-09-30,2023-11-09 00:00:00+00:00,486000.0,2023-09-30,2023-11-09 00:00:00+00:00,956000.0,-0.4916317991631799,19479000.0,2023-09-30,2023-11-09 00:00:00+00:00,36982000.0,2023-09-30,2023-11-09 00:00:00+00:00,35406000.0,0.0445122295656104,76991000.0,2023-09-30,2023-11-09 00:00:00+00:00,75408000.0,2023-09-30,2023-11-09 00:00:00+00:00,-1886000.0,2023-09-30,2023-11-09 00:00:00+00:00,-1599000.0,0.1794871794871795,7498000.0,2023-09-30,2023-11-09 00:00:00+00:00,-4666000.0,-2.606943849121304,-1574000.0,2023-09-30,2023-11-09 00:00:00+00:00,-1371000.0,0.148067104303428,33031000.0,2023-09-30,2023-11-09 00:00:00+00:00,31795000.0,0.0388740367982387,37265332.0,2023-11-03,2023-11-09 00:00:00+00:00,1742000.0,2023-09-30,2023-11-09 00:00:00+00:00,1788000.0,-0.0257270693512304,-0.0476522055039205,-0.0570978777512034,0.2269988798401501,0.0147134510005752,0.0527383367139959,0.2122854288395749,0.4948063963674302,0.1278157993162685,0.5051936036325698,0.1212147061332423,3002000.0,2023-09-30,2023-11-09 00:00:00+00:00,15471000.0,2023-09-30,2023-11-09 00:00:00+00:00,14097000.0,2023-09-30,2023-11-09 00:00:00+00:00,14036000.0,0.0043459675121118,,,,0.4267809027882898,,,,0.2840967575913535,0.026094912564275,0.3685472356222155,0.3828351194111075,-0.0063085332323064,-0.0038578417483595,2023-11-09 00:00:00+00:00,2023-09-30|2023-09-30|2023-09-30|2023-09-30,0.019074507037070598,-0.02068289569657189,-10.649579508036032,0.0388740367982387,0.148067104303428,-2.606943849121304,-0.0445122295656104,2023-10-01 00:00:00+00:00,LANTRONIX INC,technology,True,2023-10-01 00:00:00+00:00,164257996.9096117,2023-11-10
2024-04-01 00:00:00+00:00,0001114925,1114925,151623000.0,2023-12-31,2024-02-09 00:00:00+00:00,486000.0,2023-09-30,2023-11-09 00:00:00+00:00,956000.0,-0.4916317991631799,22146000.0,2023-12-31,2024-02-09 00:00:00+00:00,37354000.0,2023-12-31,2024-02-09 00:00:00+00:00,36352000.0,0.0275638204225352,76776000.0,2023-12-31,2024-02-09 00:00:00+00:00,74847000.0,2023-12-31,2024-02-09 00:00:00+00:00,-2593000.0,2023-12-31,2024-02-09 00:00:00+00:00,-2491000.0,0.0409474106784424,7498000.0,2023-09-30,2023-11-09 00:00:00+00:00,-4666000.0,-2.606943849121304,-1758000.0,2023-12-31,2024-02-09 00:00:00+00:00,-2111000.0,-0.1672193273330174,37038000.0,2023-12-31,2024-02-09 00:00:00+00:00,31506000.0,0.1755856027423348,37476826.0,2024-02-01,2024-02-09 00:00:00+00:00,2176000.0,2023-12-31,2024-02-09 00:00:00+00:00,1865000.0,0.1667560321715817,-0.0474647659160861,-0.0700091797613262,0.2024407365408499,0.0131216588368702,0.0587504724877153,0.1893190777039797,0.4936388278823134,0.1460596347519835,0.5063611721176866,0.116882003389987,3002000.0,2023-12-31,2024-02-09 00:00:00+00:00,14720000.0,2023-12-31,2024-02-09 00:00:00+00:00,15031000.0,2023-12-31,2024-02-09 00:00:00+00:00,13794000.0,0.0896766710163838,,,,0.4058264485123387,,,,0.2724499163021761,0.0001874395878343,-0.0245581432993002,-0.0229663511355952,0.0011675684851167,-0.0043327027432553,2024-02-09 00:00:00+00:00,2023-12-31|2023-12-31|2023-09-30|2023-12-31,0.13671156594409611,-0.31528643163644543,0.0,0.1755856027423348,-0.1672193273330174,-2.606943849121304,-0.0275638204225352,2024-01-01 00:00:00+00:00,LANTRONIX INC,technology,True,2024-01-01 00:00:00+00:00,218374850.4954586,2024-02-16
2024-07-01 00:00:00+00:00,0001114925,1114925,147392000.0,2024-03-31,2024-05-03 00:00:00+00:00,486000.0,2023-09-30,2023-11-09 00:00:00+00:00,956000.0,-0.4916317991631799,24642000.0,2024-03-31,2024-05-03 00:00:00+00:00,37509000.0,2024-03-31,2024-05-03 00:00:00+00:00,36548000.0,0.0262941884644851,78085000.0,2024-03-31,2024-05-03 00:00:00+00:00,69307000.0,2024-03-31,2024-05-03 00:00:00+00:00,-423000.0,2024-03-31,2024-05-03 00:00:00+00:00,-3065000.0,-0.8619902120717782,7498000.0,2023-09-30,2023-11-09 00:00:00+00:00,-4666000.0,-2.606943849121304,-95000.0,2024-03-31,2024-05-03 00:00:00+00:00,-2431000.0,-0.9609214315096668,41183000.0,2024-03-31,2024-05-03 00:00:00+00:00,32964000.0,0.2493326052663511,37580182.0,2024-04-25,2024-05-03 00:00:00+00:00,1872000.0,2024-03-31,2024-05-03 00:00:00+00:00,1728000.0,0.0833333333333332,-0.0023067770682077,-0.0102712284194934,0.1820654153412816,0.0118009858436733,0.0454556491756307,0.1702644294976082,0.47022226443769,0.1671868215371255,0.52977773556231,0.1151487190620929,3002000.0,2024-03-31,2024-05-03 00:00:00+00:00,13970000.0,2024-03-31,2024-05-03 00:00:00+00:00,16504000.0,2024-03-31,2024-05-03 00:00:00+00:00,14636000.0,0.1276305001366493,,,,0.4007478814073768,,,,0.192336643760775,0.0451579888478784,-0.0203753211995683,-0.0190546482063714,0.0234165634446233,-0.001733284327894,2024-05-03 00:00:00+00:00,2024-03-31|2024-03-31|2023-09-30|2024-03-31,0.07374700252401628,-0.7937021041766494,0.0,0.2493326052663511,-0.9609214315096668,-2.606943849121304,-0.0262941884644851,2024-04-01 00:00:00+00:00,LANTRONIX INC,technology,True,2024-04-01 00:00:00+00:00,133417498.41555882,2024-05-10
2025-01-01 00:00:00+00:00,0001114925,1114925,137858000.0,2024-09-30,2024-11-09 00:00:00+00:00,157000.0,2024-09-30,2024-11-09 00:00:00+00:00,486000.0,-0.676954732510288,26395000.0,2024-09-30,2024-11-09 00:00:00+00:00,38024000.0,2024-09-30,2024-11-09 00:00:00+00:00,36982000.0,0.0281758693418419,78930000.0,2024-09-30,2024-11-09 00:00:00+00:00,58928000.0,2024-09-30,2024-11-09 00:00:00+00:00,-2502000.0,2024-09-30,2024-11-09 00:00:00+00:00,-1886000.0,0.3266171792152703,2663000.0,2024-09-30,2024-11-09 00:00:00+00:00,7498000.0,-0.6448386236329688,-2128000.0,2024-09-30,2024-11-09 00:00:00+00:00,-1574000.0,0.3519695044472681,34423000.0,2024-09-30,2024-11-09 00:00:00+00:00,33031000.0,0.0421422300263389,38475343.0,2024-11-01,2024-11-09 00:00:00+00:00,1600000.0,2024-09-30,2024-11-09 00:00:00+00:00,1742000.0,-0.0815154994259471,-0.0618191325567208,-0.0726839613049414,0.0773610667286407,0.0045609040467129,0.0464805507945269,0.0728001626819277,0.4274543370714793,0.1914651307867516,0.5725456629285206,0.1121879034949005,3057000.0,2024-09-30,2024-11-09 00:00:00+00:00,12409000.0,2024-09-30,2024-11-09 00:00:00+00:00,14475000.0,2024-09-30,2024-11-09 00:00:00+00:00,14097000.0,0.0268142157905937,,,,0.4205037329692357,,,,0.1500450280335822,-0.059512355488513,-0.1047043486126408,-0.0974642668156804,-0.0247393717243632,-0.0069020178019395,2024-11-09 00:00:00+00:00,2024-09-30|2024-09-30|2024-09-30|2024-09-30,-0.2071903752400122,1.312890935956935,1.9621052254883353,0.0421422300263389,0.3519695044472681,-0.6448386236329688,-0.0281758693418419,2024-10-01 00:00:00+00:00,LANTRONIX INC,technology,True,2024-10-01 00:00:00+00:00,156136772.78300095,2024-11-15
2025-04-01 00:00:00+00:00,0001114925,1114925,134223000.0,2024-12-31,2025-02-08 00:00:00+00:00,157000.0,2024-09-30,2024-11-09 00:00:00+00:00,486000.0,-0.676954732510288,19210000.0,2024-12-31,2025-02-08 00:00:00+00:00,38631000.0,2024-12-31,2025-02-08 00:00:00+00:00,37354000.0,0.0341864325105745,77913000.0,2024-12-31,2025-02-08 00:00:00+00:00,56310000.0,2024-12-31,2025-02-08 00:00:00+00:00,-2372000.0,2024-12-31,2025-02-08 00:00:00+00:00,-2593000.0,-0.0852294639413806,2663000.0,2024-09-30,2024-11-09 00:00:00+00:00,7498000.0,-0.6448386236329688,-2160000.0,2024-12-31,2025-02-08 00:00:00+00:00,-1758000.0,0.2286689419795222,31161000.0,2024-12-31,2025-02-08 00:00:00+00:00,37038000.0,-0.1586748744532642,38789664.0,2025-01-31,2025-02-08 00:00:00+00:00,1513000.0,2024-12-31,2025-02-08 00:00:00+00:00,2176000.0,-0.3046875,-0.0693174160007702,-0.0761207920156606,0.0854593883379865,0.0050383492185745,0.0485542825968357,0.080421039119412,0.4195257146688719,0.1431200315892209,0.580474285331128,0.1094149288870014,3056000.0,2024-12-31,2025-02-08 00:00:00+00:00,11630000.0,2024-12-31,2025-02-08 00:00:00+00:00,13284000.0,2024-12-31,2025-02-08 00:00:00+00:00,15031000.0,-0.1162264653050362,,,,0.4263021084047367,,,,0.1615801803536471,-0.0074982834440493,0.0080983216093458,0.0076208764374843,0.0079286224026073,-0.002772974607899,2025-02-08 00:00:00+00:00,2024-12-31|2024-12-31|2024-09-30|2024-12-31,-0.2008171044796031,-0.1233005624677459,0.0,-0.1586748744532642,0.2286689419795222,-0.6448386236329688,-0.0341864325105745,2025-01-01 00:00:00+00:00,LANTRONIX INC,technology,True,2025-01-01 00:00:00+00:00,158518408.75684643,2025-02-14
2025-07-01 00:00:00+00:00,0001114925,1114925,124189000.0,2025-03-31,2025-05-10 00:00:00+00:00,157000.0,2024-09-30,2024-11-09 00:00:00+00:00,486000.0,-0.676954732510288,19999000.0,2025-03-31,2025-05-10 00:00:00+00:00,38820000.0,2025-03-31,2025-05-10 00:00:00+00:00,37509000.0,0.0349516116132129,75470000.0,2025-03-31,2025-05-10 00:00:00+00:00,48719000.0,2025-03-31,2025-05-10 00:00:00+00:00,-3868000.0,2025-03-31,2025-05-10 00:00:00+00:00,-423000.0,8.14420803782506,2663000.0,2024-09-30,2024-11-09 00:00:00+00:00,7498000.0,-0.6448386236329688,-3579000.0,2025-03-31,2025-05-10 00:00:00+00:00,-95000.0,36.67368421052632,28500000.0,2025-03-31,2025-05-10 00:00:00+00:00,41183000.0,-0.3079668795376733,38890328.0,2025-05-01,2025-05-10 00:00:00+00:00,1517000.0,2025-03-31,2025-05-10 00:00:00+00:00,1872000.0,-0.1896367521367521,-0.125578947368421,-0.135719298245614,0.093438596491228,0.0055087719298245,0.0532280701754386,0.0879298245614035,0.3922972243918543,0.1610368068025348,0.6077027756081457,0.1008221340054272,3063000.0,2025-03-31,2025-05-10 00:00:00+00:00,9458000.0,2025-03-31,2025-05-10 00:00:00+00:00,12403000.0,2025-03-31,2025-05-10 00:00:00+00:00,16504000.0,-0.2484852157052836,,,,0.4351929824561403,,,,0.2291578947368421,-0.0562615313676508,0.0079792081532414,0.0075087854419914,0.0272284902770176,-0.0085927948815742,2025-05-10 00:00:00+00:00,2025-03-31|2025-03-31|2024-09-30|2025-03-31,-0.14929200508440912,36.4450152685468,0.0,-0.3079668795376733,36.67368421052632,-0.6448386236329688,-0.0349516116132129,2025-04-01 00:00:00+00:00,LANTRONIX INC,technology,True,2025-04-01 00:00:00+00:00,96586263.72992706,2025-05-16
2026-01-01 00:00:00+00:00,0001114925,1114925,119568000.0,2025-09-30,2025-11-07 00:00:00+00:00,74000.0,2025-09-30,2025-11-07 00:00:00+00:00,157000.0,-0.5286624203821656,22191000.0,2025-09-30,2025-11-07 00:00:00+00:00,39188000.0,2025-09-30,2025-11-07 00:00:00+00:00,38024000.0,0.0306122448979591,74450000.0,2025-09-30,2025-11-07 00:00:00+00:00,45118000.0,2025-09-30,2025-11-07 00:00:00+00:00,-1401000.0,2025-09-30,2025-11-07 00:00:00+00:00,-2502000.0,-0.4400479616306955,3605000.0,2025-09-30,2025-11-07 00:00:00+00:00,2663000.0,0.3537363875328576,-1527000.0,2025-09-30,2025-11-07 00:00:00+00:00,-2128000.0,-0.2824248120300752,29794000.0,2025-09-30,2025-11-07 00:00:00+00:00,34423000.0,-0.1344740435174156,39358610.0,2025-11-01,2025-11-07 00:00:00+00:00,1773000.0,2025-09-30,2025-11-07 00:00:00+00:00,1600000.0,0.108125,-0.0512519299187755,-0.0470228905148687,0.1209975162784453,0.0024837215546754,0.0595086258978317,0.1185137947237698,0.3773417636825906,0.1855931352870333,0.6226582363174094,0.0891710156563629,0.0,2025-09-30,2025-11-07 00:00:00+00:00,10662000.0,2025-09-30,2025-11-07 00:00:00+00:00,13346000.0,2025-09-30,2025-11-07 00:00:00+00:00,14475000.0,-0.0779965457685665,,,,0.4479425387661945,,,,0.1680204067933141,0.0743270174496454,0.0275589197872172,0.0305839701623663,0.0214878704972641,-0.0058322982247576,2025-11-07 00:00:00+00:00,2025-09-30|2025-09-30|2025-09-30|2025-09-30,0.17349283602025772,-36.95610902255639,0.9985750111658265,-0.1344740435174156,-0.2824248120300752,0.3537363875328576,-0.0306122448979591,2025-10-01 00:00:00+00:00,LANTRONIX INC,technology,True,2025-10-01 00:00:00+00:00,178920561.14073277,2025-11-14
