candidate,sleeve,family,holding_weeks,price_confirmation,breadth,market_cap_floor,sector_cap,allocation,cost_bps,recent_cagr,recent_sharpe,recent_drawdown,full_cagr,full_sharpe,full_drawdown,sleeve_recent_cagr,sleeve_full_cagr,beats_control_both
balanced_filing_momentum__hold4__positive_8w__top30__floor50m__sector70__w0.20__50bps,balanced_filing_momentum__hold4__positive_8w__top30__floor50m__sector70,balanced_filing_momentum,4,positive_8w,30,50000000,0.7,0.2,50,1.053827653734778,2.9292417837000304,-0.10764495929000406,0.38585011397630886,1.6210777052016339,-0.23083997781140153,1.0027312628628757,0.2763123294799663,False
balanced_filing_momentum__hold4__positive_8w__top30__floor50m__sector70__w0.10__50bps,balanced_filing_momentum__hold4__positive_8w__top30__floor50m__sector70,balanced_filing_momentum,4,positive_8w,30,50000000,0.7,0.1,50,1.0531924566169462,2.817920561824255,-0.10401955675024543,0.3978348348158589,1.6293973720349475,-0.22240323141308738,1.0027312628628757,0.2763123294799663,False
balanced_filing_momentum__hold4__positive_8w__top30__floor50m__sector70__w0.30__50bps,balanced_filing_momentum__hold4__positive_8w__top30__floor50m__sector70,balanced_filing_momentum,4,positive_8w,30,50000000,0.7,0.3,50,1.0529054173483563,3.0166640427336033,-0.11361886819882572,0.37340598920318535,1.598084479158088,-0.24097811046486073,1.0027312628628757,0.2763123294799663,False
quality_momentum__hold13__positive_8w__top10__floor50m__sector70__w0.10__50bps,quality_momentum__hold13__positive_8w__top10__floor50m__sector70,quality_momentum,13,positive_8w,10,50000000,0.7,0.1,50,1.0506737653705467,2.8439167186321974,-0.09449019760033506,0.38995204814787865,1.5916018312587477,-0.22925142107385965,0.9827093114927725,0.19755693046565126,False
balanced_filing_momentum__hold4__positive_8w__top30__floor50m__sector70__w0.40__50bps,balanced_filing_momentum__hold4__positive_8w__top30__floor50m__sector70,balanced_filing_momentum,4,positive_8w,30,50000000,0.7,0.4,50,1.050420176097981,3.0712254528026444,-0.11961015661036845,0.3605152562335485,1.5598458249022142,-0.2555568041149462,1.0027312628628757,0.2763123294799663,False
quality_momentum__hold13__positive_8w__top10__floor50m__sector70__w0.20__50bps,quality_momentum__hold13__positive_8w__top10__floor50m__sector70,quality_momentum,13,positive_8w,10,50000000,0.7,0.2,50,1.0488901265537054,2.9928088285330383,-0.08917763906373855,0.3700377543044653,1.5388441244812379,-0.25848039252397825,0.9827093114927725,0.19755693046565126,False
fundamental_acceleration__hold4__positive_4w__top10__floor50m__sector70__w0.10__50bps,fundamental_acceleration__hold4__positive_4w__top10__floor50m__sector70,fundamental_acceleration,4,positive_4w,10,50000000,0.7,0.1,50,1.0466521311399513,2.8162744974529743,-0.1072021312152368,0.40014323774857363,1.621035276275408,-0.22011206659968274,0.931462929084806,0.28111380637888406,False
quality_momentum__hold13__positive_8w__top10__floor100m__sector70__w0.10__50bps,quality_momentum__hold13__positive_8w__top10__floor100m__sector70,quality_momentum,13,positive_8w,10,100000000,0.7,0.1,50,1.0457472937698085,2.8382931792136605,-0.09449019760033506,0.38293606931176494,1.5695685653968587,-0.22925142107385954,0.9362185464497017,0.13970082762720448,False
quality_momentum__hold13__positive_8w__top10__floor50m__sector70__w0.30__50bps,quality_momentum__hold13__positive_8w__top10__floor50m__sector70,quality_momentum,13,positive_8w,10,50000000,0.7,0.3,50,1.0456547574059756,3.1295305513158556,-0.08391425584266032,0.34963708894220114,1.4671995446051291,-0.28818458769443056,0.9827093114927725,0.19755693046565126,False
balanced_filing_momentum__hold13__positive_8w__top30__floor50m__sector70__w0.10__50bps,balanced_filing_momentum__hold13__positive_8w__top30__floor50m__sector70,balanced_filing_momentum,13,positive_8w,30,50000000,0.7,0.1,50,1.0451965548307864,2.805751001905678,-0.10734600462223065,0.3921603191364711,1.610532318722446,-0.21920430216766262,0.9292561638170616,0.22659615647540243,False
balanced_filing_momentum__hold13__positive_8w__top30__floor100m__sector70__w0.10__50bps,balanced_filing_momentum__hold13__positive_8w__top30__floor100m__sector70,balanced_filing_momentum,13,positive_8w,30,100000000,0.7,0.1,50,1.0427164968532745,2.7997297583259626,-0.10663764960296285,0.39108847229205757,1.6041058091294929,-0.21961641023457457,0.9079253209109277,0.2183072145425684,False
balanced_filing_momentum__hold4__positive_8w__top30__floor100m__sector70__w0.10__50bps,balanced_filing_momentum__hold4__positive_8w__top30__floor100m__sector70,balanced_filing_momentum,4,positive_8w,30,100000000,0.7,0.1,50,1.0426379559237335,2.803870139991853,-0.10401955675024521,0.3956477480493701,1.6224768347694836,-0.22345735067387318,0.9023118315228187,0.2572636302479674,False
balanced_filing_momentum__hold13__positive_8w__top10__floor250m__sector60__w0.10__50bps,balanced_filing_momentum__hold13__positive_8w__top10__floor250m__sector60,balanced_filing_momentum,13,positive_8w,10,250000000,0.6,0.1,50,1.0425363520053486,2.7939502338698143,-0.11068092671678509,0.39930437451628364,1.6203735515087268,-0.21993058334109017,0.8997722470846872,0.2795822666101515,False
quality_momentum__hold8__positive_8w__top10__floor50m__sector70__w0.10__50bps,quality_momentum__hold8__positive_8w__top10__floor50m__sector70,quality_momentum,8,positive_8w,10,50000000,0.7,0.1,50,1.0423713748036234,2.8321282022951846,-0.08891516023995427,0.4008866377963747,1.6364413343202855,-0.22482492852999258,0.9000449756201201,0.2935461841522471,False
quality_momentum__hold8__positive_4w__top10__floor100m__sector60__w0.10__50bps,quality_momentum__hold8__positive_4w__top10__floor100m__sector60,quality_momentum,8,positive_4w,10,100000000,0.6,0.1,50,1.042020273109328,2.81360012629903,-0.09326374671419568,0.38825659130598544,1.5891633425595577,-0.21958285553514745,0.9077808891571173,0.18198285559794414,False
quality_momentum__hold13__positive_8w__top10__floor50m__sector70__w0.40__50bps,quality_momentum__hold13__positive_8w__top10__floor50m__sector70,quality_momentum,13,positive_8w,10,50000000,0.7,0.4,50,1.0409677997428917,3.242575014990763,-0.07870136584062082,0.3287822602432364,1.379526899409605,-0.31683238729766794,0.9827093114927725,0.19755693046565126,False
fundamental_acceleration__hold4__positive_4w__top10__floor50m__sector70__w0.20__50bps,fundamental_acceleration__hold4__positive_4w__top10__floor50m__sector70,fundamental_acceleration,4,positive_4w,10,50000000,0.7,0.2,50,1.0405824405661956,2.923001572613365,-0.11360263302891482,0.39002790507993623,1.5939227425243019,-0.2409055669235307,0.931462929084806,0.28111380637888406,False
quality_momentum__hold13__positive_4w__top10__floor50m__sector60__w0.10__50bps,quality_momentum__hold13__positive_4w__top10__floor50m__sector60,quality_momentum,13,positive_4w,10,50000000,0.6,0.1,50,1.0405352585710173,2.8251697150741717,-0.09593102593022118,0.3838028791301391,1.5734983566107896,-0.2261776844517861,0.8916645591485965,0.1444034153769178,False
quality_momentum__hold8__positive_8w__top10__floor100m__sector70__w0.10__50bps,quality_momentum__hold8__positive_8w__top10__floor100m__sector70,quality_momentum,8,positive_8w,10,100000000,0.7,0.1,50,1.0403931230036942,2.826419182118481,-0.0889151602399546,0.3962197519765571,1.6169733465748901,-0.2276435115093255,0.882387309402817,0.2512991401351248,False
quality_momentum__hold13__positive_8w__top10__floor100m__sector70__w0.20__50bps,quality_momentum__hold13__positive_8w__top10__floor100m__sector70,quality_momentum,13,positive_8w,10,100000000,0.7,0.2,50,1.03907371510524,2.982358579548961,-0.08917763906373843,0.3562754371842747,1.4952100339779808,-0.2584803925239787,0.9362185464497017,0.13970082762720448,False
fundamental_acceleration__hold4__positive_8w__top30__floor50m__sector60__w0.10__50bps,fundamental_acceleration__hold4__positive_8w__top30__floor50m__sector60,fundamental_acceleration,4,positive_8w,30,50000000,0.6,0.1,50,1.0385916857489441,2.8444315700171106,-0.1006666786579894,0.39643564800904696,1.6334017988273708,-0.21946977119520072,0.8507745813470164,0.2606558924318958,False
quality_momentum__hold13__none__top10__floor250m__sector60__w0.10__50bps,quality_momentum__hold13__none__top10__floor250m__sector60,quality_momentum,13,none,10,250000000,0.6,0.1,50,1.0385844491297136,2.8008668835333506,-0.09441996751181436,0.38223355377428025,1.5588307148816416,-0.21682316040061822,0.8886398615741649,0.13312856372491577,False
balanced_filing_momentum__hold13__positive_8w__top30__floor50m__sector70__w0.20__50bps,balanced_filing_momentum__hold13__positive_8w__top30__floor50m__sector70,balanced_filing_momentum,13,positive_8w,30,50000000,0.7,0.2,50,1.0379466205478112,2.905710759973372,-0.11485805465846544,0.3746524501269004,1.5831669840355775,-0.22452109876504767,0.9292561638170616,0.22659615647540243,False
quality_momentum__hold13__positive_8w__top10__floor50m__sector60__w0.10__50bps,quality_momentum__hold13__positive_8w__top10__floor50m__sector60,quality_momentum,13,positive_8w,10,50000000,0.6,0.1,50,1.0365458783281345,2.82644448952685,-0.09563972663922204,0.3829699519044616,1.575549227254297,-0.22694567757565554,0.8533500590984351,0.1396081047387172,False
fundamental_acceleration__hold13__positive_4w__top30__floor50m__sector70__w0.10__50bps,fundamental_acceleration__hold13__positive_4w__top30__floor50m__sector70,fundamental_acceleration,13,positive_4w,30,50000000,0.7,0.1,50,1.0358126897813649,2.792091533126944,-0.10408402434741615,0.38866713251572005,1.5942132601546186,-0.21912821574055852,0.847302535208379,0.19621892907147997,False
fundamental_acceleration__hold13__positive_4w__top30__floor50m__sector60__w0.10__50bps,fundamental_acceleration__hold13__positive_4w__top30__floor50m__sector60,fundamental_acceleration,13,positive_4w,30,50000000,0.6,0.1,50,1.035515308011746,2.797798737444233,-0.10303297277404655,0.3877940965199045,1.5932584998488517,-0.2216200928699208,0.8450156903126824,0.1881686829889846,False
balanced_filing_momentum__hold13__positive_8w__top30__floor250m__sector70__w0.10__50bps,balanced_filing_momentum__hold13__positive_8w__top30__floor250m__sector70,balanced_filing_momentum,13,positive_8w,30,250000000,0.7,0.1,50,1.0354402508609746,2.799938970631338,-0.10425474266026669,0.3913084238496858,1.6088013366871072,-0.21928072636880191,0.8489402217545345,0.22211189579306234,False
fundamental_acceleration__hold13__positive_4w__top20__floor50m__sector70__w0.10__50bps,fundamental_acceleration__hold13__positive_4w__top20__floor50m__sector70,fundamental_acceleration,13,positive_4w,20,50000000,0.7,0.1,50,1.035282638688721,2.7761144631039874,-0.10309245159827418,0.38093880798263724,1.569438964361663,-0.22184053732252407,0.835660241532405,0.12851873634764055,False
fundamental_acceleration__hold4__positive_8w__top30__floor50m__sector70__w0.10__50bps,fundamental_acceleration__hold4__positive_8w__top30__floor50m__sector70,fundamental_acceleration,4,positive_8w,30,50000000,0.7,0.1,50,1.0352406701701513,2.8163115565412316,-0.10114981110542565,0.39889569707977257,1.6385850164438212,-0.2201520243323849,0.8237796747766231,0.28367928654807706,False
quality_momentum__hold13__positive_8w__top30__floor100m__sector70__w0.10__50bps,quality_momentum__hold13__positive_8w__top30__floor100m__sector70,quality_momentum,13,positive_8w,30,100000000,0.7,0.1,50,1.034218611950688,2.7649482048827214,-0.10684050788294375,0.3881991581777986,1.5873585432281059,-0.22447731360298506,0.8304543420990791,0.19237817451680916,False
balanced_filing_momentum__hold13__positive_8w__top20__floor100m__sector70__w0.10__50bps,balanced_filing_momentum__hold13__positive_8w__top20__floor100m__sector70,balanced_filing_momentum,13,positive_8w,20,100000000,0.7,0.1,50,1.0342125458770282,2.7684069516025134,-0.10950198453675009,0.3887443810347684,1.5887577696954727,-0.22325531106135355,0.8238023456721411,0.1937360617902133,False
balanced_filing_momentum__hold13__positive_8w__top30__floor100m__sector60__w0.10__50bps,balanced_filing_momentum__hold13__positive_8w__top30__floor100m__sector60,balanced_filing_momentum,13,positive_8w,30,100000000,0.6,0.1,50,1.0341870315667876,2.7967733944029107,-0.10661572542570241,0.3876931530011192,1.5995061626915112,-0.2178250737814067,0.826692944035031,0.1876865182415557,False
quality_momentum__hold13__positive_4w__top20__floor50m__sector60__w0.10__50bps,quality_momentum__hold13__positive_4w__top20__floor50m__sector60,quality_momentum,13,positive_4w,20,50000000,0.6,0.1,50,1.0338269823170232,2.7936594994229216,-0.10745158235763164,0.381206891107134,1.5713842234654385,-0.2179143141802774,0.8096567338374046,0.12665287073550924,False
quality_momentum__hold4__positive_8w__top30__floor50m__sector70__w0.10__50bps,quality_momentum__hold4__positive_8w__top30__floor50m__sector70,quality_momentum,4,positive_8w,30,50000000,0.7,0.1,50,1.0332848539956903,2.769329258222967,-0.10444861100753589,0.3929554661682624,1.6082558148680053,-0.22223989482861195,0.8195366793624705,0.23203773140542405,False
balanced_filing_momentum__hold4__positive_8w__top30__floor50m__sector60__w0.10__50bps,balanced_filing_momentum__hold4__positive_8w__top30__floor50m__sector60,balanced_filing_momentum,4,positive_8w,30,50000000,0.6,0.1,50,1.033255391671358,2.7972110378247375,-0.10356224993539809,0.3881297614012569,1.601538345988484,-0.2220964658547675,0.8146015977427814,0.18874536617532223,False
quality_momentum__hold13__positive_8w__top10__floor100m__sector60__w0.10__50bps,quality_momentum__hold13__positive_8w__top10__floor100m__sector60,quality_momentum,13,positive_8w,10,100000000,0.6,0.1,50,1.0331604231325802,2.8179784547058544,-0.09563972663922204,0.37755171697345613,1.5545809785670794,-0.22951779365156944,0.8220717411447116,0.09622956757686585,False
balanced_filing_momentum__hold13__positive_8w__top30__floor100m__sector70__w0.20__50bps,balanced_filing_momentum__hold13__positive_8w__top30__floor100m__sector70,balanced_filing_momentum,13,positive_8w,30,100000000,0.7,0.2,50,1.0330509981744824,2.8939400804395907,-0.11345217033170374,0.3725642606131818,1.570773857147318,-0.2271605733936476,0.9079253209109277,0.2183072145425684,False
quality_momentum__hold13__positive_4w__top10__floor250m__sector60__w0.10__50bps,quality_momentum__hold13__positive_4w__top10__floor250m__sector60,quality_momentum,13,positive_4w,10,250000000,0.6,0.1,50,1.0328430631181287,2.7870449592610735,-0.10821199737650755,0.39105125620079595,1.5925039833627115,-0.2182402691409897,0.8114444914716334,0.2051617562751682,False
fundamental_acceleration__hold4__positive_4w__top10__floor50m__sector70__w0.30__50bps,fundamental_acceleration__hold4__positive_4w__top10__floor50m__sector70,fundamental_acceleration,4,positive_4w,10,50000000,0.7,0.3,50,1.0328022567655681,3.0010909380237445,-0.11996915109152018,0.3790251735608414,1.5439291634155916,-0.26273396539679683,0.931462929084806,0.28111380637888406,False
fundamental_acceleration__hold13__positive_8w__top20__floor50m__sector70__w0.10__50bps,fundamental_acceleration__hold13__positive_8w__top20__floor50m__sector70,fundamental_acceleration,13,positive_8w,20,50000000,0.7,0.1,50,1.0327908581207126,2.7676748153740265,-0.10158582897028445,0.3890105022757382,1.5973936645628766,-0.21650843236406814,0.8217777012138763,0.19906320993038973,False
balanced_filing_momentum__hold4__positive_8w__top30__floor100m__sector70__w0.20__50bps,balanced_filing_momentum__hold4__positive_8w__top30__floor100m__sector70,balanced_filing_momentum,4,positive_8w,30,100000000,0.7,0.2,50,1.032771899559863,2.9010550326624154,-0.10764495929000417,0.38153616130503387,1.6074694698820964,-0.23293721788209465,0.9023118315228187,0.2572636302479674,False
quality_momentum__hold8__positive_4w__top10__floor50m__sector60__w0.10__50bps,quality_momentum__hold8__positive_4w__top10__floor50m__sector60,quality_momentum,8,positive_4w,10,50000000,0.6,0.1,50,1.0325296107832362,2.7916927146324837,-0.09326374671419535,0.3895735289155786,1.5953347067515549,-0.21949069301838275,0.8218753621214616,0.1916927728565967,False
balanced_filing_momentum__hold13__positive_8w__top10__floor250m__sector60__w0.20__50bps,balanced_filing_momentum__hold13__positive_8w__top10__floor250m__sector60,balanced_filing_momentum,13,positive_8w,10,250000000,0.6,0.2,50,1.032514982584122,2.877566284671807,-0.12054822483181571,0.38849849706215944,1.5957539567683772,-0.23948833739926567,0.8997722470846872,0.2795822666101515,False
quality_momentum__hold8__positive_8w__top10__floor50m__sector70__w0.20__50bps,quality_momentum__hold8__positive_8w__top10__floor50m__sector70,quality_momentum,8,positive_8w,10,50000000,0.7,0.2,50,1.0322416262055918,2.966841176317209,-0.08285034960024551,0.391640415238649,1.6286066045549328,-0.24584643920422822,0.9000449756201201,0.2935461841522471,False
quality_momentum__hold8__positive_4w__top30__floor100m__sector60__w0.10__50bps,quality_momentum__hold8__positive_4w__top30__floor100m__sector60,quality_momentum,8,positive_4w,30,100000000,0.6,0.1,50,1.0320537206691105,2.7768843804878935,-0.10687827596130406,0.38629871693329587,1.5876464711127263,-0.22081039175966555,0.8088980262849039,0.17526792384996637,False
quality_momentum__hold8__positive_4w__top30__floor50m__sector60__w0.10__50bps,quality_momentum__hold8__positive_4w__top30__floor50m__sector60,quality_momentum,8,positive_4w,30,50000000,0.6,0.1,50,1.0319015294615945,2.7749733806394836,-0.10687827596130417,0.38731516337491656,1.5906190060568464,-0.22057787591294808,0.8076319408575565,0.18340855013257662,False
quality_momentum__hold8__positive_4w__top10__floor100m__sector60__w0.20__50bps,quality_momentum__hold8__positive_4w__top10__floor100m__sector60,quality_momentum,8,positive_4w,10,100000000,0.6,0.2,50,1.0318011152312954,2.9296870873542895,-0.08690468142594321,0.366663250457703,1.532764773015406,-0.23490708081283518,0.9077808891571173,0.18198285559794414,False
quality_momentum__hold13__positive_8w__top30__floor250m__sector60__w0.10__50bps,quality_momentum__hold13__positive_8w__top30__floor250m__sector60,quality_momentum,13,positive_8w,30,250000000,0.6,0.1,50,1.0316119111469786,2.7870594922742224,-0.10483603838952149,0.3925603636476982,1.6108749202897412,-0.22212370409843873,0.8118008225732538,0.23150379093784168,False
quality_momentum__hold8__positive_8w__top10__floor100m__sector60__w0.10__50bps,quality_momentum__hold8__positive_8w__top10__floor100m__sector60,quality_momentum,8,positive_8w,10,100000000,0.6,0.1,50,1.0313170435489734,2.8401871559664604,-0.09005909317607719,0.39088162306277585,1.6114514065856531,-0.22383471260977916,0.7901850942684487,0.2022753933372612,False
balanced_filing_momentum__hold13__positive_8w__top30__floor250m__sector60__w0.10__50bps,balanced_filing_momentum__hold13__positive_8w__top30__floor250m__sector60,balanced_filing_momentum,13,positive_8w,30,250000000,0.6,0.1,50,1.031275998321282,2.8102217496306943,-0.10271126549965781,0.38989935904874407,1.6100630510298475,-0.21820591928130606,0.8061672146516043,0.20817230304259748,False
fundamental_acceleration__hold4__positive_8w__top30__floor100m__sector60__w0.10__50bps,fundamental_acceleration__hold4__positive_8w__top30__floor100m__sector60,fundamental_acceleration,4,positive_8w,30,100000000,0.6,0.1,50,1.0312094171914197,2.836658295247733,-0.10066667865798995,0.39383685624421516,1.6277326375067769,-0.2194697711952006,0.7850111767671999,0.23805754446773197,False
quality_momentum__hold13__positive_8w__top10__floor100m__sector70__w0.30__50bps,quality_momentum__hold13__positive_8w__top10__floor100m__sector70,quality_momentum,13,positive_8w,10,100000000,0.7,0.3,50,1.0309945891571894,3.1154816614225935,-0.08391425584266032,0.3294013293364988,1.4029532960861453,-0.2881845876944308,0.9362185464497017,0.13970082762720448,False
balanced_filing_momentum__hold4__positive_4w__top10__floor100m__sector60__w0.10__50bps,balanced_filing_momentum__hold4__positive_4w__top10__floor100m__sector60,balanced_filing_momentum,4,positive_4w,10,100000000,0.6,0.1,50,1.0304192273201571,2.840805170893477,-0.0944935399789657,0.392657533539694,1.612133878567059,-0.22288975861722504,0.7882766124848251,0.21258245719200586,False
balanced_filing_momentum__hold4__positive_4w__top10__floor50m__sector60__w0.10__50bps,balanced_filing_momentum__hold4__positive_4w__top10__floor50m__sector60,balanced_filing_momentum,4,positive_4w,10,50000000,0.6,0.1,50,1.0304192273201562,2.8408051708934763,-0.09449353997896548,0.39977846748278134,1.6350620675060614,-0.22288975861722515,0.7882766124848255,0.273879235038047,False
quality_momentum__hold4__positive_8w__top30__floor100m__sector60__w0.10__50bps,quality_momentum__hold4__positive_8w__top30__floor100m__sector60,quality_momentum,4,positive_8w,30,100000000,0.6,0.1,50,1.030390347125267,2.7917724910779382,-0.10292269276889765,0.3874949380420212,1.600648510387846,-0.22005993124111578,0.7883416967141037,0.18386477574059978,False
balanced_filing_momentum__hold13__positive_8w__top20__floor50m__sector70__w0.10__50bps,balanced_filing_momentum__hold13__positive_8w__top20__floor50m__sector70,balanced_filing_momentum,13,positive_8w,20,50000000,0.7,0.1,50,1.0302798311261956,2.766853653710276,-0.11122823087480072,0.3890662427480771,1.5927499595683972,-0.22195235172525174,0.7852396061157803,0.19464023892139815,False
quality_momentum__hold4__positive_8w__top30__floor50m__sector60__w0.10__50bps,quality_momentum__hold4__positive_8w__top30__floor50m__sector60,quality_momentum,4,positive_8w,30,50000000,0.6,0.1,50,1.0301828343010975,2.7913470253345416,-0.10292269276889765,0.3886955021089056,1.604166093286148,-0.22005993124111556,0.7865757661763821,0.19321117388859776,False
quality_momentum__hold13__positive_8w__top10__floor250m__sector60__w0.10__50bps,quality_momentum__hold13__positive_8w__top10__floor250m__sector60,quality_momentum,13,positive_8w,10,250000000,0.6,0.1,50,1.0296814322872296,2.762997870802026,-0.11239115865152394,0.38323333271021576,1.5657861692708577,-0.22731668308879505,0.7877546305803063,0.14172432008191604,False
quality_momentum__hold13__positive_4w__top20__floor100m__sector60__w0.10__50bps,quality_momentum__hold13__positive_4w__top20__floor100m__sector60,quality_momentum,13,positive_4w,20,100000000,0.6,0.1,50,1.0293561562646105,2.7803815520416006,-0.10640258815460368,0.37714460814682527,1.5551726073227423,-0.22270259387936642,0.7736994817964975,0.09466063328175811,False
balanced_filing_momentum__hold13__positive_8w__top30__floor50m__sector70__w0.30__50bps,balanced_filing_momentum__hold13__positive_8w__top30__floor50m__sector70,balanced_filing_momentum,13,positive_8w,30,50000000,0.7,0.3,50,1.0292630508717502,2.983210374472714,-0.12238566904683357,0.3568393390744822,1.5414406539910304,-0.23492191961769282,0.9292561638170616,0.22659615647540243,False
quality_momentum__hold8__none__top20__floor100m__sector70__w0.10__50bps,quality_momentum__hold8__none__top20__floor100m__sector70,quality_momentum,8,none,20,100000000,0.7,0.1,50,1.029082273904506,2.7752007131704177,-0.09952347344701473,0.3857041708782618,1.5828102679320537,-0.21773482100981667,0.787957143504046,0.1698259983420578,False
