permutation,holdout_cagr,holdout_sharpe,holdout_sortino,holdout_drawdown,holdout_turnover,full_cagr,full_sharpe,full_drawdown
49,0.2709352719162481,0.995699973176113,1.540022648450123,-0.2549852547529541,8.197452229299362,0.08608974889062027,0.48833375285339753,-0.4080421472384288
50,0.41368562980906853,1.415134844277608,2.3441170122070822,-0.23610559809196674,7.203821656050955,0.08560574119404629,0.48433974598591195,-0.4830934284527567
51,0.47956866346683635,1.6400929907221855,3.018708103065921,-0.2689736806447116,8.445859872611464,0.11177667068362473,0.613378154629214,-0.3354414293590775
52,0.3753620039727339,1.1949457940408286,1.9273597805551246,-0.24959640003613126,7.452229299363057,0.06702572331294232,0.4077269496035013,-0.4918060787796724
53,0.2911708486745799,1.052914812922721,1.6136751629024293,-0.29811869571677085,8.694267515923567,0.09635070793419165,0.5287684376090629,-0.44048369826618483
54,0.3856489397551226,1.631056662981599,2.8968318813612663,-0.12857242350765585,7.203821656050955,0.09990975992707929,0.5787854758830281,-0.4848520244505039
55,0.4534792453801424,1.4636057661245154,2.425994367537971,-0.24959640003613115,7.700636942675159,0.10923022913403435,0.5893781864446092,-0.3887492349225976
56,0.38367143198998876,1.3224841994025125,2.153779964788189,-0.2662220131941895,8.694267515923567,0.07511926850838124,0.4485216072053707,-0.544349969523876
57,0.5438338140690453,1.853510467151024,3.5247825819976573,-0.2662220131941898,7.452229299363057,0.11254980592371044,0.6117726913109365,-0.4793710659806728
58,0.2525543359733142,0.8789103660231606,1.3881330457152252,-0.3444065585214092,8.694267515923567,0.03879045783939916,0.2844445493981845,-0.6073846913137151
59,0.2868843117860018,0.9893098512488223,1.5473743265660915,-0.26622201319418937,8.197452229299362,0.04098617193505705,0.2943300745129759,-0.46619852769130243
60,0.3016037741785029,1.0447562751978658,1.6117453227322145,-0.34440655852140933,8.694267515923567,0.036000846607678216,0.27311973010746493,-0.5327018771631644
61,0.38980331412206004,1.2099833050964497,1.975347208036278,-0.3444065585214091,8.942675159235668,0.08122180674995105,0.4660190422009756,-0.4182191955574839
62,0.26558480542032603,0.9623875376925438,1.4500491617640896,-0.24959640003613104,8.445859872611464,0.08669577647703686,0.48680944508207147,-0.39697240964531744
63,0.2698487158126548,1.0235041646764131,1.7985120002362216,-0.23610559809196674,7.203821656050955,0.06627371015859529,0.40689743333470996,-0.4164293443353123
64,0.1738079020842762,0.8117861099085771,1.248840165961294,-0.2538709934273665,8.445859872611464,0.09889585531425937,0.5626372486973599,-0.4065938695022613
65,0.40501075566202926,1.2097635030475113,1.9634802255146282,-0.2662220131941897,8.197452229299362,0.10534305469514926,0.5688474134151983,-0.5237018323465722
66,0.1402123155396433,0.6570770917730503,1.0455709626211458,-0.3181387771112406,7.949044585987261,0.055696637546064576,0.3653999621166336,-0.45266758455690204
67,0.20773664996074048,0.8595963776290015,1.3318209963334697,-0.34502104719901083,9.19108280254777,0.03960359195190999,0.2905109696317326,-0.5116411105765071
68,0.3552103876569297,1.4554884341461003,2.38019622479318,-0.14983275105422733,7.452229299363057,0.06587929839632212,0.4092568952720745,-0.4553481191182719
69,0.47221748993606005,1.7315550047764465,3.2935939011812994,-0.14548501981653938,6.45859872611465,0.09539473248285835,0.5424515507384309,-0.34090216271544616
70,0.3551756222338116,1.4759674696251355,2.7119074362537123,-0.15257209221491896,8.197452229299362,0.13375727856548814,0.722627173365547,-0.3692218478653335
71,0.20150967501613293,0.8176680085349136,1.3196731193545264,-0.31156869520464225,7.452229299363057,0.03480613138868516,0.2698706432382929,-0.48089390198210213
72,0.26352241310927593,1.0224766022564709,1.734759251395161,-0.2662220131941895,8.942675159235668,0.08566946297327682,0.4989039975893821,-0.42838017183797417
73,0.2381992296620956,0.8730748547406408,1.3760662669994468,-0.31747389758670364,7.203821656050955,0.1010466483840835,0.5559242884023999,-0.404638613081286
74,0.14568422297884887,0.5921545757920417,0.8982724010423023,-0.44043343794810186,8.445859872611464,0.02588587352058158,0.22700613733863603,-0.4805138734754454
75,0.36235483311422056,1.2808781992281206,2.0275596729713867,-0.24959640003613104,6.955414012738854,0.05952008223747618,0.37324738325434365,-0.4438792254630709
76,0.47706616282918257,1.5248006861613637,2.6376905525401235,-0.25498525475295397,7.452229299363057,0.0941240533717167,0.5113632250667554,-0.5012699031785213
77,0.3787795268830587,1.3724045019004005,2.419191211036973,-0.28331344182093854,8.942675159235668,0.09798344770889345,0.551105668426555,-0.44673672001710074
78,0.4615278797899014,1.4868501019163372,2.410271558610759,-0.24959640003613104,7.203821656050955,0.0910038071158994,0.5099844425015316,-0.4701234706123971
79,0.11221466302506222,0.5118329241965274,0.7466057658214359,-0.44253181255579654,9.19108280254777,0.009880743906227396,0.16136600019220862,-0.5825459603393677
80,0.32957302954169587,1.0995464195916966,1.743694262399298,-0.24959640003613104,7.452229299363057,0.07268370052445694,0.43062449162029104,-0.39878054387823614
81,0.32883687466305456,1.0522896070787833,1.7175429236842708,-0.3257902543241973,8.197452229299362,0.06854980271167999,0.40851656723602636,-0.5122610692054311
82,0.3699038603956315,1.2051788561655163,1.9450847347186628,-0.3089722077599021,8.942675159235668,0.065183199714554,0.3934972314488919,-0.49208954996967214
83,0.338939580698324,1.1293692990469157,1.878730022711358,-0.26928446707953013,8.197452229299362,0.06348834831065275,0.39279204657507455,-0.40746262112835396
84,0.20686850011909197,0.8361239628346863,1.248330033177018,-0.2689736806447117,8.942675159235668,0.05646370485554453,0.36872556611753554,-0.4755286061238445
85,0.40061275597261603,1.419160914189122,2.42332392206525,-0.14983275105422744,8.694267515923567,0.05943450777160697,0.37534698959635426,-0.4726315997261201
86,0.22584588266635763,0.9971546482048523,1.653063020050191,-0.25387099342736663,8.694267515923567,0.05355193967710781,0.35964497848685795,-0.5676097384015009
87,0.3026951856298481,1.031416217189071,1.639363701077884,-0.4174671740875068,8.445859872611464,0.09045049877584632,0.5048309564116944,-0.41746717408750667
88,0.4195155379093922,1.2760203537921975,2.1390978060026713,-0.24959640003613104,6.955414012738854,0.08266779555460335,0.46332946250798657,-0.40954685181178396
89,0.1470090679818281,0.6398879807573175,0.9370198868356947,-0.37395554281766874,6.955414012738854,0.0224372364285077,0.2140872133574394,-0.4957785919426396
90,0.287106775750285,0.9780146688653034,1.581774447131442,-0.3257902543241974,7.949044585987261,0.05520756577939667,0.3552355031659695,-0.4923024044554791
91,0.2929818142127645,1.0392270511503043,1.672796312327537,-0.26928446707953,9.439490445859873,0.0693939018980625,0.4137733731024134,-0.4359885158468898
92,0.40483757286350897,1.2762864465726977,2.120452645012299,-0.24959640003613104,7.700636942675159,0.07648750506596125,0.4500100547077716,-0.5152240738023726
93,0.22971715065332576,0.9643749583109432,1.661215346400569,-0.29012700036257655,9.19108280254777,0.08092778652800336,0.4630602248229809,-0.4260055730487998
94,0.24438478695769916,0.9567761315291707,1.4290997135764565,-0.3482367939276313,7.700636942675159,0.07276036543769648,0.42967871083137743,-0.45695241397517605
95,0.3330841577263395,1.2311287407275555,2.2075310142354625,-0.2538709934273665,7.949044585987261,0.08267192025273062,0.48736851196729813,-0.3838817258266952
96,0.5338106977013168,1.8156933554276968,3.549793120079401,-0.1454850198165395,7.700636942675159,0.05896003599339683,0.3712949981584683,-0.5086098529494796
97,0.3565232669040239,1.3574266225004739,2.3636055341701,-0.2662220131941897,7.452229299363057,0.06739381262866306,0.417835397889582,-0.4242794019712477
98,0.285447444264614,0.9809851748797221,1.6115913920114238,-0.2692844670795298,8.694267515923567,0.05501141611470595,0.35067679007134445,-0.46476099183349995
99,0.19130756117885017,0.7848795107930662,1.1741435355327634,-0.37395554281766874,6.210191082802548,0.04615606254825155,0.318616215138031,-0.4580583099650468
100,0.3470814811259664,1.2000362748644327,1.945806935140751,-0.2662220131941897,7.949044585987261,0.09192953265225379,0.5118680790483183,-0.49175868405479983
101,0.10782919011316694,0.5790436092578428,0.8490342225569514,-0.29012700036257655,7.452229299363057,0.0485004191647469,0.3323833485536634,-0.37529792588898847
102,0.24503598589097875,0.8916806165459481,1.3847229891995636,-0.31747389758670364,6.707006369426751,0.057011847481925226,0.35857285599573796,-0.5126180028081011
103,0.38600880307611085,1.301283509389029,2.1685119184875963,-0.25498525475295397,8.197452229299362,0.07874180372286288,0.453242764140171,-0.48449547106925905
104,0.4376962307167922,1.31656140940141,2.184977208641698,-0.24959640003613115,8.197452229299362,0.10502937247264277,0.5741021672907768,-0.34498372862151994
105,0.3456512064989521,1.152544378643966,1.785444342613908,-0.2662220131941898,8.445859872611464,0.038634269751505634,0.28425891629869837,-0.5676711368818692
106,0.29558027184869395,0.9608197035264416,1.5416088628386906,-0.34440655852140933,6.955414012738854,0.0712038429480808,0.4148251795818542,-0.4423851280226425
107,0.31767741455806275,1.0813838069422836,1.7335925279491373,-0.4404334379481022,7.452229299363057,0.03276764324131465,0.25864548921582053,-0.5517367908448368
108,0.1634076874184034,0.6696840658629937,0.9974161464164893,-0.3935359415720432,8.942675159235668,0.043262059220370075,0.303566487754159,-0.44811064590822247
109,0.34558550571837876,1.2932818677815645,2.2328049995855963,-0.2538709934273664,7.452229299363057,0.05512284628088149,0.3603687392264582,-0.4013258218366136
110,0.4761611073827656,1.399125375389882,2.302753463081349,-0.2662220131941896,6.45859872611465,0.08502015955089615,0.47995133639132687,-0.45542127841018964
111,0.3613662434566087,1.189969135796441,1.9467693260114052,-0.3935359415720432,7.949044585987261,0.10409863993320423,0.5590699018924591,-0.4369387074825931
112,0.3729405887156174,1.2257304827044193,2.1568303455515516,-0.2692844670795299,6.955414012738854,0.05042272779179724,0.3342156154676041,-0.5103449984480073
113,0.4401452931059484,1.4721725624489141,2.5235770876513226,-0.23610559809196663,8.445859872611464,0.13308147616724786,0.7062695081041345,-0.3422254368863745
114,0.36212146201095097,1.1674946205646164,2.01638954219551,-0.26928446707953,6.955414012738854,0.08148173478390208,0.45732100976634227,-0.4051862709170747
115,0.3877531356826942,1.2193357507342615,2.0376523740478545,-0.3174738975867035,7.949044585987261,0.06091882546924188,0.3737948854617791,-0.5166560040793382
116,0.2530734027904007,0.8998862938420045,1.4649955868704665,-0.29811869571677074,8.694267515923567,0.05747719923097683,0.3598464935793701,-0.48106080328412215
117,0.344159936834884,1.1092056824776284,1.8494519466356159,-0.2981186957167704,8.445859872611464,0.09447596357424048,0.511414518065619,-0.443958538072007
118,0.3977013307377455,1.2944446323304737,2.154492049963674,-0.3935359415720431,6.707006369426751,0.06483116838473624,0.3952547978772816,-0.49208954996967214
119,0.14490206317785037,0.6954632673649765,1.057927597807408,-0.2662220131941896,8.942675159235668,0.08181434473279547,0.4829789492824683,-0.3529917972471346
120,0.3955193181540715,1.3046536382462242,2.2075483593264,-0.2662220131941897,7.700636942675159,0.0978644204654957,0.5387135817476791,-0.4603370379061914
121,0.35669363100452367,1.1631121722559337,1.794952841172124,-0.2662220131941897,8.694267515923567,0.056623970663072676,0.360588526742862,-0.43692695228886325
122,0.41597874314875116,1.3098947467050055,2.127097357663685,-0.3089722077599023,7.949044585987261,0.09008489853039392,0.49472194091861516,-0.4422862064548243
123,0.31262660259996045,1.012430069197696,1.586829617660804,-0.344406558521409,7.700636942675159,0.07602308994319662,0.4349482541292239,-0.4698067225817848
124,0.2614482937458098,1.0757884071967778,1.7360022634344598,-0.2662220131941898,7.700636942675159,0.07174305910875045,0.4414189816005186,-0.37378669746420645
125,0.20722165402821568,0.8662944482674796,1.4758975190174524,-0.2960981343328746,7.949044585987261,0.06828122180213025,0.42358255724696847,-0.45535919977797557
126,0.3979892676489767,1.4022604826910825,2.5498342876844733,-0.20119091015364865,8.694267515923567,0.06802030181773655,0.4119999881140082,-0.4730547504685142
127,0.3107284219319981,1.1303308076234215,1.9346072550617974,-0.2662220131941898,8.694267515923567,0.05017512904571397,0.3355000929678687,-0.5277812400110882
128,0.40238893257190145,1.3244254724445685,2.2606839152788987,-0.26928446707953013,7.949044585987261,0.06565598652434712,0.40036817626786314,-0.4971513300567736
129,0.4345943283450939,1.3493828397750687,2.2656898106001977,-0.24959640003613104,7.203821656050955,0.06587475813357302,0.4052826165983446,-0.4112719285015063
130,0.3336507698171851,1.1245118431262164,1.8548698103006358,-0.3935359415720432,8.445859872611464,0.0645735569598056,0.39729849717429044,-0.3935359415720431
131,0.22785908813729394,0.9018224747610788,1.4004710269168414,-0.3935359415720431,8.197452229299362,0.03675153642611595,0.27764805354692534,-0.4487467054150126
132,0.18246345276245357,0.741290178490628,1.0837412976530634,-0.3089722077599021,7.452229299363057,0.05378554669525659,0.35309693567083694,-0.45067256999496386
133,0.45006329773925113,1.3562495072485943,2.2449350724910726,-0.2689736806447115,8.942675159235668,0.09792664824647912,0.5360832055391911,-0.3680607593168803
134,0.2488673470664744,0.940146894891756,1.3769685082604268,-0.3089722077599022,7.949044585987261,0.1038171379195647,0.579977577202292,-0.40816148774144945
135,0.1225787591268781,0.5596138185960029,0.8015058886505876,-0.4404334379481021,9.936305732484078,0.0400239031453149,0.29321474809224757,-0.44043343794810197
136,0.2308328346239168,0.8586486402720281,1.3666754235640999,-0.3935359415720432,8.197452229299362,0.05837231325253334,0.3731712939441537,-0.45499178980724797
137,0.16418810049342714,0.8092317513835121,1.2199442599528785,-0.2662220131941896,8.445859872611464,0.010452707301442432,0.1554487757309852,-0.5090448771242682
138,0.35815701704186353,1.1376029080140084,1.9082113960391298,-0.3174738975867034,6.707006369426751,0.0686218302914463,0.40962109021348286,-0.4901008284826004
139,0.2917295785230567,1.0623211540256947,1.7532393616868578,-0.3115686952046425,9.439490445859873,0.04096912105982797,0.2941718507760189,-0.49550003205968185
140,0.34386502048151213,1.4869595490335257,2.46158037934841,-0.23610559809196685,8.445859872611464,0.10420507464553852,0.5923670663467092,-0.3307219654798035
141,0.177663661624337,0.8220419940002414,1.2692141132223904,-0.2662220131941898,8.694267515923567,0.07814735394357264,0.4765590847942782,-0.5046669092372293
142,0.34929552559746546,1.348773791549983,2.1860293745963526,-0.25387099342736663,7.700636942675159,0.0601419778861525,0.3818298791483027,-0.4843110368949276
143,0.3618738322571571,1.2081342974907339,1.9803650655921528,-0.3935359415720431,8.445859872611464,0.11635743431020762,0.6048583568534086,-0.4156636506885657
144,0.3883112933514221,1.2319502102907554,2.077585982774563,-0.2981186957167704,8.694267515923567,0.07883562291411006,0.4584118655357378,-0.4266264490206776
145,0.39781609233272097,1.2946566227654324,2.141713551168676,-0.2689736806447114,7.203821656050955,0.08825650500480275,0.5041507239745439,-0.40318946159716995
146,0.30371732685376673,1.0999436552055217,1.7095673005568326,-0.2549852547529541,8.445859872611464,0.10259760146711216,0.575901297199188,-0.37309454901913486
147,0.37098614665866814,1.3088404188099236,2.3234421243684906,-0.23610559809196663,8.942675159235668,0.10644778310938996,0.5892721810825373,-0.41107907502299146
148,0.42389347370286745,1.486607677873439,2.4904770002276755,-0.23610559809196652,8.197452229299362,0.09042427458186886,0.5122667730406081,-0.48191529461216
149,0.32540961478278674,1.1398132120540467,1.851844055245128,-0.24959640003613104,7.949044585987261,0.09289916569050027,0.5279619901584286,-0.4660543992722568
150,0.4183642323707766,1.5303650004237657,2.7009022706094696,-0.2689736806447115,8.942675159235668,0.07281962822879451,0.43064136415793186,-0.5167206024695075
151,0.17579239206920994,0.6693475476531378,1.0454745515385315,-0.344406558521409,7.949044585987261,0.05570586377768061,0.3567129963913836,-0.3875709454646181
152,0.23743029256438275,0.9654318120253268,1.668133299132571,-0.2538709934273665,7.700636942675159,0.06447307668306235,0.3992692472174761,-0.5016593641467958
153,0.4759810657422341,1.5273219900994026,2.615848509593115,-0.3089722077599022,7.949044585987261,0.0957974123879024,0.5212925540693183,-0.4359885158468899
154,0.38265165413838886,1.231353536697944,2.0943771808696217,-0.31747389758670364,7.203821656050955,0.07370065406573012,0.42898030178935315,-0.45695241397517616
155,0.40296596966973386,1.4548607672978395,2.703506738893495,-0.2538709934273665,6.955414012738854,0.08379232359692934,0.48137546708190526,-0.4684500603207389
156,0.35894304093466745,1.3266578436367271,2.24587703041982,-0.2662220131941897,7.700636942675159,0.07754528408772154,0.4676436154625721,-0.468687737668273
157,0.26177360244680425,0.9055132904898394,1.433519089249749,-0.3444065585214092,8.942675159235668,0.09944578073046895,0.5456497806871483,-0.3444065585214089
158,0.3103601741334796,1.0901829582189266,1.6687367769088304,-0.2689736806447114,9.19108280254777,0.08586343625808301,0.49227438688785335,-0.4497995966966769
159,0.2638642969997871,0.9156772741513626,1.455219640782544,-0.2662220131941896,8.197452229299362,0.08869635235734297,0.5030940000471665,-0.3942776816941681
160,0.41470403598233574,1.3001316693797664,2.2472692121852265,-0.2692844670795298,8.445859872611464,0.1150903803043144,0.5987202258706827,-0.4804990627545723
161,0.163220615995066,0.7335752492088112,1.1382998606072123,-0.3141503125976246,8.445859872611464,0.06820472551027601,0.4151285689269445,-0.41571320210021745
162,0.3962725412297603,1.250710046076408,2.0077822524927074,-0.2662220131941897,8.694267515923567,0.058279293417062394,0.3675948641698177,-0.4201769750964661
163,0.484432520833475,1.484300663956478,2.5948801075165666,-0.24959640003613104,7.203821656050955,0.06496837758417406,0.3972110482082955,-0.5015698760692535
164,0.11968511520981506,0.5915157454055638,0.8715418728726465,-0.31156869520464214,7.949044585987261,0.027524619000294015,0.2376557185230757,-0.49837025311629624
165,0.40641274574328845,1.2781198408876389,2.061560063516818,-0.3089722077599022,7.949044585987261,0.04785988412627784,0.32226717599054044,-0.48672924786922966
166,0.21164991169808478,0.9175547406688623,1.3884024703661395,-0.2662220131941897,9.19108280254777,0.0888294989684657,0.5144052145320609,-0.39160246916655717
167,0.14106992591367207,0.5920785655331792,0.8838665395349948,-0.3257902543241973,9.19108280254777,0.04177907242789125,0.29707291273205705,-0.5136260199140237
168,0.2832317944332543,1.0143985848472183,1.5574069221727525,-0.3089722077599021,7.949044585987261,0.07693810796363576,0.4522081156585395,-0.47252737856453764
169,0.39506579694585264,1.448631389881351,2.6918015219460565,-0.2538709934273664,7.700636942675159,0.08911084313565243,0.5070675354212473,-0.41441581974905217
170,0.47116464000400105,1.7648737307822124,3.4420238792946507,-0.13327755378685435,7.949044585987261,0.07759098071970616,0.4585615968622749,-0.42313413971738745
171,0.1392334998709388,0.7110508083477337,1.0557487104169436,-0.29012700036257677,6.707006369426751,0.021735586069421498,0.21113982301878712,-0.447119780692368
172,0.4343988173068827,1.3051557083071408,2.1205433846015995,-0.2662220131941897,8.197452229299362,0.11588694787405251,0.6161368506036877,-0.31968775193762977
173,0.21185401641217827,0.8108092595112667,1.2320928490022738,-0.3174738975867035,8.694267515923567,0.07485064013361442,0.4416855492378869,-0.45774503870446903
174,0.44289210102981413,1.4353992200853687,2.379267363314963,-0.24959640003613115,7.700636942675159,0.09461079251007187,0.5255794599363391,-0.48183127860898256
175,0.4220839348161156,1.5635450940703668,3.024820622490296,-0.12857242350765585,8.197452229299362,0.05483260119489808,0.3586229980699825,-0.47422045174695504
176,0.28259705747204,1.075432727681392,1.8861664397434355,-0.25387099342736663,9.439490445859873,0.06922918863934502,0.4217426560633971,-0.4322757830469295
177,0.3467714306182039,1.2955807620165327,2.2589131673292724,-0.2662220131941897,8.694267515923567,0.08954709085909696,0.5038156455458542,-0.4957761258677862
178,0.3350106300420854,1.2159392472235115,1.9147325677679643,-0.24959640003613104,8.445859872611464,0.056948943061889246,0.36410772673528513,-0.4422862064548241
179,0.1916904921412459,0.7430736090006924,1.091159860576553,-0.344406558521409,9.687898089171973,0.08421604305314356,0.47946497724602594,-0.43649842973545194
180,0.32915223115561876,1.2664464263044872,2.2719649901538466,-0.20119091015364887,8.942675159235668,0.08231754920118917,0.481678234520008,-0.47577679728925193
181,0.4397106843610641,1.3600611592042333,2.2642627209369173,-0.24959640003613104,8.197452229299362,0.07648493139994428,0.4457861135121514,-0.44357064076532615
182,0.4234001540959702,1.249819199409129,2.0303287736180775,-0.2662220131941897,6.45859872611465,0.07116220935882134,0.4147808555933687,-0.5005175082916824
183,0.30272905505589254,1.0028062989195172,1.6784036267534594,-0.2692844670795299,7.452229299363057,0.06881311226072828,0.41041173975867573,-0.4845306934109458
184,0.405889042263466,1.2637905330116324,2.103532591961877,-0.2689736806447115,8.694267515923567,0.07590795004721573,0.43884644007852197,-0.49208954996967214
185,0.19802569836906536,0.7657657437382969,1.1680067328378345,-0.2981186957167703,8.942675159235668,0.065813067945802,0.4065312190118901,-0.43799501577334543
