Date,ticker,distribution,pull_timestamp_utc,source
2012-06-01,LQD,0.396,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2012-07-02,LQD,0.392,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2012-08-01,LQD,0.385,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2012-09-04,LQD,0.385,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2012-10-01,LQD,0.384,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2012-12-03,LQD,0.375,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2012-12-26,LQD,0.362,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2013-02-01,LQD,0.371,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2013-03-01,LQD,0.374,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2013-04-01,LQD,0.368,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2013-05-01,LQD,0.362,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2013-06-03,LQD,0.361,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2013-07-01,LQD,0.363,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2013-08-01,LQD,0.35,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2013-09-03,LQD,0.366,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2013-10-01,LQD,0.366,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2013-11-01,LQD,0.38,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2013-12-02,LQD,0.368,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2013-12-26,LQD,0.348,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2014-02-03,LQD,0.348,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2014-03-03,LQD,0.346,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2014-04-01,LQD,0.34,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2014-05-01,LQD,0.344,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2014-06-02,LQD,0.338,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2014-07-01,LQD,0.33,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2014-08-01,LQD,0.339,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2014-09-02,LQD,0.338,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2014-10-01,LQD,0.335,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2014-11-03,LQD,0.335,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2014-12-01,LQD,0.335,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2014-12-24,LQD,0.322,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2015-02-02,LQD,0.335,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2015-03-02,LQD,0.327,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2015-04-01,LQD,0.329,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2015-05-01,LQD,0.33,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2015-06-01,LQD,0.329,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2015-07-01,LQD,0.33,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2015-08-03,LQD,0.33,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2015-09-01,LQD,0.335,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2015-10-01,LQD,0.334,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2015-11-02,LQD,0.331,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2015-12-01,LQD,0.329,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2015-12-24,LQD,0.322,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2016-02-01,LQD,0.337,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2016-03-01,LQD,0.335,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2016-04-01,LQD,0.332,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2016-05-02,LQD,0.325,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2016-06-01,LQD,0.334,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2016-07-01,LQD,0.331,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2016-08-01,LQD,0.323,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2016-09-01,LQD,0.32,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2016-10-03,LQD,0.322,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2016-11-01,LQD,0.318,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2016-12-01,LQD,0.317,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2016-12-22,LQD,0.318,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2017-02-01,LQD,0.316,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2017-03-01,LQD,0.321,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2017-04-03,LQD,0.318,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2017-05-01,LQD,0.322,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2017-06-01,LQD,0.316,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2017-07-03,LQD,0.32,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2017-08-01,LQD,0.318,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2017-09-01,LQD,0.32,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2017-10-02,LQD,0.323,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2017-11-01,LQD,0.321,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2017-12-01,LQD,0.322,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2017-12-21,LQD,0.254,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2018-02-01,LQD,0.321,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2018-03-01,LQD,0.33,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2018-04-02,LQD,0.337,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2018-05-01,LQD,0.329,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2018-06-01,LQD,0.359,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2018-07-02,LQD,0.345,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2018-08-01,LQD,0.343,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2018-09-04,LQD,0.348,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2018-10-01,LQD,0.352,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2018-11-01,LQD,0.369,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2018-12-03,LQD,0.353,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2018-12-18,LQD,0.352,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2019-02-01,LQD,0.353,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2019-03-01,LQD,0.358,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2019-04-01,LQD,0.358,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2019-05-01,LQD,0.352,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2019-06-03,LQD,0.371,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2019-07-01,LQD,0.355,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2019-08-01,LQD,0.348,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2019-09-03,LQD,0.349,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2019-10-01,LQD,0.336,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2019-11-01,LQD,0.345,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2019-12-02,LQD,0.346,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2019-12-19,LQD,0.336,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2020-02-03,LQD,0.337,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2020-03-02,LQD,0.349,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2020-04-01,LQD,0.31,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2020-05-01,LQD,0.32,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2020-06-01,LQD,0.322,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2020-07-01,LQD,0.31,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2020-08-03,LQD,0.295,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2020-09-01,LQD,0.295,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2020-10-01,LQD,0.294,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2020-11-02,LQD,0.283,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2020-12-01,LQD,0.276,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2020-12-17,LQD,0.28,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2021-02-01,LQD,0.267,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2021-03-01,LQD,0.269,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2021-04-01,LQD,0.254,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2021-05-03,LQD,0.255,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2021-06-01,LQD,0.257,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2021-07-01,LQD,0.253,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2021-08-02,LQD,0.243,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2021-09-01,LQD,0.234,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2021-10-01,LQD,0.255,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2021-11-01,LQD,0.262,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2021-12-01,LQD,0.239,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2021-12-16,LQD,0.256,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2022-02-01,LQD,0.242,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2022-03-01,LQD,0.256,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2022-04-01,LQD,0.255,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2022-05-02,LQD,0.254,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2022-06-01,LQD,0.274,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2022-07-01,LQD,0.297,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2022-08-01,LQD,0.276,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2022-09-01,LQD,0.304,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2022-10-03,LQD,0.339,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2022-11-01,LQD,0.307,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2022-12-01,LQD,0.344,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2022-12-15,LQD,0.332,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2023-02-01,LQD,0.342,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2023-03-01,LQD,0.372,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2023-04-03,LQD,0.34,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2023-05-01,LQD,0.372,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2023-06-01,LQD,0.349,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2023-07-03,LQD,0.348,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2023-08-01,LQD,0.369,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2023-09-01,LQD,0.377,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2023-10-02,LQD,0.399,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2023-11-01,LQD,0.364,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2023-12-01,LQD,0.395,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2023-12-14,LQD,0.393,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2024-02-01,LQD,0.389,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2024-03-01,LQD,0.393,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2024-04-01,LQD,0.411,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2024-05-01,LQD,0.415,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2024-06-03,LQD,0.405,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2024-07-01,LQD,0.376,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2024-08-01,LQD,0.392,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2024-09-03,LQD,0.405,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2024-10-01,LQD,0.411,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2024-11-01,LQD,0.385,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2024-12-02,LQD,0.383,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2024-12-18,LQD,0.385,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2025-02-03,LQD,0.389,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2025-03-03,LQD,0.415,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2025-04-01,LQD,0.417,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2025-05-01,LQD,0.432,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2025-06-02,LQD,0.396,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2025-07-01,LQD,0.402,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2025-08-01,LQD,0.444,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2025-09-02,LQD,0.384,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2025-10-01,LQD,0.406,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2025-11-03,LQD,0.402,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2025-12-01,LQD,0.413,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2025-12-19,LQD,0.436,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2026-02-02,LQD,0.408,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2026-03-02,LQD,0.383,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2026-04-01,LQD,0.446,2026-04-15T08:19:36.495360+00:00,yfinance.dividends
2007-05-01,HYG,0.293,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2007-06-01,HYG,0.586,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2007-07-02,HYG,0.603,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2007-08-01,HYG,0.63,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2007-09-04,HYG,0.623,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2007-10-01,HYG,0.645,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2007-11-01,HYG,0.68,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2007-12-03,HYG,0.642,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2007-12-27,HYG,0.565,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2008-02-01,HYG,0.664,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2008-03-03,HYG,0.616,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2008-04-01,HYG,0.642,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2008-05-01,HYG,0.568,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2008-06-02,HYG,0.634,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2008-07-01,HYG,0.651,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2008-08-01,HYG,0.663,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2008-09-02,HYG,0.62,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2008-10-01,HYG,0.69,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2008-11-03,HYG,0.69,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2008-12-01,HYG,0.698,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2008-12-29,HYG,0.524,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2009-02-02,HYG,0.753,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2009-03-02,HYG,0.719,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2009-04-01,HYG,0.806,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2009-05-01,HYG,0.591,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2009-06-01,HYG,0.715,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2009-07-01,HYG,0.725,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2009-08-03,HYG,0.709,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2009-09-01,HYG,0.703,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2009-10-01,HYG,0.705,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2009-11-02,HYG,0.703,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2009-12-01,HYG,0.622,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2009-12-29,HYG,0.58,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2010-02-01,HYG,0.663,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2010-03-01,HYG,0.646,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2010-04-01,HYG,0.658,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2010-05-03,HYG,0.64,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2010-06-01,HYG,0.643,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2010-07-01,HYG,0.623,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2010-08-02,HYG,0.599,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2010-09-01,HYG,0.625,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2010-10-01,HYG,0.587,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2010-11-01,HYG,0.601,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2010-12-01,HYG,0.588,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2010-12-28,HYG,0.577,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2011-02-01,HYG,0.589,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2011-03-01,HYG,0.579,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2011-04-01,HYG,0.57,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2011-05-02,HYG,0.573,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2011-06-01,HYG,0.566,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2011-07-01,HYG,0.582,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2011-08-01,HYG,0.551,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2011-09-01,HYG,0.563,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2011-10-03,HYG,0.538,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2011-11-01,HYG,0.526,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2011-12-01,HYG,0.549,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2011-12-27,HYG,0.535,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2012-02-01,HYG,0.507,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2012-03-01,HYG,0.537,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2012-04-02,HYG,0.545,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2012-05-01,HYG,0.509,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2012-06-01,HYG,0.542,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2012-07-02,HYG,0.518,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2012-08-01,HYG,0.505,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2012-09-04,HYG,0.508,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2012-10-01,HYG,0.485,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2012-12-03,HYG,0.489,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2012-12-26,HYG,0.505,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2013-02-01,HYG,0.499,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2013-03-01,HYG,0.506,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2013-04-01,HYG,0.488,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2013-05-01,HYG,0.468,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2013-06-03,HYG,0.479,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2013-07-01,HYG,0.48,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2013-08-01,HYG,0.453,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2013-09-03,HYG,0.48,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2013-10-01,HYG,0.445,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2013-11-01,HYG,0.45,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2013-12-02,HYG,0.45,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2013-12-26,HYG,0.467,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2014-02-03,HYG,0.462,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2014-03-03,HYG,0.463,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2014-04-01,HYG,0.445,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2014-05-01,HYG,0.423,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2014-06-02,HYG,0.429,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2014-07-01,HYG,0.415,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2014-08-01,HYG,0.431,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2014-09-02,HYG,0.43,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2014-10-01,HYG,0.391,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2014-11-03,HYG,0.404,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2014-12-01,HYG,0.417,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2014-12-24,HYG,0.386,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2015-02-02,HYG,0.365,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2015-03-02,HYG,0.393,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2015-04-01,HYG,0.406,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2015-05-01,HYG,0.402,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2015-06-01,HYG,0.402,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2015-07-01,HYG,0.395,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2015-08-03,HYG,0.396,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2015-09-01,HYG,0.383,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2015-10-01,HYG,0.398,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2015-11-02,HYG,0.394,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2015-12-01,HYG,0.398,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2015-12-24,HYG,0.424,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2016-02-01,HYG,0.391,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2016-03-01,HYG,0.419,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2016-04-01,HYG,0.379,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2016-05-02,HYG,0.382,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2016-06-01,HYG,0.402,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2016-07-01,HYG,0.397,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2016-08-01,HYG,0.383,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2016-09-01,HYG,0.371,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2016-10-03,HYG,0.386,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2016-11-01,HYG,0.386,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2016-12-01,HYG,0.381,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2016-12-22,HYG,0.286,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2017-02-01,HYG,0.382,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2017-03-01,HYG,0.384,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2017-04-03,HYG,0.373,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2017-05-01,HYG,0.375,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2017-06-01,HYG,0.377,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2017-07-03,HYG,0.377,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2017-08-01,HYG,0.368,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2017-09-01,HYG,0.37,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2017-10-02,HYG,0.365,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2017-11-01,HYG,0.366,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2017-12-01,HYG,0.372,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2017-12-21,HYG,0.361,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2018-02-01,HYG,0.366,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2018-03-01,HYG,0.341,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2018-04-02,HYG,0.349,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2018-05-01,HYG,0.363,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2018-06-01,HYG,0.384,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2018-07-02,HYG,0.381,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2018-08-01,HYG,0.367,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2018-09-04,HYG,0.371,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2018-10-01,HYG,0.389,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2018-11-01,HYG,0.415,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2018-12-03,HYG,0.376,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2018-12-18,HYG,0.391,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2019-02-01,HYG,0.389,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2019-03-01,HYG,0.382,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2019-04-01,HYG,0.379,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2019-05-01,HYG,0.366,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2019-06-03,HYG,0.386,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2019-07-01,HYG,0.386,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2019-08-01,HYG,0.367,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2019-09-03,HYG,0.371,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2019-10-01,HYG,0.35,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2019-11-01,HYG,0.361,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
2019-12-02,HYG,0.341,2026-04-15T08:19:37.339742+00:00,yfinance.dividends
