annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_exposure,average_safe_exposure,average_risky_exposure,average_ml_exposure,average_top3_weight,top_quintile_hit_rate,active_weeks,rank_ic,spearman_rank_corr,ndcg_5,ndcg_10,model_top10_hit_rate,strategy_name,model_name,model_family,target_name,ranking_target,allocation_method,wrapper,split,cost_bps,category
0.09154992510672288,0.09026903469789822,1.0141896987500907,-0.12452116596408647,0.7352157715349942,-0.02786368233793519,0.08252199868439657,0.004291143931588621,0.027372876989016227,0.03050730064789261,0.07861445783132529,0.07861445783132529,0.05604363758424324,0.30365853658536585,332.0,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top5_inverse_vol__phase4b_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top5_inverse_vol,phase4b_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.09057867247503704,0.0895149328013332,1.0118833767776452,-0.12334661264554292,0.7343426019758643,-0.027569006060162094,0.05984359807719755,0.003111867100014273,0.031021301569543823,0.03588931649727374,0.07861445783132529,0.07861445783132529,0.030854077862112337,0.25609756097560976,332.0,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top15_inverse_vol__phase4b_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top15_inverse_vol,phase4b_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.09573288700028493,0.09468597657863004,1.0110566575905304,-0.13831359201362692,0.6921437409481285,-0.02915191897237595,,0.0,0.0,0.0,1.0,0.0,,,328.0,,,,,,phase7,,,,,,,holdout,,benchmark
0.09072205643732567,0.08980790438555343,1.0101789709717277,-0.12287866846346951,0.7383059856666363,-0.027568674558453982,0.06565734026783766,0.0034141816939275587,0.029439824656966773,0.0343224916372029,0.07861445783132529,0.07861445783132529,0.03692424652107047,0.2820121951219512,332.0,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top10_inverse_vol__phase4b_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_inverse_vol,phase4b_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.09568953337118158,0.09474362643889185,1.0099838582060168,-0.1376773422974955,0.6950274589439273,-0.029199686794691666,,0.0,0.0,0.0,1.0,0.0,,,328.0,,,,,,phase6,,,,,,,holdout,,benchmark
0.08614393815980659,0.08572568671779661,1.0048789511991527,-0.13238013204375465,0.6507316228641776,-0.026907693741546262,,0.0,0.0,0.0,1.0,0.0,,,328.0,,,,,,mlx9_ensemble,,,,,,,holdout,,benchmark
0.11155601308531904,0.11304410988034971,0.9868361403649802,-0.1313027582802323,0.8496090603613302,-0.0328814904108678,,0.0,0.0,0.0,1.0,0.0,,,332.0,,,,,,mlx6_transformer,,,,,,,holdout,,benchmark
0.11655065433061385,0.12084122760840889,0.9644941270234458,-0.11341231663787932,1.0276719300493182,-0.03627059595287643,,0.0,0.0,0.0,1.0,0.0,,,332.0,,,,,,mlx5_sequence,,,,,,,holdout,,benchmark
0.08354621364499515,0.08703848111694526,0.9598767415614953,-0.138964443135993,0.6012056880135546,-0.028047750552720994,0.04740552327890351,0.002465087210502982,0.021686746987951807,0.022108223387800913,0.07861445783132529,0.07861445783132529,0.031179083426030485,0.3710365853658536,332.0,0.03595803956814335,0.03595803956814335,0.457266249574291,0.4401817414902959,0.3710365853658536,random_forest_classifier_top_quintile_4w__top10_inverse_vol__production_core_plus_10pct_ranker_sleeve,random_forest_classifier_top_quintile_4w,random_forest_classifier,top_quintile_forward_4w,classification_relevance,top10_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08363984382270129,0.08745154106153949,0.9564136069808545,-0.13606838406227129,0.614689770875972,-0.02829173899108952,0.04847767584810029,0.0025208391441012153,0.021686746987951807,0.02227883853753877,0.07861445783132529,0.07861445783132529,0.03066500146933088,0.3411585365853659,332.0,0.046260341166742984,0.046260341166742984,0.4130880464055626,0.4123887311295995,0.3411585365853659,xgboost_rank_ndcg_relevance_4w__top10_inverse_vol__production_core_plus_10pct_ranker_sleeve,xgboost_rank_ndcg_relevance_4w,xgboost_ranker,forward_return_4w_rank_relevance,relevance_4w,top10_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08413571245509877,0.08849237796957077,0.9507679009827253,-0.1399306887198044,0.6012670503149681,-0.028369570321330865,0.05791763624876377,0.0030117170849357166,0.021686746987951807,0.022136619817557854,0.07861445783132529,0.07861445783132529,0.05510509692783223,0.40487804878048783,332.0,0.03595803956814335,0.03595803956814335,0.457266249574291,0.4401817414902959,0.3710365853658536,random_forest_classifier_top_quintile_4w__top5_inverse_vol__production_core_plus_10pct_ranker_sleeve,random_forest_classifier_top_quintile_4w,random_forest_classifier,top_quintile_forward_4w,classification_relevance,top5_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08290567981981423,0.08753482358658538,0.9471165465685526,-0.1358321644096666,0.6103538155349763,-0.028213134090946,0.041987951807228925,0.0021833734939759038,0.021686746987951807,0.0219277108433735,0.07861445783132529,0.07861445783132529,0.02379518072289157,0.3411585365853659,332.0,0.046260341166742984,0.046260341166742984,0.4130880464055626,0.4123887311295995,0.3411585365853659,xgboost_rank_ndcg_relevance_4w__top10_equal_weight__production_core_plus_10pct_ranker_sleeve,xgboost_rank_ndcg_relevance_4w,xgboost_ranker,forward_return_4w_rank_relevance,relevance_4w,top10_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08226514267266172,0.08708017414926017,0.9447057665692626,-0.1360976177657618,0.6044568892767,-0.02802592781740686,0.0433729790506209,0.0022553949106322866,0.02185235264998873,0.022650408832819702,0.07861445783132529,0.07861445783132529,0.02073029130795614,0.3276422764227642,332.0,0.03009761550966602,0.03009761550966602,0.42238665331936215,0.41416172645102645,0.3378048780487805,lightgbm_lambdarank_relevance_4w__top15_inverse_vol__production_core_plus_10pct_ranker_sleeve,lightgbm_lambdarank_relevance_4w,lightgbm_ranker,forward_return_4w_rank_relevance,relevance_4w,top15_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08158859268973662,0.08638614130332181,0.9444639088955266,-0.135267553094212,0.6031645492464203,-0.027860021101522567,0.041324635058342676,0.002148881023033819,0.021686746987951807,0.022317258053369093,0.07861445783132529,0.07861445783132529,0.02161226903407611,0.34390243902439027,332.0,0.03595803956814335,0.03595803956814335,0.457266249574291,0.4401817414902959,0.3710365853658536,random_forest_classifier_top_quintile_4w__top15_inverse_vol__production_core_plus_10pct_ranker_sleeve,random_forest_classifier_top_quintile_4w,random_forest_classifier,top_quintile_forward_4w,classification_relevance,top15_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08040069214115908,0.0852674107394025,0.9429240485193426,-0.13674121541523354,0.5879770184652177,-0.027149708992946112,,0.0,0.0,0.0,1.0,0.0,,,328.0,,,,,,official_shadow,,,,,,,holdout,,benchmark
0.08269857649530032,0.08780120769605922,0.9418842709040788,-0.13712458150964713,0.6030908213891776,-0.028259823557060918,0.05362794896332312,0.002788653346092803,0.021864559554832828,0.0221353374612986,0.07861445783132529,0.07861445783132529,0.02990190961861362,0.3378048780487805,332.0,0.03009761550966602,0.03009761550966602,0.42238665331936215,0.41416172645102645,0.3378048780487805,lightgbm_lambdarank_relevance_4w__top10_inverse_vol__production_core_plus_10pct_ranker_sleeve,lightgbm_lambdarank_relevance_4w,lightgbm_ranker,forward_return_4w_rank_relevance,relevance_4w,top10_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08154008738624463,0.08661084746725714,0.941453521939853,-0.1388657694418466,0.5871863722354668,-0.027800112612294675,0.03897590361445784,0.002026746987951808,0.021686746987951807,0.021987951807228918,0.07861445783132529,0.07861445783132529,0.02379518072289157,0.3710365853658536,332.0,0.03595803956814335,0.03595803956814335,0.457266249574291,0.4401817414902959,0.3710365853658536,random_forest_classifier_top_quintile_4w__top10_equal_weight__production_core_plus_10pct_ranker_sleeve,random_forest_classifier_top_quintile_4w,random_forest_classifier,top_quintile_forward_4w,classification_relevance,top10_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.0818278058890729,0.08694357450703806,0.9411599000044444,-0.13596499080900115,0.6018299666862166,-0.027890336608107788,0.03614457831325301,0.0018795180722891568,0.02170682730923695,0.02208835341365462,0.07861445783132529,0.07861445783132529,0.01596385542168675,0.3276422764227642,332.0,0.03009761550966602,0.03009761550966602,0.42238665331936215,0.41416172645102645,0.3378048780487805,lightgbm_lambdarank_relevance_4w__top15_equal_weight__production_core_plus_10pct_ranker_sleeve,lightgbm_lambdarank_relevance_4w,lightgbm_ranker,forward_return_4w_rank_relevance,relevance_4w,top15_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08182992247728627,0.08717501526305539,0.9386854964161461,-0.13758442417482653,0.5947615289162832,-0.02802816720750236,0.051354250425323406,0.002670421022116817,0.021686746987951807,0.022126851600497714,0.07861445783132529,0.07861445783132529,0.03124190395868237,0.3609756097560976,332.0,0.02700492299878407,0.02700492299878407,0.4395150907886535,0.4317379179576744,0.3609756097560976,gradient_boosting_classifier_top_quintile_4w__top10_inverse_vol__production_core_plus_10pct_ranker_sleeve,gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,top_quintile_forward_4w,classification_relevance,top10_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.0806746221962884,0.08604358919273446,0.937601777810317,-0.139754039463866,0.5772614695487723,-0.0272982669707991,,0.0,0.0,0.0,1.0,0.0,,,328.0,,,,,,production,,,,,,,holdout,,benchmark
0.08139073673960695,0.08693326704339721,0.936243851263252,-0.1361321848264072,0.5978801915461406,-0.028081126395471095,0.041594393551794784,0.002162908464693329,0.021686746987951807,0.022300749519075975,0.07861445783132529,0.07861445783132529,0.021276187790106236,0.32439024390243903,332.0,0.046260341166742984,0.046260341166742984,0.4130880464055626,0.4123887311295995,0.3411585365853659,xgboost_rank_ndcg_relevance_4w__top15_inverse_vol__production_core_plus_10pct_ranker_sleeve,xgboost_rank_ndcg_relevance_4w,xgboost_ranker,forward_return_4w_rank_relevance,relevance_4w,top15_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.07675302961969499,0.08216110808065175,0.9341771479560861,-0.13814712151805209,0.5555890616922152,-0.02673573530092349,0.037865580520495885,0.0019690101870657867,0.04874121815792638,0.06932741350555931,0.07861445783132529,0.07861445783132529,0.05909302630566959,0.2826219512195122,332.0,0.03639247869709685,0.03639247869709685,0.34825688180975317,0.3533785728768102,0.2826219512195122,ridge_regression_forward_return_4w__top10_inverse_vol__production_core_plus_10pct_ranker_sleeve,ridge_regression_forward_return_4w,ridge_regression,forward_return_4w,regression_score,top10_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.0812075501364593,0.08696451747176208,0.9338009627067488,-0.13579750950659897,0.5980047088603867,-0.0280241832698402,0.03546184738955823,0.001844016064257028,0.021686746987951807,0.0220281124497992,0.07861445783132529,0.07861445783132529,0.01596385542168675,0.32439024390243903,332.0,0.046260341166742984,0.046260341166742984,0.4130880464055626,0.4123887311295995,0.3411585365853659,xgboost_rank_ndcg_relevance_4w__top15_equal_weight__production_core_plus_10pct_ranker_sleeve,xgboost_rank_ndcg_relevance_4w,xgboost_ranker,forward_return_4w_rank_relevance,relevance_4w,top15_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08005902089172978,0.08577918388333591,0.9333152551394538,-0.1348339093129296,0.5937602884888891,-0.027615151810250496,0.032610441767068274,0.0016957429718875506,0.021686746987951807,0.02214859437751004,0.07861445783132529,0.07861445783132529,0.01596385542168675,0.34390243902439027,332.0,0.03595803956814335,0.03595803956814335,0.457266249574291,0.4401817414902959,0.3710365853658536,random_forest_classifier_top_quintile_4w__top15_equal_weight__production_core_plus_10pct_ranker_sleeve,random_forest_classifier_top_quintile_4w,random_forest_classifier,top_quintile_forward_4w,classification_relevance,top15_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.0825301376741936,0.08843115888754978,0.9332698871349181,-0.13869762521602647,0.595036414975743,-0.028444270969722726,0.057894670701371824,0.0030105228764713346,0.021686746987951807,0.02186293829341725,0.07861445783132529,0.07861445783132529,0.05514489391434204,0.376829268292683,332.0,0.02700492299878407,0.02700492299878407,0.4395150907886535,0.4317379179576744,0.3609756097560976,gradient_boosting_classifier_top_quintile_4w__top5_inverse_vol__production_core_plus_10pct_ranker_sleeve,gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,top_quintile_forward_4w,classification_relevance,top5_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.07638489923112934,0.08202266198408789,0.9312657914705054,-0.13798605274206177,0.5535697102222072,-0.026707910393745114,0.0337126431036821,0.0017530574413914693,0.048208880787205644,0.06954956154629019,0.07861445783132529,0.07861445783132529,0.05581519670731657,0.2652439024390244,332.0,0.03639247869709685,0.03639247869709685,0.34825688180975317,0.3533785728768102,0.2826219512195122,ridge_regression_forward_return_4w__top15_inverse_vol__production_core_plus_10pct_ranker_sleeve,ridge_regression_forward_return_4w,ridge_regression,forward_return_4w,regression_score,top15_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08155481946041543,0.08760714295204877,0.9309151823961883,-0.1367430901825657,0.5964090715774493,-0.02817360061248985,0.04536144578313254,0.0023587951807228923,0.021716867469879518,0.021927710843373496,0.07861445783132529,0.07861445783132529,0.02379518072289157,0.3378048780487805,332.0,0.03009761550966602,0.03009761550966602,0.42238665331936215,0.41416172645102645,0.3378048780487805,lightgbm_lambdarank_relevance_4w__top10_equal_weight__production_core_plus_10pct_ranker_sleeve,lightgbm_lambdarank_relevance_4w,lightgbm_ranker,forward_return_4w_rank_relevance,relevance_4w,top10_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08035633377110529,0.08655325184697599,0.9284034054916077,-0.13724694556679595,0.5854872284352377,-0.027934286893349838,0.04528549775080361,0.0023548458830417876,0.021686746987951807,0.02237705269597794,0.07861445783132529,0.07861445783132529,0.02139315512170504,0.33983739837398375,332.0,0.02700492299878407,0.02700492299878407,0.4395150907886535,0.4317379179576744,0.3609756097560976,gradient_boosting_classifier_top_quintile_4w__top15_inverse_vol__production_core_plus_10pct_ranker_sleeve,gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,top_quintile_forward_4w,classification_relevance,top15_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08115616971113515,0.08742625879185796,0.928281397747438,-0.13846091043740438,0.5861305508880382,-0.028066368083244614,0.06577147621069072,0.003420116762955917,0.02198286106718398,0.022072614268787618,0.07861445783132529,0.07861445783132529,0.054586528616360756,0.35000000000000003,332.0,0.03009761550966602,0.03009761550966602,0.42238665331936215,0.41416172645102645,0.3378048780487805,lightgbm_lambdarank_relevance_4w__top5_inverse_vol__production_core_plus_10pct_ranker_sleeve,lightgbm_lambdarank_relevance_4w,lightgbm_ranker,forward_return_4w_rank_relevance,relevance_4w,top5_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08022341391817656,0.08644873142326434,0.9279883301629053,-0.1379011028520214,0.5817459923019073,-0.02770957025320937,0.05516678758585019,0.00286867295446421,0.022139762090666183,0.02312302156038738,0.07861445783132529,0.07861445783132529,0.022673028007024743,0.32276422764227647,332.0,0.08059237948805736,0.08059237948805736,0.4203367788592211,0.4123047768577439,0.3310975609756097,lightgbm_lambdarank_relevance_13w__top15_inverse_vol__production_core_plus_10pct_ranker_sleeve,lightgbm_lambdarank_relevance_13w,lightgbm_ranker,forward_return_13w_rank_relevance,relevance_13w,top15_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08076551711169744,0.08733183230444375,0.924811892531285,-0.13831301281769204,0.5839328886440573,-0.027936987059403486,0.05686746987951808,0.0029571084337349403,0.02174698795180723,0.02180722891566265,0.07861445783132529,0.07861445783132529,0.047289156626506026,0.35000000000000003,332.0,0.03009761550966602,0.03009761550966602,0.42238665331936215,0.41416172645102645,0.3378048780487805,lightgbm_lambdarank_relevance_4w__top5_equal_weight__production_core_plus_10pct_ranker_sleeve,lightgbm_lambdarank_relevance_4w,lightgbm_ranker,forward_return_4w_rank_relevance,relevance_4w,top5_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.07992767970203385,0.08652990017428393,0.9237001260956936,-0.1377203384971849,0.5803622077480417,-0.027671477445906874,0.048714859437751,0.0025331726907630524,0.02172690763052209,0.022349397590361447,0.07861445783132529,0.07861445783132529,0.01596385542168675,0.32276422764227647,332.0,0.08059237948805736,0.08059237948805736,0.4203367788592211,0.4123047768577439,0.3310975609756097,lightgbm_lambdarank_relevance_13w__top15_equal_weight__production_core_plus_10pct_ranker_sleeve,lightgbm_lambdarank_relevance_13w,lightgbm_ranker,forward_return_13w_rank_relevance,relevance_13w,top15_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08029844310727818,0.08704257254178531,0.9225191852955682,-0.1397113945634172,0.5747451262526011,-0.027734812355029264,0.06036144578313255,0.0031387951807228926,0.021716867469879518,0.02246987951807229,0.07861445783132529,0.07861445783132529,0.02379518072289157,0.3310975609756097,332.0,0.08059237948805736,0.08059237948805736,0.4203367788592211,0.4123047768577439,0.3310975609756097,lightgbm_lambdarank_relevance_13w__top10_equal_weight__production_core_plus_10pct_ranker_sleeve,lightgbm_lambdarank_relevance_13w,lightgbm_ranker,forward_return_13w_rank_relevance,relevance_13w,top10_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08096863150160849,0.08785660910223242,0.9215997786505864,-0.13864844882538852,0.5839851234367505,-0.028391903485490984,0.06282822692468915,0.0032670678000838354,0.021686746987951807,0.022159218782135195,0.07861445783132529,0.07861445783132529,0.05462509868691726,0.352439024390244,332.0,0.046260341166742984,0.046260341166742984,0.4130880464055626,0.4123887311295995,0.3411585365853659,xgboost_rank_ndcg_relevance_4w__top5_inverse_vol__production_core_plus_10pct_ranker_sleeve,xgboost_rank_ndcg_relevance_4w,xgboost_ranker,forward_return_4w_rank_relevance,relevance_4w,top5_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.07598984700737121,0.08250428418618226,0.9210412253973342,-0.13973377104932605,0.5438187664780534,-0.02684964629868173,0.04643940634930614,0.0024148491301639193,0.04853988439710018,0.066670165779793,0.07861445783132529,0.07861445783132529,0.0677840683726746,0.28414634146341466,332.0,0.03639247869709685,0.03639247869709685,0.34825688180975317,0.3533785728768102,0.2826219512195122,ridge_regression_forward_return_4w__top5_inverse_vol__production_core_plus_10pct_ranker_sleeve,ridge_regression_forward_return_4w,ridge_regression,forward_return_4w,regression_score,top5_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.07941163404491447,0.08624338116363842,0.9207852588042511,-0.1375748030378291,0.5772251334648727,-0.027735187239001313,0.05265060240963856,0.0027378313253012044,0.024859437751004018,0.02939759036144578,0.07861445783132529,0.07861445783132529,0.01596385542168675,0.2652439024390244,332.0,0.03639247869709685,0.03639247869709685,0.34825688180975317,0.3533785728768102,0.2826219512195122,ridge_regression_forward_return_4w__top15_equal_weight__production_core_plus_10pct_ranker_sleeve,ridge_regression_forward_return_4w,ridge_regression,forward_return_4w,regression_score,top15_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.07996555482160095,0.08688474657711127,0.9203635617516653,-0.1377883843745673,0.5803504786312076,-0.027927324815300473,0.04228915662650603,0.0021990361445783134,0.021686746987951807,0.02201807228915663,0.07861445783132529,0.07861445783132529,0.02379518072289157,0.3609756097560976,332.0,0.02700492299878407,0.02700492299878407,0.4395150907886535,0.4317379179576744,0.3609756097560976,gradient_boosting_classifier_top_quintile_4w__top10_equal_weight__production_core_plus_10pct_ranker_sleeve,gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,top_quintile_forward_4w,classification_relevance,top10_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.0798072115380104,0.08681412938322648,0.9192882783597909,-0.13960199558510056,0.5716767242726154,-0.027705379340006803,0.06693104948150586,0.0034804145730383054,0.02186101736073344,0.022862692954185276,0.07861445783132529,0.07861445783132529,0.03184752991877606,0.3310975609756097,332.0,0.08059237948805736,0.08059237948805736,0.4203367788592211,0.4123047768577439,0.3310975609756097,lightgbm_lambdarank_relevance_13w__top10_inverse_vol__production_core_plus_10pct_ranker_sleeve,lightgbm_lambdarank_relevance_13w,lightgbm_ranker,forward_return_13w_rank_relevance,relevance_13w,top10_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.0789698459476118,0.08615267066134635,0.9166267898766691,-0.13761803776791537,0.5738335412163756,-0.027639365089674208,0.05548192771084338,0.0028850602409638566,0.02635542168674699,0.031837349397590364,0.07861445783132529,0.07861445783132529,0.02379518072289157,0.2826219512195122,332.0,0.03639247869709685,0.03639247869709685,0.34825688180975317,0.3533785728768102,0.2826219512195122,ridge_regression_forward_return_4w__top10_equal_weight__production_core_plus_10pct_ranker_sleeve,ridge_regression_forward_return_4w,ridge_regression,forward_return_4w,regression_score,top10_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08074368539689081,0.08822152684073131,0.9152379049464826,-0.1389712658837422,0.5810099295234005,-0.028243471040873137,0.048795180722891573,0.002537349397590362,0.021686746987951807,0.02180722891566265,0.07861445783132529,0.07861445783132529,0.047289156626506026,0.376829268292683,332.0,0.02700492299878407,0.02700492299878407,0.4395150907886535,0.4317379179576744,0.3609756097560976,gradient_boosting_classifier_top_quintile_4w__top5_equal_weight__production_core_plus_10pct_ranker_sleeve,gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,top_quintile_forward_4w,classification_relevance,top5_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.07898541625393052,0.08630520887681405,0.915187128121881,-0.1371144503975702,0.5760546465008491,-0.027839805822156456,0.03654618473895582,0.0019004016064257028,0.021686746987951807,0.022188755020080324,0.07861445783132529,0.07861445783132529,0.01596385542168675,0.33983739837398375,332.0,0.02700492299878407,0.02700492299878407,0.4395150907886535,0.4317379179576744,0.3609756097560976,gradient_boosting_classifier_top_quintile_4w__top15_equal_weight__production_core_plus_10pct_ranker_sleeve,gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,top_quintile_forward_4w,classification_relevance,top15_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08000472063976449,0.08763538540629304,0.9129271271969486,-0.14375123634431486,0.5565497916702166,-0.027849329604350263,0.07590361445783134,0.00394698795180723,0.02174698795180723,0.022530120481927714,0.07861445783132529,0.07861445783132529,0.047289156626506026,0.3475609756097561,332.0,0.08059237948805736,0.08059237948805736,0.4203367788592211,0.4123047768577439,0.3310975609756097,lightgbm_lambdarank_relevance_13w__top5_equal_weight__production_core_plus_10pct_ranker_sleeve,lightgbm_lambdarank_relevance_13w,lightgbm_ranker,forward_return_13w_rank_relevance,relevance_13w,top5_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08014121074350711,0.08791190287009827,0.9116081910082937,-0.1390122549854298,0.5765046452336658,-0.028275350710455963,0.05433734939759037,0.0028255421686746987,0.021686746987951807,0.021927710843373496,0.07861445783132529,0.07861445783132529,0.047289156626506026,0.352439024390244,332.0,0.046260341166742984,0.046260341166742984,0.4130880464055626,0.4123887311295995,0.3411585365853659,xgboost_rank_ndcg_relevance_4w__top5_equal_weight__production_core_plus_10pct_ranker_sleeve,xgboost_rank_ndcg_relevance_4w,xgboost_ranker,forward_return_4w_rank_relevance,relevance_4w,top5_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.07924874700901441,0.08703887409488491,0.9104983012834227,-0.1383185537798023,0.5729437218898001,-0.027852913834523457,0.056184738955823293,0.0029216064257028117,0.022630522088353415,0.02445783132530121,0.07861445783132529,0.07861445783132529,0.01596385542168675,0.25609756097560976,332.0,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top15_equal_weight__production_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top15_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.07931788172956522,0.08719294783760623,0.9096823045516474,-0.13800836610886857,0.5747324163449259,-0.027916393049139288,0.06138554216867471,0.003192048192771085,0.02280120481927711,0.024819277108433735,0.07861445783132529,0.07861445783132529,0.02379518072289157,0.2820121951219512,332.0,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top10_equal_weight__production_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.07910277286123457,0.08707321102181699,0.9084627973742079,-0.14361741332925826,0.5507881741323597,-0.02764743001420894,0.08365829337619876,0.004350231255562336,0.02197718481904208,0.022729416155340965,0.07861445783132529,0.07861445783132529,0.05648235644382845,0.3475609756097561,332.0,0.08059237948805736,0.08059237948805736,0.4203367788592211,0.4123047768577439,0.3310975609756097,lightgbm_lambdarank_relevance_13w__top5_inverse_vol__production_core_plus_10pct_ranker_sleeve,lightgbm_lambdarank_relevance_13w,lightgbm_ranker,forward_return_13w_rank_relevance,relevance_13w,top5_inverse_vol,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
0.08005685421925346,0.08819273921344334,0.9077488116737198,-0.13928702258766368,0.5747617597961628,-0.028056340802173733,0.04939759036144579,0.0025686746987951814,0.021686746987951807,0.021987951807228918,0.07861445783132529,0.07861445783132529,0.047289156626506026,0.40487804878048783,332.0,0.03595803956814335,0.03595803956814335,0.457266249574291,0.4401817414902959,0.3710365853658536,random_forest_classifier_top_quintile_4w__top5_equal_weight__production_core_plus_10pct_ranker_sleeve,random_forest_classifier_top_quintile_4w,random_forest_classifier,top_quintile_forward_4w,classification_relevance,top5_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0,learning_to_rank_model
