weeks,start,end,cagr,total_return,sharpe_zero_rf,max_drawdown,annual_volatility,peak_largest_stock_weight,average_growth_allocation,maximum_growth_allocation,annual_total_turnover,cap_event_weeks,scenario,variant,cap_schedule,cost_bps,window,exceptional_signal_share
53,2025-08-08,2026-08-07,0.8986266680843633,0.9221805742716138,2.3571852011489436,-0.14071659565100347,0.2911289228983754,0.15811016707328274,0.42641509433962255,0.5,2.648396911881751,8,base,breadth4_vol_50,weekly,100,trailing_1y,0.49056603773584906
32,2026-01-02,2026-08-07,0.8750313337013718,0.47233029731938303,2.1316222955402044,-0.14071659565100336,0.3196383587665848,0.15811016707328274,0.446875,0.5,1.9955618015895995,8,base,breadth4_vol_50,weekly,100,ytd,0.46875
188,2023-01-06,2026-08-07,0.3509204212327621,1.9667219786724748,1.409865060417763,-0.23840625276354155,0.23314751314382348,0.15811016707328274,0.2117021276595744,0.5,2.312585913338946,4,base,breadth4_vol_50,monthly_with_weekly_2x_emergency,100,full_recent,0.1595744680851064
157,2023-08-11,2026-08-07,0.3491721853659804,1.470036854416561,1.3457691635942342,-0.23840625276354144,0.24544177340988194,0.15811016707328274,0.2337579617834394,0.5,2.6815742461312766,4,base,breadth4_vol_50,monthly_with_weekly_2x_emergency,100,since_incumbent_holdout_start,0.1910828025477707
105,2024-08-09,2026-08-07,0.5188968098517988,1.3256666662444125,1.679826019640209,-0.22628054604940706,0.2715882280929146,0.15811016707328274,0.2904761904761905,0.5,3.1501490838846005,3,base,breadth4_vol_50,monthly_with_weekly_2x_emergency,100,trailing_2y,0.2761904761904762
53,2025-08-08,2026-08-07,0.8977164628000518,0.9212413604318614,2.3498186784555664,-0.1413563544325408,0.29193592633287385,0.15811016707328274,0.42641509433962255,0.5,2.650852888481327,3,base,breadth4_vol_50,monthly_with_weekly_2x_emergency,100,trailing_1y,0.49056603773584906
32,2026-01-02,2026-08-07,0.8735427753230638,0.4716108888462991,2.1221551698595884,-0.1413563544325408,0.3208705100157381,0.15811016707328274,0.446875,0.5,1.9996295128326476,3,base,breadth4_vol_50,monthly_with_weekly_2x_emergency,100,ytd,0.46875
188,2023-01-06,2026-08-07,0.3461512980019741,1.9290312625133779,1.3793993271472562,-0.24319567267526354,0.23626212145390088,0.19065572022854013,0.2276595744680851,0.6,2.875540208328124,4,base,breadth4_vol_60,monthly,100,full_recent,0.1595744680851064
157,2023-08-11,2026-08-07,0.3434707681970921,1.4386562738796598,1.313110332258701,-0.24319567267526387,0.24898673580906525,0.19065572022854013,0.2528662420382165,0.6,3.355685121659719,4,base,breadth4_vol_60,monthly,100,since_incumbent_holdout_start,0.1910828025477707
105,2024-08-09,2026-08-07,0.5159329545204039,1.3165122622765844,1.6499707748711372,-0.23114622065910984,0.2760733989769981,0.19065572022854013,0.3180952380952381,0.6,4.058776062646212,3,base,breadth4_vol_60,monthly,100,trailing_2y,0.2761904761904762
53,2025-08-08,2026-08-07,0.9021240998711753,0.9257895509345413,2.312382519459468,-0.14870369110661696,0.29854175476243044,0.19065572022854013,0.47547169811320744,0.6,4.058392123781693,3,base,breadth4_vol_60,monthly,100,trailing_1y,0.49056603773584906
32,2026-01-02,2026-08-07,0.8878168592210463,0.47850042078811295,2.127117915551092,-0.14870369110661696,0.3242919127429166,0.19065572022854013,0.4937499999999999,0.6,2.9361473978477557,3,base,breadth4_vol_60,monthly,100,ytd,0.46875
188,2023-01-06,2026-08-07,0.3460303152184656,1.9280796565189045,1.3792856559589324,-0.2431956726752651,0.2362068037750871,0.19035055792078145,0.2276595744680851,0.6,2.8817933425323967,8,base,breadth4_vol_60,biweekly,100,full_recent,0.1595744680851064
157,2023-08-11,2026-08-07,0.34332618685139527,1.4378639846479362,1.3129459737089306,-0.24319567267526487,0.2489238237168893,0.19035055792078145,0.2528662420382165,0.6,3.3631729511527335,8,base,breadth4_vol_60,biweekly,100,since_incumbent_holdout_start,0.1910828025477707
105,2024-08-09,2026-08-07,0.5158262756145411,1.3161831049378345,1.6500932638090362,-0.23114622065911106,0.2759975556766883,0.19035055792078145,0.3180952380952381,0.6,4.064439701853884,5,base,breadth4_vol_60,biweekly,100,trailing_2y,0.2761904761904762
53,2025-08-08,2026-08-07,0.9018589228771465,0.925515912079311,2.312841616339042,-0.14852224101865696,0.29840426091392047,0.19035055792078145,0.47547169811320744,0.6,4.069612541079912,5,base,breadth4_vol_60,biweekly,100,trailing_1y,0.49056603773584906
32,2026-01-02,2026-08-07,0.8873809832986352,0.4782903380392469,2.127586981988881,-0.14852224101865696,0.32407955973960323,0.19035055792078145,0.4937499999999999,0.6,2.9547312139979294,5,base,breadth4_vol_60,biweekly,100,ytd,0.46875
188,2023-01-06,2026-08-07,0.3462676425468476,1.929946596835209,1.3812077487874534,-0.2431956726752641,0.23596358129737055,0.19035055792078148,0.2276595744680851,0.6,2.878540205264803,13,base,breadth4_vol_60,weekly,100,full_recent,0.1595744680851064
157,2023-08-11,2026-08-07,0.34360980900239824,1.4394183639997626,1.314975571457934,-0.2431956726752642,0.24864714078994704,0.19035055792078148,0.2528662420382165,0.6,3.359277474679437,13,base,breadth4_vol_60,weekly,100,since_incumbent_holdout_start,0.1910828025477707
105,2024-08-09,2026-08-07,0.5164251045375952,1.3180310948986906,1.6534005905818032,-0.23114622065911028,0.2756217723518591,0.19035055792078148,0.3180952380952381,0.6,4.057459383203334,8,base,breadth4_vol_60,weekly,100,trailing_2y,0.2761904761904762
53,2025-08-08,2026-08-07,0.9033476984094735,0.9270522042953302,2.320253962083791,-0.14792593124404085,0.29769986044988844,0.19035055792078148,0.47547169811320744,0.6,4.055783607904293,8,base,breadth4_vol_60,weekly,100,trailing_1y,0.49056603773584906
32,2026-01-02,2026-08-07,0.8898286254143162,0.47946980683776164,2.137718226818319,-0.14792593124404108,0.32299107879745886,0.19035055792078148,0.4937499999999999,0.6,2.931827043425811,8,base,breadth4_vol_60,weekly,100,ytd,0.46875
188,2023-01-06,2026-08-07,0.3461512980019741,1.9290312625133779,1.3793993271472562,-0.24319567267526354,0.23626212145390088,0.19065572022854013,0.2276595744680851,0.6,2.875540208328124,4,base,breadth4_vol_60,monthly_with_weekly_2x_emergency,100,full_recent,0.1595744680851064
157,2023-08-11,2026-08-07,0.3434707681970921,1.4386562738796598,1.313110332258701,-0.24319567267526387,0.24898673580906525,0.19065572022854013,0.2528662420382165,0.6,3.355685121659719,4,base,breadth4_vol_60,monthly_with_weekly_2x_emergency,100,since_incumbent_holdout_start,0.1910828025477707
105,2024-08-09,2026-08-07,0.5159329545204039,1.3165122622765844,1.6499707748711372,-0.23114622065910984,0.2760733989769981,0.19065572022854013,0.3180952380952381,0.6,4.058776062646212,3,base,breadth4_vol_60,monthly_with_weekly_2x_emergency,100,trailing_2y,0.2761904761904762
53,2025-08-08,2026-08-07,0.9021240998711753,0.9257895509345413,2.312382519459468,-0.14870369110661696,0.29854175476243044,0.19065572022854013,0.47547169811320744,0.6,4.058392123781693,3,base,breadth4_vol_60,monthly_with_weekly_2x_emergency,100,trailing_1y,0.49056603773584906
32,2026-01-02,2026-08-07,0.8878168592210463,0.47850042078811295,2.127117915551092,-0.14870369110661696,0.3242919127429166,0.19065572022854013,0.4937499999999999,0.6,2.9361473978477557,3,base,breadth4_vol_60,monthly_with_weekly_2x_emergency,100,ytd,0.46875
188,2023-01-06,2026-08-07,0.3656013298092231,2.0849494942000937,1.443018355390489,-0.23840625276354155,0.23568758865163134,0.18407356044426937,0.21595744680851062,0.5,2.1913730621690677,4,base,breadth3_concentration60_vol_50,monthly,100,full_recent,0.20212765957446807
157,2023-08-11,2026-08-07,0.36674790423694925,1.5684708575549364,1.385064348129559,-0.23840625276354144,0.24832992012255184,0.18407356044426937,0.2388535031847133,0.5,2.536427647278173,4,base,breadth3_concentration60_vol_50,monthly,100,since_incumbent_holdout_start,0.24203821656050956
105,2024-08-09,2026-08-07,0.5485779078825905,1.4183473400224536,1.731210060119162,-0.22628054604940706,0.27531229770749743,0.18407356044426937,0.2980952380952381,0.5,2.933120359885199,3,base,breadth3_concentration60_vol_50,monthly,100,trailing_2y,0.3523809523809524
53,2025-08-08,2026-08-07,0.9718883577850572,0.9978051889286617,2.436048031545352,-0.13940992688551312,0.298194627503858,0.18407356044426937,0.441509433962264,0.5,2.2208903220674174,3,base,breadth3_concentration60_vol_50,monthly,100,trailing_1y,0.6415094339622641
32,2026-01-02,2026-08-07,0.9489807094254619,0.5077977881803442,2.1788807571371556,-0.13940992688551312,0.33238506614091506,0.18407356044426937,0.47812499999999997,0.5,2.1871597087937356,3,base,breadth3_concentration60_vol_50,monthly,100,ytd,0.78125
188,2023-01-06,2026-08-07,0.36538624507929085,2.0831931939597403,1.4426991741696211,-0.23840625276354277,0.23561927749182976,0.18232530551086465,0.21595744680851062,0.5,2.202023363188271,8,base,breadth3_concentration60_vol_50,biweekly,100,full_recent,0.20212765957446807
157,2023-08-11,2026-08-07,0.36649013831096666,1.5670085950469268,1.3846593792274495,-0.23840625276354288,0.2482522643730499,0.18232530551086465,0.2388535031847133,0.5,2.5491808739763275,8,base,breadth3_concentration60_vol_50,biweekly,100,since_incumbent_holdout_start,0.24203821656050956
105,2024-08-09,2026-08-07,0.5482814193613383,1.4174125004645362,1.7310143030625604,-0.22628054604940784,0.2752176193359917,0.18232530551086465,0.2980952380952381,0.5,2.9466570215805574,5,base,breadth3_concentration60_vol_50,biweekly,100,trailing_2y,0.3523809523809524
53,2025-08-08,2026-08-07,0.9711404814607951,0.9970329147029084,2.4359715889628655,-0.1393368846490226,0.29802686529180417,0.18232530551086465,0.441509433962264,0.5,2.2477082367469015,5,base,breadth3_concentration60_vol_50,biweekly,100,trailing_1y,0.6415094339622641
32,2026-01-02,2026-08-07,0.9477565813991655,0.5072149318658703,2.178386224703107,-0.13933688464902272,0.33213248083161256,0.18232530551086465,0.47812499999999997,0.5,2.231576879981631,5,base,breadth3_concentration60_vol_50,biweekly,100,ytd,0.78125
188,2023-01-06,2026-08-07,0.36544204135695324,2.0836487356780276,1.4443534768078574,-0.238406252763542,0.2353301805877983,0.1717681983115174,0.21595744680851062,0.5,2.203529010056672,13,base,breadth3_concentration60_vol_50,weekly,100,full_recent,0.20212765957446807
157,2023-08-11,2026-08-07,0.3665570059753698,1.5673878705034676,1.386362251052906,-0.23840625276354233,0.247923347411015,0.1717681983115174,0.2388535031847133,0.5,2.550983814175432,13,base,breadth3_concentration60_vol_50,weekly,100,since_incumbent_holdout_start,0.24203821656050956
105,2024-08-09,2026-08-07,0.5485175139261251,1.4181569007895085,1.7339235508914606,-0.2262805460494074,0.27477336028514215,0.1717681983115174,0.2980952380952381,0.5,2.9481971926211217,8,base,breadth3_concentration60_vol_50,weekly,100,trailing_2y,0.3523809523809524
53,2025-08-08,2026-08-07,0.9717360058882325,0.9976478664128061,2.4429111267036037,-0.13775180478542803,0.2972048904268672,0.1717681983115174,0.441509433962264,0.5,2.250759518997075,8,base,breadth3_concentration60_vol_50,weekly,100,trailing_1y,0.6415094339622641
32,2026-01-02,2026-08-07,0.9487313142979186,0.5076790526085526,2.1868361570119896,-0.13775180478542826,0.33089468269324096,0.1717681983115174,0.47812499999999997,0.5,2.2366305662084813,8,base,breadth3_concentration60_vol_50,weekly,100,ytd,0.78125
188,2023-01-06,2026-08-07,0.3656013298092231,2.0849494942000937,1.443018355390489,-0.23840625276354155,0.23568758865163134,0.18407356044426937,0.21595744680851062,0.5,2.1913730621690677,4,base,breadth3_concentration60_vol_50,monthly_with_weekly_2x_emergency,100,full_recent,0.20212765957446807
157,2023-08-11,2026-08-07,0.36674790423694925,1.5684708575549364,1.385064348129559,-0.23840625276354144,0.24832992012255184,0.18407356044426937,0.2388535031847133,0.5,2.536427647278173,4,base,breadth3_concentration60_vol_50,monthly_with_weekly_2x_emergency,100,since_incumbent_holdout_start,0.24203821656050956
105,2024-08-09,2026-08-07,0.5485779078825905,1.4183473400224536,1.731210060119162,-0.22628054604940706,0.27531229770749743,0.18407356044426937,0.2980952380952381,0.5,2.933120359885199,3,base,breadth3_concentration60_vol_50,monthly_with_weekly_2x_emergency,100,trailing_2y,0.3523809523809524
53,2025-08-08,2026-08-07,0.9718883577850572,0.9978051889286617,2.436048031545352,-0.13940992688551312,0.298194627503858,0.18407356044426937,0.441509433962264,0.5,2.2208903220674174,3,base,breadth3_concentration60_vol_50,monthly_with_weekly_2x_emergency,100,trailing_1y,0.6415094339622641
32,2026-01-02,2026-08-07,0.9489807094254619,0.5077977881803442,2.1788807571371556,-0.13940992688551312,0.33238506614091506,0.18407356044426937,0.47812499999999997,0.5,2.1871597087937356,3,base,breadth3_concentration60_vol_50,monthly_with_weekly_2x_emergency,100,ytd,0.78125
188,2023-01-06,2026-08-07,0.3757341661298712,2.168513656588014,1.4441397037469048,-0.24319567267526354,0.24157958613622535,0.2200303794559904,0.23617021276595743,0.6,2.614072129195324,4,base,breadth3_concentration60_vol_60,monthly,100,full_recent,0.20212765957446807
157,2023-08-11,2026-08-07,0.3789005575375226,1.6380448055994274,1.3899077840746832,-0.24319567267526387,0.25502292848426217,0.2200303794559904,0.26305732484076433,0.6,3.042589587411526,4,base,breadth3_concentration60_vol_60,monthly,100,since_incumbent_holdout_start,0.24203821656050956
105,2024-08-09,2026-08-07,0.5760981196106911,1.5059140995233498,1.7497652481394002,-0.23114622065910984,0.28383749272978803,0.2200303794559904,0.3333333333333333,0.6,3.5906236923893897,3,base,breadth3_concentration60_vol_60,monthly,100,trailing_2y,0.3523809523809524
53,2025-08-08,2026-08-07,1.0545959719563545,1.0832452592583852,2.478135900314338,-0.1440468783856994,0.31145929763103974,0.2200303794559904,0.5056603773584906,0.6,3.1309204468578,3,base,breadth3_concentration60_vol_60,monthly,100,trailing_1y,0.6415094339622641
32,2026-01-02,2026-08-07,1.042621996468112,0.5519757313027216,2.2312959333770173,-0.1440468783856993,0.3480836273106504,0.2200303794559904,0.5562499999999999,0.6,3.275899601026036,3,base,breadth3_concentration60_vol_60,monthly,100,ytd,0.78125
188,2023-01-06,2026-08-07,0.37544638070094805,2.1661179944895737,1.4437641998877513,-0.2431956726752651,0.24148094560915942,0.21749945714878638,0.23617021276595743,0.6,2.6276462189381484,8,base,breadth3_concentration60_vol_60,biweekly,100,full_recent,0.20212765957446807
157,2023-08-11,2026-08-07,0.37855516221463237,1.636050222447917,1.3894227584936762,-0.24319567267526487,0.25491103548897154,0.21749945714878638,0.26305732484076433,0.6,3.058843911434779,8,base,breadth3_concentration60_vol_60,biweekly,100,since_incumbent_holdout_start,0.24203821656050956
105,2024-08-09,2026-08-07,0.575650516848172,1.5044772913707978,1.7494841446497427,-0.23114622065911106,0.2836978756829494,0.21749945714878638,0.3333333333333333,0.6,3.609395328180372,5,base,breadth3_concentration60_vol_60,biweekly,100,trailing_2y,0.3523809523809524
53,2025-08-08,2026-08-07,1.0534401555366242,1.0820507954206846,2.478011163046094,-0.14395987796282428,0.31121590631805035,0.21749945714878638,0.5056603773584906,0.6,3.1681095366323864,5,base,breadth3_concentration60_vol_60,biweekly,100,trailing_1y,0.6415094339622641
32,2026-01-02,2026-08-07,1.0407191833124827,0.5510858798175031,2.2305807808324123,-0.14395987796282417,0.34771854684553316,0.21749945714878638,0.5562499999999999,0.6,3.3374940309651957,5,base,breadth3_concentration60_vol_60,biweekly,100,ytd,0.78125
188,2023-01-06,2026-08-07,0.3754973059747444,2.1665418251164024,1.4457105611637662,-0.2431956726752641,0.24112115328911674,0.20359165417959407,0.23617021276595743,0.6,2.6301130527562195,13,base,breadth3_concentration60_vol_60,weekly,100,full_recent,0.20212765957446807
157,2023-08-11,2026-08-07,0.37861628084887733,1.636403095846847,1.3914173212318748,-0.2431956726752642,0.2545024708137092,0.20359165417959407,0.26305732484076433,0.6,3.0617978270895403,13,base,breadth3_concentration60_vol_60,weekly,100,since_incumbent_holdout_start,0.24203821656050956
105,2024-08-09,2026-08-07,0.5758799495992886,1.5052137202246474,1.752845863069708,-0.23114622065911028,0.2831482510727405,0.20359165417959407,0.3333333333333333,0.6,3.612656481568917,8,base,breadth3_concentration60_vol_60,weekly,100,trailing_2y,0.3523809523809524
53,2025-08-08,2026-08-07,1.0540325650414446,1.0826630119044194,2.4859562101357837,-0.14209387499307435,0.31021354280150165,0.20359165417959407,0.5056603773584906,0.6,3.1745703122134676,8,base,breadth3_concentration60_vol_60,weekly,100,trailing_1y,0.6415094339622641
32,2026-01-02,2026-08-07,1.0416943755010353,0.5515419687589451,2.2401898563238625,-0.14209387499307424,0.34621284187905876,0.20359165417959407,0.5562499999999999,0.6,3.3481946905213604,8,base,breadth3_concentration60_vol_60,weekly,100,ytd,0.78125
188,2023-01-06,2026-08-07,0.3757341661298712,2.168513656588014,1.4441397037469048,-0.24319567267526354,0.24157958613622535,0.2200303794559904,0.23617021276595743,0.6,2.614072129195324,4,base,breadth3_concentration60_vol_60,monthly_with_weekly_2x_emergency,100,full_recent,0.20212765957446807
157,2023-08-11,2026-08-07,0.3789005575375226,1.6380448055994274,1.3899077840746832,-0.24319567267526387,0.25502292848426217,0.2200303794559904,0.26305732484076433,0.6,3.042589587411526,4,base,breadth3_concentration60_vol_60,monthly_with_weekly_2x_emergency,100,since_incumbent_holdout_start,0.24203821656050956
105,2024-08-09,2026-08-07,0.5760981196106911,1.5059140995233498,1.7497652481394002,-0.23114622065910984,0.28383749272978803,0.2200303794559904,0.3333333333333333,0.6,3.5906236923893897,3,base,breadth3_concentration60_vol_60,monthly_with_weekly_2x_emergency,100,trailing_2y,0.3523809523809524
53,2025-08-08,2026-08-07,1.0545959719563545,1.0832452592583852,2.478135900314338,-0.1440468783856994,0.31145929763103974,0.2200303794559904,0.5056603773584906,0.6,3.1309204468578,3,base,breadth3_concentration60_vol_60,monthly_with_weekly_2x_emergency,100,trailing_1y,0.6415094339622641
32,2026-01-02,2026-08-07,1.042621996468112,0.5519757313027216,2.2312959333770173,-0.1440468783856993,0.3480836273106504,0.2200303794559904,0.5562499999999999,0.6,3.275899601026036,3,base,breadth3_concentration60_vol_60,monthly_with_weekly_2x_emergency,100,ytd,0.78125
188,2023-01-06,2026-08-07,0.35465273132626707,1.996462450907969,1.4340661764753477,-0.2336269393022934,0.2307510710497632,0.14783525440271603,0.19574468085106378,0.4,1.8096868714721424,4,base,binary_10_40_control,monthly,100,full_recent,0.0
157,2023-08-11,2026-08-07,0.35363688126034276,1.4947982115701874,1.3717904759087247,-0.23362693930229383,0.2427114667457551,0.14783525440271603,0.21464968152866234,0.4,2.0793766673353584,4,base,binary_10_40_control,monthly,100,since_incumbent_holdout_start,0.0
105,2024-08-09,2026-08-07,0.5200401517359516,1.329202955941573,1.700861764517658,-0.22231781619831004,0.268109200958166,0.14783525440271603,0.2628571428571428,0.4,2.3323039356307196,3,base,binary_10_40_control,monthly,100,trailing_2y,0.0
53,2025-08-08,2026-08-07,0.8889181535089798,0.9121630931976537,2.368470746840766,-0.13513658924024696,0.287036612952818,0.14783525440271603,0.3773584905660376,0.4,1.4227205105411365,3,base,binary_10_40_control,monthly,100,trailing_1y,0.0
32,2026-01-02,2026-08-07,0.8542805850432547,0.4622817063170377,2.097132618235429,-0.13513658924024696,0.31946440320069,0.14783525440271603,0.4,0.4,1.2764093360210869,3,base,binary_10_40_control,monthly,100,ytd,0.0
188,2023-01-06,2026-08-07,0.29528327272454535,1.5482487161840175,1.2079030217756612,-0.28393990942444325,0.2380723192553798,0.18407356044426934,0.22287234042553186,0.5,2.08465884596443,4,base,breadth3_vol_50,monthly,200,full_recent,0.2712765957446808
157,2023-08-11,2026-08-07,0.29038798080624795,1.159186540466774,1.143078349404149,-0.28393990942444414,0.25096401040619404,0.18407356044426934,0.2471337579617834,0.5,2.40844881300652,4,base,breadth3_vol_50,monthly,200,since_incumbent_holdout_start,0.3248407643312102
105,2024-08-09,2026-08-07,0.4551662700150687,1.1328394934231305,1.49147552921165,-0.25313593752823316,0.27808793925704606,0.18407356044426934,0.3104761904761905,0.5,2.740314120592035,3,base,breadth3_vol_50,monthly,200,trailing_2y,0.47619047619047616
53,2025-08-08,2026-08-07,0.8648745810045539,0.8873586241750329,2.238978323001513,-0.1486048682600929,0.2993905106579176,0.18407356044426934,0.4660377358490565,0.5,1.8387230099307472,3,base,breadth3_vol_50,monthly,200,trailing_1y,0.8867924528301887
32,2026-01-02,2026-08-07,0.869683178766645,0.46974455167440454,2.043579079791027,-0.1486048682600929,0.3341062367137324,0.18407356044426934,0.49375,0.5,1.6982923676463917,3,base,breadth3_vol_50,monthly,200,ytd,0.9375
188,2023-01-06,2026-08-07,0.2949687603497533,1.5460124093186627,1.2072514633753335,-0.2839399094244428,0.237980984337616,0.1823253055108647,0.22287234042553186,0.5,2.0914114001874995,8,base,breadth3_vol_50,biweekly,200,full_recent,0.2712765957446808
157,2023-08-11,2026-08-07,0.29001279960023574,1.1572916690386634,1.142284920982314,-0.2839399094244429,0.25086013039764415,0.1823253055108647,0.2471337579617834,0.5,2.4165346741143994,8,base,breadth3_vol_50,biweekly,200,since_incumbent_holdout_start,0.3248407643312102
105,2024-08-09,2026-08-07,0.45475677841019757,1.1316277400800292,1.4910270859018842,-0.2531359375282324,0.27795764011918506,0.1823253055108647,0.3104761904761905,0.5,2.746878285471678,5,base,breadth3_vol_50,biweekly,200,trailing_2y,0.47619047619047616
53,2025-08-08,2026-08-07,0.8638350546978018,0.8862863385531965,2.238598651988962,-0.14849858094256496,0.29915898906171456,0.1823253055108647,0.4660377358490565,0.5,1.8517274875224905,5,base,breadth3_vol_50,biweekly,200,trailing_1y,0.8867924528301887
32,2026-01-02,2026-08-07,0.867957339602828,0.4689095296863488,2.0425694973932096,-0.14849858094256496,0.33375894583391946,0.1823253055108647,0.49375,0.5,1.7198310336577163,5,base,breadth3_vol_50,biweekly,200,ytd,0.9375
188,2023-01-06,2026-08-07,0.2949594641336357,1.5459463311703083,1.208456142099507,-0.2839399094244436,0.23767744179178185,0.1717701303119587,0.22287234042553186,0.5,2.0926533432658183,13,base,breadth3_vol_50,weekly,200,full_recent,0.2712765957446808
157,2023-08-11,2026-08-07,0.2900017104356736,1.1572356795869094,1.143475960032875,-0.28393990942444347,0.25051492616956494,0.1717701303119587,0.2471337579617834,0.5,2.4180218416221955,13,base,breadth3_vol_50,weekly,200,since_incumbent_holdout_start,0.3248407643312102
105,2024-08-09,2026-08-07,0.45486410106840625,1.1319452919523405,1.4933271469963731,-0.25313593752823305,0.27749196641814605,0.1717701303119587,0.3104761904761905,0.5,2.7479516133255717,8,base,breadth3_vol_50,weekly,200,trailing_2y,0.47619047619047616
53,2025-08-08,2026-08-07,0.8641074738604735,0.886567341538504,2.244710245210056,-0.14706121395747374,0.29829498128030785,0.1717701303119587,0.4660377358490565,0.5,1.8538538917613363,8,base,breadth3_vol_50,weekly,200,trailing_1y,0.8867924528301887
32,2026-01-02,2026-08-07,0.868409553443493,0.46912835540466724,2.0500003586998985,-0.14706121395747362,0.3324593651674783,0.1717701303119587,0.49375,0.5,1.7233528906783036,8,base,breadth3_vol_50,weekly,200,ytd,0.9375
188,2023-01-06,2026-08-07,0.29528327272454535,1.5482487161840175,1.2079030217756612,-0.28393990942444325,0.2380723192553798,0.18407356044426934,0.22287234042553186,0.5,2.08465884596443,4,base,breadth3_vol_50,monthly_with_weekly_2x_emergency,200,full_recent,0.2712765957446808
157,2023-08-11,2026-08-07,0.29038798080624795,1.159186540466774,1.143078349404149,-0.28393990942444414,0.25096401040619404,0.18407356044426934,0.2471337579617834,0.5,2.40844881300652,4,base,breadth3_vol_50,monthly_with_weekly_2x_emergency,200,since_incumbent_holdout_start,0.3248407643312102
105,2024-08-09,2026-08-07,0.4551662700150687,1.1328394934231305,1.49147552921165,-0.25313593752823316,0.27808793925704606,0.18407356044426934,0.3104761904761905,0.5,2.740314120592035,3,base,breadth3_vol_50,monthly_with_weekly_2x_emergency,200,trailing_2y,0.47619047619047616
53,2025-08-08,2026-08-07,0.8648745810045539,0.8873586241750329,2.238978323001513,-0.1486048682600929,0.2993905106579176,0.18407356044426934,0.4660377358490565,0.5,1.8387230099307472,3,base,breadth3_vol_50,monthly_with_weekly_2x_emergency,200,trailing_1y,0.8867924528301887
32,2026-01-02,2026-08-07,0.869683178766645,0.46974455167440454,2.043579079791027,-0.1486048682600929,0.3341062367137324,0.18407356044426934,0.49375,0.5,1.6982923676463917,3,base,breadth3_vol_50,monthly_with_weekly_2x_emergency,200,ytd,0.9375
188,2023-01-06,2026-08-07,0.2956410459060681,1.550794351621363,1.1839315958475254,-0.29249661257637216,0.2443611090191965,0.22003037945599035,0.24999999999999997,0.6,2.378536240633506,4,base,breadth3_vol_60,monthly,200,full_recent,0.2712765957446808
157,2023-08-11,2026-08-07,0.29081478961476637,1.1613435127192648,1.1195052304857287,-0.2924966125763726,0.25810810540713625,0.22003037945599035,0.27961783439490445,0.6,2.7603529543936953,4,base,breadth3_vol_60,monthly,200,since_incumbent_holdout_start,0.3248407643312102
105,2024-08-09,2026-08-07,0.4634550447934416,1.1574420788124113,1.4724113905354845,-0.2608377057490032,0.287266198417702,0.22003037945599035,0.35809523809523813,0.6,3.167178478814985,3,base,breadth3_vol_60,monthly,200,trailing_2y,0.47619047619047616
53,2025-08-08,2026-08-07,0.9052564426104108,0.9290219029651086,2.218128602923277,-0.1607812490757773,0.31387934726272554,0.22003037945599035,0.5547169811320755,0.6,2.2918268649186686,3,base,breadth3_vol_60,monthly,200,trailing_1y,0.8867924528301887
32,2026-01-02,2026-08-07,0.9391213034540795,0.5030993206909948,2.0636337471658694,-0.16078124907577707,0.351408072256693,0.22003037945599035,0.5874999999999999,0.6,2.1963924080960164,3,base,breadth3_vol_60,monthly,200,ytd,0.9375
188,2023-01-06,2026-08-07,0.29518933953848636,1.5475806654739537,1.1829909763731477,-0.2924850301008364,0.24423314363928034,0.2174994571487864,0.24999999999999997,0.6,2.3874137735206142,8,base,breadth3_vol_60,biweekly,200,full_recent,0.2712765957446808
157,2023-08-11,2026-08-07,0.29027592620546283,1.1586204865755838,1.1183658797404235,-0.29248503010083704,0.25796286466227947,0.2174994571487864,0.27961783439490445,0.6,2.77098337594004,8,base,breadth3_vol_60,biweekly,200,since_incumbent_holdout_start,0.3248407643312102
105,2024-08-09,2026-08-07,0.4627659599832241,1.1553913219842453,1.4715202505303289,-0.2608377057490039,0.2870824297367986,0.2174994571487864,0.35809523809523813,0.6,3.1775473673978554,5,base,breadth3_vol_60,biweekly,200,trailing_2y,0.47619047619047616
53,2025-08-08,2026-08-07,0.9034795555288846,0.9271882709626416,2.2170567594370825,-0.16078857452754802,0.3135606970512139,0.2174994571487864,0.5547169811320755,0.6,2.312369002677187,5,base,breadth3_vol_60,biweekly,200,trailing_1y,0.8867924528301887
32,2026-01-02,2026-08-07,0.9361269413083548,0.5016705494504676,2.0615032563875175,-0.16078857452754802,0.3509333587611936,0.2174994571487864,0.5874999999999999,0.6,2.230415323758562,5,base,breadth3_vol_60,biweekly,200,ytd,0.9375
188,2023-01-06,2026-08-07,0.2951171091798417,1.5470670509600724,1.1841827325496126,-0.2924328875736596,0.24386331680003334,0.20359436838397837,0.24999999999999997,0.6,2.3895811806902465,13,base,breadth3_vol_60,weekly,200,full_recent,0.2712765957446808
157,2023-08-11,2026-08-07,0.29018976239234173,1.1581852898311245,1.1195057269825,-0.2924328875736598,0.25754311201501057,0.20359436838397837,0.27961783439490445,0.6,2.7735787424871154,13,base,breadth3_vol_60,weekly,200,since_incumbent_holdout_start,0.3248407643312102
105,2024-08-09,2026-08-07,0.4627466075230693,1.1553337421389203,1.4737993620308338,-0.26083770574900433,0.28651933481132325,0.20359436838397837,0.35809523809523813,0.6,3.180277716672388,8,base,breadth3_vol_60,weekly,200,trailing_2y,0.47619047619047616
