Date,target_growth_allocation,high_confidence,growth_momentum_13w_prior,incumbent_momentum_13w_prior,growth_momentum_long_prior,incumbent_momentum_long_prior,selected_count,available_momentum_count,positive_holding_count,positive_holding_share,largest_positive_contribution_share,growth_volatility_13w_prior,growth_volatility_52w_prior,volatility_ratio_13w_to_52w,exceptional_confidence
2026-01-16,0.6,True,0.1578816486502066,0.35077764135749656,0.6705782967325453,0.459287407246626,5,5,4,0.8,0.4326783450715844,0.32201326448724404,0.3988611009945375,0.8073318347773756,True
2026-01-23,0.6,True,0.17366087840815214,0.38884447813947287,0.7422457784235026,0.5398451208891843,5,5,4,0.8,0.43445689971684026,0.3247690823765478,0.3964309418368428,0.8192324263886834,True
2026-01-30,0.6,True,0.18090130679427774,0.24987545922068777,0.8732915776960568,0.4437208200972593,5,5,4,0.8,0.38560703417541936,0.3269063717761388,0.3952138258974302,0.8271632983330415,True
2026-02-06,0.6,True,0.23772567550266088,0.2325511172501915,0.6864380184970267,0.3460882411758699,5,5,4,0.8,0.3728118522121668,0.3014242956434119,0.3953181112857183,0.7624854188012545,True
2026-02-13,0.6,True,0.17163137306611542,0.1987753479470613,0.6661601860436626,0.33233862619652066,5,5,4,0.8,0.2934939659177587,0.32842700255781193,0.3990069582308383,0.8231109653175682,True
2026-02-20,0.6,True,0.3495362792638592,0.301007241979653,0.6662476711373588,0.40000466109081545,5,5,4,0.8,0.3138150994174674,0.24732097037134934,0.39472257635655156,0.6265691024167444,True
2026-02-27,0.6,True,0.31310470853150285,0.2454983812516991,0.7250037450378246,0.44321708667756776,5,5,4,0.8,0.398142847107005,0.22012829648490215,0.38569997733179207,0.5707241623598551,True
2026-03-06,0.6,True,0.2166967760007752,0.18459687823795368,0.5416158658552963,0.39657347372449614,5,5,4,0.8,0.3548682159479706,0.2741148584327444,0.38457256037104404,0.7127779947905601,True
2026-03-13,0.6,True,0.32907058382370025,0.14298722940756203,0.5053526783954314,0.34076438906001183,5,5,4,0.8,0.2928891259348975,0.2911653442718504,0.3891102079449892,0.7482850316612979,True
2026-03-20,0.6,True,0.2835666391659244,0.03328785866605055,0.37449116222057555,0.24479777924902768,5,5,4,0.8,0.38423884451586454,0.30361284780217057,0.39019812307568097,0.7780992010135407,True
2026-03-27,0.6,True,0.20366908472366463,-0.06114626977681714,0.3277601619427699,0.22302870725220592,5,5,3,0.6,0.587914834476036,0.33094976467074005,0.39388525002001284,0.8402187303381502,True
2026-04-03,0.4,True,0.18880141615392398,0.01321780216511348,0.27176635458551757,0.2464348386501185,5,5,3,0.6,0.663195739742051,0.33215201103909325,0.3191234516222383,1.0408260795332505,False
2026-04-10,0.6,True,0.1926629204831385,0.005437556309865865,0.37941781242705686,0.32607491151332013,5,5,3,0.6,0.49409043057398894,0.33365056472190485,0.31781186845259957,1.0498367047977868,True
2026-04-17,0.6,True,0.2578617195576469,0.029552839324239688,0.4564550016153921,0.3906969559553095,5,5,3,0.6,0.5929987402048693,0.3799949077831795,0.33123694505090645,1.147199651067847,True
2026-04-24,0.4,True,0.30552828293753276,0.011107868631212492,0.5322474713391512,0.4042715801518315,5,5,3,0.6,0.739919687927887,0.3947205615412617,0.3334451475173576,1.18376459960544,False
2026-05-01,0.4,True,0.3057251512133896,0.11060954784789656,0.5419325373820474,0.38812361863127,5,5,3,0.6,0.6608851001935311,0.3947549364170652,0.32948654323781645,1.1980912256320568,False
2026-05-08,0.6,True,0.3549598028404961,0.25353357063140813,0.6770685372497052,0.5450442029923639,5,5,4,0.8,0.5493752033616593,0.3920496918763149,0.32942361277695836,1.1901080452959472,True
2026-05-15,0.6,True,0.43762793747936324,0.2707035573515806,0.6843699943471531,0.5232880991017093,5,5,4,0.8,0.456260893609684,0.3611178185837068,0.3266143772174274,1.1056396894105809,True
2026-05-22,0.6,True,0.3559555303435147,0.2441645100200205,0.8299111812670403,0.6186670377501131,5,5,3,0.6,0.5618942129051537,0.36697544260593945,0.3223046356710647,1.1385980901015167,True
2026-05-29,0.6,True,0.5378671907945674,0.2733375348759086,1.0193806493284607,0.5859398384749732,5,5,4,0.8,0.5729005210763278,0.5060005142638259,0.3684240543172223,1.373418777450798,True
2026-06-05,0.6,True,0.45755301591582964,0.24224984901874058,0.7734000553149956,0.4715652931391694,5,5,3,0.6,0.5943748674368754,0.5535089767810002,0.390679313458374,1.4167859871597102,True
2026-06-12,0.6,True,0.4215137040413388,0.28483629180257,0.8892920485436124,0.4685514734097058,5,5,3,0.6,0.5697872303666552,0.5466237940950749,0.3912382214767473,1.3971635798563273,True
2026-06-19,0.6,True,0.5797171123606015,0.39632466422711765,1.0276721847455965,0.4428053223018309,5,5,3,0.6,0.5708408522894106,0.5465644959531044,0.3956714692864927,1.381359381152031,True
2026-06-26,0.6,True,0.6257822827495358,0.3372146848838362,0.9569038722370835,0.25544899501240725,5,5,3,0.6,0.5903375660457397,0.5306641549712506,0.39199474117538063,1.3537532503116632,True
2026-07-03,0.6,True,0.5546107402653226,0.2865274765132888,0.8481234495955161,0.30353254217782455,5,5,3,0.6,0.5711174529852,0.5515417575534033,0.39735363769389287,1.3880375193099188,True
2026-07-10,0.4,True,0.45276840249904526,0.271507370546769,0.7326630057101351,0.27842126347252627,5,5,3,0.6,0.6060607662322303,0.5616144241012664,0.3984276619850556,1.4095768885703817,False
2026-07-17,0.4,True,0.20037241731928535,0.1433084646981393,0.5099025129588057,0.17709647605340706,5,5,3,0.6,0.8155233799867747,0.5750259608984952,0.4112774444329045,1.3981461144590062,False
2026-07-24,0.4,True,0.09488242630054877,0.11340781476242778,0.42939997402663477,0.1257754025017741,5,5,2,0.4,0.9053157089761666,0.5655404805695474,0.4123288792669669,1.3715762077469766,False
2026-07-31,0.4,True,-0.031278278505782464,0.09640416426891907,0.26488431628173226,0.217676933137255,5,5,1,0.2,1.0,0.5863536598714528,0.42076528124497214,1.3935409740474145,False
2026-08-07,0.6,True,0.041927751484863274,0.027913534099827997,0.4117702207259717,0.2885241227005073,5,5,3,0.6,0.5380549652483632,0.6263453206514226,0.42196268843066875,1.4843618590564915,True
