version,state_type,state,n_weeks,ann_return,ann_vol,sharpe,max_drawdown,cvar_5,avg_BIL,avg_SPY
improved_phasesss3_stress_new_state_defense,refined_state,neutral_mixed,112,0.0287351939087912,0.05010204966235381,0.5735333005823621,-0.04762036527022684,-0.01885113906909692,0.6565728157183124,0.0193655593191278
improved_phasesss3_stress_new_state_defense,refined_state,recovery_confirmed,44,0.02570302521058565,0.07466220234826086,0.3442575279348743,-0.05379828835792211,-0.0220948808133495,0.11359124147235447,0.05582059940443671
improved_phasesss3_stress_new_state_defense,refined_state,recovery_fragile,49,0.06661723536846531,0.058379217034983506,1.1411121757344778,-0.03219421138249934,-0.017140904118017566,0.16976610826548516,0.05424801103198307
improved_phasesss3_stress_new_state_defense,refined_state,stressed_panic,229,0.03586903260074936,0.07447738172676589,0.48160974203338097,-0.1216153304494354,-0.023111251419999868,0.5313013317267201,0.025107944254254364
improved_phasesss3_recovery_sequence_rerisk,market_state,calm_trend,295,0.040884906706144086,0.07955146588273866,0.5139428450810662,-0.13932805218079636,-0.02703274084547243,0.1102038229044118,0.0798280454142642
improved_phasesss3_recovery_sequence_rerisk,market_state,neutral_mixed,493,0.11214206410545557,0.07671223158033204,1.4618537591103953,-0.09121823946690277,-0.024705600193384716,0.260352555267532,0.0658382370416203
improved_phasesss3_recovery_sequence_rerisk,market_state,recovery_confirmed,44,0.02570451520304151,0.07466441759845951,0.34426726986981615,-0.053798275664669104,-0.022095707267113667,0.1136074986347607,0.05581500694131336
improved_phasesss3_recovery_sequence_rerisk,market_state,recovery_fragile,49,0.06667056462644738,0.05837430411152855,1.1421217887080621,-0.0321942113819057,-0.01713466579573243,0.16992943171549676,0.054218931139510686
improved_phasesss3_recovery_sequence_rerisk,market_state,stressed_panic,229,0.0358030015502957,0.07448265824987817,0.48068909450280345,-0.12162163483745014,-0.02312002389328366,0.5313361168369484,0.025175535365985605
improved_phasesss3_recovery_sequence_rerisk,refined_state,calm_trend,295,0.040884906706144086,0.07955146588273866,0.5139428450810662,-0.13932805218079636,-0.02703274084547243,0.1102038229044118,0.0798280454142642
improved_phasesss3_recovery_sequence_rerisk,refined_state,neutral_deteriorating,171,0.0877019122099083,0.07752708792725949,1.1312421832765787,-0.07917821790279311,-0.022186651757249386,0.20143049150813055,0.07989961737647269
improved_phasesss3_recovery_sequence_rerisk,refined_state,neutral_healthy,210,0.1805231358548547,0.086526043792291,2.086344503259703,-0.06452223415966818,-0.02806061995935546,0.09701291454248823,0.07917432403047457
improved_phasesss3_recovery_sequence_rerisk,refined_state,neutral_mixed,112,0.02873882466162203,0.05010213828242724,0.5736047531468702,-0.047612349580720026,-0.01885086878058637,0.6565757468310752,0.0193643593191278
improved_phasesss3_recovery_sequence_rerisk,refined_state,recovery_confirmed,44,0.02570451520304151,0.07466441759845951,0.34426726986981615,-0.053798275664669104,-0.022095707267113667,0.1136074986347607,0.05581500694131336
improved_phasesss3_recovery_sequence_rerisk,refined_state,recovery_fragile,49,0.06667056462644738,0.05837430411152855,1.1421217887080621,-0.0321942113819057,-0.01713466579573243,0.16992943171549676,0.054218931139510686
improved_phasesss3_recovery_sequence_rerisk,refined_state,stressed_panic,229,0.0358030015502957,0.07448265824987817,0.48068909450280345,-0.12162163483745014,-0.02312002389328366,0.5313361168369484,0.025175535365985605
improved_phasesss3_combined_sequence_overlay,market_state,calm_trend,295,0.040887117838793285,0.07938898225154264,0.5150225721403399,-0.1393340731929884,-0.0269568246405272,0.11073387552997459,0.0797301312692769
improved_phasesss3_combined_sequence_overlay,market_state,neutral_mixed,493,0.11212969609187451,0.07669840989248351,1.4619559420991761,-0.09122104669446318,-0.024704450559182203,0.2603995445768897,0.06582584502869597
improved_phasesss3_combined_sequence_overlay,market_state,recovery_confirmed,44,0.025702157017522875,0.07466287785088749,0.3442427851341838,-0.0537992410239172,-0.022095158207665198,0.11359110557626213,0.055819264132710586
improved_phasesss3_combined_sequence_overlay,market_state,recovery_fragile,49,0.06663228043066582,0.05837830188304969,1.1413877807571635,-0.032194211382024385,-0.017139346145282435,0.1698050194875934,0.05424132191322014
improved_phasesss3_combined_sequence_overlay,market_state,stressed_panic,229,0.035939601234108665,0.07425569082020149,0.48399793789718787,-0.12094498709631951,-0.023053477603258977,0.5313456936860003,0.025118853741674586
improved_phasesss3_combined_sequence_overlay,refined_state,calm_trend,295,0.040887117838793285,0.07938898225154264,0.5150225721403399,-0.1393340731929884,-0.0269568246405272,0.11073387552997459,0.0797301312692769
improved_phasesss3_combined_sequence_overlay,refined_state,neutral_deteriorating,171,0.08769084908464153,0.07751521022490965,1.1312728022049785,-0.07911105874716307,-0.022180707218188864,0.20143802244517364,0.07990040323875232
improved_phasesss3_combined_sequence_overlay,refined_state,neutral_healthy,210,0.18050375912918804,0.08650604955133051,2.0866027296979,-0.06452196857064274,-0.028062872196531707,0.09711826765082658,0.07914411238846739
improved_phasesss3_combined_sequence_overlay,refined_state,neutral_mixed,112,0.02873610159777451,0.050102071778862,0.5735511642035177,-0.04761836135045783,-0.018851071496969286,0.6565735484965032,0.0193652593191278
improved_phasesss3_combined_sequence_overlay,refined_state,recovery_confirmed,44,0.025702157017522875,0.07466287785088749,0.3442427851341838,-0.0537992410239172,-0.022095158207665198,0.11359110557626213,0.055819264132710586
improved_phasesss3_combined_sequence_overlay,refined_state,recovery_fragile,49,0.06663228043066582,0.05837830188304969,1.1413877807571635,-0.032194211382024385,-0.017139346145282435,0.1698050194875934,0.05424132191322014
improved_phasesss3_combined_sequence_overlay,refined_state,stressed_panic,229,0.035939601234108665,0.07425569082020149,0.48399793789718787,-0.12094498709631951,-0.023053477603258977,0.5313456936860003,0.025118853741674586
