target,model,market_state,mean_fwd_return_high_decile,n_oos,brier,auc,log_loss,pos_rate,pred_mean,high_risk_decile_precision,high_risk_decile_recall,calibration_mae
target_triple_barrier_bad_8w,logistic_l2_balanced,neutral_mixed,0.007848340104469383,293,0.10448296211573388,0.6262626262626263,0.3777957995274069,0.06143344709897611,0.17555234127234565,0.23333333333333334,0.3888888888888889,0.1595750665001886
target_triple_barrier_bad_8w,logistic_l2_balanced,recovery_confirmed,0.012096470819849062,36,,,,0.0,0.22954305176793577,,,
target_triple_barrier_bad_8w,logistic_l2_balanced,recovery_fragile,-0.008388117995641996,33,0.14706253871228786,0.43103448275862066,0.487539038585092,0.12121212121212122,0.16491224243453628,0.0,0.0,0.1691081719205031
target_triple_barrier_bad_8w,logistic_l2_balanced,stressed_panic,0.009308842229514691,133,0.061095889543037775,0.9102564102564102,0.1856455465440464,0.022556390977443608,0.10694148445772488,0.14285714285714285,0.6666666666666666,0.08361543462294074
target_triple_barrier_bad_8w,decision_tree_depth2,calm_trend,0.008995309209340937,217,0.07384097660886016,0.31840796019900497,0.3239896228923642,0.07373271889400922,0.03865135828101993,0.037037037037037035,0.0625,0.07352505217709623
target_triple_barrier_bad_8w,decision_tree_depth2,neutral_mixed,0.010344013430880353,293,0.06524763643653875,0.39434343434343444,0.28165785059507165,0.06143344709897611,0.04499650403427454,0.03225806451612903,0.05555555555555555,0.0662022196226795
target_triple_barrier_bad_8w,decision_tree_depth2,recovery_confirmed,0.0153436392855527,36,,,,0.0,0.08182684962121181,,,
target_triple_barrier_bad_8w,decision_tree_depth2,recovery_fragile,-0.003519664449254037,33,0.12431596699688444,0.5862068965517241,0.46568977981404625,0.12121212121212122,0.04352640158801513,0.09090909090909091,0.25,0.18272879718895804
target_triple_barrier_bad_8w,decision_tree_depth2,stressed_panic,0.005967904599138672,133,0.04856071580919208,0.16666666666666663,0.1888647747728623,0.022556390977443608,0.08025722653486965,0.0,0.0,0.10618836620404366
target_triple_barrier_bad_8w,random_forest_small,calm_trend,0.004858829189635001,217,0.07069872430838288,0.37935323383084574,0.285844107804122,0.07373271889400922,0.06971153001601112,0.0,0.0,0.04734890698828059
target_triple_barrier_bad_8w,random_forest_small,neutral_mixed,0.009674267745588699,293,0.05909552779928144,0.49595959595959593,0.2424382255614118,0.06143344709897611,0.06774033632519351,0.03333333333333333,0.05555555555555555,0.03374531247357927
target_triple_barrier_bad_8w,random_forest_small,recovery_confirmed,0.006955460005394081,36,,,,0.0,0.07132569018557168,,,
target_triple_barrier_bad_8w,random_forest_small,recovery_fragile,0.008643364916880922,33,0.10251428397286069,0.9396551724137931,0.33110688694532325,0.12121212121212122,0.052619176345845925,0.5,0.5,0.12798448556621894
target_triple_barrier_bad_8w,random_forest_small,stressed_panic,0.00284435235165105,133,0.02920328646355578,0.08717948717948716,0.1666098660837153,0.022556390977443608,0.07868244536733703,0.0,0.0,0.07483959500527886
target_triple_barrier_bad_8w,hist_gradient_shallow,calm_trend,-0.006663626322484742,217,0.07300216517817844,0.5558146766169154,0.29952845221196667,0.07373271889400922,0.03985649527722515,0.13636363636363635,0.1875,0.033908723410686056
target_triple_barrier_bad_8w,hist_gradient_shallow,neutral_mixed,0.0045768874353284755,293,0.05579971921936899,0.6898989898989898,0.22540111162722357,0.06143344709897611,0.03415483429644616,0.2,0.3333333333333333,0.0287209975203341
target_triple_barrier_bad_8w,hist_gradient_shallow,recovery_confirmed,0.00679783545011012,36,,,,0.0,0.043800133014822974,,,
target_triple_barrier_bad_8w,hist_gradient_shallow,recovery_fragile,0.006476016499940061,33,0.10925872287679704,0.853448275862069,0.3944442521718424,0.12121212121212122,0.02484095382051882,0.25,0.25,0.1047289341057491
target_triple_barrier_bad_8w,hist_gradient_shallow,stressed_panic,-4.0833460418662065e-05,133,0.023181757641991235,0.5897435897435896,0.12208287669498664,0.022556390977443608,0.01937953411899759,0.0,0.0,0.03158852366622854
