cik10,company_name_as_filed,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,legacy_symbols,legacy_status,instance_document,instance_sha256
0001419428,VANTAGE DRILLING CO,energy,0001564590-15-010232,2015-11-10 00:00:00+00:00,,no_explicit_symbol_tag,vtg-10q_20150930.htm,fdb1c2a5e49cdbb9fec1435fa35efe440b39608d4568183aab01ffdafd4bbf76,VTG,instance_symbol_recovered,vtg-20150930.xml,5a6fbf0deb0847553450768c0d148d8cd028cdd5a8e165b7c92cb7b94f1cc85f
0001419583,"EOS PETRO, INC.",energy,0001445866-16-002894,2016-11-15 00:00:00+00:00,,no_explicit_symbol_tag,eospetro10q09302016.htm,19515538ab4744d84fe3985f2bf0bb7d98c190cee62e484add07ef4270646699,EOPT,instance_symbol_recovered,eopt-20160930.xml,58ddb93f5809fd8a640c1cc03c4056cea7f414b4c880d6f0658e2ec3ec4cbaa2
0001431372,GASTAR EXPLORATION INC.,energy,0001564590-18-029432,2018-11-15 00:00:00+00:00,,no_explicit_symbol_tag,gst-10q_20180930.htm,83dc8dedd3034f8536566d0682584e8125b9d7b8544a6a4b6cc1a0d0e18c7c85,GST,instance_symbol_recovered,gst-20180930.xml,fb539311bd43b40acfea1b3b13a4936c275b75c4592f51de6eaf74da461a1b6a
0001449732,"WILLBROS GROUP, INC.NEW",energy,0001449732-18-000013,2018-05-10 00:00:00+00:00,,no_explicit_symbol_tag,a331201810q-document.htm,06677af960e91fc9b92d93c15e75d97e31b0a699faf0ec68cb2d133028534995,WGRP,instance_symbol_recovered,wg-20180331.xml,b91997c8f2b9dafbf4329f26bf802519adf77b3b8653c1069185048bd9fe4b21
0001469510,RESOLUTE ENERGY CORP,energy,0001564590-18-026852,2018-11-06 00:00:00+00:00,,no_explicit_symbol_tag,ren-10q_20180930.htm,4749979eea805cbabda45bf2c420013c9dc723735b13df7fe5d73aa49b63909c,REN,instance_symbol_recovered,ren-20180930.xml,28b64632b20bad89c12a2014768992f8fe1d9fda556392875c85f52b294a16bd
0001471261,"COBALT INTERNATIONAL ENERGY, INC.",energy,0001564590-18-004275,2018-03-03 00:00:00+00:00,,no_explicit_symbol_tag,cie-10k_20171231.htm,fda1e5b2ff436ae75d615be9ccc61b412e6331aded7858aa6710d116121b79df,CIE,instance_symbol_recovered,cie-20171231.xml,8332f009d5d90a78d9214666a932bf2b95a72003b24d093fddd382528d46c61e
0001483496,"RED MOUNTAIN RESOURCES, INC.",energy,0001387131-15-003321,2015-11-14 00:00:00+00:00,,no_explicit_symbol_tag,rmr-10q_033115.htm,743922fb1aa9934faf659cc472e54f565eceaa05cc852279cc580c9752529d77,RDMP,instance_symbol_recovered,rdmp-20150331.xml,5589c7d6cb369e9fb132593c849d044bb5ff899da0cd71b27d7ad999b28ae80a
0001492832,EQUAL ENERGY LTD.,energy,0001193125-14-299339,2014-08-08 00:00:00+00:00,,no_explicit_symbol_tag,d733918d10q.htm,b4e8b5f0174808d0c78ad0699cd614a8b45fb1ef1bfed6e4f94794cfdab13b4e,EQU,instance_symbol_recovered,equ-20140630.xml,5947cb121c1a611a3d4432eeedd131f71532d874564fcc34db6da7b39ee1c88f
0001502012,"QR ENERGY, LP",energy,0001502012-14-000027,2014-11-06 00:00:00+00:00,,no_explicit_symbol_tag,qre-20140930x10q.htm,b5827b57a5bc77c96c4b2f192a3cadf8c9ac064f0efaf21edabafc9929141cb7,QRE,instance_symbol_recovered,qre-20140930.xml,5e3f031a43b2a8f378ae12757a31b9433908dcfadae668a2609476fda1cbc8ba
0001521847,AMPLIFY ENERGY CORP,energy,0001564590-19-028756,2019-08-06 00:00:00+00:00,,no_explicit_symbol_tag,ampy-10q_20190630.htm,d8265204abb8e039e024f5c349108477a87ac65f889fba6a7acf1ed3087f4ee4,AMPY,instance_symbol_recovered,ampy-20190630.xml,52afd774b7d0170e5f6af5d518b29667d35be1c46813a4c17f49faf099f5185a
0001527709,"MID-CON ENERGY PARTNERS, LP",energy,0001527709-16-000127,2016-11-01 00:00:00+00:00,,no_explicit_symbol_tag,mcep0930201610-q.htm,9f192bb105fe06dac57b788231283275139a1e0b62101fa9d1f11adbf8873ceb,MCEP,instance_symbol_recovered,mcep-20160930.xml,b92973d65c1fc712ae7160bd9ca4a4634d89c2e7c73bcaf5f4ab00b913c63c5a
0001532750,"TITAN ENERGY, LLC",energy,0001564590-16-029545,2016-11-22 00:00:00+00:00,,no_explicit_symbol_tag,arp-10q_20160930.htm,0436b99175d22a4b1ef8eeccc2e793158a5acbd86b95c281264f4fc67fbdef27,ARP,instance_symbol_recovered,arp-20160930.xml,4963080b868017f263ecaae30f98cafb0496a66fe5b4046a5b983b37817a6d52
0001533454,NORTHERN TIER ENERGY LP,energy,0001628280-16-015391,2016-05-04 00:00:00+00:00,,no_explicit_symbol_tag,nti-3312016x10q.htm,333d2eacab6b838f6a39ed64d5bfbd621832d31eaba03e2fe2abbcf55f6885da,NTI,instance_symbol_recovered,nti-20160331.xml,d64ce2067f83ac25c7d7620bc5081629917526b6ab251c41df5f5aaef5b53d13
0001540729,FORESIGHT ENERGY LP,energy,0001564590-19-043020,2019-11-13 00:00:00+00:00,,no_explicit_symbol_tag,felp-10q_20190930.htm,02f063ca9cb8e8a181640e1d474e10763716ccbc1cc0cf6e0602e12c5628007d,FELP,instance_symbol_recovered,felp-20190930.xml,207574ef5414a59dabebb065f78f0015c225208fa728d6a8e0173eea7b79369f
0001574963,"WORLD POINT TERMINALS, LP",energy,0001144204-17-025603,2017-05-10 00:00:00+00:00,,no_explicit_symbol_tag,v465381_10q.htm,0198c84a7febcdecbc606484bcda6df50d235f21dccec2c10ae53a001343235b,WPT,instance_symbol_recovered,wpt-20170331.xml,f056153a3423d3ac5cf025283879e6cf7c9c5622ca9b6da378bcbcdaafd7c6bf
0001583744,ARC LOGISTICS PARTNERS LP,energy,0001564590-17-022752,2017-11-09 00:00:00+00:00,,no_explicit_symbol_tag,arcx-10q_20170930.htm,dba6be022f406df80bea7a10ac43ef96c9a1f3af4e4c9cc1da2ed2d7eb6d1e8f,ARCX,instance_symbol_recovered,arcx-20170930.xml,9f07da0c04a2c87d71f4b38825eee9cea35b187597079a2f70d0a7959880cf27
0001588238,RICE ENERGY INC.,energy,0001588238-17-000020,2017-11-03 00:00:00+00:00,,no_explicit_symbol_tag,riceenergy10q-september302.htm,2ae9db5fda657956145df81c9f5226a662a5b6fbc875cd5a357da128f1779800,RICE,instance_symbol_recovered,rice-20170930.xml,2c9f013461be8087b31f5810e2b58bf9baad338686e6d84f672082bcf844750b
0001597131,GLORI ENERGY INC.,energy,0001597131-15-000017,2015-11-07 00:00:00+00:00,,no_explicit_symbol_tag,glri201510-qq3.htm,4b5ceb3c647956b8d6421f1080d5f744d9bad4200be4ec4d07f2c83341269f4d,GLRI,instance_symbol_recovered,glri-20150930.xml,b11ada1365ff08334b4d1ba7e1d67bc00cd657eb924de411b1369df13fdbcfb5
0001599222,MEMORIAL RESOURCE DEVELOPMENT CORP.,energy,0001564590-16-021712,2016-07-29 00:00:00+00:00,,no_explicit_symbol_tag,mrd-10q_20160630.htm,e648b7fb100d6d457a561f389483606bff52fc20ad7fc40b4368840ad97d5cbc,MRD,instance_symbol_recovered,mrd-20160630.xml,534c7d50f73e18bb5d944789dce26d05badceb157a441b43be8ab17344f0b270
0001619739,HESS MIDSTREAM PARTNERS LP,energy,0001564590-19-041757,2019-11-08 00:00:00+00:00,,no_explicit_symbol_tag,hesm-10q_20190930.htm,78f9ca518f95c7d00fbeb0c6e562e8e9f6548c0bd7c6830aaca7de1ad46ef362,HESM,instance_symbol_recovered,hesm-20190930.xml,83e5db003ed9a55f7ea9cc1c4834028ad10c0c1e26611b437d50931710313a49
0001623595,"ATLAS ENERGY GROUP, LLC",energy,0001564590-16-029403,2016-11-18 00:00:00+00:00,,no_explicit_symbol_tag,atls-10q_20160930.htm,ca76fded4836aaf9d2d8c02d544597c1a71572236089f8c1d41934605b0479f5,ATLS,instance_symbol_recovered,atls-20160930.xml,c4b7b3cbf858abd91b894eb9ba52298ed243d90129be2cbac49808e0cc3cf4a1
0000006284,ANALOGIC CORP,technology,0001564590-18-015137,2018-06-07 00:00:00+00:00,,no_explicit_symbol_tag,alog-10q_20180430.htm,eac34e8b8dff707a9150111c9ed11eee96e47641372e3ce6d7fa68c1059ceb49,ALOG,instance_symbol_recovered,alog-20180430.xml,15b32e3e6507e1f6733c830d7a4efdd80c9ca8285892ba7bc668bec196d5847c
0000033619,ESTERLINE TECHNOLOGIES CORP,technology,0001564590-19-001987,2019-02-06 00:00:00+00:00,,no_explicit_symbol_tag,esl-10q_20181228.htm,86baeb3d5a0bd149401ebcad67d8bb3ffd369065c6eba5b7d9f661bcec0b1bd7,ESL,instance_symbol_recovered,esl-20181228.xml,74d2db466597d06b2f900b92c6ae2067aa9d5ea59be225af64ecc683c1a2f05c
0000067279,MOCON INC,technology,0001437749-17-008558,2017-05-11 00:00:00+00:00,,no_explicit_symbol_tag,moco20170331_10q.htm,9b4df0cabbbf3dd4e827011c9bb79b786ec83f52267a741877502ad1339ccd86,MOCO,instance_symbol_recovered,moco-20170331.xml,511ff58c852410ba140a50543eb094c4072e102ed8a0bb34b619b3a6a6bfda68
0000067472,MOLEX INC,technology,0000067472-13-000010,2013-10-25 00:00:00+00:00,,no_explicit_symbol_tag,molx-20130930x10q.htm,6cc895c38c214e60f402b62a41faf383a852da9582a7fbc2ed75d49717927db4,MOLX,instance_symbol_recovered,molx-20130930.xml,6d65c61f3ebdd5781516eceab4c73fea42486aa606c2cf02c3db6e27949d4131
0000082628,SYMMETRICOM INC,technology,0001193125-13-430759,2013-11-08 00:00:00+00:00,,no_explicit_symbol_tag,d598961d10q.htm,3f491b9e214a4be0e2d968f4d446c604d33063d8670038d89c0167ef806c52f9,SYMM,instance_symbol_recovered,symm-20130929.xml,7983abef0133ad28280f06dab72d4e52a53cdb820f7df3e5e623483f3a28400a
0000089270,SL INDUSTRIES INC,technology,0001193125-16-575134,2016-05-04 00:00:00+00:00,,no_explicit_symbol_tag,d171276d10q.htm,08eceb20d0a9118efee909cc3ddae1bc52c35a5853a27cde261db3e22b6c66f8,SLI,instance_symbol_recovered,sli-20160331.xml,f7d42e144a437e5b48341646bcd71ae64deb7fef33a6ca48a34e71d8573eee60
0000310568,MICROSEMI CORP,technology,0000310568-18-000081,2018-04-28 00:00:00+00:00,,no_explicit_symbol_tag,mscc201810qq2.htm,02aa8660c149e84587b5af5c60630e0a3628d769a6578a883008db479172e3af,MSCC,instance_symbol_recovered,mscc-20180401.xml,eeb565b4a8f2acfbd161231789de0c14b460b234f53f0432f7316864aafd40ae
0000317771,TELLABS INC,technology,0001193125-13-421088,2013-11-01 00:00:00+00:00,,no_explicit_symbol_tag,d600429d10q.htm,b5c1fba19cc9773b7e1544d6f79f2ceb1a2015d954e50cc8c35cd3ec58018504,TLAB,instance_symbol_recovered,tlab-20130927.xml,6adfed49a811c0310491ec750b0ecd15ba06bac037639a891a5b2f8587bba24a
0000320340,INTELLIGENT SYSTEMS CORP,technology,0001437749-20-009353,2020-05-06 00:00:00+00:00,,no_explicit_symbol_tag,ins20200331_10q.htm,059c3edc37ccf7194919a6b85612ab52f0b98ad30ffb3b4237cb06052eb6184d,INS,instance_symbol_recovered,ins-20200331.xml,3563c2d60073a3987ddc670fb8345d9f17b2f17eefc6ca73a9df8dd3c1faa98e
0000350917,EMULEX CORP /DE/,technology,0000350917-15-000030,2015-05-05 00:00:00+00:00,,no_explicit_symbol_tag,elx2015032910q.htm,6c5ca1b6fb9a304da8b75051593f62ba2fba58c9022e7ec6914cfb3ba9cd44be,ELX,instance_symbol_recovered,elx-20150329.xml,73185c07c3fe26e9b857fc45a6aa6f40fa047d8e3633fbc7e0b6b648d43e48b4
0000357020,XCERRA CORP,technology,0001193125-18-188902,2018-06-12 00:00:00+00:00,,no_explicit_symbol_tag,d572465d10q.htm,bfd7cfe33f76211f6683bb84506dafc1b1ab2fab36e24ce9896158f65d1daa98,XCRA,instance_symbol_recovered,xcra-20180430.xml,8da433a1e0437af9b381cf8a9961ee69e2b4b4ae976be178710a3dfe7de957ad
0000701811,MENTOR GRAPHICS CORP,technology,0000701811-17-000004,2017-03-18 00:00:00+00:00,,no_explicit_symbol_tag,ment-20170131x10k.htm,3a12889385d751444ed0f4bee5e24c94bca86f26818a7a8b70ab648becb8ca2a,MENT,instance_symbol_recovered,ment-20170131.xml,9f645c1e04a2550592e777ee8c551b618ed4be27efd837ec6c9452146ac31e7e
0000703360,LSI CORP,technology,0001193125-14-174348,2014-05-02 00:00:00+00:00,,no_explicit_symbol_tag,d685839d10q.htm,8d6d3dd99dfa46fc401bcbfd07ae680e3781e91dc35cac0cad69fdb31f5b8bd7,LSI,instance_symbol_recovered,lsi-20140330.xml,f7573975fd2f3dc0ed29a5ee8923bc75fe44ecfc32c1c9c65649d42da8ed3717
0000730000,SUPERTEX INC,technology,0000730000-14-000005,2014-02-07 00:00:00+00:00,,no_explicit_symbol_tag,supx-20131228x10q.htm,0007ae9710fd1fba938885a70f7318753e7ede01787453fe5de328d0b3df95df,SUPX,instance_symbol_recovered,supx-20131228.xml,47a8bf5f7dbaa71c8da0e087eda5a45838596369f968bbf08c1ea96c35c2c703
0000753568,EXAR CORP,technology,0001437749-17-001644,2017-02-04 00:00:00+00:00,,no_explicit_symbol_tag,exar20161225_10q.htm,88f1d31f547314e39f4b86708569a416f2775d14a774fb7cd3552cd54853f836,EXAR,instance_symbol_recovered,exar-20170101.xml,78c3d03a670dfa85a65af53e04f8865d60d6aa4c031124d9318102286e55b98d
0000767920,PMC SIERRA INC,technology,0000767920-15-000028,2015-11-04 00:00:00+00:00,,no_explicit_symbol_tag,pmcs-20150926x10q.htm,06a1efbb9d292990273320aaaa0a98441992cdd50bbba8a75542b35a682ba718,PMCS,instance_symbol_recovered,pmcs-20150926.xml,5f6f2b8cb3ae432597916cf06ce59f4136acc83dbec04adeb4bfa30bf69a0639
0000772897,HUTCHINSON TECHNOLOGY INC,technology,0001575872-16-000415,2016-08-06 00:00:00+00:00,,no_explicit_symbol_tag,10q.htm,814410deb50548e66a877c65c1cf54495ae8ab8520c0729da24d2990af057c4a,HTCH,instance_symbol_recovered,htch-20160626.xml,c171c49622979184ebe784c18db8d37881227c52eb3222487f8f741eb31992a4
0000778734,MEASUREMENT SPECIALTIES INC,technology,0001144204-14-047371,2014-08-07 00:00:00+00:00,,no_explicit_symbol_tag,v384144_10q.htm,ead322fb83475a37bfcaec4b9924d6fc722c3762b41151d3fec7239bc4439d57,MEAS,instance_symbol_recovered,meas-20140630.xml,8b05637a5e2b91235a4ab845c57a8fe15e617081387c22ce33e665fa4ad683e3
0000790070,EMC CORP,technology,0000790070-16-000276,2016-08-09 00:00:00+00:00,,no_explicit_symbol_tag,emc-2016630x10q.htm,f3d5024d1b74ec0c69a8752790c58e079594ba868d065c1cb9afc333a6cf7179,EMC,instance_symbol_recovered,emc-20160630.xml,f88a97a1308c590e0eb6ec704688098178ddf6412d2c9568a0fd362ac90a6f80
0000790715,SIGMA DESIGNS INC,technology,0001437749-18-011812,2018-06-15 00:00:00+00:00,,no_explicit_symbol_tag,sigm20180502_10q.htm,84981bebff8fb6d52ec6179b4ad73121093508dd09ac5a6f24bca37de4b5701e,SIGM,instance_symbol_recovered,sigm-20180505.xml,f29468c5e39a61b52569e93a9994f716e7eff53939c913d3ca8d27aa58221b6f
0000800459,HARMAN INTERNATIONAL INDUSTRIES INC /DE/,technology,0001564590-17-000659,2017-01-27 00:00:00+00:00,,no_explicit_symbol_tag,har-10q_20161231.htm,0a66747444e77fc41a71ba12d71880da0a5607289f7a23e5872cd15d032e5a89,HAR,instance_symbol_recovered,har-20161231.xml,32fdf2cccc449581d6baa89065230b0dba0cd54ec3c6e4d377bed9bb8d74a0c9
0000825410,LANDAUER INC,technology,0000825410-17-000054,2017-08-09 00:00:00+00:00,,no_explicit_symbol_tag,ldr-20170630x10q.htm,42860c84a0267941fc90a76e65b6d1856bcb1b3c16bfe9a89247bf76b6b5c0b8,LDR,instance_symbol_recovered,ldr-20170630.xml,d388bbb9446223634e2d4d7ad63feae10add49201b14ba2fc4e326890d76bff2
0000830916,MULTI FINELINE ELECTRONIX INC,technology,0001564590-16-018035,2016-05-06 00:00:00+00:00,,no_explicit_symbol_tag,mflx-10q_20160331.htm,7b3cd6e8854e8e11cec39ab13eb47e8ce4ff8911c251707c48f115da86541a36,MFLX,instance_symbol_recovered,mflx-20160331.xml,c9fb6d6b117a77af04c180a81d4c33ccd60590b5c3d3e3747088baf6a626d0a1
0000864559,CASCADE MICROTECH INC,technology,0001193125-16-577314,2016-05-05 00:00:00+00:00,,no_explicit_symbol_tag,d172183d10q.htm,c078aa469ac427de982ba9e5188c7822372331cb899c14700a8346b2006102fa,CSCD,instance_symbol_recovered,cscd-20160331.xml,e123bedcc8661c77ca1cbe6aab7a7525de648ed5ad856e956a1704cc01f296ca
0000867374,ELECTRONICS FOR IMAGING INC,technology,0000867374-19-000045,2019-05-08 00:00:00+00:00,,no_explicit_symbol_tag,efii2019q110-q.htm,2c47d589b5122da1e418c42efb4b54fbcb7e0db791c4783570d1846571599b1b,EFII,instance_symbol_recovered,efii-20190331.xml,f8b18c40d51c7d7b0c04f5e65ac20e41d6f06844bca32b5ca5220643e411118a
0000870753,NUMEREX CORP /PA/,technology,0001144204-17-056922,2017-11-08 00:00:00+00:00,,no_explicit_symbol_tag,tv478188_10q.htm,af9559395ee1d3cde25da0dd509a192ee417211c4c08b194d4b03ffa7b838f0e,NMRX,instance_symbol_recovered,nmrx-20170930.xml,67c7153490982fbe29a14e07412d4aad8508f5579703d0594b74f0012d965783
0000880177,PEREGRINE SEMICONDUCTOR CORP,technology,0000880177-14-000151,2014-11-05 00:00:00+00:00,,no_explicit_symbol_tag,psmi2014092710-q.htm,7caec28acb9eb3dbd8180b42498f17cdfe564f8a647fc364b50a72e4137340b7,PSMI,instance_symbol_recovered,psmi-20140927.xml,7e8079df6b0bda6ab61e4120de3d661729213cd1ccf0e7b6de918323f47a6158
0000890264,EXA CORP,technology,0001564590-17-018112,2017-08-29 00:00:00+00:00,,no_explicit_symbol_tag,exa-10q_20170731.htm,108900046b56755922efcb4d01aa41544f13a8b618c5106b66458b43ed514c51,EXA,instance_symbol_recovered,exa-20170731.xml,66cd0bde12cc7b7027005c35efe67d10af84a1d5466a59d1d262b308b5c9f9d3
0000911650,"SPEED COMMERCE, INC.",technology,0001437749-16-025451,2016-02-17 00:00:00+00:00,,no_explicit_symbol_tag,spdc20151231_10q.htm,26a441921fac4275b145429d1fdd5243420f0fdb0e7fc5444c29647e4064fc9e,SPDC,instance_symbol_recovered,spdc-20151231.xml,9c0cd130d7ccaf63cd03a0b120563323e70ede7147ed4c56e74d0c81ee0d0b87
0000913885,TRIQUINT SEMICONDUCTOR INC,technology,0000913885-14-000078,2014-10-29 00:00:00+00:00,,no_explicit_symbol_tag,tqnt-10q_q32014.htm,d4e1286880443eb87bbe8a2ec1b39ebbd6a45b80cd9f49609b56658db0696c45,TQNT,instance_symbol_recovered,tqnt-20140927.xml,9ca1c4acaa95f2e6cd533749a670959cc3b255415d7a7a476d1b1b6e03c963ff
0000915735,STRATASYS INC,technology,0001206774-12-004501,2012-11-10 00:00:00+00:00,,no_explicit_symbol_tag,stratasys_10q.htm,3df7c16a644808b15a5cf9fde9075d6b5f83685ee187c17855cac63f13d0dfd5,SSYS,instance_symbol_recovered,ssys-20120930.xml,781caa44c4473c023f0167ed4e9189e9af8df873cb8e8fbf58ac16657262a9ec
0000918386,QLOGIC CORP,technology,0001564590-16-023347,2016-08-09 00:00:00+00:00,,no_explicit_symbol_tag,qlgc-10q_20160703.htm,812e47fe8e9c4be6a6f90e77eb17074e3eebb65b83c30151562d85d2d5fe7100,QLGC,instance_symbol_recovered,qlgc-20160703.xml,b21920a8ca2bffec6619cef1d3e68dd8d6ed61e2e0aafb69dcc7088c69bfb3ba
0000940332,ANADIGICS INC,technology,0001437749-16-027554,2016-03-15 00:00:00+00:00,,no_explicit_symbol_tag,anad20151231_10k.htm,a50767a6f03c9833f5c037b5c6a3f5ce44a5fabe572c2f6606550bad25473072,ANAD,instance_symbol_recovered,anad-20151231.xml,4a4a8dbdb5fec8f418f7b63c2f028b4aa05ec6f63a74d26bc80e7d3d24eb3eac
0000943580,LECROY CORP,technology,0001193125-12-215112,2012-05-08 00:00:00+00:00,,no_explicit_symbol_tag,d300392d10q.htm,0db415eb869be57691cbd7b4a175fba0eef35d9a10d80b325a170a4916ffee14,LCRY,instance_symbol_recovered,lcry-20120331.xml,721f3d7789602d58ed1bce3f9371e80451b7613443b3f844bcd2f0eae1e540cd
0000944739,TRANSWITCH CORP /DE,technology,0001144204-12-060862,2012-11-10 00:00:00+00:00,,no_explicit_symbol_tag,v326078_10q.htm,e53b240a80ea109e65c654021397514ef29298257d2e22826a390adc3faef4c2,TXCC,instance_symbol_recovered,txcc-20120930.xml,bd0f239d43dc00a5a29e2544633b9617e96d351ee1d7486e302e55288dfb3520
0000945436,"SUNEDISON, INC.",technology,0000945436-15-000274,2015-11-10 00:00:00+00:00,,no_explicit_symbol_tag,suned-930201510q.htm,6e03d622c08c4128438c3eb2348e33c57f333f4a0fb452620fa69479e8556a60,SUNE,instance_symbol_recovered,sune-20150930.xml,58070f951a9f9cc88b62df60f49934d23d65a30cede9f597fdc474634ed9181c
0000945699,IXYS CORP /DE/,technology,0001193125-17-331841,2017-11-04 00:00:00+00:00,,no_explicit_symbol_tag,d481705d10q.htm,7b48749af22088d59349002a4634f1a08b89a621d2e6a78cd9c4f1909d1586d8,IXYS,instance_symbol_recovered,ixys-20170930.xml,7d07ae896f27b3317bbeba3883bad3cd8e85130b08a6e01b9805df4dac1f9bc7
0000946454,"BALLANTYNE STRONG, INC.",technology,0001493152-18-015280,2018-11-08 00:00:00+00:00,,no_explicit_symbol_tag,form10-q.htm,2bea8ecf5f09ce88d081487cdf870f84084c8783ef177d184e733be11cddb8e8,BTN,instance_symbol_recovered,btn-20180930.xml,9b5fc7c3f4deccea30bb351e4b3d7d5534f1534e31a893603ec353516c07e180
0001003214,SILICON IMAGE INC,technology,0001003214-15-000017,2015-02-26 00:00:00+00:00,,no_explicit_symbol_tag,simg-20141231x10k.htm,c37310566a79a8fbb5ce68f48283650a8b4c673254e309c4c51631d8bea632f5,SIMG,instance_symbol_recovered,simg-20141231.xml,ce5011e0038e00086cb18ac4ff1bf2516a8face2bd79afbd659ca208e61c8996
0001010552,POLYCOM INC,technology,0001564590-16-022712,2016-08-05 00:00:00+00:00,,no_explicit_symbol_tag,plcm-10q_20160630.htm,1a79720b6faabc31eb173574eae1ba9aa37d1888d3741bf9079ef11915215a53,PLCM,instance_symbol_recovered,plcm-20160630.xml,45a69cb6453f1356c11ae0c169f461f6a59741a3e1ce7e7247f6410f1fb4f738
0001011006,YAHOO INC,technology,0001193125-17-164173,2017-05-10 00:00:00+00:00,,no_explicit_symbol_tag,d358906d10q.htm,2511c28b5e9f16c64eab4236895f1a7b19efc780d5a53267c3db84bab0455442,YHOO,instance_symbol_recovered,yhoo-20170331.xml,b0b23bfc95930cfdbeafb373f521acdb1e9d06a5bb1e7e1d2edf4ef91572168f
0001017968,EDGEWATER TECHNOLOGY INC/DE/,technology,0001193125-18-323498,2018-11-10 00:00:00+00:00,,no_explicit_symbol_tag,d581395d10q.htm,84f319fdf484339635cd55e6049f2704452702a1c0e851485b14a4df62f7b179,EDGW,instance_symbol_recovered,edgw-20180930.xml,2fb9c54f3d8b33457ecd93291d406ab0357f313a04c48bb62597c5778039be7f
0001018003,INGRAM MICRO INC,technology,0001018003-16-000112,2016-10-28 00:00:00+00:00,,no_explicit_symbol_tag,im-fy16q3.htm,fd24965f412358046b9f1183d0fa4d5f207ac0348a659e7bccc4b8e8aba03dea,IM,instance_symbol_recovered,im-20161001.xml,faece5f4120af75ccdb2b7388e67cc3316c18a098b44bbb3419f1f7138e1beb8
0001023362,POWERWAVE TECHNOLOGIES INC,technology,0001193125-12-463671,2012-11-10 00:00:00+00:00,,no_explicit_symbol_tag,d409735d10q.htm,ebd8f13c16bf557949f6028d51c4aba9f5aef7b73cf11444d7fe87361de85873,PWAV,instance_symbol_recovered,pwav-20120930.xml,b898982b84341bbc542081c40b1a1aa566b8729d41f303ad7131caf85dd9486a
0001023364,"AUTOWEB, INC.",technology,0001654954-18-005052,2018-05-11 00:00:00+00:00,,no_explicit_symbol_tag,auto10q_mar312018.htm,589e61715fb20940070ded803398bc9b4e25b738a78c90c97b00059e5ab20605,AUTO,instance_symbol_recovered,auto-20180331.xml,c446f73ab5d5c46de78a226165eebe879678bf81bb8ae2e7a9e0f5edb3e7200e
0001024732,IGATE CORP,technology,0001193125-15-173796,2015-05-07 00:00:00+00:00,,no_explicit_symbol_tag,d888024d10q.htm,48d2870daffd4148bbff0e023330f97b701893dec1b1930a2f9b44a0b914144a,IGTE,instance_symbol_recovered,igte-20150331.xml,b3380da5fefffbc1f11d277d6ff0bf7228d8b1aac7489d99d4d492433651a493
0001031028,GLOBECOMM SYSTEMS INC,technology,0001193125-13-435181,2013-11-09 00:00:00+00:00,,no_explicit_symbol_tag,d610265d10q.htm,755e70882d237218edc0e3b2e4fec4f5dd3949beb36f9d11853874d4afdca23d,GCOM,instance_symbol_recovered,gcom-20130930.xml,6733ac2b4d430ef58cab1e5227462933bba3c860ba31efd31262073d88d0ffab
0001036960,FAIRCHILD SEMICONDUCTOR INTERNATIONAL INC,technology,0001193125-16-678237,2016-08-11 00:00:00+00:00,,no_explicit_symbol_tag,d199456d10q.htm,321c17c89d6744c28bfc5ad85d00584432028700445f6c21a3a6fb04539eceec,FCS,instance_symbol_recovered,fcs-20160626.xml,1bbdd5922fc8368beb09b19080902352206b582cb714c1e48ed77e33209c228f
0001037760,CEPHEID,technology,0001628280-16-020755,2016-11-04 00:00:00+00:00,,no_explicit_symbol_tag,q3_201610q.htm,cd5e0597a5e90bbb329d4c162efb3f161835fa396c3f745398757c8758243e75,CPHD,instance_symbol_recovered,cphd-20160930.xml,06d530392a8d2a83898fb47c1f3ce3832c042e86244bbb095bfd53efeceeae9b
0001040426,SYNTEL INC,technology,0001193125-18-234146,2018-08-02 00:00:00+00:00,,no_explicit_symbol_tag,d556670d10q.htm,96d3cf90b535abe95e9f963d31aa1b98248fa0417b13582d0336e5a5c8bac1c9,SYNT,instance_symbol_recovered,synt-20180630.xml,a6dda9e512364cd3af628bfba2c338c2a282b51774c73e257771b9f70569495b
0001044590,"INTERMEC, INC.",technology,0001445305-13-002036,2013-08-09 00:00:00+00:00,,no_explicit_symbol_tag,in-20130630x10q.htm,d8c9db0592c2fdc212e7b33c6c57cf6a088e0d751546647750afc0375b454334,IN,instance_symbol_recovered,in-20130630.xml,ab32b5ef43de65118ed79657dedbeb0e966bda5056317355828b373efbf3a927
0001056239,L 3 COMMUNICATIONS HOLDINGS INC,technology,0001193125-16-749383,2016-10-28 00:00:00+00:00,,no_explicit_symbol_tag,d258317d10q.htm,601d525016333dda012b60d16ae18e7d8c1ca81bbce4a5441a6c4f76f35919a2,LLL,instance_symbol_recovered,lll-20160923.xml,96ccf96fa81d50a3d7e202f7ff92937cad98b0e6d89e44bc9e3e281305a0545b
0001062047,CONVERGYS CORP,technology,0001062047-18-000048,2018-08-08 00:00:00+00:00,,no_explicit_symbol_tag,cvg2018630-10q.htm,e34166e811e4797012d410ed7b4cbcfa3a72dfc7adf21fb52d38e0644e6d93ee,CVG,instance_symbol_recovered,cvg-20180630.xml,9b1ccba723f8dd44bb16a416690b9b493442fd6b7893d402858c8083810d0982
